Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [?s²]
,
*Time (s),Line A (?s?
100.6,1.23E-02
100.601,1.23E-02
100.602,1.23E-02
100.603,1.22E-02
100.604,1.22E-02
100.605,1.22E-02
100.606,1.22E-02
100.607,1.22E-02
100.608,1.22E-02
100.609,1.22E-02
100.61,1.21E-02
100.611,1.21E-02
100.612,1.21E-02
100.613,1.21E-02
100.614,1.21E-02
100.615,1.21E-02
100.616,1.21E-02
100.617,1.20E-02
100.618,1.20E-02
100.619,1.20E-02
100.62,1.20E-02
100.621,1.20E-02
100.622,1.20E-02
100.623,1.20E-02
100.624,1.19E-02
100.625,1.19E-02
100.626,0.01190799
100.627,1.19E-02
100.628,1.19E-02
100.629,0.011863706
100.63,1.18E-02
100.631,0.011834136
100.632,1.18E-02
100.633,1.18E-02
100.634,1.18E-02
100.635,1.18E-02
100.636,1.18E-02
100.637,1.17E-02
100.638,1.17E-02
100.639,1.17E-02
100.64,1.17E-02
100.641,1.17E-02
100.642,1.17E-02
100.643,1.17E-02
100.644,1.16E-02
100.645,1.16E-02
100.646,0.011612625
100.647,1.16E-02
100.64799,1.16E-02
100.649,1.16E-02
100.65,1.16E-02
100.651,1.15E-02
100.652,1.15E-02
100.653,1.15E-02
100.654,1.15E-02
100.655,1.15E-02
100.656,1.15E-02
100.657,1.15E-02
100.658,1.14E-02
100.659,1.14E-02
100.66,1.14E-02
100.661,0.011392462
100.66199,1.14E-02
100.663,1.14E-02
100.664,1.13E-02
100.665,1.13E-02
100.666,1.13E-02
100.667,1.13E-02
100.668,1.13E-02
100.669,1.13E-02
100.67,1.13E-02
100.671,0.011247762
100.672,1.12E-02
100.673,1.12E-02
100.674,1.12E-02
100.675,0.011190771
100.67599,1.12E-02
100.677,1.12E-02
100.678,1.11E-02
100.679,1.11E-02
100.68,1.11E-02
100.681,1.11E-02
100.682,1.11E-02
100.683,1.11E-02
100.684,1.11E-02
100.685,1.11E-02
100.686,0.011038483
100.687,1.10E-02
100.688,1.10E-02
100.689,1.10E-02
100.68999,1.10E-02
100.691,1.10E-02
100.692,1.10E-02
100.693,1.09E-02
100.694,1.09E-02
100.695,0.010921735
100.696,1.09E-02
100.697,1.09E-02
100.698,1.09E-02
100.699,1.09E-02
100.7,1.09E-02
100.701,1.09E-02
100.702,1.08E-02
100.703,1.08E-02
100.70399,1.08E-02
100.705,1.08E-02
100.706,1.08E-02
100.707,1.08E-02
100.708,1.08E-02
100.709,1.08E-02
100.71,1.08E-02
100.711,1.07E-02
100.712,1.07E-02
100.713,1.07E-02
100.714,1.07E-02
100.715,1.07E-02
100.716,1.07E-02
100.717,1.07E-02
100.71799,1.07E-02
100.719,1.07E-02
100.72,1.07E-02
100.721,1.07E-02
100.722,1.07E-02
100.723,1.07E-02
100.724,1.07E-02
100.725,1.07E-02
100.726,1.07E-02
100.727,1.07E-02
100.728,1.07E-02
100.729,1.07E-02
100.73,1.07E-02
100.731,1.07E-02
100.732,0.010689284
100.733,1.07E-02
100.734,1.07E-02
100.735,1.07E-02
100.736,1.07E-02
100.737,1.07E-02
100.738,1.07E-02
100.739,1.08E-02
100.74,1.08E-02
100.741,1.08E-02
100.742,0.010807985
100.743,1.08E-02
100.744,1.09E-02
100.745,1.09E-02
100.746,1.09E-02
100.747,1.09E-02
100.748,1.10E-02
100.749,1.10E-02
100.75,1.10E-02
100.751,1.11E-02
100.752,1.11E-02
100.753,1.12E-02
100.754,1.12E-02
100.755,1.13E-02
100.756,1.14E-02
100.757,1.14E-02
100.758,1.15E-02
100.759,1.16E-02
100.76,1.17E-02
100.761,1.18E-02
100.762,1.19E-02
100.763,1.20E-02
100.764,1.21E-02
100.765,1.23E-02
100.766,1.24E-02
100.767,1.26E-02
100.768,1.28E-02
100.769,1.31E-02
100.77,1.33E-02
100.771,1.36E-02
100.772,1.40E-02
100.77299,1.44E-02
100.774,1.49E-02
100.775,1.55E-02
100.776,1.63E-02
100.777,1.72E-02
100.778,1.85E-02
100.779,2.04E-02
100.78,2.31E-02
100.781,2.77E-02
100.782,3.73E-02
100.783,6.78E-02
100.784,0.102811791
100.785,0.023217874
100.786,5.94E-03
100.78699,-1.74E-03
100.788,-6.27E-03
100.789,-8.82E-03
100.79,-0.010185176
100.791,-1.09E-02
100.792,-1.11E-02
100.793,-1.10E-02
100.794,-0.010619962
100.795,-1.01E-02
100.796,-9.45E-03
100.797,-8.68E-03
100.798,-7.82E-03
100.799,-6.87E-03
100.8,-5.92E-03
100.80099,-5.16E-03
100.802,-4.63E-03
100.803,-4.30E-03
100.804,-4.13E-03
100.805,-4.11E-03
100.806,-4.23E-03
100.807,-4.46E-03
100.808,-4.79E-03
100.809,-5.22E-03
100.81,-5.73E-03
100.811,-6.28E-03
100.812,-6.71E-03
100.813,-7.01E-03
100.814,-7.18E-03
100.81499,-7.24E-03
100.816,-7.20E-03
100.817,-7.07E-03
100.818,-6.85E-03
100.819,-6.57E-03
100.82,-6.21E-03
100.821,-5.83E-03
100.822,-5.53E-03
100.823,-5.32E-03
100.824,-5.18E-03
100.825,-5.12E-03
100.826,-5.11E-03
100.827,-5.15E-03
100.828,-5.22E-03
100.82899,-5.31E-03
100.83,-5.41E-03
100.831,-5.45E-03
100.832,-5.46E-03
100.833,-5.44E-03
100.834,-5.42E-03
100.835,-5.40E-03
100.836,-5.40E-03
100.837,-5.45E-03
100.838,-5.54E-03
100.839,-5.64E-03
100.84,-5.72E-03
100.841,-5.77E-03
100.842,-5.78E-03
100.84299,-5.72E-03
100.844,-5.58E-03
100.845,-5.36E-03
100.846,-5.01E-03
100.847,-4.54E-03
100.848,-3.94E-03
100.849,-3.35E-03
100.85,-2.81E-03
100.851,-2.32E-03
100.852,-1.90E-03
100.853,-1.55E-03
100.854,-1.31E-03
100.855,-1.19E-03
100.856,-1.24E-03
100.857,-1.52E-03
100.858,-2.15E-03
100.859,-3.32E-03
100.86,-5.50E-03
100.861,-9.69E-03
100.862,-1.88E-02
100.863,-6.05E-02
100.864,-4.77E-02
100.865,-1.77E-02
100.866,-1.03E-02
100.867,-6.88E-03
100.868,-4.90E-03
100.869,-3.59E-03
100.87,-2.65E-03
100.871,-1.93E-03
100.872,-1.36E-03
100.873,-8.86E-04
100.874,-4.92E-04
100.875,-1.54E-04
100.876,1.41E-04
100.877,4.01E-04
100.878,6.33E-04
100.879,8.42E-04
100.88,1.03E-03
100.881,1.20E-03
100.882,1.36E-03
100.883,1.51E-03
100.884,1.64E-03
100.885,1.76E-03
100.886,1.88E-03
100.887,1.98E-03
100.888,2.08E-03
100.889,2.17E-03
100.89,2.25E-03
100.891,2.33E-03
100.892,2.40E-03
100.893,2.47E-03
100.894,2.54E-03
100.895,2.60E-03
100.896,2.66E-03
100.897,2.73E-03
100.89799,2.80E-03
100.899,2.87E-03
100.9,2.94E-03
100.901,3.02E-03
100.902,3.12E-03
100.903,3.22E-03
100.904,3.34E-03
100.905,3.47E-03
100.906,3.63E-03
100.907,3.81E-03
100.908,4.01E-03
100.909,4.25E-03
100.91,4.53E-03
100.911,4.84E-03
100.91199,5.20E-03
100.913,5.62E-03
100.914,6.11E-03
100.915,6.68E-03
100.916,7.34E-03
100.917,8.12E-03
100.918,9.05E-03
100.919,1.02E-02
100.92,1.16E-02
100.921,1.33E-02
100.922,1.57E-02
100.923,1.89E-02
100.924,2.39E-02
100.925,3.23E-02
100.92599,5.01E-02
100.927,0.104418449
100.928,8.59E-02
100.929,3.26E-02
100.93,1.51E-02
100.931,6.79E-03
100.932,2.04E-03
100.933,-1.02E-03
100.934,-3.12E-03
100.935,-4.63E-03
100.936,-5.74E-03
100.937,-6.56E-03
100.938,-7.16E-03
100.939,-7.58E-03
100.93999,-7.87E-03
100.941,-8.04E-03
100.942,-8.11E-03
100.943,-8.09E-03
100.944,-8.00E-03
100.945,-7.84E-03
100.946,-7.61E-03
100.947,-7.33E-03
100.948,-6.99E-03
100.949,-6.58E-03
100.95,-6.12E-03
100.951,-5.59E-03
