Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
99.7,-4.68002557754517E-02,1.20338106155396,5.53510040044785E-02
99.701,-4.68005500733852E-02,1.20258140563965,5.53550943732262E-02
99.702,-4.68009188771248E-02,1.20177090167999,5.53589835762978E-02
99.703,-4.68011274933815E-02,1.20096290111542,5.53626865148544E-02
99.70399,-4.68012914061546E-02,1.20014405250549,5.53662180900574E-02
99.70499,-4.68014031648636E-02,1.19932770729065,5.53694628179073E-02
99.70599,-.046801395714283,1.19850039482117,5.53725771605968E-02
99.707,-4.68013547360897E-02,1.19766736030579,5.53754270076752E-02
99.708,-4.68012243509293E-02,1.19683790206909,5.53780756890774E-02
99.709,-4.68010604381561E-02,1.19599831104279,5.53805567324162E-02
99.71,-4.68007437884808E-02,1.19516062736511,.05538285151124
99.711,-4.68002967536449E-02,1.19430494308472,5.53849451243877E-02
99.712,-4.67998795211315E-02,1.19345891475677,5.53867630660534E-02
99.713,-.046799398958683,1.19260168075562,5.53883910179138E-02
99.714,-4.67988029122353E-02,1.1917462348938,5.53898327052593E-02
99.715,-.04679811373353,1.19087386131287,5.53911179304123E-02
99.716,-.046797264367342,1.19000995159149,5.53921386599541E-02
99.717,-4.67964671552181E-02,1.18913614749908,5.53929731249809E-02
99.71799,-4.67954091727734E-02,1.18826425075531,5.53935877978802E-02
99.71899,-4.67943213880062E-02,1.18737494945526,5.53940571844578E-02
99.71999,-4.67931814491749E-02,1.18649446964264,5.53942546248436E-02
99.721,-4.67920191586018E-02,1.18560373783112,5.53942956030369E-02
99.722,-4.67906184494495E-02,1.18470001220703,5.53941130638123E-02
99.723,-4.67893779277802E-02,1.1838071346283,5.53936883807182E-02
99.724,-4.67880219221115E-02,1.18290340900421,5.53931072354317E-02
99.725,-.04678650572896,1.18199503421783,5.53922727704048E-02
99.726,-4.67849038541317E-02,1.18108201026917,5.53912743926048E-02
99.727,-4.67832870781422E-02,1.18016564846039,.055390078574419
99.728,-4.67816591262817E-02,1.17924523353577,5.53886704146862E-02
99.729,-4.67797331511974E-02,1.1783195734024,5.53870536386967E-02
99.73,-4.67778518795967E-02,1.17738974094391,5.53852058947086E-02
99.731,-4.67759259045124E-02,1.17645597457886,5.53831495344639E-02
99.73199,-4.67737428843975E-02,1.17551827430725,5.53809218108654E-02
99.73299,-4.67716343700886E-02,1.17457628250122,5.53784817457199E-02
99.73399,-4.67693358659744E-02,1.17363798618317,5.53759187459946E-02
99.735,-4.67668324708939E-02,1.17267227172852,5.53730241954327E-02
99.736,-4.67643886804581E-02,1.17172491550446,5.53699880838394E-02
99.737,-.04676179215312,1.17075836658478,5.53666949272156E-02
99.738,-4.67591136693954E-02,1.16979503631592,5.53632415831089E-02
99.739,-4.67564016580582E-02,1.16882765293121,5.53595833480358E-02
99.74,-4.67536449432373E-02,1.16785538196564,5.53557276725769E-02
99.741,-4.67507541179657E-02,1.16688001155853,5.53516633808613E-02
99.742,-.046747874468565,1.16590082645416,5.53474240005016E-02
99.743,-4.67448122799397E-02,1.1649090051651,5.53428940474987E-02
99.744,-4.67417128384113E-02,1.16391897201538,5.53381815552711E-02
99.745,-4.67385798692703E-02,1.16293513774872,5.53333349525929E-02
99.74599,-4.67352420091629E-02,1.16193079948425,5.53282350301743E-02
99.74699,-4.67317216098309E-02,1.16093075275421,5.53229711949825E-02
99.74799,-4.67280894517899E-02,1.15991675853729,5.53174130618572E-02
99.749,-.046724583953619,1.15890824794769,5.53117655217648E-02
99.75,-4.67207878828049E-02,1.15788638591766,5.53058162331581E-02
99.751,-4.67169806361198E-02,1.15686964988708,5.52997216582298E-02
99.752,-4.67129684984684E-02,1.15583944320679,5.52933737635612E-02
99.753,-4.67089489102364E-02,1.15481317043304,5.52868619561195E-02
99.754,-.046704888343811,1.15377652645111,5.52801303565502E-02
99.755,-4.67007867991924E-02,1.15274167060852,5.52732050418854E-02
99.756,-4.66965138912201E-02,1.15170383453369,5.52661120891571E-02
99.757,-4.66921590268612E-02,1.15066194534302,5.52587769925594E-02
99.758,-4.66877110302448E-02,1.14961433410645,5.52512556314468E-02
99.759,-4.66830730438232E-02,1.14855587482452,5.52434995770454E-02
99.75999,-4.66784425079823E-02,1.14750123023987,.055235605686903
99.76099,-4.66737113893032E-02,1.14643323421478,5.52273765206337E-02
99.76199,-4.66689728200436E-02,1.14537131786346,5.52190914750099E-02
99.763,-4.66638579964638E-02,1.14428734779358,5.52104488015175E-02
99.764,-4.66588549315929E-02,1.14321506023407,5.52016906440258E-02
99.765,-4.66536581516266E-02,1.14213228225708,5.51927350461483E-02
99.766,-4.66485023498535E-02,1.14105200767517,.055183582007885
99.767,-4.66430261731148E-02,1.13995063304901,5.51740601658821E-02
99.768,-4.66376878321171E-02,1.13886392116547,5.51645494997501E-02
99.769,-4.66320514678955E-02,1.13776433467865,5.51547892391682E-02
99.77,-4.66264151036739E-02,1.13666808605194,5.51448538899422E-02
99.771,-4.66206558048725E-02,1.13556826114655,5.51347099244595E-02
99.772,-4.66147288680077E-02,1.13445568084717,5.51243275403976E-02
99.77299,-4.66087721288204E-02,1.13334715366364,.055113784968853
