Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
100,-3.07636335492134E-02,7.07395141944289E-04,.033428218215704
100.001,-3.07696219533682E-02,6.17730489466339E-04,3.34346815943718E-02
100.002,-3.07756550610065E-02,5.27148949913681E-04,3.34411859512329E-02
100.003,-3.07816658169031E-02,4.36565751442686E-04,3.34476754069328E-02
100.004,-3.07876616716385E-02,3.45986220054328E-04,3.34541387856007E-02
100.005,-3.07936407625675E-02,2.55402235779911E-04,3.34605947136879E-02
100.006,-3.07995472103357E-02,1.65733144967817E-04,3.34669649600983E-02
100.007,-.030805554240942,7.42347692721523E-05,.033473439514637
100.008,-3.08114811778069E-02,-1.63472832355183E-05,3.34798358380795E-02
100.009,-3.08173298835754E-02,-1.06010578747373E-04,3.34861502051353E-02
100.01,-3.08232232928276E-02,-1.96590714040212E-04,3.34925055503845E-02
100.011,-3.08291036635637E-02,-2.87168106297031E-04,3.34988497197628E-02
100.012,-3.08349598199129E-02,-3.77747375750914E-04,3.35051640868187E-02
100.013,-.030840739607811,-4.6741179539822E-04,3.35114002227783E-02
100.014,-3.08465622365475E-02,-5.57984516490251E-04,3.35176810622215E-02
100.015,-3.08523755520582E-02,-6.48557383101434E-04,3.35239470005035E-02
100.016,-3.08581683784723E-02,-7.39128328859806E-04,3.35301905870438E-02
100.017,-3.08639407157898E-02,-8.29699216410518E-04,3.35364155471325E-02
100.018,-3.08696404099464E-02,-9.19350073672831E-04,3.35425585508347E-02
100.019,-3.08753773570061E-02,-1.00991467479616E-03,3.35487499833107E-02
100.02,-3.08811068534851E-02,-1.10047671478242E-03,3.35549265146255E-02
100.021,-3.08868121355772E-02,-1.19103793986142E-03,3.35610769689083E-02
100.022,-3.08924987912178E-02,-1.28159637097269E-03,3.35672087967396E-02
100.023,-3.08981779962778E-02,-1.37214933056384E-03,3.35733331739902E-02
100.024,-.030903834849596,-1.46270042750984E-03,3.35794277489185E-02
100.025,-3.09094153344631E-02,-1.55233114492148E-03,3.35854440927505E-02
100.026,-3.09150405228138E-02,-1.64287758525461E-03,3.35915088653564E-02
100.027,-3.09206526726484E-02,-1.73341587651521E-03,3.35975512862206E-02
100.028,-3.09262499213219E-02,-1.82395230513066E-03,3.36035825312138E-02
100.029,-3.09318192303181E-02,-1.91453390289098E-03,3.36095876991749E-02
100.03,-3.09373289346695E-02,-2.00415030121803E-03,.03361551836133
100.031,-3.09428721666336E-02,-2.09467601962388E-03,3.36214900016785E-02
100.032,-3.09484004974365E-02,-2.1850906778127E-03,3.36274392902851E-02
100.033,-3.09539176523685E-02,-2.27560475468636E-03,3.36333811283112E-02
100.034,-3.09593677520752E-02,-2.3651986848563E-03,3.36392484605312E-02
100.035,-3.09648998081684E-02,-2.45661474764347E-03,3.36452089250088E-02
100.036,-3.09703685343266E-02,-2.54711369052529E-03,3.36510874330997E-02
100.037,-3.09757720679045E-02,-2.6366924867034E-03,3.36569026112556E-02
100.038,-3.09812016785145E-02,-2.7271811850369E-03,3.36627475917339E-02
100.039,-3.09866201132536E-02,-2.81766010448337E-03,.033668577671051
100.04,-3.09920329600573E-02,-2.90818372741342E-03,3.36743928492069E-02
100.041,-3.09974197298288E-02,-2.99865030683577E-03,3.36801819503307E-02
100.042,-3.10027487576008E-02,-3.08819557540119E-03,3.36859114468098E-02
100.043,-3.10081150382757E-02,-3.17864818498492E-03,3.36916744709015E-02
100.044,-3.10134682804346E-02,-3.26909287832677E-03,3.36974263191223E-02
100.045,-3.10188010334969E-02,-3.35948122665286E-03,3.37031520903111E-02
100.046,-3.10240741819143E-02,-3.44904698431492E-03,3.37088070809841E-02
100.047,-3.10293771326542E-02,-3.53947165422142E-03,3.37145030498505E-02
100.048,-3.10346726328135E-02,-3.62988258711994E-03,3.37201841175556E-02
100.049,-3.10399476438761E-02,-3.72029026038945E-03,3.37258391082287E-02
100.05,-3.10452114790678E-02,-3.81068489514291E-03,3.37314866483212E-02
100.051,-3.10504734516144E-02,-3.90112120658159E-03,3.37371192872524E-02
100.052,-3.10557670891285E-02,-3.99236148223281E-03,3.37427854537964E-02
