Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
100,-2.68982909619808E-02,.395085453987122,.030032392591238
100.001,-2.69027128815651E-02,.394545137882233,3.00399493426085E-02
100.002,-2.69071385264397E-02,.393998146057129,3.00475396215916E-02
100.003,-.026911461725831,.393456369638443,3.00549902021885E-02
100.004,-2.69158072769642E-02,.392907798290253,3.00624538213015E-02
100.005,-2.69200094044209E-02,.392364531755447,3.00697945058346E-02
100.006,-2.69242357462645E-02,.391814470291138,.030077151954174
100.007,-2.69283633679152E-02,.391263633966446,3.00844516605139E-02
100.008,-2.69324444234371E-02,.390712022781372,3.00916898995638E-02
100.009,-2.69364286214113E-02,.390165776014328,3.00987958908081E-02
100.01,-2.69403979182243E-02,.389612674713135,3.01059260964394E-02
100.011,-2.69442424178123E-02,.389064967632294,.030112924054265
100.012,-2.69480738788843E-02,.388510435819626,3.01199313253164E-02
100.013,-2.69517842680216E-02,.387961179018021,3.01268175244331E-02
100.014,-2.69555039703846E-02,.387405157089233,3.01337148994207E-02
100.015,-2.69590895622969E-02,.386854439973831,.030140483751893
100.016,-2.69626844674349E-02,.386296927928925,3.01472712308168E-02
100.017,-2.69661881029606E-02,.385738641023636,3.01539953798056E-02
100.018,-2.69696172326803E-02,.385185778141022,3.01605891436338E-02
100.019,-2.69729718565941E-02,.384626001119614,3.01672015339136E-02
100.02,-2.69762556999922E-02,.38407164812088,3.01736854016781E-02
100.021,-2.69795022904873E-02,.38351047039032,3.01801841706038E-02
100.022,-2.69826706498861E-02,.3829485476017,3.01866214722395E-02
100.023,-.026985689997673,.382391929626465,3.01929321140051E-02
100.024,-2.69887149333954E-02,.381828516721725,3.01992576569319E-02
100.025,-2.69916523247957E-02,.381264507770538,3.02055347710848E-02
100.026,-2.69944593310356E-02,.380705803632736,3.02116777747869E-02
100.027,-2.69972030073404E-02,.38014018535614,3.02178338170052E-02
100.028,-.026999868452549,.37957975268364,3.02238576114178E-02
100.029,-2.70024836063385E-02,.379012733697891,3.02299000322819E-02
100.03,-2.70049422979355E-02,.37845116853714,3.02358195185661E-02
100.031,-2.70073432475328E-02,.377882599830627,3.02417539060116E-02
100.032,-2.70096715539694E-02,.377319663763046,3.02475597709417E-02
100.033,-2.70119272172451E-02,.376749634742737,3.02533730864525E-02
100.034,-2.70140562206507E-02,.376185178756714,3.02590616047382E-02
100.035,-2.70161647349596E-02,.375607669353485,.03026482462883
100.036,-2.70180925726891E-02,.375041842460632,3.02704051136971E-02
100.037,-2.70199477672577E-02,.374468892812729,3.02759874612093E-02
100.038,-2.70216967910528E-02,.373901724815369,3.02814543247223E-02
100.039,-2.70233359187841E-02,.3733269572258,.030286917462945
100.04,-2.70249061286449E-02,.372758507728577,3.02922762930393E-02
100.041,-2.70264279097319E-02,.372176438570023,3.02976854145527E-02
100.042,-2.70277541130781E-02,.371606409549713,3.03029287606478E-02
100.043,-2.70290039479733E-02,.371029227972031,3.03081702440977E-02
100.044,-2.70301774144173E-02,.370451331138611,3.03133577108383E-02
100.045,-2.70312242209911E-02,.369879215955734,3.03184222429991E-02
100.046,-2.70321518182755E-02,.369299829006195,3.03234960883856E-02
100.047,-2.70329471677542E-02,.368726074695587,3.03284581750631E-02
100.048,-2.70336531102657E-02,.36814558506012,3.03334072232246E-02
100.049,-2.70342174917459E-02,.367564111948013,3.03383059799671E-02
100.05,-2.70346682518721E-02,.366988480091095,3.03430985659361E-02
100.051,-2.70349979400635E-02,.366405606269836,3.03478818386793E-02
100.052,-2.70352009683847E-02,.365822076797485,3.03526036441326E-02
