Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
99.7,-5.97917437553406E-02,1.85299897193909,.065746396780014
99.701,-5.97829259932041E-02,1.85182499885559,.065739318728447
99.702,-5.97739294171333E-02,1.85063505172729,.065731942653656
99.703,-5.97650222480297E-02,1.84944808483124,6.57243728637695E-02
99.70399,-5.97560666501522E-02,1.84824514389038,6.57165050506592E-02
99.70499,-5.97467795014381E-02,1.84704494476318,6.57084882259369E-02
99.70599,-5.97375296056271E-02,1.84582901000977,6.57001435756683E-02
99.707,-5.97283430397511E-02,1.84460616111755,6.56915456056595E-02
99.708,-5.97189143300056E-02,1.84338593482971,6.56827688217163E-02
99.709,-5.97093626856804E-02,1.84215009212494,6.56737014651299E-02
99.71,-5.96998743712902E-02,1.84091746807098,6.56644776463509E-02
99.711,-5.96899762749672E-02,1.83965837955475,6.56548365950584E-02
99.712,-.059680238366127,1.83841240406036,6.56451135873795E-02
99.713,-5.96701614558697E-02,1.83715009689331,6.56350925564766E-02
99.714,-5.96601814031601E-02,1.83589148521423,.06562490016222
99.715,-5.96502907574177E-02,1.83461618423462,6.56143799424171E-02
99.716,-5.96400648355484E-02,1.83333420753479,.065603606402874
99.717,-5.96297383308411E-02,1.83204591274261,6.55925720930099E-02
99.71799,-5.96194937825203E-02,1.83076095581055,6.55814483761787E-02
99.71899,-5.96092082560062E-02,1.82945871353149,6.55699148774147E-02
99.71999,-5.95986358821392E-02,1.82815051078796,6.55582100152969E-02
99.721,-5.95878511667252E-02,1.82683575153351,6.55462369322777E-02
99.722,-5.95771111547947E-02,1.82551491260529,6.55340179800987E-02
99.723,-5.95663152635098E-02,1.82418704032898,6.55215680599213E-02
99.724,-5.95554299652576E-02,1.82285249233246,6.55088648200035E-02
99.725,-5.95445148646832E-02,1.82152307033539,6.54960349202156E-02
99.726,-5.95331378281116E-02,1.82016479969025,6.54827877879143E-02
99.727,-5.95218762755394E-02,1.81882262229919,6.54695108532906E-02
99.728,-5.95104582607746E-02,1.81746208667755,6.54558688402176E-02
99.729,-5.94988912343979E-02,1.81609523296356,6.54419809579849E-02
99.73,-5.94874545931816E-02,1.81472194194794,6.54278323054314E-02
99.731,-5.94758987426758E-02,1.81334221363068,6.54134675860405E-02
99.73199,-5.94642348587513E-02,1.81195545196533,6.53988495469093E-02
