Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
99.4,-1.09335435554385E-02,-6.83562755584717,6.25475123524666E-02
99.401,-1.10491430386901E-02,-6.82117366790771,6.28257170319557E-02
99.402,-1.11632999032736E-02,-6.80683326721191,6.31003454327583E-02
99.403,-1.12788062542677E-02,-6.79228019714356,6.33776113390923E-02
99.404,-1.13936765119433E-02,-6.77784061431885,6.36513158679008E-02
99.405,-.011508870869875,-6.76318883895874,6.39276802539825E-02
99.406,-.011622148565948,-6.7486515045166,6.42004534602165E-02
99.40701,-1.17379035800695E-02,-6.73389959335327,6.44758567214012E-02
99.408,-1.18533028289676E-02,-6.71909856796265,6.47507980465889E-02
99.409,-1.19673628360033E-02,-6.70441436767578,6.50222599506378E-02
99.41,-1.20829055085778E-02,-6.68951463699341,6.52962476015091E-02
99.411,-1.21964244171977E-02,-6.67473268508911,6.55667781829834E-02
99.412,-1.23115917667747E-02,-6.65973567962646,6.58398121595383E-02
99.413,-1.24256899580359E-02,-6.64485740661621,6.61093816161156E-02
99.414,-1.25413341447711E-02,-6.62976169586182,6.63814321160316E-02
99.415,-1.26553820446134E-02,-6.61478614807129,6.66500478982925E-02
99.416,-1.27707850188017E-02,-6.59959363937378,6.69212266802788E-02
99.417,-.012884795665741,-6.58452367782593,6.71888887882233E-02
99.418,-1.30009828135371E-02,-6.56923389434814,6.74590989947319E-02
99.419,-1.31154684349895E-02,-6.55406856536865,6.77258893847466E-02
99.42,-1.32308341562748E-02,-6.53868198394775,6.79950937628746E-02
99.42101,-1.33467158302665E-02,-6.52324819564819,6.82639107108116E-02
99.422,-1.34615292772651E-02,-6.5079402923584,6.85292333364487E-02
99.423,-.013577644713223,-6.49240970611572,6.87970444560051E-02
99.424,-1.36938290670514E-02,-6.47683095932007,6.90643489360809E-02
99.425,-1.38100488111377E-02,-6.46120691299438,6.93311467766762E-02
99.426,-1.39250932261348E-02,-6.4457106590271,6.95945471525192E-02
99.427,-1.40418885275722E-02,-6.4299898147583,6.98603391647339E-02
99.428,-1.41572877764702E-02,-6.41439914703369,7.01228380203247E-02
99.429,-1.42745701596141E-02,-6.39858388900757,7.03876912593842E-02
99.43,-1.43904397264123E-02,-6.38290214538574,7.06491842865944E-02
99.431,-1.45083423703909E-02,-6.36699247360229,7.09130987524986E-02
99.432,-.014624772593379,-6.35121536254883,7.11735561490059E-02
99.433,-1.47423315793276E-02,-6.33521509170532,7.14365765452385E-02
99.434,-1.48591920733452E-02,-6.31934452056885,.071695975959301
99.43501,-1.49788968265057E-02,-6.30307102203369,7.19609707593918E-02
99.436,-1.50976032018661E-02,-6.28692770004273,7.22223743796349E-02
99.437,-1.52151370421052E-02,-6.27092218399048,7.24805444478989E-02
99.438,-1.53341749683023E-02,-6.25468778610229,7.27409943938255E-02
99.439,-1.54525265097618E-02,-6.23858976364136,.072998009622097
99.44,-1.55722228810191E-02,-6.2222638130188,7.32576176524162E-02
99.441,-1.56910642981529E-02,-6.20607757568359,7.35136866569519E-02
99.442,-1.58132743090391E-02,-6.18947553634644,.073775090277195
99.443,-1.59333720803261E-02,-6.1731972694397,7.40302801132202E-02
99.444,-1.60546824336052E-02,-6.15668821334839,7.42879211902618E-02
99.445,-1.61757189780474E-02,-6.14032173156738,7.45421648025513E-02
99.446,-1.62982065230608E-02,-6.12372159957886,7.47986808419228E-02
99.447,-1.64198465645313E-02,-6.10726308822632,7.50519186258316E-02
99.448,-1.65446624159813E-02,-6.09038925170898,7.53103569149971E-02
99.44901,-1.66682600975037E-02,-6.073655128479,7.55654573440552E-02
99.45,-1.67915225028992E-02,-6.05706453323364,.07581727206707
99.451,-1.69164054095745E-02,-6.04024124145508,7.60714784264565E-02
99.452,-1.70421991497278E-02,-6.02337217330933,7.63252303004265E-02
99.453,-1.71684008091688E-02,-6.00645923614502,7.65783935785294E-02
99.454,-1.72948036342859E-02,-5.98969221115112,.076828308403492
99.455,-1.74220502376556E-02,-5.97269201278687,7.70805776119232E-02
99.456,-1.75503082573414E-02,-5.95564699172974,7.73322731256485E-02
99.457,-1.76792480051517E-02,-5.93855905532837,7.75836110115051E-02
99.458,-1.78083255887032E-02,-5.92161655426025,7.78316855430603E-02
99.459,-1.79390124976635E-02,-5.90444183349609,7.80821144580841E-02
99.46,-1.80705562233925E-02,-5.88722133636475,7.83319473266602E-02
99.461,-1.82020366191864E-02,-5.87015104293823,7.85786285996437E-02
99.462,-1.83357056230307E-02,-5.85284376144409,7.88276195526123E-02
99.46301,-1.84710305184126E-02,-5.8353009223938,7.90788978338242E-02
99.464,-1.86068024486303E-02,-5.81790590286255,7.93270394206047E-02
99.465,-1.87422763556242E-02,-5.80066442489624,7.95719176530838E-02
99.466,-1.88814327120781E-02,-5.7829909324646,.079821839928627
99.467,-1.90192088484764E-02,-5.76566314697266,8.00658985972404E-02
99.468,-1.91604550927877E-02,-5.74790239334106,8.03149342536926E-02
99.469,-1.93007960915565E-02,-5.73049116134644,8.05582106113434E-02
99.47,-1.94439869374037E-02,-5.71284198760986,8.08037668466568E-02
99.471,-1.95888485759497E-02,-5.69514846801758,.081048883497715
99.472,-1.97336487472057E-02,-5.67761373519897,8.12908187508583E-02
99.473,-.019882695749402,-5.65963840484619,8.15379023551941E-02
99.474,-2.00308449566364E-02,-5.6420202255249,8.17790850996971E-02
99.475,-2.01832987368107E-02,-5.62395715713501,.082025408744812
99.476,-2.03355308622122E-02,-5.60625648498535,8.22660177946091E-02
99.47701,-2.04936433583498E-02,-5.5879111289978,8.25142189860344E-02
99.478,-2.06499993801117E-02,-5.5701265335083,8.27541053295135E-02
99.479,-2.08120029419661E-02,-5.5518946647644,8.29990208148956E-02
99.48,-2.09747478365898E-02,-5.53382539749146,8.32409635186195E-02
99.481,-2.11398769170046E-02,-5.51571846008301,8.34827199578285E-02
99.482,-.021308895200491,-5.49756574630737,8.37241411209106E-02
99.483,-2.14790068566799E-02,-5.47957801818848,8.39628651738167E-02
99.484,-2.16555371880531E-02,-5.46113920211792,8.42064842581749E-02
99.485,-2.18344274908304E-02,-5.4428653717041,8.44473615288734E-02
99.486,-2.20174230635166E-02,-5.42455291748047,8.46881866455078E-02
99.487,-.022204902023077,-5.40619611740112,8.49288702011108E-02
99.488,-.022398017346859,-5.38759231567383,8.51721912622452E-02
99.489,-.022594602778554,-5.3691554069519,8.54128301143646E-02
99.49,-2.27982737123966E-02,-5.35047149658203,.085656113922596
99.491,-2.30063870549202E-02,-5.33195114135742,8.58967900276184E-02
99.492,-2.32205837965012E-02,-5.31339454650879,8.61377567052841E-02
99.493,-2.34425328671932E-02,-5.29458618164063,8.63814428448677E-02
99.494,-.023670120164752,-5.27594757080078,8.66227522492409E-02
99.495,-2.39062458276749E-02,-5.25705766677856,8.68668630719185E-02
99.496,-2.41489019244909E-02,-5.23833847045898,8.71089026331902E-02
99.497,-2.44007539004087E-02,-5.21936798095703,8.73537212610245E-02
99.498,-2.46604364365339E-02,-5.20056962966919,8.75966027379036E-02
99.499,-2.49303746968508E-02,-5.18151712417603,8.78424122929573E-02
99.5,-.025208568200469,-5.16263723373413,8.80863517522812E-02
99.501,-2.54985019564629E-02,-5.14350414276123,8.83334651589394E-02
99.502,-2.57986281067133E-02,-5.12454605102539,8.85789394378662E-02
99.503,-2.61123739182949E-02,-5.10512161254883,8.88302102684975E-02
99.504,-.026436023414135,-5.08608293533325,8.90773385763168E-02
99.505,-2.67735943198204E-02,-5.06678915023804,8.93280729651451E-02
99.506,-2.71261874586344E-02,-5.04724025726318,8.95823761820793E-02
99.507,-2.74911820888519E-02,-5.02808141708374,8.98329988121986E-02
99.508,-2.78720520436764E-02,-5.00866842269897,9.00873839855194E-02
99.509,-2.82686166465282E-02,-4.98921537399292,9.03432816267014E-02
99.51,-2.86819525063038E-02,-4.96971988677979,9.06006395816803E-02
99.511,-2.91129276156426E-02,-4.95018625259399,9.08597037196159E-02
99.512,-2.95629538595676E-02,-4.93061351776123,9.11207795143127E-02
99.513,-3.00327781587839E-02,-4.91100025177002,9.13837179541588E-02
99.514,-3.05228885263205E-02,-4.89134359359741,9.16487947106361E-02
99.515,-3.10347098857164E-02,-4.87165021896362,9.19162556529045E-02
99.516,-3.15696075558662E-02,-4.85169458389282,9.21884402632713E-02
99.517,-3.21280881762505E-02,-4.83191728591919,.092460960149765
99.518,-3.27112153172493E-02,-4.81210279464722,9.27363112568855E-02
99.519,-.033322099596262,-4.79202556610107,9.30169299244881E-02
99.52,-3.39597351849079E-02,-4.77212905883789,9.32985991239548E-02
99.521,-3.46273370087147E-02,-4.75197219848633,.093585841357708
99.522,-3.53252999484539E-02,-4.73199224472046,9.38745364546776E-02
99.523,-3.60557809472084E-02,-4.71174812316895,9.41695719957352E-02
99.524,-3.68198677897453E-02,-4.69168949127197,9.44663807749748E-02
99.525,-3.76196801662445E-02,-4.67136144638062,9.47699248790741E-02
99.526,-3.84567081928253E-02,-4.65121793746948,9.50760096311569E-02
99.527,-3.93335781991482E-02,-4.63080883026123,9.53894108533859E-02
99.528,-4.02517691254616E-02,-4.61035919189453,9.57082659006119E-02
99.529,-4.12137545645237E-02,-4.58986377716064,9.60328057408333E-02
99.53,-4.22216169536114E-02,-4.56955051422119,9.63612571358681E-02
99.531,-4.32780608534813E-02,-4.54874563217163,9.67007353901863E-02
99.53201,-4.43852059543133E-02,-4.52812147140503,9.70448777079582E-02
99.533,-4.55458536744118E-02,-4.50745677947998,9.73966047167778E-02
99.534,-4.67637591063976E-02,-4.48674345016479,9.77561324834824E-02
99.535,-4.80411574244499E-02,-4.46598815917969,9.81240943074226E-02
99.536,-4.93814311921597E-02,-4.4451847076416,.098501093685627
99.537,-5.07886335253716E-02,-4.42433929443359,9.88877415657043E-02
99.538,-5.22659085690975E-02,-4.40321922302246,9.92868095636368E-02
99.539,-5.38193807005882E-02,-4.38250684738159,9.96924936771393E-02
99.54,-5.54499253630638E-02,-4.36128807067871,.100114241242409
99.541,-5.71654289960861E-02,-4.34025382995605,.100546441972256
99.542,-5.89687861502171E-02,-4.31893491744995,.100994057953358
99.543,-6.08676597476006E-02,-4.29779767990112,.101454019546509
99.544,-6.28659054636955E-02,-4.27637958526611,.101931519806385
99.545,-6.49721994996071E-02,-4.25513935089111,.102423518896103
99.54601,-6.71910643577576E-02,-4.23361253738403,.102935448288918
99.547,-6.95316568017006E-02,-4.21203136444092,.103466376662254
99.548,-7.20041021704674E-02,-4.19062471389771,.104016065597534
99.549,-7.46138542890549E-02,-4.16892719268799,.104589894413948
99.55,-.077372319996357,-4.14716863632202,.105187758803368
99.551,-8.02912190556526E-02,-4.12534284591675,.105811484158039
99.552,-8.33843946456909E-02,-4.10368633270264,.106461443006992
99.553,-8.66577997803688E-02,-4.08149814605713,.107145749032497
99.554,-.090137854218483,-4.05969953536987,.107859238982201
99.555,-9.38276723027229E-02,-4.03736066818237,.108612805604935
99.556,-9.77558419108391E-02,-4.01517152786255,.109403811395168
99.557,-.101939231157303,-3.99289917945862,.110237710177898
99.558,-.106400988996029,-3.97054052352905,.111118875443935
99.559,-.111160784959793,-3.94783997535706,.112053699791431
99.56001,-.11625898629427,-3.92527985572815,.113043636083603
99.561,-.121722534298897,-3.90260410308838,.114096693694592
99.562,-.127582356333733,-3.87956976890564,.115221343934536
99.563,-.133893966674805,-3.85663509368896,.116421908140182
99.564,-.140691846609116,-3.83332633972168,.117710813879967
99.565,-.148047313094139,-3.81008267402649,.119094900786877
99.566,-.156009286642075,-3.78642463684082,.120589658617973
99.567,-.164661779999733,-3.76256465911865,.122207522392273
99.568,-.174092978239059,-3.73847031593323,.123965002596378
99.569,-.184419646859169,-3.71435332298279,.125880315899849
99.57,-.195743471384048,-3.68969511985779,.127979889512062
99.571,-.20822486281395,-3.66468715667725,.130290389060974
99.572,-.222042858600616,-3.63926148414612,.132846117019653
99.573,-.237415477633476,-3.61334037780762,.135688960552216
99.57401,-.254612535238266,-3.586834192276,.13887095451355
99.575,-.273945391178131,-3.55936312675476,.142458215355873
99.576,-.295895099639893,-3.53147745132446,.14652992784977
99.577,-.320907741785049,-3.50199460983276,.151196733117104
99.578,-.349728047847748,-3.47131538391113,.156593456864357
99.579,-.383156895637512,-3.43854284286499,.162899628281593
99.58,-.42239373922348,-3.40354871749878,.170356094837189
99.581,-.468954294919968,-3.36520981788635,.179301455616951
99.582,-.524963200092316,-3.32218813896179,.190217465162277
99.583,-.59339052438736,-3.27239227294922,.203813090920448
99.584,-.678393006324768,-3.21222853660583,.221166804432869
99.585,-.786003530025482,-3.13624620437622,.24398335814476
99.586,-.924527704715729,-3.03462386131287,.275063812732697
99.587,-1.10437309741974,-2.89052438735962,.319151490926743
99.58801,-1.33336782455444,-2.67678356170654,.384182840585709
99.589,-1.5667816400528,-2.29020833969116,.418530106544495
99.59,-1.74021983146667,-1.8427768945694,.445342689752579
99.591,-1.91884279251099,-1.25542593002319,.405941694974899
99.592,-1.93494951725006,-.623520374298096,.31666287779808
99.593,-1.85625267028809,-.233238160610199,.255717158317566
99.594,-1.59795105457306,.1816176623106,.211703285574913
99.595,-1.37391328811646,.41747909784317,.181786417961121
99.596,-1.19428777694702,.557355940341949,.160563632845879
99.597,-1.05183219909668,.643456220626831,.144901543855667
99.598,-.938106298446655,.698073267936707,.132957875728607
99.599,-.846074402332306,.732985496520996,.123605161905289
99.6,-.770685255527496,.755315005779266,.116123728454113
99.601,-.708143353462219,.769084274768829,.110037073493004
99.60201,-.655668795108795,.776763141155243,.105018094182014
99.603,-.611268877983093,.780160665512085,.10083482414484
99.604,-.573477149009705,.780650794506073,9.73181203007698E-02
99.605,-.541027247905731,.778648972511292,9.43440645933151E-02
99.606,-.513020396232605,.774710953235626,9.18177664279938E-02
99.607,-.488830149173737,.769602358341217,8.96643102169037E-02
99.608,-.4677794277668,.763126969337463,.087828129529953
99.609,-.449518442153931,.756000220775604,.086261048913002
99.61,-.433569729328156,.747888326644897,8.49282518029213E-02
99.611,-.419727563858032,.739420831203461,8.37970301508904E-02
99.612,-.407660514116287,.730325639247894,8.28440636396408E-02
99.613,-.397178709506989,.720807373523712,8.20477679371834E-02
99.614,-.388099044561386,.710926532745361,8.13905894756317E-02
99.615,-.38028621673584,.70085734128952,8.08566585183144E-02
99.616,-.373560845851898,.690396785736084,8.04343745112419E-02
99.617,-.367827355861664,.679700672626495,8.01118910312653E-02
99.618,-.362982600927353,.668794631958008,7.98793286085129E-02
99.619,-.358936280012131,.65770298242569,7.97282755374909E-02
99.62,-.355626821517944,.64657199382782,.079650029540062
99.621,-.352939456701279,.635164082050323,7.96392858028412E-02
99.622,-.350851386785507,.62374621629715,7.96883925795555E-02
99.623,-.349261283874512,.612082421779633,7.97932595014572E-02
99.624,-.348178505897522,.600552260875702,7.99466818571091E-02
99.625,-.347465127706528,.588674247264862,8.01461860537529E-02
99.626,-.34714213013649,.5768221616745,8.03858712315559E-02
99.627,-.347120612859726,.564760863780975,8.06624814867973E-02
99.628,-.347404152154922,.55274224281311,8.09709280729294E-02
99.629,-.347933053970337,.54065066576004,8.13082084059715E-02
99.63,-.34864804148674,.528370499610901,8.16711336374283E-02
99.631,-.349558651447296,.516154825687408,8.20551291108131E-02
99.632,-.350610852241516,.503883898258209,8.24575796723366E-02
99.633,-.351769298315048,.491568565368652,8.28747227787972E-02
99.634,-.353004336357117,.479212373495102,8.33035930991173E-02
99.635,-.354282736778259,.466823488473892,8.37405472993851E-02
99.636,-.355543673038483,.454288363456726,8.41821059584618E-02
99.637,-.35682424902916,.441985487937927,.084622897207737
99.638,-.357990890741348,.429431438446045,8.50606858730316E-02
99.639,-.359106123447418,.417131781578064,8.54895040392876E-02
99.64,-.360034704208374,.404599875211716,8.59068259596825E-02
99.641,-.360848128795624,.392341166734695,.086307480931282
99.642,-.36141374707222,.379872411489487,8.66891741752625E-02
