Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
99.4,-7.37725710496306E-03,.815615117549896,2.10880627855659E-03
99.401,-7.41203920915723E-03,.819133043289185,2.14172573760152E-03
99.402,-7.44708720594644E-03,.822676777839661,2.17490550130606E-03
99.403,-7.48184928670526E-03,.826189041137695,2.20780982635915E-03
99.404,-7.51657923683524E-03,.829698324203491,2.24070600233972E-03
99.405,-7.55147775635123E-03,.833233118057251,2.27386155165732E-03
99.406,-7.58612016215921E-03,.836736619472504,2.30674212798476E-03
99.40701,-7.62127805501223E-03,.840294003486633,2.34014890156686E-03
99.408,-7.65585852786899E-03,.843791484832764,2.37301294691861E-03
99.409,-7.69084133207798E-03,.847314298152924,2.40608002059162E-03
99.41,-7.72532261908054E-03,.850805819034576,2.43892823345959E-03
99.411,-7.76010565459728E-03,.854322612285614,2.4720337241888E-03
99.412,-7.79454223811626E-03,.857808113098145,2.50486261211336E-03
99.413,-7.82918930053711E-03,.86131876707077,2.53795017488301E-03
99.414,-7.86345824599266E-03,.864798188209534,2.57076299749315E-03
99.415,-7.8976834192872E-03,.868274569511414,2.60356487706304E-03
99.416,-7.93233513832092E-03,.871775925159454,2.63655302114785E-03
99.417,-7.9666106030345E-03,.875246465206146,2.66927783377469E-03
99.418,-8.0009950324893E-03,.878741681575775,2.70231952890754E-03
99.419,-8.03514942526817E-03,.882205724716187,2.73502129130065E-03
99.42,-8.06954875588417E-03,.885695338249207,2.76797963306308E-03
99.42101,-8.1036826595664E-03,.889181137084961,2.80099175870419E-03
99.422,-8.13804473727942E-03,.892663300037384,2.83387186937034E-03
99.423,-8.17183498293162E-03,.896114766597748,2.86659807898104E-03
99.424,-8.20606760680676E-03,.899591088294983,2.89945909753442E-03
99.425,-8.23975168168545E-03,.903036057949066,2.93209729716182E-03
99.426,-8.27367138117552E-03,.90650600194931,2.9649983625859E-03
99.427,-8.30732006579638E-03,.909944593906403,2.99755670130253E-03
99.428,-8.34096968173981E-03,.913380086421966,3.03010898642242E-03
99.429,-8.37475899606943E-03,.91683965921402,3.06292506866157E-03
99.43,-8.40816739946604E-03,.920268952846527,3.09544359333813E-03
99.431,-8.44164472073317E-03,.9237220287323,3.12823080457747E-03
99.432,-8.47474113106728E-03,.927144408226013,3.16074141301215E-03
99.433,-8.50807875394821E-03,.930591523647308,3.19350324571133E-03
99.434,-8.54133535176516E-03,.934007465839386,3.22587206028402E-03
99.43501,-8.57449695467949E-03,.937448143959046,3.25860176235437E-03
99.436,-8.60731303691864E-03,.94085705280304,3.29100480303168E-03
99.437,-.008640231564641,.944290816783905,3.32366744987667E-03
99.438,-8.67292005568743E-03,.947693049907684,3.35598131641746E-03
99.439,-8.70573334395885E-03,.951119840145111,3.38855083100498E-03
99.44,-8.73810332268477E-03,.954515933990479,3.4208525903523E-03
99.441,-8.77037830650806E-03,.957908630371094,3.45313455909491E-03
99.442,-8.80281906574965E-03,.961324989795685,3.48561396822333E-03
99.443,-8.83485935628414E-03,.96471095085144,3.51780792698264E-03
99.444,-8.86704120784998E-03,.968120217323303,3.55026312172413E-03
99.445,-8.89850221574306E-03,.971471607685089,3.5821704659611E-03
99.446,-8.93042702227831E-03,.974874913692474,3.61453322693706E-03
99.447,-8.96190572530031E-03,.978246808052063,3.64662287756801E-03
99.448,-8.99349432438612E-03,.98164302110672,3.67896817624569E-03
99.44901,-9.02485009282827E-03,.985035359859466,3.7112298887223E-03
99.45,-9.05600097030401E-03,.988423883914948,3.74348857440054E-03
99.451,-9.08687803894281E-03,.991782128810883,3.77540825866163E-03
99.452,-9.11747850477695E-03,.995136141777039,3.80731490440667E-03
99.453,-9.14781540632248E-03,.998487532138824,3.83920921012759E-03
99.454,-9.17790643870831E-03,1.00183534622192,3.87108488939703E-03
99.455,-9.20829735696316E-03,1.00520658493042,3.90309933573008E-03
99.456,-9.23799257725477E-03,1.00854730606079,3.93483368679881E-03
99.457,-9.2674670740962E-03,1.01188397407532,3.96655593067408E-03
99.458,-9.29676182568073E-03,1.01521706581116,3.99821577593684E-03
99.459,-9.32588241994381E-03,1.01857423782349,4.03009820729494E-03
99.46,-9.3546761199832E-03,1.02190053462982,4.06167004257441E-03
99.461,-9.38344746828079E-03,1.02524971961975,4.09341882914305E-03
99.462,-9.41132195293903E-03,1.02854192256927,4.12462977692485E-03
99.46301,-9.43960808217525E-03,1.03191137313843,4.15655504912138E-03
99.464,-9.46710631251335E-03,1.03522264957428,4.1878935880959E-03
99.465,-9.49391443282366E-03,1.03850412368774,4.21894481405616E-03
99.466,-9.52107924968004E-03,1.04183518886566,4.25039464607835E-03
99.467,-9.54744592308998E-03,1.04513621330261,4.28155949339271E-03
99.468,-9.57338139414787E-03,1.04843366146088,4.31265402585268E-03
99.469,-9.59894433617592E-03,1.05172669887543,4.34367591515183E-03
99.47,-9.62445512413979E-03,1.05504274368286,4.37484215945005E-03
99.471,-9.64869558811188E-03,1.05830228328705,4.40552178770304E-03
99.472,-9.67312417924404E-03,1.06161177158356,4.43658325821161E-03
99.473,-9.69679560512304E-03,1.06488966941833,4.46725776419044E-03
99.474,-9.71968844532967E-03,1.06816470623016,4.49792202562094E-03
99.475,-9.74217057228088E-03,1.07143652439117,4.52844984829426E-03
99.476,-9.76395420730114E-03,1.07470285892487,4.55884868279099E-03
99.47701,-9.78532247245312E-03,1.0779926776886,4.58937836810946E-03
99.478,-9.8054651170969E-03,1.08125293254852,4.6196379698813E-03
99.479,-9.82518866658211E-03,1.084508061409,4.64964471757412E-03
99.48,-9.84378252178431E-03,1.08776104450226,4.67963516712189E-03
99.481,-9.86140966415405E-03,1.09100866317749,4.70949662849307E-03
99.482,-9.87837556749582E-03,1.09425389766693,4.73910849541426E-03
99.483,-9.89391561597586E-03,1.09749400615692,4.76871151477098E-03
99.484,-9.90816671401262E-03,1.10070502758026,4.79780044406653E-03
99.485,-9.92189347743988E-03,1.10396432876587,4.82717528939247E-03
99.486,-9.93363838642836E-03,1.10716688632965,4.85589494928718E-03
99.487,-9.94433369487524E-03,1.11041879653931,4.88500157371163E-03
99.488,-9.95320081710815E-03,1.113614320755,4.91329515352845E-03
99.489,-9.96063370257616E-03,1.11683166027069,4.94164880365133E-03
99.49,-9.9662821739912E-03,1.12004506587982,4.96977148577571E-03
99.491,-9.97012574225664E-03,1.12325501441956,4.99764736741781E-03
99.492,-9.97194740921259E-03,1.12646090984344,5.02522150054574E-03
99.493,-9.97143052518368E-03,1.12963700294495,5.05224149674177E-03
99.494,-9.96878556907177E-03,1.13283550739288,5.07926614955068E-03
99.495,-9.96360462158918E-03,1.13602983951569,5.10594062507153E-03
99.496,-9.95588675141335E-03,1.13922035694122,5.13225793838501E-03
99.497,-9.9452156573534E-03,1.14238083362579,5.15796896070242E-03
99.498,-9.93181485682726E-03,1.1455637216568,5.18351793289185E-03
99.499,-9.91490483283997E-03,1.14871692657471,5.20840380340815E-03
99.5,-9.89463180303574E-03,1.15189135074615,5.23313321173191E-03
99.501,-9.87079367041588E-03,1.15503633022308,5.25708729401231E-03
99.502,-9.84321255236864E-03,1.15820372104645,5.28083834797144E-03
99.503,-9.81105491518974E-03,1.16134130954742,5.30385924503207E-03
99.504,-9.77457594126463E-03,1.16447484493256,5.3263115696609E-03
99.505,-9.73381660878658E-03,1.16763019561768,5.34839043393731E-03
99.506,-9.68780275434256E-03,1.17075574398041,5.36963203921914E-03
99.507,-9.63664799928665E-03,1.173903465271,5.39050297811627E-03
99.508,-9.57969576120377E-03,1.17702150344849,5.41038112714887E-03
99.509,-9.51665081083775E-03,1.18013560771942,5.42958313599229E-03
99.51,-9.44736041128635E-03,1.18324625492096,5.4479269310832E-03
99.511,-9.37127228826284E-03,1.18637919425964,5.46579482033849E-03
99.512,-9.28761251270771E-03,1.1894565820694,5.48225082457066E-03
99.513,-9.19653195887804E-03,1.19258105754852,5.49832219257951E-03
99.514,-9.09706018865108E-03,1.19565057754517,5.51292346790433E-03
99.515,-8.98934807628393E-03,1.19876766204834,5.52697526291013E-03
99.516,-8.87190364301205E-03,1.20183050632477,5.53950853645802E-03
99.517,-8.74482654035091E-03,1.20491397380829,5.55119290947914E-03
99.518,-8.60752630978823E-03,1.2079941034317,5.5615957826376E-03
99.519,-8.45895521342754E-03,1.21107017993927,5.5707823485136E-03
99.52,-8.29862616956234E-03,1.21414268016815,5.57864783331752E-03
99.521,-8.12587607651949E-03,1.21721208095551,5.58507395908237E-03
99.522,-7.93963763862848E-03,1.22027778625488,5.59006445109844E-03
99.523,-7.73936463519931E-03,1.22331476211548,5.59314899146557E-03
99.524,-7.52416532486677E-03,1.22637343406677,5.59484912082553E-03
99.525,-7.29283364489675E-03,1.22940266132355,5.59453386813402E-03
99.526,-7.04459985718131E-03,1.23245489597321,5.59257343411446E-03
99.527,-6.77826395258307E-03,1.23547720909119,5.58840204030275E-03
99.528,-6.49281451478601E-03,1.23852169513702,5.58236381039023E-03
99.529,-6.1865490861237E-03,1.24153912067413,5.5738864466548E-03
99.53,-5.85874589160085E-03,1.24455285072327,5.56302163749933E-03
99.531,-5.50759304314852E-03,1.2475870847702,5.55000407621264E-03
99.53201,-5.13170752674341E-03,1.25059378147125,5.53400162607431E-03
99.533,-4.72926162183285E-03,1.25362181663513,5.51551720127463E-03
99.534,-4.29889047518373E-03,1.25662183761597,5.49371540546417E-03
99.535,-3.83813353255391E-03,1.25961971282959,5.46878576278687E-03
99.536,-3.34538775496185E-03,1.26261365413666,5.44042931869626E-03
99.537,-2.81804334372282E-03,1.26560485363007,5.40855154395103E-03
99.538,-2.25413334555924E-03,1.26859426498413,5.37273520603776E-03
99.539,-1.65063375607133E-03,1.27157938480377,5.33289136365056E-03
99.54,-1.00494327489287E-03,1.27456271648407,5.28867542743683E-03
99.541,-3.13778495183215E-04,1.27754378318787,5.23981405422091E-03
99.542,4.26054728450254E-04,1.28049647808075,5.18569257110357E-03
99.543,1.21825665701181E-03,1.28347361087799,5.12634264305234E-03
99.544,2.06695101223886E-03,1.28644680976868,5.06141223013401E-03
99.545,2.97621497884393E-03,1.28939390182495,4.99000074341893E-03
99.54601,3.95145639777184E-03,1.29238653182983,4.9124569632113E-03
99.547,4.99732233583927E-03,1.295330286026,4.82723629102111E-03
