Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [?s²]
,
*Time (s),Line A (?s?
99.8,6.17E-03
99.801,6.18E-03
99.802,6.20E-03
99.803,6.21E-03
99.804,6.23E-03
99.805,6.25E-03
99.806,6.26E-03
99.80701,6.28E-03
99.80801,6.30E-03
99.80901,6.31E-03
99.81001,6.33E-03
99.811,6.34E-03
99.812,6.36E-03
99.813,6.38E-03
99.814,6.39E-03
99.815,6.41E-03
99.816,6.42E-03
99.817,6.44E-03
99.818,6.46E-03
99.819,6.47E-03
99.82,6.49E-03
99.82101,6.50E-03
99.82201,6.52E-03
99.82301,6.54E-03
99.82401,6.55E-03
99.825,6.57E-03
99.826,6.58E-03
99.827,6.60E-03
99.828,6.62E-03
99.829,6.63E-03
99.83,6.65E-03
99.831,6.66E-03
99.832,6.68E-03
99.833,6.70E-03
99.834,6.71E-03
99.83501,6.73E-03
99.83601,6.74E-03
99.83701,6.76E-03
99.83801,6.77E-03
99.839,6.79E-03
99.84,6.80E-03
99.841,6.82E-03
99.842,6.84E-03
99.843,6.85E-03
99.844,6.87E-03
99.845,6.88E-03
99.846,6.90E-03
99.847,6.91E-03
99.848,6.93E-03
99.84901,6.94E-03
99.85001,6.96E-03
99.85101,6.98E-03
99.85201,6.99E-03
99.853,7.01E-03
99.854,7.02E-03
99.855,7.04E-03
99.856,7.05E-03
99.857,7.07E-03
99.858,7.08E-03
99.859,7.10E-03
99.86,7.11E-03
99.861,7.13E-03
99.862,7.14E-03
99.86301,7.16E-03
99.86401,7.17E-03
99.86501,7.19E-03
99.866,7.20E-03
99.867,7.22E-03
99.868,7.23E-03
99.869,7.25E-03
99.87,7.26E-03
99.871,7.28E-03
99.872,7.29E-03
99.873,7.31E-03
99.874,7.32E-03
99.875,7.34E-03
99.876,7.35E-03
99.87701,7.37E-03
99.87801,7.38E-03
99.87901,7.40E-03
99.88,7.41E-03
99.881,7.43E-03
99.882,7.44E-03
99.883,7.46E-03
99.884,7.47E-03
99.885,7.49E-03
99.886,7.50E-03
99.887,7.52E-03
99.888,7.53E-03
99.889,7.55E-03
99.89,7.56E-03
99.89101,7.58E-03
99.89201,7.59E-03
99.89301,7.60E-03
99.894,7.62E-03
99.895,7.63E-03
99.896,7.65E-03
99.897,7.66E-03
99.898,7.68E-03
99.899,7.69E-03
99.9,7.71E-03
99.901,7.72E-03
99.902,7.74E-03
99.903,7.75E-03
99.904,7.76E-03
99.90501,7.78E-03
99.90601,7.79E-03
99.90701,7.81E-03
99.908,7.82E-03
99.909,7.84E-03
99.91,7.85E-03
99.911,7.86E-03
99.912,7.88E-03
99.913,7.89E-03
99.914,7.91E-03
99.915,7.92E-03
99.916,7.93E-03
99.917,7.95E-03
99.918,7.96E-03
99.91901,7.98E-03
99.92001,7.99E-03
99.92101,8.00E-03
99.922,8.02E-03
99.923,8.03E-03
99.924,8.05E-03
99.925,8.06E-03
99.926,8.07E-03
99.927,8.09E-03
99.928,8.10E-03
99.929,8.12E-03
99.93,8.13E-03
99.931,8.14E-03
99.93201,8.16E-03
99.93301,8.17E-03
99.93401,8.19E-03
99.93501,8.20E-03
99.936,8.21E-03
99.937,8.23E-03
99.938,8.24E-03
99.939,8.25E-03
99.94,8.27E-03
99.941,8.28E-03
99.942,8.30E-03
99.943,8.31E-03
99.944,8.32E-03
99.945,8.34E-03
99.94601,8.35E-03
99.94701,8.36E-03
99.94801,8.38E-03
99.94901,8.39E-03
99.95,8.40E-03
99.951,8.42E-03
99.952,8.43E-03
99.953,8.44E-03
99.954,8.46E-03
99.955,8.47E-03
99.956,8.49E-03
99.957,8.50E-03
99.958,8.51E-03
99.959,8.53E-03
99.96001,8.54E-03
99.96101,8.55E-03
99.96201,8.57E-03
99.96301,8.58E-03
99.964,8.59E-03
99.965,8.61E-03
99.966,8.62E-03
99.967,8.64E-03
99.968,8.65E-03
99.969,8.66E-03
99.97,8.68E-03
99.971,8.69E-03
99.972,8.71E-03
99.973,8.72E-03
99.97401,8.73E-03
99.97501,8.75E-03
99.97601,8.76E-03
99.97701,8.78E-03
99.978,8.80E-03
99.979,8.81E-03
99.98,8.82E-03
99.981,8.83E-03
99.982,8.80E-03
99.983,8.34E-03
99.984,-4.06E-03
99.985,-8.34E-03
99.986,-8.69E-03
99.987,-8.80E-03
99.98801,-8.85E-03
99.98901,-8.88E-03
99.99001,-8.90E-03
99.991,-8.92E-03
99.992,-8.93E-03
99.993,-8.94E-03
99.994,-8.95E-03
99.995,-8.96E-03
99.996,-8.97E-03
99.997,-8.98E-03
99.998,-8.99E-03
99.999,-8.99E-03
100,-9.00E-03
100.001,-9.00E-03
100.00201,-9.01E-03
100.00301,-9.02E-03
100.00401,-9.03E-03
100.005,-9.04E-03
100.006,-9.06E-03
100.007,-9.07E-03
100.008,-9.08E-03
100.009,-9.10E-03
100.01,-9.12E-03
100.011,-9.13E-03
100.012,-9.15E-03
100.013,-9.16E-03
100.014,-9.17E-03
100.015,-9.19E-03
100.01601,-9.20E-03
100.01701,-9.21E-03
100.01801,-9.21E-03
100.019,-9.22E-03
100.02,-9.23E-03
100.021,-9.24E-03
100.022,-9.25E-03
100.023,-9.26E-03
100.024,-9.27E-03
100.025,-9.29E-03
100.026,-9.30E-03
100.027,-9.32E-03
100.028,-9.33E-03
100.029,-9.34E-03
100.03001,-9.35E-03
100.03101,-9.36E-03
100.03201,-9.37E-03
100.033,-9.37E-03
100.034,-9.38E-03
100.035,-9.39E-03
100.036,-9.41E-03
100.037,-9.42E-03
100.038,-9.43E-03
100.039,-9.45E-03
100.04,-9.46E-03
100.041,-9.47E-03
100.042,-9.48E-03
100.043,-9.49E-03
100.04401,-9.49E-03
100.04501,-9.50E-03
100.04601,-9.51E-03
100.047,-9.52E-03
100.048,-9.54E-03
100.049,-9.55E-03
100.05,-9.56E-03
100.051,-9.57E-03
100.052,-9.58E-03
100.053,-9.59E-03
100.054,-9.60E-03
100.055,-9.60E-03
100.056,-9.61E-03
100.05701,-9.63E-03
100.05801,-9.64E-03
100.05901,-9.66E-03
