Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,3.18E-03,-0.367975183,-0.839375483
99.901,3.19E-03,-0.368025911,-0.839652086
99.902,3.19E-03,-0.368075678,-0.83992671
99.903,3.20E-03,-0.368127192,-0.840199995
99.904,3.21E-03,-0.368178793,-0.840477995
99.905,3.22E-03,-0.368228502,-0.840749068
99.906,3.23E-03,-0.368278532,-0.841023051
99.90701,3.24E-03,-0.36832958,-0.841296045
99.908,3.25E-03,-0.368379522,-0.841566361
99.909,3.26E-03,-0.368430308,-0.841839239
99.91,3.27E-03,-0.368480047,-0.842109381
99.911,3.28E-03,-0.368529523,-0.842376787
99.912,3.28E-03,-0.368580513,-0.842644717
99.913,3.29E-03,-0.368629,-0.842908223
99.914,3.30E-03,-0.368678011,-0.843176385
99.915,3.31E-03,-0.368727633,-0.843442394
99.916,3.32E-03,-0.368775916,-0.843703223
99.917,3.33E-03,-0.368825684,-0.843969116
99.918,3.34E-03,-0.368874898,-0.844234484
99.919,3.35E-03,-0.368924288,-0.844497292
99.92,3.36E-03,-0.368971872,-0.844757771
99.92101,3.36E-03,-0.369021436,-0.845020986
99.922,3.37E-03,-0.369069661,-0.845278322
99.923,3.38E-03,-0.369118177,-0.845540606
99.924,3.39E-03,-0.369165879,-0.845794159
99.925,3.40E-03,-0.369213958,-0.846050854
99.926,3.41E-03,-0.36926131,-0.846308132
99.927,3.42E-03,-0.369309651,-0.846564479
99.928,3.43E-03,-0.369356567,-0.846818788
99.929,3.44E-03,-0.369405316,-0.847074145
99.93,3.44E-03,-0.369450747,-0.847322517
99.931,3.45E-03,-0.369499496,-0.84757799
99.932,3.46E-03,-0.369545131,-0.847828516
99.933,3.47E-03,-0.369591638,-0.848080905
99.934,3.48E-03,-0.369638845,-0.848329801
99.93501,3.49E-03,-0.369686255,-0.848583004
99.936,3.50E-03,-0.369730493,-0.848826836
99.937,3.51E-03,-0.369777292,-0.849070027
99.938,3.51E-03,-0.369823771,-0.849320379
99.939,3.52E-03,-0.369868911,-0.849564443
99.94,3.53E-03,-0.369915186,-0.849812175
99.941,3.54E-03,-0.369960268,-0.850055367
99.942,3.55E-03,-0.370005873,-0.850298966
99.943,3.56E-03,-0.370049616,-0.850536511
99.944,3.57E-03,-0.370094815,-0.850777957
99.945,3.58E-03,-0.370138907,-0.851018354
99.946,3.59E-03,-0.370185386,-0.851262477
99.947,3.59E-03,-0.370229158,-0.851500023
99.948,3.60E-03,-0.370273396,-0.851739664
99.94901,3.61E-03,-0.370316819,-0.851974881
99.95,3.62E-03,-0.370360969,-0.852213532
99.951,3.63E-03,-0.370402879,-0.852443278
99.952,3.64E-03,-0.370447204,-0.852680474
99.953,3.65E-03,-0.37049019,-0.852915051
99.954,3.66E-03,-0.370534195,-0.853151141
99.955,3.66E-03,-0.370576017,-0.853382982
99.956,3.67E-03,-0.370618305,-0.85361168
99.957,3.68E-03,-0.370661262,-0.853843987
99.958,3.69E-03,-0.370703317,-0.854075479
99.959,3.70E-03,-0.370745227,-0.854305283
99.96,3.71E-03,-0.370786205,-0.854533107
99.961,3.72E-03,-0.370827853,-0.854761514
99.962,3.73E-03,-0.370868773,-0.854984217
99.96301,3.73E-03,-0.370909489,-0.855214777
99.964,3.74E-03,-0.370949885,-0.855438062
99.965,3.75E-03,-0.370990107,-0.855663384
99.966,3.76E-03,-0.371029455,-0.855887658
99.967,3.77E-03,-0.37106892,-0.856111525
99.968,3.78E-03,-0.371108996,-0.856334227
99.969,3.79E-03,-0.371148257,-0.856557512
99.97,3.80E-03,-0.371186645,-0.856775732
99.971,3.80E-03,-0.371224422,-0.856995292
99.972,3.81E-03,-0.371262227,-0.857216248
99.973,3.82E-03,-0.371299509,-0.857434527
99.974,0.003830373,-0.371337228,-0.85765362
99.975,3.84E-03,-0.37137256,-0.857865554
99.976,3.85E-03,-0.371408969,-0.858083367
99.97701,3.86E-03,-0.37144564,-0.858301064
99.978,3.87E-03,-0.371480215,-0.858516432
99.979,3.87E-03,-0.371515343,-0.858731219
99.98,3.88E-03,-0.371548726,-0.858945074
99.981,3.89E-03,-0.371583039,-0.859159918
99.982,3.90E-03,-0.37161549,-0.859370921
99.983,3.91E-03,-0.371649367,-0.859582797
99.984,3.92E-03,-0.37168077,-0.859793974
99.985,3.93E-03,-0.371710426,-0.860001193
99.986,3.93E-03,-0.371740927,-0.860210916
99.987,3.94E-03,-0.371769944,-0.860419881
99.988,3.95E-03,-0.371799484,-0.860628672
99.989,3.96E-03,-0.37182786,-0.860836473
99.99,3.97E-03,-0.371854432,-0.86104183
99.991,3.98E-03,-0.371883449,-0.861254986
99.992,3.99E-03,-0.371909293,-0.861460401
99.993,4.00E-03,-0.371933216,-0.861665001
99.994,4.00E-03,-0.371957052,-0.861873094
99.995,4.01E-03,-0.371980364,-0.862078508
99.996,4.02E-03,-0.371999427,-0.862275541
99.997,4.03E-03,-0.372020149,-0.862481829
99.998,4.04E-03,-0.372038863,-0.862682937
99.999,4.05E-03,-0.372057169,-0.862889574
100,4.06E-03,-0.372074399,-0.863092719
100.001,4.06E-03,-0.37209026,-0.863295281
100.002,4.07E-03,-0.372103183,-0.863494817
100.003,4.08E-03,-0.372115232,-0.863697904
100.004,4.09E-03,-0.372125738,-0.863901456
100.005,4.10E-03,-0.3721338,-0.864099944
100.006,4.11E-03,-0.372141978,-0.864304777
100.007,4.12E-03,-0.372146518,-0.864506641
100.008,4.12E-03,-0.372149603,-0.864706177
100.009,4.13E-03,-0.372150738,-0.864909147
100.01,4.14E-03,-0.372149196,-0.865106587
100.011,4.15E-03,-0.372145936,-0.865308044
100.012,4.16E-03,-0.372140872,-0.865512644
100.013,4.17E-03,-0.372132228,-0.865714217
100.014,4.18E-03,-0.37212146,-0.865917187
100.015,4.18E-03,-0.372108276,-0.866116257
100.016,4.19E-03,-0.372090493,-0.86631946
100.017,4.20E-03,-0.372071023,-0.866523187
100.018,4.21E-03,-0.372046925,-0.866726507
100.019,4.22E-03,-0.37202079,-0.866930932
100.02,4.23E-03,-0.371990725,-0.867137627
100.021,4.24E-03,-0.371956354,-0.867343391
100.022,4.24E-03,-0.371918257,-0.86754869
100.023,4.25E-03,-0.371876813,-0.867756258
100.024,4.26E-03,-0.371830218,-0.86796307
100.025,4.27E-03,-0.371777307,-0.868169649
100.026,4.28E-03,-0.371721835,-0.868382631
100.027,4.29E-03,-0.37166031,-0.868593983
100.028,4.30E-03,-0.371593022,-0.868808362
100.029,4.30E-03,-0.371520931,-0.869020587
100.03,4.31E-03,-0.371441914,-0.869235373
100.031,4.32E-03,-0.371356291,-0.869453186
100.03201,4.33E-03,-0.371264352,-0.869673153
100.033,0.004338214,-0.371167029,-0.869897078
100.034,4.35E-03,-0.371059927,-0.870120712
100.035,4.36E-03,-0.370946247,-0.870347198
100.036,4.36E-03,-0.370822905,-0.870572519
100.037,4.37E-03,-0.370691763,-0.870805117
100.038,4.38E-03,-0.370552036,-0.871042663
100.039,4.39E-03,-0.370400579,-0.871278578
100.04,4.40E-03,-0.370239781,-0.871519092
100.041,4.41E-03,-0.370067311,-0.871764438
100.042,4.41E-03,-0.36988451,-0.872012111
100.043,4.42E-03,-0.369688729,-0.872266595
100.044,4.43E-03,-0.369478395,-0.872523291
100.045,4.44E-03,-0.369255169,-0.872788078
100.04601,4.45E-03,-0.369014509,-0.873051351
100.047,4.46E-03,-0.368760724,-0.873329001
100.048,4.47E-03,-0.368487323,-0.873608282
100.049,4.47E-03,-0.368197216,-0.873896002
100.05,4.48E-03,-0.367886096,-0.8741903
100.051,4.49E-03,-0.3675521,-0.874491583
100.052,4.50E-03,-0.367196451,-0.87480474
100.053,4.51E-03,-0.366812776,-0.875123776
100.054,4.52E-03,-0.366402412,-0.875453523
100.055,4.52E-03,-0.365962129,-0.875793165
100.056,4.53E-03,-0.365487882,-0.876147707
100.057,4.54E-03,-0.364977343,-0.87651686
100.058,4.55E-03,-0.364427106,-0.876905513
