Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
101.1,-8.19E-03,-0.714107999,-2.687561326
101.101,-8.16E-03,-0.714713242,-2.686915221
101.102,-8.13E-03,-0.715316157,-2.686267952
101.103,-8.09E-03,-0.715920178,-2.685622312
101.104,-8.06E-03,-0.716522336,-2.68497155
101.105,-8.03E-03,-0.717126299,-2.684324747
101.106,-8.00E-03,-0.717726769,-2.68365792
101.107,-7.97E-03,-0.718332944,-2.682987601
101.108,-7.94E-03,-0.718934054,-2.682325197
101.109,-7.90E-03,-0.719535397,-2.681662096
101.11,-7.87E-03,-0.72013709,-2.680993406
101.111,-7.84E-03,-0.720736571,-2.680314705
101.112,-7.81E-03,-0.72133512,-2.679633209
101.113,-7.78E-03,-0.721934484,-2.678951249
101.114,-7.75E-03,-0.722533208,-2.678270219
101.115,-7.71E-03,-0.723129662,-2.677585464
101.116,-7.68E-03,-0.723727862,-2.6768893
101.117,-7.65E-03,-0.724324258,-2.676196629
101.118,-7.62E-03,-0.724918034,-2.675496973
101.119,-7.59E-03,-0.725515827,-2.674808493
101.12,-7.56E-03,-0.726110826,-2.67410418
101.121,-7.52E-03,-0.726709724,-2.673387527
101.122,-7.49E-03,-0.727303617,-2.6726746
101.123,-7.46E-03,-0.72789914,-2.671968425
101.124,-7.43E-03,-0.728489948,-2.671250375
101.125,-7.40E-03,-0.729083025,-2.670524875
101.126,-7.37E-03,-0.729675696,-2.669806359
101.127,-7.33E-03,-0.730269006,-2.669080626
101.128,-7.30E-03,-0.730857311,-2.66834721
101.129,-7.27E-03,-0.731446838,-2.667621942
101.13,-7.24E-03,-0.732035784,-2.666888759
101.131,-7.21E-03,-0.732625718,-2.666143933
101.132,-7.18E-03,-0.733215129,-2.665406093
101.133,-7.14E-03,-0.7338,-2.664664527
101.134,-7.11E-03,-0.734389701,-2.663920633
101.135,-7.08E-03,-0.734982488,-2.663166495
101.136,-7.05E-03,-0.735570153,-2.662415151
101.137,-7.02E-03,-0.736154499,-2.661651
101.138,-6.99E-03,-0.736740476,-2.660898259
101.139,-6.96E-03,-0.737322436,-2.660121769
101.14,-6.92E-03,-0.737907074,-2.659363206
101.141,-6.89E-03,-0.738490839,-2.658596495
101.142,-6.86E-03,-0.739073788,-2.657823497
101.143,-6.83E-03,-0.739657029,-2.657046542
101.144,-6.80E-03,-0.740236137,-2.656269819
101.145,-6.77E-03,-0.740816991,-2.655487275
101.146,-6.73E-03,-0.741400057,-2.6547038
101.147,-6.70E-03,-0.7419787,-2.653922653
101.14799,-6.67E-03,-0.742557109,-2.653133823
101.149,-6.64E-03,-0.743138429,-2.652327763
101.15,-6.61E-03,-0.743713463,-2.651529619
101.151,-6.58E-03,-0.744290766,-2.650734968
101.152,-6.55E-03,-0.74486743,-2.649940783
101.153,-6.51E-03,-0.745443802,-2.649122849
101.154,-6.48E-03,-0.746016274,-2.648312598
101.155,-6.45E-03,-0.746590435,-2.647503978
101.156,-6.42E-03,-0.747163373,-2.64669233
101.157,-6.39E-03,-0.747733284,-2.64586648
101.158,-6.36E-03,-0.748304883,-2.645045519
101.159,-6.33E-03,-0.748876366,-2.644229913
101.16,-6.29E-03,-0.749445753,-2.643403597
101.161,-6.26E-03,-0.750015432,-2.642587293
101.16199,-6.23E-03,-0.750581268,-2.641745843
101.163,-6.20E-03,-0.751155021,-2.640905557
101.164,-6.17E-03,-0.751719694,-2.640066901
101.165,-6.14E-03,-0.752285705,-2.63923523
101.166,-6.10E-03,-0.752844906,-2.638387494
101.167,-6.07E-03,-0.753410917,-2.637539292
101.168,-6.04E-03,-0.753973261,-2.636685735
101.169,-6.01E-03,-0.754532113,-2.635829849
101.17,-5.98E-03,-0.755092944,-2.634978853
101.171,-5.95E-03,-0.755652203,-2.634125296
101.172,-5.92E-03,-0.756210531,-2.63326522
101.173,-5.88E-03,-0.756763271,-2.632398158
101.174,-5.85E-03,-0.757318514,-2.631540876
101.175,-5.82E-03,-0.757872884,-2.630674746
101.17599,-5.79E-03,-0.758424401,-2.629803028
101.177,-5.76E-03,-0.758979353,-2.628921764
101.178,-5.73E-03,-0.759528484,-2.628036775
101.179,-5.70E-03,-0.76007488,-2.627159934
101.18,-5.66E-03,-0.760621799,-2.626275877
101.181,-5.63E-03,-0.7611654,-2.625387628
101.182,-5.60E-03,-0.761707313,-2.624504734
101.183,-5.57E-03,-0.762250216,-2.623616019
101.184,-5.54E-03,-0.762787648,-2.622723347
101.185,-5.51E-03,-0.76332473,-2.621828578
101.186,-5.48E-03,-0.763860065,-2.620936139
101.187,-5.45E-03,-0.764391734,-2.620026469
101.188,-5.41E-03,-0.764924218,-2.619140083
101.189,-5.38E-03,-0.765450066,-2.618230414
101.18999,-5.35E-03,-0.765976205,-2.617325867
101.191,-5.32E-03,-0.76650182,-2.616401296
101.192,-5.29E-03,-0.767021615,-2.615488367
101.193,-5.26E-03,-0.767541351,-2.614574507
101.194,-5.23E-03,-0.768055907,-2.613655524
101.195,-5.19E-03,-0.768567494,-2.612736309
101.196,-5.16E-03,-0.769076112,-2.611823147
101.197,-5.13E-03,-0.769582053,-2.610901836
101.198,-5.10E-03,-0.770084036,-2.609973541
101.199,-5.07E-03,-0.770581712,-2.609048504
101.2,-5.04E-03,-0.771076186,-2.608123003
101.201,-5.01E-03,-0.771565712,-2.607192611
101.202,-4.98E-03,-0.77205128,-2.606254537
101.203,-4.94E-03,-0.772537198,-2.605333226
101.20399,-4.91E-03,-0.773011241,-2.604393288
101.205,-4.88E-03,-0.773488835,-2.60344753
101.206,-4.85E-03,-0.773954729,-2.602507826
101.207,-4.82E-03,-0.774419052,-2.601576736
101.208,-4.79E-03,-0.774874003,-2.600619569
101.209,-4.76E-03,-0.775325636,-2.599684056
101.21,-4.72E-03,-0.775771216,-2.598743187
101.211,-4.69E-03,-0.776208646,-2.597801853
101.212,-0.004662468,-0.776640954,-2.596860286
101.213,-4.63E-03,-0.777064182,-2.595907543
101.214,-4.60E-03,-0.777482404,-2.594963415
101.215,-4.57E-03,-0.777889218,-2.594014397
101.216,-4.54E-03,-0.778289163,-2.593070269
101.217,-4.51E-03,-0.778680202,-2.592116827
101.21799,-4.48E-03,-0.779064954,-2.591173397
101.219,-4.44E-03,-0.779442606,-2.590212738
101.22,-4.41E-03,-0.779805821,-2.589267911
101.221,-4.38E-03,-0.780160655,-2.588326111
101.222,-4.35E-03,-0.780502858,-2.587373368
101.223,-4.32E-03,-0.78083179,-2.586426912
101.224,-4.29E-03,-0.781149603,-2.585474169
101.225,-4.26E-03,-0.781455019,-2.584531205
101.226,-4.23E-03,-0.78174728,-2.583585912
101.227,-4.19E-03,-0.782026094,-2.582650632
101.228,-4.16E-03,-0.782287505,-2.581703244
101.229,-4.13E-03,-0.782535004,-2.580764005
101.23,-4.10E-03,-0.782769523,-2.579840831
101.231,-4.07E-03,-0.782983319,-2.578910673
101.232,-4.04E-03,-0.783180585,-2.577960957
101.233,-4.01E-03,-0.783357129,-2.577037085
101.234,-3.98E-03,-0.783512078,-2.576106461
101.235,-3.94E-03,-0.783651078,-2.575179562
101.236,-3.91E-03,-0.783762021,-2.574272221
101.237,-3.88E-03,-0.783850497,-2.573353937
101.238,-3.85E-03,-0.783912023,-2.572446363
101.239,-3.82E-03,-0.783949392,-2.57154135
101.24,-3.79E-03,-0.783957716,-2.570648212
101.241,-3.76E-03,-0.783935946,-2.569759032
101.242,-3.73E-03,-0.78388158,-2.568880562
101.243,-3.70E-03,-0.7837952,-2.568002092
101.244,-3.67E-03,-0.783668773,-2.567135962
101.245,-3.63E-03,-0.783508993,-2.566283103
101.246,-3.60E-03,-0.783308118,-2.565420233
101.247,-3.57E-03,-0.783063297,-2.564592287
101.248,-3.54E-03,-0.782764866,-2.563760383
101.249,-3.51E-03,-0.782418996,-2.562930807
101.25,-3.48E-03,-0.782016024,-2.56213313
101.251,-3.45E-03,-0.781557581,-2.561357105
101.252,-3.42E-03,-0.781031267,-2.560588298
