Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.8,2.11E-03,-0.33722556,-0.752762251
99.801,2.12E-03,-0.337284786,-0.753093569
99.802,2.12E-03,-0.337343372,-0.753426342
99.803,2.13E-03,-0.337401405,-0.75375411
99.804,2.14E-03,-0.337459292,-0.75408339
99.805,2.15E-03,-0.337518373,-0.754412322
99.806,0.002158482,-0.337577047,-0.754740322
99.80701,2.17E-03,-0.337635283,-0.755069137
99.80801,2.18E-03,-0.337694626,-0.755396846
99.80901,2.18E-03,-0.337752281,-0.755723158
99.81001,2.19E-03,-0.337809935,-0.756047259
99.811,2.20E-03,-0.337867386,-0.756374036
99.812,2.21E-03,-0.337925885,-0.756697787
99.813,2.22E-03,-0.337982347,-0.757016183
99.814,2.23E-03,-0.338040845,-0.757341506
99.815,2.24E-03,-0.338098849,-0.757664151
99.816,2.24E-03,-0.338156038,-0.757987495
99.817,2.25E-03,-0.338211918,-0.75830397
99.818,2.26E-03,-0.338270445,-0.758628245
99.819,2.27E-03,-0.338325684,-0.758940121
99.82,2.28E-03,-0.33838299,-0.759257819
99.82101,2.29E-03,-0.338440354,-0.759580289
99.82201,2.30E-03,-0.33849632,-0.759894378
99.82301,2.30E-03,-0.338552432,-0.760213297
99.82401,2.31E-03,-0.338608341,-0.760526862
99.825,2.32E-03,-0.33866486,-0.760841765
99.826,2.33E-03,-0.338721613,-0.76115859
99.827,2.34E-03,-0.338777318,-0.761466916
99.828,2.35E-03,-0.338832731,-0.761779374
99.829,2.36E-03,-0.338888785,-0.762092648
99.83,2.36E-03,-0.338943966,-0.762404699
99.831,2.37E-03,-0.338998711,-0.762713607
99.832,2.38E-03,-0.339053833,-0.763021468
99.833,2.39E-03,-0.339109392,-0.763329619
99.834,2.40E-03,-0.339163642,-0.763636606
99.83501,2.41E-03,-0.3392199,-0.763949007
99.83601,2.42E-03,-0.339273713,-0.764252676
99.83701,2.42E-03,-0.339328835,-0.76455978
99.83801,2.43E-03,-0.339382794,-0.764865894
99.839,2.44E-03,-0.339437713,-0.765171368
99.84,2.45E-03,-0.339489401,-0.765469216
99.841,2.46E-03,-0.339545251,-0.765773933
99.842,2.47E-03,-0.339597173,-0.766074809
99.843,2.47E-03,-0.33965279,-0.766380283
99.844,2.48E-03,-0.339704973,-0.766677025
99.845,2.49E-03,-0.339758728,-0.766981568
99.846,2.50E-03,-0.33981193,-0.76727703
99.847,2.51E-03,-0.339865655,-0.767580525
99.848,2.52E-03,-0.339917402,-0.767875114
99.84901,2.53E-03,-0.33997139,-0.768173952
99.85001,2.53E-03,-0.340022991,-0.768472732
99.85101,2.54E-03,-0.340076454,-0.768769241
99.85201,2.55E-03,-0.340126571,-0.769063598
99.853,2.56E-03,-0.340179744,-0.769359409
99.854,2.57E-03,-0.340229861,-0.769648352
99.855,2.58E-03,-0.340281898,-0.769942475
99.856,2.58E-03,-0.340333034,-0.770233572
99.857,2.59E-03,-0.340384198,-0.770526938
99.858,2.60E-03,-0.340434402,-0.770816114
99.859,2.61E-03,-0.340483966,-0.771102495
99.86,2.62E-03,-0.340535305,-0.771393534
99.861,2.63E-03,-0.340585364,-0.771684165
99.862,0.002635617,-0.340635161,-0.771973224
99.86301,2.64E-03,-0.340684754,-0.772260129
99.86401,2.65E-03,-0.340734434,-0.772548257
99.86501,2.66E-03,-0.340781815,-0.772829691
99.866,2.67E-03,-0.340831844,-0.773119216
99.867,2.68E-03,-0.340879691,-0.773399661
99.868,2.69E-03,-0.340928586,-0.773687148
99.869,2.69E-03,-0.340976287,-0.773969456
99.87,2.70E-03,-0.341023726,-0.774251064
99.871,2.71E-03,-0.34107134,-0.774535292
99.872,2.72E-03,-0.341119274,-0.77481824
99.873,2.73E-03,-0.341165025,-0.775094377
99.874,2.74E-03,-0.341210514,-0.775373832
99.875,2.75E-03,-0.341256731,-0.775654626
99.876,2.75E-03,-0.341302308,-0.775931927
99.87701,2.76E-03,-0.341347855,-0.776212313
99.87801,2.77E-03,-0.341392268,-0.776490662
99.87901,2.78E-03,-0.341435662,-0.776766916
99.88,2.79E-03,-0.34147987,-0.777041772
99.881,2.80E-03,-0.341523468,-0.777317851
99.882,2.80E-03,-0.341565872,-0.777592824
99.883,2.81E-03,-0.341608014,-0.777868205
99.884,2.82E-03,-0.341650099,-0.778143294
99.885,2.83E-03,-0.341689476,-0.778415939
99.886,2.84E-03,-0.341730251,-0.778685324
99.887,2.85E-03,-0.341770123,-0.778960821
99.888,2.85E-03,-0.341810548,-0.779233582
99.889,2.86E-03,-0.341848267,-0.779503898
99.89,2.87E-03,-0.34188485,-0.779775728
99.89101,2.88E-03,-0.34192219,-0.780046161
99.89201,2.89E-03,-0.34195889,-0.780319213
99.89301,2.90E-03,-0.341991981,-0.780584698
99.894,2.90E-03,-0.34202743,-0.780852162
99.895,2.91E-03,-0.342060259,-0.781122886
99.896,2.92E-03,-0.342092651,-0.781391747
99.897,2.93E-03,-0.342123938,-0.781659619
99.898,2.94E-03,-0.342153711,-0.781926967
99.899,2.95E-03,-0.342182233,-0.782194198
99.9,2.95E-03,-0.342209853,-0.782456773
99.901,2.96E-03,-0.3422359,-0.782723771
99.902,2.97E-03,-0.342260842,-0.78299077
99.903,2.98E-03,-0.342285377,-0.783260504
99.904,2.99E-03,-0.342307409,-0.783527503
99.90501,3.00E-03,-0.342328276,-0.783794443
99.90601,3.00E-03,-0.342348183,-0.784061907
99.90701,3.01E-03,-0.342365151,-0.784324133
99.908,3.02E-03,-0.342379994,-0.784588861
99.909,3.03E-03,-0.342393323,-0.784856267
99.91,3.04E-03,-0.342404936,-0.785122626
99.911,3.05E-03,-0.342414685,-0.785390381
99.912,3.05E-03,-0.342420506,-0.785652548
99.913,3.06E-03,-0.342425163,-0.785914599
99.914,3.07E-03,-0.342428131,-0.7861841
99.915,3.08E-03,-0.342426763,-0.78644813
99.916,3.09E-03,-0.34242493,-0.786717632
99.917,3.10E-03,-0.342418643,-0.786984747
99.918,3.10E-03,-0.342408835,-0.78725128
99.91901,3.11E-03,-0.342397834,-0.787522469
99.92001,3.12E-03,-0.342383311,-0.787792145
99.92101,3.13E-03,-0.342364277,-0.788059144
99.922,3.14E-03,-0.342341431,-0.788327889
99.923,3.15E-03,-0.342316111,-0.788603618
99.924,3.15E-03,-0.342285202,-0.788874167
99.925,3.16E-03,-0.342251296,-0.789146812
99.926,3.17E-03,-0.34221285,-0.789421843
99.927,3.18E-03,-0.342168059,-0.789694721
99.928,3.19E-03,-0.342117797,-0.789970451
99.929,3.19E-03,-0.342064974,-0.790249847
99.93,3.20E-03,-0.342004641,-0.790529535
99.931,3.21E-03,-0.341940962,-0.790813472
99.93201,3.22E-03,-0.341869309,-0.791097467
99.93301,3.23E-03,-0.341789972,-0.791382394
99.93401,3.24E-03,-0.341705541,-0.791665865
99.93501,3.24E-03,-0.341614941,-0.791960105
99.936,3.25E-03,-0.341513427,-0.792247301
99.937,3.26E-03,-0.34140746,-0.79254224
99.938,3.27E-03,-0.341289502,-0.79283939
99.939,3.28E-03,-0.341166335,-0.793142593
99.94,3.29E-03,-0.341029983,-0.793441373
99.941,3.29E-03,-0.340886123,-0.793751038
99.942,3.30E-03,-0.340729603,-0.794060878
99.943,3.31E-03,-0.340563536,-0.794377702
99.944,3.32E-03,-0.340383383,-0.794693595
99.945,3.33E-03,-0.340190949,-0.795018976
99.94601,3.33E-03,-0.339984486,-0.795347616
99.94701,3.34E-03,-0.339762075,-0.795675442
99.94801,3.35E-03,-0.339525752,-0.796017994
99.94901,3.36E-03,-0.339270482,-0.796360022
99.95,3.37E-03,-0.338997721,-0.796714448
99.951,0.003375553,-0.338705111,-0.79707423
99.952,3.38E-03,-0.338391779,-0.79744478
99.953,3.39E-03,-0.338053622,-0.797816494
99.954,3.40E-03,-0.337690319,-0.798205845
99.955,3.41E-03,-0.337298465,-0.79860125
99.956,3.42E-03,-0.336877274,-0.799010857
99.957,3.42E-03,-0.336422701,-0.799432979
