Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
98.5,2.92E-02,-0.673922885,-2.015560865
98.501,2.92E-02,-0.673694303,-2.014067024
98.502,2.92E-02,-0.673466187,-2.012575977
98.503,2.93E-02,-0.673237606,-2.011089353
98.504,2.93E-02,-0.673004775,-2.009584103
98.505,2.93E-02,-0.672772876,-2.008082112
98.506,2.93E-02,-0.672539696,-2.006569412
98.507,2.94E-02,-0.672307448,-2.005050192
98.508,0.029376283,-0.672073453,-2.003537957
98.509,2.94E-02,-0.671841495,-2.002028516
98.51,2.94E-02,-0.671606744,-2.000503941
98.511,2.94E-02,-0.671373797,-1.998993335
98.512,2.95E-02,-0.671137881,-1.997460611
98.513,2.95E-02,-0.670904643,-1.995941857
98.514,2.95E-02,-0.670669135,-1.994411228
98.515,2.95E-02,-0.67043223,-1.992879435
98.516,2.95E-02,-0.670197594,-1.991352066
98.517,2.96E-02,-0.669959118,-1.989811659
98.518,2.96E-02,-0.669721048,-1.988272881
98.519,2.96E-02,-0.669483561,-1.986730378
98.52,2.96E-02,-0.669247063,-1.985187409
98.521,2.97E-02,-0.669005443,-1.98362628
98.522,2.97E-02,-0.668766792,-1.98207004
98.523,2.97E-02,-0.668526511,-1.980520319
98.524,2.97E-02,-0.668286346,-1.978959655
98.525,2.97E-02,-0.668044959,-1.9774104
98.526,2.98E-02,-0.667803048,-1.975847408
98.527,2.98E-02,-0.667560264,-1.974271843
98.528,2.98E-02,-0.667320332,-1.97271537
98.529,2.98E-02,-0.667077082,-1.971140737
98.53,2.98E-02,-0.666832435,-1.969571458
98.531,2.99E-02,-0.666586333,-1.967987046
98.532,2.99E-02,-0.666341744,-1.966409618
98.533,2.99E-02,-0.666098495,-1.964829862
98.534,2.99E-02,-0.66585344,-1.963247079
98.535,2.99E-02,-0.665605883,-1.961649163
98.536,3.00E-02,-0.66535623,-1.960056368
98.537,3.00E-02,-0.665110303,-1.958466368
98.538,3.00E-02,-0.664864376,-1.956874505
98.539,3.00E-02,-0.664615654,-1.955270069
98.54,3.01E-02,-0.664366118,-1.953673083
98.541,3.01E-02,-0.664116058,-1.952075982
98.542,3.01E-02,-0.663866987,-1.95046491
98.543,3.01E-02,-0.663615006,-1.948854304
98.544,3.01E-02,-0.663364597,-1.947243349
98.545,3.02E-02,-0.663113722,-1.945632393
98.546,3.02E-02,-0.662859064,-1.944011543
98.547,3.02E-02,-0.662609586,-1.942398609
98.548,3.02E-02,-0.662357023,-1.940774964
98.549,0.03023598,-0.662098464,-1.939135953
98.55,3.03E-02,-0.661844446,-1.937508117
98.551,3.03E-02,-0.661588507,-1.935879001
98.552,3.03E-02,-0.661332859,-1.934239524
98.553,3.03E-02,-0.661076861,-1.932612737
98.554,3.03E-02,-0.660818652,-1.930965576
98.555,3.04E-02,-0.660562189,-1.929339138
98.556,3.04E-02,-0.660302641,-1.927683828
98.557,3.04E-02,-0.660044258,-1.926038065
98.558,3.04E-02,-0.659785408,-1.924399869
98.559,3.04E-02,-0.65952522,-1.922743977
98.56,3.05E-02,-0.659262412,-1.921092859
98.561,3.05E-02,-0.658998964,-1.919422881
98.562,3.05E-02,-0.658735342,-1.917764195
98.563,3.05E-02,-0.658471603,-1.916095032
98.564,3.05E-02,-0.658206292,-1.914428431
98.565,0.03055878,-0.657941448,-1.912763226
98.566,3.06E-02,-0.657675788,-1.9111
98.567,3.06E-02,-0.657408673,-1.909424551
98.568,3.06E-02,-0.657140743,-1.907743746
98.569,3.06E-02,-0.656873453,-1.906070043
98.57,3.07E-02,-0.656601915,-1.904389821
98.571,0.030677892,-0.656331948,-1.902704011
98.572,3.07E-02,-0.656061457,-1.901024953
98.573,3.07E-02,-0.655790034,-1.899334136
98.574,3.07E-02,-0.655514421,-1.897642622
98.575,3.08E-02,-0.655240321,-1.89595134
98.576,3.08E-02,-0.654968258,-1.894255984
98.577,0.030796293,-0.654687581,-1.892543631
98.578,3.08E-02,-0.65441028,-1.890846761
98.579,3.08E-02,-0.654131174,-1.889141742
98.58,0.030855056,-0.653849507,-1.887436607
98.581,3.09E-02,-0.653569004,-1.885736361
98.582,3.09E-02,-0.653287279,-1.884019701
98.583,3.09E-02,-0.653003168,-1.882313285
98.584,3.09E-02,-0.652717601,-1.880596508
98.585,3.10E-02,-0.652431394,-1.878883224
98.586,3.10E-02,-0.652142218,-1.87715888
98.587,3.10E-02,-0.651854498,-1.875442918
98.588,3.10E-02,-0.651561655,-1.873718691
98.589,3.10E-02,-0.651268521,-1.871997141
98.59,3.10E-02,-0.650974049,-1.87026686
98.591,3.11E-02,-0.650672417,-1.868523774
98.592,3.11E-02,-0.650374219,-1.866786042
98.593,3.11E-02,-0.650074217,-1.865059603
98.594,3.11E-02,-0.649770082,-1.863314537
98.595,0.03114493,-0.649466296,-1.86158705
98.596,0.031164039,-0.649159367,-1.859852695
98.597,3.12E-02,-0.648849586,-1.858107978
98.598,3.12E-02,-0.648536487,-1.85635977
98.599,3.12E-02,-0.648221991,-1.854608301
98.6,3.12E-02,-0.647903362,-1.852867776
98.601,3.13E-02,-0.64758322,-1.851112116
98.602,3.13E-02,-0.647261913,-1.84937322
98.603,3.13E-02,-0.646933913,-1.847606967
98.604,0.031315666,-0.646602944,-1.845852821
98.605,3.13E-02,-0.646269065,-1.844086568
98.606,3.14E-02,-0.645933382,-1.842332887
98.607,0.031372357,-0.645592576,-1.84057455
98.608,3.14E-02,-0.645247696,-1.838818542
98.609,3.14E-02,-0.644897576,-1.837052638
98.61,3.14E-02,-0.644545478,-1.835286967
98.611,3.14E-02,-0.644189073,-1.833524206
98.612,3.15E-02,-0.64382609,-1.831759233
98.613,3.15E-02,-0.643459207,-1.829994144
98.614,3.15E-02,-0.643087493,-1.828228589
98.615,3.15E-02,-0.642711704,-1.826459658
98.616,3.15E-02,-0.64232864,-1.824692125
98.617,3.16E-02,-0.641939696,-1.822926686
98.618,3.16E-02,-0.641540333,-1.821143669
98.619,0.031595517,-0.641135965,-1.819367288
98.62,3.16E-02,-0.64073148,-1.8176015
98.621,0.031632375,-0.640314363,-1.815833733
98.622,3.17E-02,-0.639888865,-1.814051531
98.623,0.031668946,-0.639456557,-1.812287839
98.624,3.17E-02,-0.639020116,-1.810517977
98.625,3.17E-02,-0.638574653,-1.808761503
98.626,0.031723715,-0.638114871,-1.806983142
98.627,3.17E-02,-0.637649209,-1.805222011
98.628,3.18E-02,-0.6371708,-1.803446794
98.629,3.18E-02,-0.636684126,-1.801681938
98.63,3.18E-02,-0.636182667,-1.799922087
98.631,3.18E-02,-0.635674573,-1.798156067
98.632,3.18E-02,-0.635147328,-1.796378056
98.633,3.19E-02,-0.634610362,-1.79461902
98.634,3.19E-02,-0.634062628,-1.792858238
98.635,3.19E-02,-0.633500342,-1.791112241
98.636,3.19E-02,-0.632918323,-1.789353206
98.637,0.031922385,-0.632325187,-1.787612215
98.638,3.19E-02,-0.631711504,-1.785867382
98.639,3.20E-02,-0.63108193,-1.784126973
98.64,3.20E-02,-0.630432216,-1.782383537
98.641,3.20E-02,-0.629761664,-1.780643477
98.642,3.20E-02,-0.629072427,-1.778929494
98.643,3.20E-02,-0.628357404,-1.777197933
98.644,3.20E-02,-0.627618341,-1.775485463
98.645,3.21E-02,-0.62685681,-1.77377183
98.646,3.21E-02,-0.6260628,-1.772065531
98.647,3.21E-02,-0.625240093,-1.7703583
98.648,3.21E-02,-0.624387001,-1.768672839
98.649,3.21E-02,-0.623500091,-1.767000183
98.65,0.032152172,-0.622575637,-1.765335677
98.651,3.22E-02,-0.621611194,-1.763680135
98.652,3.22E-02,-0.620603852,-1.762036351
98.653,3.22E-02,-0.619547325,-1.760413637
98.654,3.22E-02,-0.618442893,-1.758798724
98.655,3.22E-02,-0.61728002,-1.757204765
98.656,3.23E-02,-0.616054633,-1.755628153
98.657,3.23E-02,-0.614761375,-1.754071913
98.658,3.23E-02,-0.613394019,-1.752547338
98.659,3.23E-02,-0.611940108,-1.751048956
