Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [?s²]
,
*Time (s),Line A (?s?
102.3,2.92E-03
102.301,2.91E-03
102.302,2.91E-03
102.303,2.91E-03
102.304,2.90E-03
102.305,2.90E-03
102.306,2.90E-03
102.30701,2.89E-03
102.30801,2.89E-03
102.30901,2.89E-03
102.31001,2.88E-03
102.311,2.88E-03
102.312,2.87E-03
102.313,2.87E-03
102.314,2.87E-03
102.315,2.86E-03
102.316,2.86E-03
102.317,2.86E-03
102.318,2.85E-03
102.319,2.85E-03
102.32,2.85E-03
102.32101,2.84E-03
102.32201,2.84E-03
102.32301,2.84E-03
102.32401,2.83E-03
102.325,2.83E-03
102.326,2.83E-03
102.327,2.82E-03
102.328,2.82E-03
102.329,2.82E-03
102.33,2.81E-03
102.331,2.81E-03
102.332,2.80E-03
102.333,2.80E-03
102.334,2.80E-03
102.33501,2.79E-03
102.33601,2.79E-03
102.33701,2.79E-03
102.33801,2.78E-03
102.339,2.78E-03
102.34,2.78E-03
102.341,2.77E-03
102.342,2.77E-03
102.343,2.77E-03
102.344,2.76E-03
102.345,2.76E-03
102.346,2.76E-03
102.347,2.75E-03
102.348,2.75E-03
102.34901,2.75E-03
102.35001,2.74E-03
102.35101,2.74E-03
102.35201,2.74E-03
102.353,2.73E-03
102.354,2.73E-03
102.355,2.72E-03
102.356,2.72E-03
102.357,2.72E-03
102.358,2.71E-03
102.359,2.71E-03
102.36,2.71E-03
102.361,2.70E-03
102.362,2.70E-03
102.36301,2.70E-03
102.36401,2.69E-03
102.36501,2.69E-03
102.366,2.69E-03
102.367,2.68E-03
102.368,2.68E-03
102.369,2.68E-03
102.37,2.67E-03
102.371,2.67E-03
102.372,2.67E-03
102.373,2.66E-03
102.374,2.66E-03
102.375,2.66E-03
102.376,2.66E-03
102.37701,2.65E-03
102.37801,2.65E-03
102.37901,2.65E-03
102.38,2.64E-03
102.381,2.64E-03
102.382,2.64E-03
102.383,2.63E-03
102.384,2.63E-03
102.385,2.63E-03
102.386,2.63E-03
102.387,2.62E-03
102.388,2.62E-03
102.389,2.62E-03
102.39,2.61E-03
102.39101,2.61E-03
102.39201,2.61E-03
102.39301,2.61E-03
102.394,2.60E-03
102.395,2.60E-03
102.396,2.60E-03
102.397,2.60E-03
102.398,2.59E-03
102.399,2.59E-03
102.4,2.59E-03
102.401,2.59E-03
102.402,2.59E-03
102.403,2.58E-03
102.404,2.58E-03
102.40501,2.58E-03
102.40601,2.58E-03
102.40701,2.58E-03
102.408,0.002577547
102.409,2.58E-03
102.41,2.58E-03
102.411,2.57E-03
102.412,2.57E-03
102.413,2.57E-03
102.414,2.57E-03
102.415,2.57E-03
102.416,2.57E-03
102.417,2.57E-03
102.418,2.57E-03
102.41901,2.57E-03
102.42001,2.58E-03
102.42101,2.58E-03
102.422,2.58E-03
102.423,2.58E-03
102.424,2.58E-03
102.425,2.58E-03
102.426,0.002587607
102.427,2.59E-03
102.428,2.59E-03
102.429,2.60E-03
102.43,2.60E-03
102.431,2.61E-03
102.43201,2.61E-03
102.43301,2.62E-03
102.43401,0.002623156
102.43501,2.63E-03
102.436,2.64E-03
102.437,2.64E-03
102.438,2.65E-03
102.439,2.66E-03
102.44,2.67E-03
102.441,2.68E-03
102.442,2.69E-03
102.443,2.70E-03
102.444,2.72E-03
102.445,2.73E-03
102.44601,0.002746228
102.44701,2.76E-03
102.44801,2.78E-03
102.44901,2.80E-03
102.45,2.82E-03
102.451,2.84E-03
102.452,2.86E-03
102.453,2.88E-03
102.454,2.91E-03
102.455,2.94E-03
102.456,2.97E-03
102.457,3.00E-03
102.458,3.04E-03
102.459,3.08E-03
102.46001,3.12E-03
102.46101,3.16E-03
102.46201,3.21E-03
102.46301,3.26E-03
102.464,3.32E-03
102.465,3.39E-03
102.466,3.46E-03
102.467,3.54E-03
102.468,3.63E-03
102.469,3.73E-03
102.47,3.85E-03
102.471,3.98E-03
102.472,4.13E-03
102.473,4.31E-03
102.47401,4.52E-03
102.47501,4.78E-03
102.47601,5.10E-03
102.47701,5.50E-03
102.478,6.04E-03
102.479,6.78E-03
102.48,7.88E-03
102.481,9.69E-03
102.482,1.33E-02
102.483,2.34E-02
102.484,5.45E-02
102.485,1.42E-02
102.486,5.25E-03
102.487,1.58E-03
102.48801,-5.78E-04
102.48901,-2.04E-03
102.49001,-2.93E-03
102.491,-3.43E-03
102.492,-3.69E-03
102.493,-3.78E-03
102.494,-3.75E-03
102.495,-3.63E-03
102.496,-3.44E-03
102.497,-3.19E-03
102.498,-2.90E-03
102.499,-2.56E-03
102.5,-2.19E-03
102.501,-1.80E-03
102.50201,-1.37E-03
102.50301,-9.47E-04
102.50401,-5.98E-04
102.505,-3.35E-04
102.506,-1.46E-04
102.507,-2.43E-05
102.508,3.85E-05
102.509,4.85E-05
102.51,1.14E-05
102.511,-6.80E-05
102.512,-1.85E-04
102.513,-3.37E-04
102.514,-5.18E-04
102.515,-7.26E-04
102.51601,-9.45E-04
102.51701,-1.12E-03
102.51801,-1.25E-03
102.519,-1.33E-03
102.52,-1.38E-03
102.521,-1.39E-03
102.522,-1.37E-03
102.523,-1.32E-03
102.524,-1.25E-03
102.525,-1.16E-03
102.526,-1.06E-03
102.527,-9.66E-04
102.528,-8.92E-04
102.529,-8.43E-04
102.53001,-8.13E-04
102.53101,-7.97E-04
102.53201,-7.90E-04
102.533,-7.84E-04
102.534,-7.74E-04
102.535,-7.54E-04
102.536,-7.16E-04
102.537,-6.58E-04
102.538,-5.95E-04
102.539,-5.38E-04
102.54,-4.94E-04
102.541,-4.68E-04
102.542,-4.68E-04
102.543,-5.00E-04
102.54401,-5.71E-04
102.54501,-6.88E-04
102.54601,-8.46E-04
102.547,-9.98E-04
102.548,-1.13E-03
102.549,-1.22E-03
102.55,-1.29E-03
102.551,-1.31E-03
102.552,-1.29E-03
102.553,-1.20E-03
102.554,-1.04E-03
102.555,-7.79E-04
102.556,-4.12E-04
102.55701,-8.16E-06
102.55801,4.23E-04
102.55901,9.08E-04
102.56001,1.50E-03
102.561,2.37E-03
102.562,4.14E-03
102.563,1.68E-02
102.564,4.08E-03
102.565,8.69E-04
102.566,-2.21E-05
102.567,-4.42E-04
102.568,-6.87E-04
102.569,-8.47E-04
102.57,-9.59E-04
102.57101,-1.04E-03
102.57201,-1.11E-03
102.57301,-1.16E-03
102.57401,-1.20E-03
102.575,-1.23E-03
102.576,-1.26E-03
102.577,-1.28E-03
102.578,-1.30E-03
102.579,-1.32E-03
102.58,-1.34E-03
102.581,-1.35E-03
102.582,-1.36E-03
102.583,-1.37E-03
102.584,-1.38E-03
102.58501,-1.39E-03
102.58601,-1.39E-03
102.58701,-1.40E-03
102.58801,-1.41E-03
102.589,-1.41E-03
102.59,-1.42E-03
102.591,-0.001427021
102.592,-1.43E-03
102.593,-1.44E-03
102.594,-1.44E-03
102.595,-1.45E-03
102.596,-1.46E-03
102.597,-1.46E-03
102.598,-1.47E-03
102.59901,-1.47E-03
102.60001,-1.47E-03
102.60101,-1.48E-03
102.60201,-1.48E-03
102.603,-1.48E-03
102.604,-1.47E-03
102.605,-1.47E-03
102.606,-1.46E-03
102.607,-1.45E-03
102.608,-1.43E-03
102.609,-1.41E-03
102.61,-1.38E-03
102.611,-1.35E-03
102.612,-1.31E-03
102.61301,-1.26E-03
102.61401,-1.20E-03
102.61501,-1.13E-03
102.616,-1.04E-03
102.617,-9.42E-04
102.618,-8.17E-04
102.619,-6.65E-04
102.62,-4.75E-04
102.621,-2.34E-04
102.622,8.26E-05
102.623,5.15E-04
102.624,1.14E-03
102.625,2.15E-03
102.626,4.05E-03
102.62701,9.07E-03
102.62801,4.57E-02
102.62901,1.26E-02
102.63,5.55E-03
102.631,3.12E-03
102.632,1.93E-03
102.633,1.26E-03
102.634,8.61E-04
102.635,6.15E-04
102.636,4.73E-04
102.637,4.05E-04
102.638,3.92E-04
102.639,4.24E-04
102.64,4.92E-04
102.64101,5.91E-04
102.64201,7.18E-04
