Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global Z (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²]
,
*Time (s),Line A (mm/s?
102.5,-0.709693355
102.501,-0.70990005
102.502,-0.710119552
102.503,-0.710333814
102.504,-0.710545108
102.505,-0.710746681
102.506,-0.7109617
102.507,-0.711166591
102.508,-0.711373403
102.509,-0.711575325
102.51,-0.711779168
102.511,-0.711970264
102.512,-0.712173933
102.513,-0.712368113
102.514,-0.712564506
102.515,-0.712754729
102.516,-0.712942681
102.517,-0.713130052
102.518,-0.713317713
102.519,-0.713502406
102.52,-0.713686692
102.521,-0.713867717
102.522,-0.714051188
102.523,-0.714225636
102.524,-0.71440998
102.525,-0.71457756
102.526,-0.71474968
102.527,-0.714920345
102.528,-0.715094502
102.529,-0.715258822
102.53,-0.715422735
102.531,-0.715588336
102.532,-0.715756381
102.533,-0.71591197
102.534,-0.716077688
102.535,-0.71623479
102.536,-0.71638939
102.537,-0.716542942
102.538,-0.71669661
102.539,-0.71684795
102.54,-0.716997427
102.541,-0.717139919
102.542,-0.717289164
102.543,-0.717431947
102.544,-0.717579213
102.545,-0.717710005
102.546,-0.717853836
102.547,-0.71798783
102.548,-0.71812945
102.549,-0.718259602
102.55,-0.718393538
102.551,-0.718518975
102.552,-0.718648429
102.553,-0.718776428
102.554,-0.718902622
102.555,-0.71902544
102.556,-0.71914494
102.557,-0.719266711
102.558,-0.719386328
102.559,-0.719508855
102.56,-0.719611126
102.561,-0.719733594
102.562,-0.71984448
102.563,-0.719953387
102.564,-0.720063166
102.565,-0.720170792
102.566,-0.720272597
102.567,-0.720372074
102.568,-0.720478653
102.569,-0.720577198
102.57,-0.720677839
102.571,-0.720772252
102.572,-0.720866665
102.573,-0.720962533
102.574,-0.721053919
102.575,-0.721140357
102.576,-0.721226505
102.577,-0.7213137
102.578,-0.721397984
102.579,-0.721487042
102.58,-0.721567485
102.581,-0.721644494
102.582,-0.721725286
102.583,-0.721802819
102.584,-0.721875695
102.585,-0.721947756
102.586,-0.722016208
102.587,-0.722086697
102.588,-0.722153287
102.589,-0.722225814
102.59,-0.722279248
102.591,-0.722347177
102.592,-0.722411321
102.593,-0.722469646
102.594,-0.722528726
102.595,-0.722584839
102.596,-0.722638739
102.597,-0.722693687
102.598,-0.722741242
102.599,-0.72279782
102.6,-0.722843281
102.601,-0.722884841
102.602,-0.722926343
102.603,-0.722978381
102.604,-0.723017671
102.605,-0.723059231
102.606,-0.723095261
102.607,-0.723132456
102.608,-0.723166042
102.609,-0.723203702
102.61,-0.723231235
102.611,-0.723260862
102.612,-0.723289326
102.613,-0.723316218
102.614,-0.723343343
102.615,-0.723367149
102.616,-0.723384204
102.617,-0.723404461
102.618,-0.723422156
102.619,-0.723442878
102.62,-0.723456382
102.621,-0.723466452
102.622,-0.723478908
102.623,-0.723492063
102.624,-0.723500329
102.625,-0.723509409
102.626,-0.723508361
102.627,-0.723514007
102.628,-0.723517849
102.629,-0.723519945
102.63,-0.723517616
102.631,-0.723513367
102.632,-0.723511213
102.633,-0.723504636
102.634,-0.723499979
102.635,-0.723491714
102.636,-0.723470934
102.637,-0.723466801
102.638,-0.723447243
102.639,-0.723435485
102.64,-0.723412377
102.641,-0.723398698
102.642,-0.72337169
102.643,-0.723352307
102.644,-0.723337696
102.645,-0.723309931
102.646,-0.723276578
102.647,-0.723251957
102.648,-0.723215344
102.649,-0.723190664
102.65,-0.723153877
102.651,-0.723121804
102.652,-0.723078614
102.653,-0.723040896
102.654,-0.72300859
102.655,-0.722963887
102.656,-0.722918834
102.657,-0.722870522
102.658,-0.722831814
102.659,-0.722781115
102.66,-0.722726807
102.661,-0.722684257
102.662,-0.72261953
102.663,-0.722569064
102.664,-0.722519413
102.665,-0.722457771
102.666,-0.72239677
102.667,-0.722333381
102.668,-0.722278492
102.669,-0.722211087
102.67,-0.722147699
102.671,-0.722075289
102.672,-0.722007127
102.673,-0.721935765
102.674,-0.721863296
102.675,-0.721791701
102.676,-0.721724471
102.677,-0.72163291
102.678,-0.721560966
102.679,-0.721480581
102.68,-0.721400254
102.681,-0.721307879
102.682,-0.721223885
102.683,-0.721138204
102.684,-0.721051241
102.685,-0.720954849
102.686,-0.720853743
102.687,-0.720755837
102.688,-0.720654323
102.689,-0.720551296
102.69,-0.720446697
102.691,-0.720348267
102.692,-0.720239594
102.693,-0.720140524
102.694,-0.720038835
102.695,-0.719934294
102.696,-0.719829695
102.697,-0.71972172
102.698,-0.719619158
102.699,-0.719520438
102.7,-0.719410426
102.701,-0.719297386
102.702,-0.719184289
102.703,-0.719073578
102.704,-0.718962634
102.705,-0.718838826
102.706,-0.718727475
102.707,-0.718592142
102.708,-0.718475552
102.709,-0.718351803
102.71,-0.718228461
102.711,-0.718097901
102.712,-0.717973453
102.713,-0.717851566
102.714,-0.71773096
102.715,-0.717603252
102.716,-0.71748317
102.717,-0.717342191
102.718,-0.717221003
102.719,-0.717082061
102.72,-0.716946204
102.721,-0.716804119
102.722,-0.716644863
102.723,-0.716488808
102.724,-0.716332113
102.725,-0.716157898
102.726,-0.715984555
102.727,-0.715798989
102.728,-0.715622504
102.729,-0.7154466
102.73,-0.715268543
102.731,-0.715099159
102.732,-0.714928145
102.733,-0.714770809
102.734,-0.71462465
102.735,-0.714470807
102.736,-0.714337104
102.737,-0.714199734
102.738,-0.714077323
102.739,-0.713961723
102.74,-0.713793503
102.741,-0.713583431
102.742,-0.713381451
102.743,-0.713197282
102.744,-0.71301806
102.745,-0.712840352
102.746,-0.712678011
102.747,-0.712519512
102.748,-0.712371431
102.749,-0.712194538
102.75,-0.711955596
102.751,-0.711716479
102.752,-0.711474335
102.753,-0.71125268
102.754,-0.711031316
102.755,-0.710821012
102.756,-0.710607274
102.757,-0.710394583
102.758,-0.710200402
102.759,-0.710015534
102.76,-0.709820597
102.761,-0.709642773
102.762,-0.709449349
102.763,-0.709281769
102.764,-0.709110755
102.765,-0.708939217
102.766,-0.708762789
102.767,-0.708587468
102.768,-0.708406616
102.769,-0.708226755
102.77,-0.707995088
102.771,-0.707756204
102.772,-0.707500963
102.773,-0.707268075
102.774,-0.707026047
102.775,-0.706788793
102.776,-0.706548162
102.777,-0.706303341
102.778,-0.706061779
102.779,-0.705823477
102.78,-0.705584825
102.781,-0.705353508
102.782,-0.7050985
102.783,-0.704864098
102.784,-0.704617007
102.785,-0.704379636
102.786,-0.704138947
102.787,-0.703888654
102.788,-0.703644415
102.789,-0.703410304
102.79,-0.703159661
102.791,-0.702914142
102.792,-0.702651858
102.793,-0.702414312
102.794,-0.702156627
102.795,-0.701915298
102.796,-0.701662735
102.797,-0.701403536
102.798,-0.701149635
102.799,-0.700898643
102.8,-0.700636592
102.801,-0.700381992
102.802,-0.700116565
