Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [?s²]
,
*Time (s),Line A (?s?
91.5,1.08E-03
91.501,1.09E-03
91.502,1.09E-03
91.503,1.09E-03
91.504,1.10E-03
91.505,1.10E-03
91.506,1.10E-03
91.507,1.11E-03
91.508,1.11E-03
91.509,1.11E-03
91.51,1.12E-03
91.511,1.12E-03
91.512,1.12E-03
91.513,1.13E-03
91.514,1.13E-03
91.515,1.13E-03
91.516,1.14E-03
91.517,1.14E-03
91.518,1.15E-03
91.519,1.15E-03
91.52,1.15E-03
91.521,1.16E-03
91.522,1.16E-03
91.523,1.16E-03
91.524,1.17E-03
91.525,1.17E-03
91.526,1.17E-03
91.527,1.18E-03
91.528,1.18E-03
91.529,1.18E-03
91.53,1.19E-03
91.531,1.19E-03
91.532,1.19E-03
91.533,1.20E-03
91.534,1.20E-03
91.535,1.20E-03
91.536,1.21E-03
91.537,1.21E-03
91.538,1.21E-03
91.539,1.21E-03
91.54,1.22E-03
91.541,1.22E-03
91.542,1.22E-03
91.543,1.23E-03
91.544,1.23E-03
91.545,1.23E-03
91.546,1.24E-03
91.547,1.24E-03
91.548,1.24E-03
91.549,1.25E-03
91.55,1.25E-03
91.551,1.25E-03
91.552,1.26E-03
91.553,1.26E-03
91.554,1.26E-03
91.555,1.27E-03
91.556,1.27E-03
91.557,1.27E-03
91.558,1.28E-03
91.559,1.28E-03
91.56,1.28E-03
91.561,1.28E-03
91.562,1.29E-03
91.563,1.29E-03
91.564,1.29E-03
91.565,1.30E-03
91.566,1.30E-03
91.567,1.30E-03
91.568,1.31E-03
91.569,1.31E-03
91.57,1.31E-03
91.571,1.31E-03
91.572,1.32E-03
91.573,1.32E-03
91.574,1.32E-03
91.575,1.33E-03
91.576,1.33E-03
91.577,1.33E-03
91.578,1.34E-03
91.579,1.34E-03
91.58,1.34E-03
91.581,1.34E-03
91.582,1.35E-03
91.583,1.35E-03
91.584,1.35E-03
91.585,1.36E-03
91.586,1.36E-03
91.587,1.36E-03
91.588,1.37E-03
91.589,1.37E-03
91.59,1.37E-03
91.591,1.37E-03
91.592,1.38E-03
91.593,1.38E-03
91.594,1.38E-03
91.595,1.39E-03
91.596,1.39E-03
91.597,1.39E-03
91.598,1.39E-03
91.599,1.40E-03
91.6,1.40E-03
91.601,1.40E-03
91.602,1.41E-03
91.603,1.41E-03
91.604,1.41E-03
91.605,1.41E-03
91.606,1.42E-03
91.607,1.42E-03
91.608,1.42E-03
91.609,1.42E-03
91.61,1.43E-03
91.611,1.43E-03
91.612,1.43E-03
91.613,1.44E-03
91.614,1.44E-03
91.615,1.44E-03
91.616,1.44E-03
91.617,1.45E-03
91.618,1.45E-03
91.619,1.45E-03
91.62,1.46E-03
91.621,1.46E-03
91.622,1.46E-03
91.623,1.46E-03
91.624,1.47E-03
91.625,1.47E-03
91.626,1.47E-03
91.627,1.47E-03
91.628,1.48E-03
91.629,1.48E-03
91.63,1.48E-03
91.631,1.49E-03
91.632,1.49E-03
91.633,1.49E-03
91.634,1.49E-03
91.635,1.50E-03
91.636,1.50E-03
91.637,1.50E-03
91.638,1.50E-03
91.639,1.51E-03
91.64,1.51E-03
91.641,1.51E-03
91.642,1.51E-03
91.643,1.52E-03
91.644,1.52E-03
91.645,1.52E-03
91.646,1.53E-03
91.647,1.53E-03
91.648,1.53E-03
91.649,1.53E-03
91.65,1.54E-03
91.651,1.54E-03
91.652,1.54E-03
91.653,1.55E-03
91.654,1.55E-03
91.655,1.55E-03
91.656,1.55E-03
91.657,1.56E-03
91.658,1.56E-03
91.659,1.56E-03
91.66,1.57E-03
91.661,1.57E-03
91.662,1.57E-03
91.663,1.58E-03
91.664,1.58E-03
91.665,1.58E-03
91.666,1.59E-03
91.667,1.59E-03
91.668,1.59E-03
91.669,1.60E-03
91.67,1.60E-03
91.671,1.61E-03
91.672,1.61E-03
91.673,1.62E-03
91.674,1.62E-03
91.675,1.63E-03
91.676,1.63E-03
91.677,1.64E-03
91.678,1.65E-03
91.679,1.67E-03
91.68,1.68E-03
91.681,1.71E-03
91.682,1.76E-03
91.683,1.85E-03
91.684,3.44E-04
91.685,-1.28E-03
91.686,-1.48E-03
91.687,-1.55E-03
91.688,-1.59E-03
91.689,-1.61E-03
91.69,-1.63E-03
91.691,-1.64E-03
91.692,-1.65E-03
91.693,-1.65E-03
91.694,-1.65E-03
91.695,-1.65E-03
91.696,-1.65E-03
91.697,-1.65E-03
91.698,-1.65E-03
91.699,-1.64E-03
91.7,-1.64E-03
91.701,-1.63E-03
91.702,-1.63E-03
91.703,-1.62E-03
91.704,-1.62E-03
91.705,-1.62E-03
91.706,-1.62E-03
91.707,-1.62E-03
91.708,-1.62E-03
91.709,-1.62E-03
91.71,-1.62E-03
91.711,-1.62E-03
91.712,-1.63E-03
91.713,-1.63E-03
91.714,-1.64E-03
91.715,-1.65E-03
91.716,-1.65E-03
91.717,-1.66E-03
91.718,-1.66E-03
91.719,-1.67E-03
91.72,-1.67E-03
91.721,-1.67E-03
91.722,-1.67E-03
91.723,-1.67E-03
91.724,-1.67E-03
91.725,-1.67E-03
91.726,-1.67E-03
91.727,-1.67E-03
91.728,-1.67E-03
91.729,-1.67E-03
91.73,-1.67E-03
91.731,-1.67E-03
91.732,-1.67E-03
91.733,-1.68E-03
91.734,-1.68E-03
91.735,-1.68E-03
91.736,-1.68E-03
91.737,-1.69E-03
91.738,-1.69E-03
91.739,-1.69E-03
91.74,-1.69E-03
91.741,-1.69E-03
91.742,-1.69E-03
91.743,-1.70E-03
91.744,-1.70E-03
91.745,-1.70E-03
91.746,-1.70E-03
91.747,-1.70E-03
91.748,-1.71E-03
91.749,-1.71E-03
91.75,-1.71E-03
91.751,-1.71E-03
91.752,-1.72E-03
91.753,-1.72E-03
91.754,-1.72E-03
91.755,-1.71E-03
91.756,-1.71E-03
91.757,-1.71E-03
91.758,-1.70E-03
91.759,-1.69E-03
91.76,-1.69E-03
91.761,-1.67E-03
91.762,-1.64E-03
91.763,-1.34E-03
91.764,1.78E-03
91.765,1.73E-03
