Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
99.7,-7.10717588663101E-02,2.37640142440796,7.71204382181168E-02
99.701,-7.10665062069893E-02,2.37544131278992,.077113926410675
99.702,-7.10609704256058E-02,2.3744649887085,7.71070942282677E-02
99.703,-.071055568754673,2.37348771095276,7.71000012755394E-02
99.70399,-7.10498839616776E-02,2.37249493598938,7.70926102995872E-02
99.70499,-7.10441693663597E-02,2.37150073051453,.077084980905056
99.70599,-.071038194000721,2.37049078941345,7.70770311355591E-02
99.707,-7.10321441292763E-02,2.36947202682495,7.70687684416771E-02
99.708,-7.10259005427361E-02,2.36845350265503,7.70603269338608E-02
99.709,-.07101970911026,2.36741805076599,7.70515128970146E-02
99.71,-7.10133612155914E-02,2.36638236045837,7.70424902439117E-02
99.711,-7.10068345069885E-02,2.36532974243164,7.70330801606178E-02
99.712,-7.10000097751617E-02,2.3642692565918,7.70234540104866E-02
99.713,-7.09933638572693E-02,2.36319971084595,7.70135149359703E-02
99.714,-7.09866806864739E-02,2.36213088035583,7.70033374428749E-02
99.715,-7.09796845912933E-02,2.36104464530945,.076992854475975
99.716,-.070972815155983,2.3599591255188,7.69821405410767E-02
99.717,-.070965364575386,2.35884666442871,7.69709870219231E-02
99.71799,-7.09579810500145E-02,2.35774445533752,7.69597589969635E-02
99.71899,-.070950485765934,2.35662460327148,7.69481211900711E-02
99.71999,-7.09428936243057E-02,2.35550546646118,7.69363194704056E-02
99.721,-7.09353685379028E-02,2.35435938835144,7.69240260124207E-02
99.722,-7.09276497364044E-02,2.35321402549744,7.69115164875984E-02
99.723,-7.09198042750359E-02,2.35206985473633,.076898880302906
99.724,-7.09116533398628E-02,2.35090827941895,7.68858641386032E-02
99.725,-7.09035843610764E-02,2.34973740577698,7.68725425004959E-02
99.726,-7.08954259753227E-02,2.34855890274048,7.68589302897453E-02
99.727,-7.08872526884079E-02,2.34738183021545,.076845183968544
99.728,-7.08785727620125E-02,2.34617638587952,7.68309161067009E-02
99.729,-7.08701685070992E-02,2.3449821472168,7.68165960907936E-02
99.73,-7.08610489964485E-02,2.34376001358032,7.68017321825027E-02
99.731,-.070852167904377,2.34254932403564,7.67868831753731E-02
99.73199,-7.08431079983711E-02,2.3413200378418,.07677161693573
99.73299,-7.08338394761086E-02,2.34008312225342,7.67560377717018E-02
99.73399,-7.08245486021042E-02,2.3388466835022,7.67403542995453E-02
99.735,-7.08147585391998E-02,2.33757305145264,7.67239928245544E-02
99.736,-7.08053335547447E-02,2.33632040023804,7.67077058553696E-02
99.737,-7.07955881953239E-02,2.33503937721252,7.66908973455429E-02
99.738,-7.07858949899673E-02,2.33376955986023,7.66740813851357E-02
99.739,-7.07759186625481E-02,2.33247113227844,7.66567289829254E-02
