Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
100,-2.28111259639263E-02,5.17633390426636,4.37320098280907E-02
100.001,-2.27735359221697E-02,5.18405485153198,.043697040528059
100.002,-2.27368921041489E-02,5.19169759750366,4.36620600521564E-02
100.003,-2.26998813450336E-02,5.19931268692017,4.36268486082554E-02
100.004,-2.26626079529524E-02,5.20689868927002,4.35913987457752E-02
100.005,-2.26246397942305E-02,5.21450710296631,4.35554720461369E-02
100.006,-2.25873813033104E-02,5.22203826904297,4.35195527970791E-02
100.007,-2.25499588996172E-02,5.22958946228027,4.34831641614437E-02
100.008,-2.25117392838001E-02,5.23711204528809,4.34465333819389E-02
100.009,-2.24733520299196E-02,5.24455833435059,4.34099100530148E-02
100.01,-2.24352348595858E-02,5.25197601318359,4.33730594813824E-02
100.011,-2.23965998739004E-02,5.25936460494995,4.33359667658806E-02
100.012,-2.23573446273804E-02,5.26677322387695,4.32983860373497E-02
100.013,-2.23180837929249E-02,5.2741060256958,4.32608239352703E-02
100.014,-2.22788155078888E-02,5.281409740448,4.32230308651924E-02
100.015,-2.22393572330475E-02,5.28873348236084,4.31847535073757E-02
100.016,-2.21992675215006E-02,5.29598093032837,4.31465059518814E-02
100.017,-2.21593044698238E-02,5.30319881439209,4.31079976260662E-02
100.018,-2.21188552677631E-02,5.31038951873779,4.30692695081234E-02
100.019,-2.20780856907368E-02,5.31759738922119,4.30300608277321E-02
100.02,-2.20369398593903E-02,5.32472944259644,4.29908595979214E-02
100.021,-2.19949446618557E-02,5.33188056945801,4.29511778056622E-02
100.022,-2.19523701816797E-02,5.33900165557861,4.29112538695335E-02
100.023,-2.19101011753082E-02,5.34604692459106,.042871356010437
100.024,-2.18673758208752E-02,5.35306453704834,.042831227183342
100.025,-2.18240916728973E-02,5.36005306243896,4.27908636629581E-02
100.026,-2.17798184603453E-02,5.36705780029297,4.27500046789646E-02
100.027,-.021735355257988,5.37403345108032,4.27089035511017E-02
100.028,-2.16904580593109E-02,5.380934715271,.042667843401432
100.029,-2.16451324522495E-02,5.38785266876221,4.26262766122818E-02
100.03,-2.15989220887423E-02,5.39469528198242,4.25847470760345E-02
100.031,-2.15525981038809E-02,5.4015097618103,4.25429828464985E-02
100.032,-2.15051919221878E-02,5.40829372406006,4.25009876489639E-02
100.033,-2.14576870203018E-02,5.41509437561035,4.24584746360779E-02
100.034,-.02140948548913,5.42182064056396,4.24160212278366E-02
100.035,-2.13601253926754E-02,5.42856216430664,4.23730462789536E-02
100.036,-2.13103089481592E-02,5.43527317047119,4.23298254609108E-02
100.037,-2.12600044906139E-02,5.44191122055054,4.22866605222225E-02
100.038,-2.12085917592049E-02,5.44852066040039,4.22432646155357E-02
100.039,-2.11565140634775E-02,5.45514345169067,4.21993471682072E-02
100.04,-2.11034826934338E-02,5.46173715591431,4.21551875770092E-02
100.041,-2.10495144128799E-02,5.46825695037842,4.21110838651657E-02
100.042,-.020995382219553,5.4747486114502,4.20667380094528E-02
100.043,-2.09399331361055E-02,5.48125219345093,.042021881788969
100.044,-2.08838619291782E-02,5.48768377304077,4.19770739972591E-02
100.045,-2.08270959556103E-02,5.49408578872681,4.19320426881313E-02
