Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
99.4,-1.56880996655673E-03,5.64187355339527E-02,1.43819989170879E-03
99.401,-1.57072627916932E-03,5.68622313439846E-02,1.44036288838834E-03
99.402,-1.57265143934637E-03,.057309128344059,1.44253857433796E-03
99.403,-.00157455727458,5.77522106468678E-02,1.44469155929983E-03
99.404,-1.57646019943058E-03,5.81950880587101E-02,1.44683930557221E-03
99.405,-1.57837115693837E-03,5.86413778364658E-02,1.44899962469935E-03
99.406,-1.58025720156729E-03,5.90838454663754E-02,1.45113712642342E-03
99.40701,-1.58217293210328E-03,5.95333091914654E-02,1.45330431405455E-03
99.408,-1.58405001275241E-03,5.99753521382809E-02,1.45543157123029E-03
99.409,-1.58593407832086E-03,6.04207888245583E-02,1.45757105201483E-03
99.41,-1.58779742196202E-03,6.08624033629894E-02,1.45968806464225E-03
99.411,-1.58966134767979E-03,.061307393014431,1.46182102616876E-03
99.412,-1.59150385297835E-03,6.17486461997032E-02,1.46393128670752E-03
99.413,-1.59335718490183E-03,6.21931962668896E-02,1.46604981273413E-03
99.414,-1.59518432337791E-03,6.26339539885521E-02,1.46814959589392E-03
99.415,-1.59700389485806E-03,6.30744770169258E-02,1.47024390753359E-03
99.416,-1.59882754087448E-03,6.35183751583099E-02,1.47235102485865E-03
99.417,-1.60063640214503E-03,6.39584586024284E-02,1.47443567402661E-03
99.418,-1.60244491416961E-03,6.44018724560738E-02,1.47653569001704E-03
99.419,-1.60423398483545E-03,6.48415014147758E-02,1.47861032746732E-03
99.42,-1.60601595416665E-03,6.52845278382301E-02,1.48069905117154E-03
99.42101,-1.60779245197773E-03,.065727211534977,1.48278323467821E-03
99.422,-1.60956475883722E-03,6.61697164177895E-02,1.48486217949539E-03
99.423,-1.61130737978965E-03,6.66084364056587E-02,1.48692331276834E-03
99.424,-1.61305989604443E-03,6.70505091547966E-02,1.48899131454527E-03
99.425,-1.61477772053331E-03,6.74886927008629E-02,1.49104127194732E-03
99.426,-1.61649298388511E-03,6.79302513599396E-02,1.49310601409525E-03
99.427,-1.61818857304752E-03,6.83679580688477E-02,1.49514572694898E-03
99.428,-1.61986704915762E-03,6.88055381178856E-02,1.49718299508095E-03
99.429,-1.62155029829592E-03,6.92462623119354E-02,1.49923691060394E-03
99.43,-1.62320979870856E-03,6.96833282709122E-02,1.5012634685263E-03
99.431,-1.62486126646399E-03,7.01236575841904E-02,1.50330574251711E-03
99.432,-1.62649201229215E-03,7.05602243542671E-02,1.50532531552017E-03
99.433,-1.62811775226146E-03,7.10000470280647E-02,1.50736048817635E-03
99.434,-1.62971159443259E-03,7.14360624551773E-02,1.50937354192138E-03
99.43501,-1.63131603039801E-03,7.18788430094719E-02,1.51141767855734E-03
99.436,-1.63287809118629E-03,7.23144263029099E-02,1.51342444587499E-03
99.437,-1.63443246856332E-03,7.27532282471657E-02,1.51544436812401E-03
99.438,-1.63596565835178E-03,7.31882229447365E-02,1.51744007598609E-03
99.439,-1.63749244529754E-03,7.36300647258759E-02,1.5194695442915E-03
99.44,-1.63897383026779E-03,7.40645229816437E-02,1.52146583423018E-03
99.441,-1.64043460972607E-03,7.44987353682518E-02,1.52345607057214E-03
99.442,-1.64189736824483E-03,7.49360993504524E-02,1.52545678429306E-03
99.443,-1.64332147687674E-03,7.53698870539665E-02,1.52743922080845E-03
99.444,-1.64474057964981E-03,7.58067816495895E-02,1.52943667490035E-03
99.445,-1.64612603839487E-03,7.62399733066559E-02,1.53141212649643E-03
99.446,-1.64749566465616E-03,7.66763910651207E-02,1.53340213000774E-03
99.447,-1.64882314857095E-03,7.71090388298035E-02,1.53537408914417E-03
99.448,-1.65014958474785E-03,7.75448828935623E-02,1.5373561764136E-03
99.44901,-1.65145436767489E-03,7.79840350151062E-02,1.53935223352164E-03
99.45,-1.65271433070302E-03,7.84193500876427E-02,1.54133408796042E-03
99.451,-1.65394274517894E-03,7.88508206605911E-02,1.5432913787663E-03
99.452,-1.65515090338886E-03,7.92855992913246E-02,1.54526636470109E-03
99.453,-1.65631843265146E-03,7.97165185213089E-02,1.54722272418439E-03
99.454,-1.65745057165623E-03,8.01471024751663E-02,1.54917815234512E-03
99.455,-1.65857200045139E-03,8.05845484137535E-02,1.55116186942905E-03
99.456,-1.65963894687593E-03,8.10145735740662E-02,1.55311019625515E-03
99.457,-1.66068447288126E-03,8.14478918910027E-02,1.55507435556501E-03
99.458,-1.66167959105223E-03,8.18774104118347E-02,1.55702233314514E-03
99.459,-1.6626421129331E-03,8.23101177811623E-02,1.55898614320904E-03
99.46,-1.66356423869729E-03,8.27390775084496E-02,1.56092934776098E-03
99.461,-1.66446133516729E-03,8.31746533513069E-02,1.56290375161916E-03
