Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
100,-3.32930535078049E-02,7.98465218394995E-03,3.65829542279243E-02
100.001,-3.32995839416981E-02,7.7939061447978E-03,3.65900620818138E-02
100.002,-3.33060882985592E-02,7.60314892977476E-03,3.65971401333809E-02
100.003,-3.33126224577427E-02,7.41072930395603E-03,3.66042591631413E-02
100.004,-3.33190821111202E-02,7.21996277570724E-03,3.66112813353539E-02
100.005,-3.33255119621754E-02,7.02919438481331E-03,.036618284881115
100.006,-3.33319082856178E-02,6.8384138867259E-03,3.66252474486828E-02
100.007,-3.33383455872536E-02,6.64597470313311E-03,3.66322509944439E-02
100.008,-3.33447493612766E-02,6.45352806895971E-03,3.66392247378826E-02
100.009,-3.33510674536228E-02,6.26273639500141E-03,3.66461016237736E-02
100.01,-3.33573743700981E-02,6.07194192707539E-03,3.66529673337936E-02
100.011,-3.33636477589607E-02,5.88114000856876E-03,3.66597883403301E-02
100.012,-.033369954675436,5.68868406116962E-03,3.66666577756405E-02
100.013,-3.33761759102345E-02,5.49787748605013E-03,3.66734191775322E-02
100.014,-3.33823710680008E-02,5.30706625431776E-03,3.66801656782627E-02
100.015,-3.33885438740253E-02,5.11625362560153E-03,3.66868823766708E-02
100.016,-3.33946980535984E-02,4.92544192820787E-03,3.66935841739178E-02
100.017,-.033400870859623,4.73296688869596E-03,3.67002934217453E-02
100.018,-3.34069691598415E-02,4.54215751960874E-03,3.67069393396378E-02
100.019,-.033413041383028,4.35133976861835E-03,3.67135442793369E-02
100.02,-3.34190912544727E-02,4.1605238802731E-03,.036720123142004
100.021,-3.34252193570137E-02,3.96637804806232E-03,.036726787686348
100.022,-3.34312170743942E-02,3.77555517479777E-03,3.67333106696606E-02
100.023,-3.34371849894524E-02,3.58473160304129E-03,3.67398075759411E-02
100.024,-3.34431305527687E-02,3.39391152374446E-03,3.67462746798992E-02
100.025,-3.34490574896336E-02,3.20309167727828E-03,3.67527194321156E-02
100.026,-3.34550067782402E-02,3.01061011850834E-03,.036759190261364
100.027,-3.34608778357506E-02,2.81972391530871E-03,3.67655754089355E-02
100.028,-3.34667414426804E-02,2.62890406884253E-03,3.67719456553459E-02
100.029,-3.34725640714169E-02,2.4380860850215E-03,.036778274923563
100.03,-3.34784090518951E-02,2.24561034701765E-03,3.67846339941025E-02
100.031,-3.34841907024384E-02,2.05479538999498E-03,.036790918558836
100.032,-3.34899425506592E-02,1.86398136429489E-03,3.67971658706665E-02
100.033,-3.34956720471382E-02,1.67317059822381E-03,3.68033871054649E-02
100.034,-.033501423895359,1.48070242721587E-03,3.68096455931664E-02
100.035,-3.35071496665478E-02,1.2882356531918E-03,3.68158631026745E-02
100.036,-3.35128121078014E-02,1.09743420034647E-03,3.68220135569572E-02
100.037,-.033518448472023,9.06637054868042E-04,.036828126758337
100.038,-3.35240624845028E-02,7.1577716153115E-04,3.68342250585556E-02
100.039,-3.35296988487244E-02,5.23330236319453E-04,3.68403382599354E-02
100.04,-3.35352718830109E-02,3.32544965203851E-04,3.68463881313801E-02
100.041,-3.35408225655556E-02,1.41769618494436E-04,3.68524044752121E-02
100.042,-3.35463471710682E-02,-4.89328667754307E-05,3.68583910167217E-02
100.043,-3.35518792271614E-02,-2.41362547967583E-04,3.68643924593925E-02
100.044,-3.35573703050613E-02,-4.32193133747205E-04,3.68703342974186E-02
100.045,-.033562820404768,-6.22945721261203E-04,3.68762388825417E-02
100.046,-3.35682481527328E-02,-8.13690014183521E-04,3.68821136653423E-02
100.047,-3.35736647248268E-02,-1.00443232804537E-03,3.68879735469818E-02
100.048,-3.35791446268559E-02,-1.1984781594947E-03,.036893904209137
100.049,-3.35845611989498E-02,-1.39078788924962E-03,3.68997529149055E-02
100.05,-3.35899069905281E-02,-1.58149714116007E-03,3.69055308401585E-02
100.051,-3.35952378809452E-02,-1.77220208570361E-03,3.69112864136696E-02
100.052,-3.36005948483944E-02,-1.96455931290984E-03,3.69170643389225E-02
100.053,-3.36058773100376E-02,-2.15523829683661E-03,3.69227640330792E-02
100.054,-3.36111485958099E-02,-2.34591006301343E-03,.036928441375494
100.055,-3.36163900792599E-02,-2.53657577559352E-03,3.69340851902962E-02
100.056,-3.36216278374195E-02,-2.72722216323018E-03,3.69397141039371E-02
100.057,-3.36268842220306E-02,-2.9195190872997E-03,3.69453653693199E-02
100.058,-3.36320735514164E-02,-3.11021390371025E-03,3.69509346783161E-02
100.059,-3.36372368037701E-02,-3.30076366662979E-03,3.69564779102802E-02
100.06,-.033642403781414,-3.4913569688797E-03,3.69620062410831E-02
100.061,-3.36475931107998E-02,-3.6836622748524E-03,3.69675606489182E-02
100.062,-3.36527079343796E-02,-3.87409352697432E-03,3.69730331003666E-02
100.063,-3.36578562855721E-02,-4.06637275591493E-03,3.69785279035568E-02
100.064,-3.36629413068295E-02,-4.2569087818265E-03,3.69839556515217E-02
100.065,-3.36680226027966E-02,-4.44742431864142E-03,3.69893573224545E-02
100.066,-3.36731299757957E-02,-4.63957898318768E-03,3.69947925209999E-02
100.067,-3.36782112717628E-02,-4.83178533613682E-03,3.70001941919327E-02
100.068,-3.36832478642464E-02,-5.02210622653365E-03,3.70055250823498E-02
100.069,-3.36882770061493E-02,-5.21253515034914E-03,3.70108410716057E-02
100.07,-.033693328499794,-5.40467398241162E-03,3.70161756873131E-02
100.071,-3.36983278393745E-02,-5.59513457119465E-03,3.70214395225048E-02
100.072,-3.37033048272133E-02,-5.78542891889811E-03,3.70266810059547E-02
100.073,-3.37082892656326E-02,-5.9758354909718E-03,3.70319075882435E-02
100.074,-3.37132997810841E-02,-6.16780249401927E-03,3.70371453464031E-02
100.075,-3.37182655930519E-02,-6.35815085843206E-03,3.70423272252083E-02
100.076,-.033723272383213,-6.5499939955771E-03,3.70475351810455E-02
100.077,-.033728264272213,-6.74179708585143E-03,3.70527170598507E-02
100.078,-3.37332151830196E-02,-6.93211564794183E-03,3.70578318834305E-02
100.079,-3.37382107973099E-02,-7.12385727092624E-03,3.70629765093327E-02
100.08,-3.37431728839874E-02,-7.31389224529266E-03,3.70680615305901E-02
100.081,-3.37481200695038E-02,-7.50402407720685E-03,3.70731242001057E-02
100.082,-3.37530858814716E-02,-7.69404321908951E-03,3.70781794190407E-02
100.083,-.033758133649826,-7.88739789277315E-03,3.70832905173302E-02
100.084,-3.37631069123745E-02,-8.07731319218874E-03,3.70883084833622E-02
100.085,-.033768106251955,-8.26710648834705E-03,3.70933189988136E-02
100.086,-3.37731093168259E-02,-8.4569901227951E-03,.037098303437233
100.087,-3.37781384587288E-02,-8.64666327834129E-03,3.71032953262329E-02
100.088,-3.37832644581795E-02,-8.83973110467196E-03,3.71083430945873E-02
100.089,-3.37883345782757E-02,-9.02913603931665E-03,3.71133014559746E-02
100.09,-3.37934531271458E-02,-9.21880081295967E-03,3.71182709932327E-02
100.091,-.03379862383008,-9.40998084843159E-03,3.71232442557812E-02
100.092,-3.38038802146912E-02,-9.60259977728128E-03,3.71282696723938E-02
100.093,-3.38091067969799E-02,-9.79194138199091E-03,3.71332131326199E-02
100.094,-3.38143743574619E-02,-9.98105015605688E-03,.037138145416975
100.095,-3.38197462260723E-02,-1.01717161014676E-02,3.71431298553944E-02
100.096,-3.38251367211342E-02,-1.03607447817922E-02,3.71480770409107E-02
100.097,-3.38306277990341E-02,-1.05512412264943E-02,3.71530540287495E-02
100.098,-3.38361971080303E-02,-1.07416240498424E-02,3.71580459177494E-02
100.099,-3.38418148458004E-02,-1.09302056953311E-02,3.71630005538464E-02
100.1,-3.38475182652473E-02,-1.11187044531107E-02,3.71679775416851E-02
100.101,-3.38534079492092E-02,-1.13103669136763E-02,.037173043936491
100.102,-3.38593237102032E-02,-1.14984130486846E-02,3.71780581772327E-02
100.103,-3.38653661310673E-02,-1.16864228621125E-02,3.71830835938454E-02
100.104,-.033871553838253,-1.18758399039507E-02,3.71881611645222E-02
100.105,-3.38779091835022E-02,-1.20651861652732E-02,3.71932797133923E-02
100.106,-3.38844247162342E-02,-1.22557999566197E-02,3.71984466910362E-02
100.107,-3.38910631835461E-02,-1.24429930001497E-02,.037203598767519
100.108,-3.38978953659534E-02,-1.26314172521234E-02,3.72088029980659E-02
100.109,-.033904891461134,-1.28181325271726E-02,3.72140184044838E-02
100.11,-3.39121483266354E-02,-.01300775911659,.03721933811903
100.111,-3.39195653796196E-02,-1.31940012797713E-02,3.72246466577053E-02
100.112,-3.39272692799568E-02,-1.33814672008157E-02,3.72300408780575E-02
100.113,-3.39352078735828E-02,-1.35686844587326E-02,3.72354798018932E-02
100.114,-3.39434295892715E-02,-1.37554965913296E-02,.037240993231535
100.115,-3.39519530534744E-02,-1.39420935884118E-02,3.72465737164021E-02
100.116,-.03396075963974,-1.41263986006379E-02,3.72521951794624E-02
100.117,-3.39699387550354E-02,-1.43120866268873E-02,3.72579246759415E-02
100.118,-3.39794866740704E-02,-1.44975539296865E-02,3.72637361288071E-02
100.119,-3.39894630014896E-02,-1.46839627996087E-02,3.72696667909622E-02
100.12,-.0339998267591,-1.48684363812208E-02,3.72756756842136E-02
100.121,-.034010648727417,-1.50520699098706E-02,3.72817814350128E-02
100.122,-3.40219624340534E-02,-1.52354938909411E-02,3.72880138456821E-02
100.123,-3.40337753295898E-02,-1.54183469712734E-02,3.72943542897701E-02
100.124,-3.40461507439613E-02,-.01560053601861,3.73008213937283E-02
100.125,-3.40591184794903E-02,-1.57820135354996E-02,.037307433784008
100.126,-3.40727269649506E-02,-1.59627329558134E-02,3.73141877353191E-02
100.127,-.034087035804987,-1.61429140716791E-02,3.73211242258549E-02
100.128,-3.41021083295345E-02,-1.63239911198616E-02,3.73282507061958E-02
100.129,-3.41179184615612E-02,-1.65025051683187E-02,3.73355261981487E-02
100.13,-3.41345481574535E-02,-1.66783407330513E-02,3.73429805040359E-02
100.131,-3.41521352529526E-02,-.016855088993907,3.73506806790829E-02
100.132,-3.41707579791546E-02,-1.70340109616518E-02,3.73586528003216E-02
100.133,-.034190371632576,-1.72086097300053E-02,3.73668298125267E-02
100.134,-3.42110954225063E-02,-1.73820517957211E-02,3.73752564191818E-02
100.135,-.034233033657074,-.017554322257638,.037383958697319
100.136,-3.42562794685364E-02,-1.77251342684031E-02,3.73929738998413E-02
100.137,-3.42809930443764E-02,-1.78963672369719E-02,3.74023579061031E-02
100.138,-3.43072116374969E-02,-1.80658623576164E-02,3.74120697379112E-02
