Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
100,-3.39616388082504E-02,2.03049369156361E-02,3.77454049885273E-02
100.001,-3.39682176709175E-02,1.99609156697989E-02,3.77526357769966E-02
100.002,-3.39747704565525E-02,1.96168813854456E-02,3.77598330378532E-02
100.003,-3.39812375605106E-02,.019275426864624,3.77669371664524E-02
100.004,-.03398771956563,.018931346014142,3.77740561962128E-02
100.005,-.033994160592556,1.85872483998537E-02,3.77811305224895E-02
100.006,-3.40005271136761E-02,1.82457435876131E-02,3.77881228923798E-02
100.007,-3.40069532394409E-02,1.78989991545677E-02,3.77951823174953E-02
100.008,-3.40132899582386E-02,1.75548456609249E-02,3.78021411597729E-02
100.009,-3.40195968747139E-02,1.72106772661209E-02,.037809070199728
100.01,-3.40258181095123E-02,1.68690998107195E-02,3.78159023821354E-02
100.011,-3.40320654213428E-02,1.65248978883028E-02,3.78227606415749E-02
100.012,-3.40382680296898E-02,1.61806829273701E-02,.037829577922821
100.013,-3.40443924069405E-02,1.58390626311302E-02,3.78363020718098E-02
100.014,-3.40505316853523E-02,1.54948160052299E-02,.03784304484725
100.015,-3.40566337108612E-02,1.51505572721362E-02,3.78497429192066E-02
100.016,-3.40626500546932E-02,1.48088904097676E-02,3.78563515841961E-02
100.017,-.034068688750267,1.44646000117064E-02,3.78629788756371E-02
100.018,-3.40746864676476E-02,1.41202993690968E-02,3.78695651888847E-02
100.019,-.034080658107996,1.37759866192937E-02,3.78761254251003E-02
100.02,-3.40865440666676E-02,1.34342741221189E-02,3.78825925290585E-02
100.021,-3.40924821794033E-02,1.30873257294297E-02,3.78891155123711E-02
100.022,-3.40983346104622E-02,1.27429766580462E-02,3.78955416381359E-02
100.023,-.034104123711586,.012401232495904,3.79018969833851E-02
100.024,-3.41099202632904E-02,1.20568629354239E-02,3.79082635045052E-02
100.025,-3.41156832873821E-02,1.17124877870083E-02,3.79145890474319E-02
100.026,-3.41213680803776E-02,.011370544321835,3.79208289086819E-02
100.027,-3.41270640492439E-02,1.10261486843228E-02,3.79270799458027E-02
100.028,-3.41327227652073E-02,1.06817511841655E-02,3.79332937300205E-02
100.029,-3.41383032500744E-02,1.03401262313128E-02,3.79394218325615E-02
100.03,-.034143902361393,9.9957101047039E-03,3.79455648362637E-02
100.031,-.034149456769228,9.65129118412733E-03,3.79516556859016E-02
100.032,-3.41549962759018E-02,9.30686946958304E-03,3.79577353596687E-02
100.033,-3.41604463756084E-02,8.96504335105419E-03,3.79637181758881E-02
100.034,-.034165907651186,8.62060859799385E-03,.037969708442688
100.035,-.034171387553215,8.27356148511171E-03,3.79757173359394E-02
100.036,-3.41767445206642E-02,7.93163850903511E-03,3.79815883934498E-02
100.037,-3.41820977628231E-02,7.58719118312001E-03,3.79874631762505E-02
100.038,-3.41874435544014E-02,7.24273640662432E-03,3.79933193325996E-02
100.039,-3.41927073895931E-02,6.90089631825686E-03,3.79990823566914E-02
100.04,-3.41979712247849E-02,6.55660731717944E-03,3.80048453807831E-02
100.041,-3.42032127082348E-02,6.21215486899018E-03,.038010586053133
100.042,-3.42084243893623E-02,5.8676190674305E-03,.03801628947258
100.043,-3.42135652899742E-02,5.52577804774046E-03,3.80219109356403E-02
100.044,-3.42187099158764E-02,5.18132280558348E-03,.038027536123991
100.045,-3.42238284647465E-02,4.83687315136194E-03,3.80331240594387E-02
100.046,-3.42288725078106E-02,4.49494086205959E-03,3.80386300384998E-02
100.047,-3.42339314520359E-02,4.15057688951492E-03,3.80441546440125E-02
100.048,-3.42389568686485E-02,3.80613305605948E-03,3.80496419966221E-02
100.049,-3.42439562082291E-02,3.46169318072498E-03,3.80550846457481E-02
100.05,-3.42489294707775E-02,3.11717018485069E-03,3.80604974925518E-02
100.051,-3.42538617551327E-02,2.77273496612906E-03,3.80658656358719E-02
100.052,-3.42587642371655E-02,2.42848135530949E-03,3.80711928009987E-02
100.053,-3.42636257410049E-02,2.08658585324883E-03,3.80764678120613E-02
100.054,-3.42685095965862E-02,1.73957308288664E-03,3.80817651748657E-02
100.055,-3.42733412981033E-02,1.39518105424941E-03,3.80869992077351E-02
100.056,-3.42781059443951E-02,1.05339346919209E-03,3.80921512842178E-02
100.057,-.034282885491848,7.09012558218092E-04,3.80973219871521E-02
100.058,-3.42876277863979E-02,3.64475970854983E-04,3.81024368107319E-02
100.059,-3.42923142015934E-02,2.28883200179553E-05,3.81074845790863E-02
100.06,-3.42970155179501E-02,-3.21552564855665E-04,3.81125435233116E-02
100.061,-3.43016870319843E-02,-6.65889529045671E-04,3.81175614893436E-02
100.062,-3.43063026666641E-02,-1.00752105936408E-03,3.81225124001503E-02
100.063,-3.43109630048275E-02,-1.3544395333156E-03,3.81274931132793E-02
100.064,-3.43155600130558E-02,-1.69882236514241E-03,.038132406771183
100.065,-3.43201458454132E-02,-2.04309774562716E-03,3.81372906267643E-02
100.066,-3.43246795237064E-02,-2.3847515694797E-03,3.81421037018299E-02
100.067,-3.43292653560638E-02,-2.73151276633143E-03,3.81469577550888E-02
100.068,-3.43337804079056E-02,-3.07582458481193E-03,3.81517335772514E-02
100.069,-3.43382433056831E-02,-3.41732776723802E-03,3.81564423441887E-02
100.07,-3.43427360057831E-02,-3.76166845671833E-03,3.81611511111259E-02
100.071,-3.43472026288509E-02,-4.10573929548264E-03,3.81658263504505E-02
100.072,-3.43516245484352E-02,-4.44733258336782E-03,3.81704419851303E-02
100.073,-3.43560613691807E-02,-4.79135755449533E-03,3.81750501692295E-02
100.074,-3.43605279922485E-02,-5.13803539797664E-03,3.81796732544899E-02
100.075,-3.43649573624134E-02,-5.48216048628092E-03,3.81842367351055E-02
100.076,-3.43693271279335E-02,-5.82347298040986E-03,3.81887182593346E-02
100.077,-3.43737527728081E-02,-6.17014244198799E-03,3.81932258605957E-02
100.078,-3.43781486153603E-02,-6.51407847180963E-03,.038197685033083
100.079,-3.43825072050095E-02,-6.85536162927747E-03,3.82020808756351E-02
100.08,-3.43869403004646E-02,-7.20173167064786E-03,3.82065288722515E-02
100.081,-3.43913286924362E-02,-7.54555175080895E-03,3.82108874619007E-02
100.082,-3.43957021832466E-02,-7.88669940084219E-03,3.82152087986469E-02
100.083,-3.44001017510891E-02,-8.23049899190664E-03,3.82195189595222E-02
100.084,-3.44045087695122E-02,-8.57406109571457E-03,3.82238030433655E-02
100.085,-3.44089530408382E-02,-8.91774147748947E-03,3.82280834019184E-02
100.086,-3.44133898615837E-02,-9.26127284765244E-03,3.82323153316975E-02
100.087,-3.44178564846516E-02,-9.6047418192029E-03,.038236528635025
100.088,-.034422367811203,-9.95075795799494E-03,3.82407493889332E-02
100.089,-3.44268716871738E-02,-1.02915549650788E-02,3.82448993623257E-02
