Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RX (Trimaran) [°/s²]
Line B: Structure Acceleration, RAO-Based Response - Global RY (Trimaran) [°/s²]
Line C: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [°/s²]

*Time (s),Line A (°/s²),Line B (°/s²),Line C (°/s²)
100,-2.86410413682461E-02,-1.14020658656955E-03,3.09593770653009E-02
100.001,-2.86465808749199E-02,-1.19793100748211E-03,3.09653300791979E-02
100.002,-.028652174398303,-1.25629734247923E-03,3.09713371098041E-02
100.003,-2.86576859652996E-02,-1.31402246188372E-03,3.09772603213787E-02
100.004,-2.86632552742958E-02,-1.37239077594131E-03,3.09832394123077E-02
100.005,-2.86687426269054E-02,-1.43011577893049E-03,3.09891346842051E-02
100.006,-.028674278408289,-1.48848094977438E-03,3.09950821101665E-02
100.007,-2.86798011511564E-02,-1.54684530571103E-03,3.10010109096766E-02
100.008,-2.86853108555079E-02,-1.6052050050348E-03,.031006932258606
100.009,-2.86907441914082E-02,-1.66292197536677E-03,3.10127716511488E-02
100.01,-2.86962259560823E-02,-1.72127841506153E-03,3.10186576098204E-02
100.011,-.028701638802886,-1.77899503614753E-03,3.10244709253311E-02
100.012,-.028707092627883,-1.83734984602779E-03,3.10303270816803E-02
100.013,-2.87124775350094E-02,-1.89506029710174E-03,3.10361105948687E-02
100.014,-2.87179108709097E-02,-1.95341068319976E-03,3.10419462621212E-02
100.015,-2.87232771515846E-02,-2.01111729256809E-03,3.10477018356323E-02
100.016,-2.87286769598722E-02,-2.06946604885161E-03,3.10534983873367E-02
100.017,-.028734065592289,-2.12780921719968E-03,3.10592912137508E-02
100.018,-2.87393853068352E-02,-2.18550930730999E-03,3.10650039464235E-02
100.019,-2.87447441369295E-02,-2.24384991452098E-03,3.10707576572895E-02
100.02,-2.87500377744436E-02,-2.30154697783291E-03,3.10764368623495E-02
100.021,-2.87553761154413E-02,-2.35988129861653E-03,3.10821738094091E-02
100.022,-2.87607032805681E-02,-2.41821096278727E-03,3.10878902673721E-02
100.023,-2.87659596651793E-02,-2.47589591890574E-03,3.10935284942389E-02
100.024,-2.87712626159191E-02,-2.53421720117331E-03,3.10992188751698E-02
100.025,-2.87765506654978E-02,-2.59253522381186E-03,3.11048980802298E-02
100.026,-2.87817642092705E-02,-2.65020946972072E-03,3.11104916036129E-02
100.027,-2.87870261818171E-02,-2.70852283574641E-03,3.11161372810602E-02
100.028,-2.87922229617834E-02,-2.76618916541338E-03,3.11217103153467E-02
100.029,-2.87974625825882E-02,-2.82449345104396E-03,3.11273336410522E-02
100.03,-2.88026239722967E-02,-2.88219680078328E-03,3.11328656971455E-02
100.031,-2.88078412413597E-02,-2.94048991054297E-03,3.11384592205286E-02
100.032,-2.88129858672619E-02,-2.99814064055681E-03,3.11439782381058E-02
100.033,-2.88181733340025E-02,-3.0563825275749E-03,3.11495419591665E-02
100.034,-2.88232956081629E-02,-3.11402324587107E-03,3.11550311744213E-02
100.035,-2.88285184651613E-02,-3.1729401089251E-03,3.11606265604496E-02
100.036,-2.88336109369993E-02,-3.23057267814875E-03,3.11660896986723E-02
100.037,-2.88387630134821E-02,-3.28883714973927E-03,3.11716068536043E-02
100.038,-2.88438331335783E-02,-3.3464536536485E-03,3.11770383268595E-02
100.039,-.028848959133029,-3.40470788069069E-03,3.11825294047594E-02
100.04,-.028854014351964,-3.4623141400516E-03,3.11879422515631E-02
100.041,-.028859106823802,-3.52059910073876E-03,3.11933942139149E-02
100.042,-2.88641471415758E-02,-3.57819208875299E-03,3.11987828463316E-02
100.043,-2.88692228496075E-02,-3.63641837611795E-03,3.12042161822319E-02
100.044,-2.88742817938328E-02,-3.69464256800711E-03,3.12096327543259E-02
100.045,-2.88792811334133E-02,-3.75221390277147E-03,3.12149748206139E-02
100.046,-2.88843307644129E-02,-3.81037849001586E-03,3.12203746289015E-02
100.047,-2.88893058896065E-02,-3.86793701909482E-03,3.12256943434477E-02
100.048,-2.88943219929934E-02,-3.9261719211936E-03,.031231053173542
100.049,-2.88993343710899E-02,-3.98435490205884E-03,3.12364101409912E-02
100.05,-2.89042796939611E-02,-4.04189061373472E-03,3.12416888773441E-02
100.051,-2.89092771708965E-02,-4.10005776211619E-03,3.12470216304064E-02
100.052,-2.89142616093159E-02,-4.15821466594934E-03,3.12523394823074E-02
100.053,-2.89191883057356E-02,-4.21576062217355E-03,3.12575921416283E-02
100.054,-2.89241448044777E-02,-4.27385792136192E-03,3.12628746032715E-02
100.055,-2.89290472865105E-02,-4.33134427294135E-03,3.12681011855602E-02
100.056,-2.89339981973171E-02,-4.38946066424251E-03,3.12733724713326E-02
100.057,-2.89388783276081E-02,-4.44692745804787E-03,3.12785655260086E-02
100.058,-.028943806886673,-4.50502196326852E-03,3.12838144600391E-02
