Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²]
,
*Time (s),Line A (?s?
99.7,3.00E-04
99.701,3.02E-04
99.702,3.04E-04
99.703,3.06E-04
99.70399,3.08E-04
99.70499,3.10E-04
99.70599,3.12E-04
99.707,3.14E-04
99.708,3.16E-04
99.709,3.18E-04
99.71,3.20E-04
99.711,3.22E-04
99.712,3.24E-04
99.713,3.26E-04
99.714,3.28E-04
99.715,3.30E-04
99.716,3.32E-04
99.717,3.34E-04
99.71799,3.36E-04
99.71899,3.38E-04
99.71999,3.40E-04
99.721,3.42E-04
99.722,3.44E-04
99.723,3.46E-04
99.724,3.48E-04
99.725,3.50E-04
99.726,3.52E-04
99.727,3.54E-04
99.728,3.56E-04
99.729,3.58E-04
99.73,3.60E-04
99.731,3.62E-04
99.73199,3.64E-04
99.73299,3.66E-04
99.73399,3.68E-04
99.735,3.70E-04
99.736,3.72E-04
99.737,3.75E-04
99.738,3.77E-04
99.739,3.79E-04
99.74,3.81E-04
99.741,3.83E-04
99.742,3.85E-04
99.743,3.87E-04
99.744,3.89E-04
99.745,3.91E-04
99.74599,3.93E-04
99.74699,3.95E-04
99.74799,3.97E-04
99.749,3.99E-04
99.75,4.01E-04
99.751,4.03E-04
99.752,4.05E-04
99.753,4.07E-04
99.754,4.09E-04
99.755,4.11E-04
99.756,4.13E-04
99.757,4.15E-04
99.758,4.17E-04
99.759,4.19E-04
99.75999,4.21E-04
99.76099,4.23E-04
99.76199,4.25E-04
99.763,4.27E-04
99.764,4.29E-04
99.765,4.31E-04
99.766,4.33E-04
99.767,4.35E-04
99.768,4.37E-04
99.769,4.39E-04
99.77,4.41E-04
99.771,4.43E-04
99.772,4.45E-04
99.77299,4.47E-04
99.77399,4.49E-04
99.77499,4.51E-04
99.77599,4.53E-04
99.777,4.55E-04
99.778,4.57E-04
99.779,4.59E-04
99.78,4.61E-04
99.781,4.63E-04
99.782,4.65E-04
99.783,4.67E-04
99.784,4.69E-04
99.785,4.71E-04
99.786,4.73E-04
99.78699,4.75E-04
99.78799,4.77E-04
99.78899,4.79E-04
99.78999,4.81E-04
99.791,4.83E-04
99.792,4.85E-04
99.793,4.87E-04
99.794,4.89E-04
99.795,4.91E-04
99.796,4.93E-04
99.797,4.95E-04
99.798,4.97E-04
99.799,4.99E-04
99.8,5.01E-04
99.80099,5.03E-04
99.80199,5.05E-04
99.80299,5.07E-04
99.80399,5.09E-04
99.805,5.11E-04
99.806,5.13E-04
99.807,5.15E-04
99.808,5.17E-04
99.809,5.19E-04
99.81,5.21E-04
99.811,5.23E-04
99.812,5.25E-04
99.813,5.27E-04
99.814,5.29E-04
99.81499,5.31E-04
99.81599,5.33E-04
99.81699,5.35E-04
99.81799,5.37E-04
99.819,5.39E-04
99.82,5.41E-04
99.821,5.43E-04
99.822,5.45E-04
99.823,5.47E-04
99.824,5.49E-04
99.825,5.51E-04
99.826,5.53E-04
99.827,5.55E-04
99.828,5.57E-04
99.82899,5.59E-04
99.82999,5.61E-04
99.83099,5.63E-04
99.832,5.65E-04
99.833,5.67E-04
99.834,5.69E-04
99.835,5.71E-04
99.836,5.73E-04
99.837,5.75E-04
99.838,5.77E-04
99.839,5.79E-04
99.84,5.81E-04
99.841,5.83E-04
99.842,5.85E-04
99.84299,5.87E-04
99.84399,5.89E-04
99.84499,5.91E-04
99.846,5.93E-04
99.847,5.95E-04
99.848,5.97E-04
99.849,5.99E-04
99.85,6.01E-04
99.851,6.03E-04
99.852,6.05E-04
99.853,6.07E-04
99.854,6.09E-04
99.855,6.11E-04
99.856,6.13E-04
99.85699,6.15E-04
99.85799,6.17E-04
99.85899,6.19E-04
99.86,6.21E-04
99.861,6.23E-04
99.862,6.25E-04
99.863,6.27E-04
99.864,6.29E-04
99.865,6.31E-04
99.866,6.33E-04
99.867,6.35E-04
99.868,6.37E-04
99.869,6.39E-04
99.87,6.40E-04
99.87099,6.42E-04
99.87199,6.44E-04
99.87299,6.46E-04
99.874,6.48E-04
99.875,6.50E-04
99.876,6.52E-04
99.877,6.54E-04
99.878,6.56E-04
99.879,6.58E-04
99.88,6.60E-04
99.881,6.62E-04
99.882,6.64E-04
99.883,6.66E-04
99.884,6.68E-04
99.88499,6.70E-04
99.88599,6.71E-04
99.88699,6.73E-04
99.888,6.75E-04
99.889,6.77E-04
99.89,6.79E-04
99.891,6.81E-04
99.892,6.82E-04
99.893,6.84E-04
99.894,6.86E-04
99.895,6.88E-04
99.896,6.90E-04
99.897,6.92E-04
99.89799,6.94E-04
99.89899,6.96E-04
99.89999,6.98E-04
99.90099,7.01E-04
99.902,7.03E-04
99.903,7.05E-04
99.904,7.07E-04
99.905,7.09E-04
99.906,7.11E-04
99.907,7.13E-04
99.908,7.14E-04
99.909,7.16E-04
99.91,7.18E-04
99.911,7.20E-04
99.91199,7.23E-04
99.91299,7.25E-04
99.91399,7.27E-04
99.91499,7.29E-04
99.916,7.31E-04
99.917,7.33E-04
99.918,7.35E-04
99.919,7.37E-04
99.92,7.39E-04
99.921,7.41E-04
99.922,7.43E-04
99.923,7.45E-04
99.924,7.47E-04
99.925,7.48E-04
99.92599,7.50E-04
99.92699,7.51E-04
99.92799,7.53E-04
99.92899,7.54E-04
99.93,7.56E-04
99.931,7.58E-04
99.932,7.60E-04
99.933,7.62E-04
99.934,7.64E-04
99.935,7.66E-04
99.936,7.68E-04
99.937,7.71E-04
99.938,7.73E-04
99.939,7.76E-04
99.93999,7.79E-04
99.94099,7.81E-04
99.94199,7.84E-04
99.94299,7.86E-04
99.944,7.88E-04
99.945,7.90E-04
99.946,7.91E-04
99.947,7.93E-04
99.948,7.94E-04
99.949,7.96E-04
99.95,7.97E-04
99.951,7.98E-04
99.952,8.00E-04
99.953,8.01E-04
99.95399,8.03E-04
99.95499,8.04E-04
99.95599,8.06E-04
99.957,8.08E-04
99.958,8.10E-04
99.959,8.12E-04
99.96,8.14E-04
99.961,8.16E-04
99.962,8.19E-04
99.963,8.21E-04
99.964,8.23E-04
99.965,8.26E-04
99.966,8.28E-04
99.967,8.30E-04
99.96799,8.33E-04
99.96899,8.35E-04
99.96999,8.37E-04
99.971,8.39E-04
99.972,8.42E-04
99.973,8.44E-04
99.974,8.46E-04
99.975,8.48E-04
99.976,8.50E-04
99.977,8.52E-04
99.978,8.54E-04
99.979,8.56E-04
99.98,8.59E-04
99.981,8.61E-04
99.98199,8.63E-04
99.98299,8.65E-04
99.98399,8.67E-04
99.985,8.69E-04
99.986,8.71E-04
99.987,8.72E-04
99.988,8.74E-04
99.989,8.76E-04
99.99,8.78E-04
99.991,8.80E-04
99.992,8.82E-04
99.993,8.84E-04
99.994,8.86E-04
99.995,8.88E-04
99.99599,8.90E-04
99.99699,8.92E-04
99.99799,8.94E-04
99.999,8.96E-04
100,8.98E-04
100.001,8.99E-04
100.002,9.01E-04
100.003,9.03E-04
100.004,9.05E-04
100.005,9.07E-04
100.006,9.09E-04
100.007,9.11E-04
100.008,9.13E-04
100.009,9.15E-04
100.00999,9.17E-04
100.01099,9.19E-04
100.01199,9.20E-04
100.013,9.22E-04
100.014,9.24E-04
100.015,9.26E-04
100.016,9.28E-04
100.017,9.30E-04
100.018,9.32E-04
100.019,9.34E-04
100.02,9.36E-04
100.021,9.38E-04
100.022,9.39E-04
100.02299,9.41E-04
100.02399,9.43E-04
100.02499,9.45E-04
100.02599,9.47E-04
100.027,9.49E-04
100.028,9.50E-04
100.029,9.52E-04
100.03,9.53E-04
100.031,9.55E-04
100.032,9.56E-04
100.033,9.58E-04
100.034,9.60E-04
100.035,9.62E-04
100.036,9.64E-04
100.03699,9.66E-04
100.03799,9.68E-04
100.03899,9.70E-04
100.03999,9.72E-04
100.041,9.74E-04
100.042,9.76E-04
100.043,9.78E-04
100.044,9.80E-04
100.045,9.82E-04
100.046,9.84E-04
100.047,9.86E-04
100.048,9.88E-04
100.049,9.90E-04
100.05,9.92E-04
100.05099,9.94E-04
100.05199,9.96E-04
100.05299,9.98E-04
100.05399,1.00E-03
100.055,1.00E-03
100.056,1.00E-03
100.057,1.01E-03
100.058,1.01E-03
100.059,1.01E-03
100.06,1.01E-03
100.061,1.01E-03
100.062,1.01E-03
100.063,1.02E-03
100.064,1.02E-03
100.06499,1.02E-03
100.06599,1.02E-03
100.06699,1.02E-03
100.06799,1.02E-03
100.069,1.03E-03
100.07,1.03E-03
100.071,1.03E-03
100.072,1.03E-03
100.073,1.03E-03
100.074,1.03E-03
100.075,1.04E-03
100.076,1.04E-03
100.077,1.04E-03
100.078,1.04E-03
100.07899,1.04E-03
100.07999,1.05E-03
100.08099,1.05E-03
100.082,1.05E-03
100.083,1.05E-03
100.084,1.05E-03
