Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,1.87E-03,-0.215687018,-0.492244959
99.901,1.87E-03,-0.215717184,-0.492406834
99.902,1.88E-03,-0.215746535,-0.492563937
99.903,1.88E-03,-0.215776148,-0.492724474
99.904,1.89E-03,-0.215805703,-0.492883264
99.905,1.89E-03,-0.215835447,-0.493043452
99.906,1.90E-03,-0.215865046,-0.493202067
99.90701,1.90E-03,-0.215894761,-0.493361091
99.908,1.91E-03,-0.215923457,-0.493517669
99.909,1.91E-03,-0.215953492,-0.493672909
99.91,1.92E-03,-0.215982553,-0.493830012
99.911,1.92E-03,-0.216011613,-0.493986474
99.912,1.93E-03,-0.216041168,-0.494143111
99.913,1.93E-03,-0.216070315,-0.494298816
99.914,1.94E-03,-0.216098939,-0.494452252
99.915,1.94E-03,-0.216128028,-0.494605512
99.916,1.95E-03,-0.216156535,-0.494757784
99.917,1.95E-03,-0.216185232,-0.494912209
99.918,1.96E-03,-0.216213113,-0.495063257
99.919,1.96E-03,-0.216242843,-0.495216576
99.92,1.97E-03,-0.21627071,-0.49536908
99.92101,1.98E-03,-0.21629961,-0.495520537
99.922,1.98E-03,-0.216327651,-0.495671702
99.923,1.99E-03,-0.216355562,-0.495818909
99.924,1.99E-03,-0.216383851,-0.495968678
99.925,2.00E-03,-0.216411863,-0.496118853
99.926,2.00E-03,-0.21644037,-0.49626868
99.927,2.01E-03,-0.216467452,-0.496416003
99.928,2.01E-03,-0.216495406,-0.496561115
99.929,2.02E-03,-0.216523767,-0.496710418
99.93,2.02E-03,-0.21655095,-0.496856635
99.931,2.03E-03,-0.216578686,-0.497002737
99.932,2.03E-03,-0.21660635,-0.497150351
99.933,2.04E-03,-0.216634129,-0.497295521
99.934,2.04E-03,-0.216661472,-0.497438712
99.93501,2.05E-03,-0.216688422,-0.497585279
99.936,2.05E-03,-0.2167153,-0.497726083
99.937,2.06E-03,-0.216742526,-0.497871777
99.938,2.06E-03,-0.216769637,-0.498014269
99.939,2.07E-03,-0.216796296,-0.498156878
99.94,2.07E-03,-0.216822591,-0.498298614
99.941,2.08E-03,-0.216849527,-0.498441048
99.942,2.08E-03,-0.216876069,-0.498579757
99.943,2.09E-03,-0.216902714,-0.498720852
99.944,2.09E-03,-0.216928674,-0.498861249
99.945,2.10E-03,-0.216954533,-0.499000889
99.946,2.10E-03,-0.216980625,-0.499139889
99.947,2.11E-03,-0.217007022,-0.499278947
99.948,2.11E-03,-0.217032226,-0.499415328
99.94901,2.12E-03,-0.217058259,-0.499553105
99.95,0.00212525,-0.217084613,-0.49969164
99.951,2.13E-03,-0.21710954,-0.499827089
99.952,2.14E-03,-0.217135617,-0.499964284
99.953,2.14E-03,-0.217160676,-0.500100956
99.954,2.15E-03,-0.217185559,-0.500236114
99.955,0.002150924,-0.217210778,-0.500368595
99.956,2.16E-03,-0.217234949,-0.500502181
99.957,2.16E-03,-0.217260094,-0.500636525
99.958,2.17E-03,-0.217284047,-0.500769063
99.959,2.17E-03,-0.217308654,-0.500902534
99.96,2.18E-03,-0.217333145,-0.501035945
99.961,2.18E-03,-0.217356734,-0.501165166
99.962,2.19E-03,-0.217381385,-0.501298462
99.96301,2.19E-03,-0.217405264,-0.501429138
99.964,2.20E-03,-0.217429144,-0.501560571
99.965,2.20E-03,-0.217452267,-0.5016902
99.966,2.21E-03,-0.217475666,-0.501820701
99.967,2.21E-03,-0.217498789,-0.501950155
99.968,2.22E-03,-0.217520734,-0.502074312
99.969,2.22E-03,-0.217544744,-0.502207025
99.97,2.23E-03,-0.217566805,-0.502334384
99.971,2.23E-03,-0.217588808,-0.502460694
99.972,2.24E-03,-0.217611654,-0.502589683
99.973,2.24E-03,-0.217632638,-0.502714305
99.974,2.25E-03,-0.217654611,-0.502839044
99.975,2.25E-03,-0.217675886,-0.502965413
99.976,2.26E-03,-0.21769671,-0.503090268
99.97701,2.26E-03,-0.217718087,-0.503217103
99.978,2.27E-03,-0.217738547,-0.503341318
99.979,2.27E-03,-0.217758396,-0.503465009
99.98,2.28E-03,-0.217778448,-0.503589399
99.981,2.28E-03,-0.217797991,-0.503712567
99.982,2.29E-03,-0.217817811,-0.503835094
99.983,2.29E-03,-0.217836481,-0.503957272
99.984,2.30E-03,-0.217855559,-0.504080788
99.985,2.30E-03,-0.217873472,-0.504202908
99.986,2.31E-03,-0.217891444,-0.504325086
99.987,2.31E-03,-0.217908266,-0.504444411
99.988,2.32E-03,-0.217925714,-0.504563912
99.989,2.32E-03,-0.217941852,-0.504684693
99.99,2.33E-03,-0.217958295,-0.5048046
99.991,2.33E-03,-0.217973138,-0.504925672
99.992,2.34E-03,-0.21798884,-0.505045289
99.993,2.34E-03,-0.218002271,-0.505164848
99.994,2.35E-03,-0.218015906,-0.505283067
99.995,2.35E-03,-0.218029512,-0.505399716
99.996,2.36E-03,-0.218042216,-0.505520438
99.997,2.36E-03,-0.218053698,-0.505637669
99.998,2.37E-03,-0.218064815,-0.50575682
99.999,2.37E-03,-0.218074769,-0.505873701
100,2.38E-03,-0.218084315,-0.505990349
100.001,2.38E-03,-0.21809309,-0.50610787
100.002,2.39E-03,-0.218100511,-0.506223005
100.003,2.40E-03,-0.218107773,-0.506341516
100.004,2.40E-03,-0.218112997,-0.506457931
100.005,2.41E-03,-0.218118774,-0.506575103
100.006,2.41E-03,-0.218122004,-0.50669309
100.007,2.42E-03,-0.218125657,-0.506810844
100.008,2.42E-03,-0.218126108,-0.506923301
100.009,2.43E-03,-0.218126603,-0.507040997
100.01,2.43E-03,-0.218125511,-0.50715782
100.011,2.44E-03,-0.21812327,-0.507274759
100.012,2.44E-03,-0.218118497,-0.507389777
100.013,2.45E-03,-0.218113695,-0.507508579
100.014,2.45E-03,-0.21810623,-0.507621793
100.015,2.46E-03,-0.218098037,-0.507740886
100.016,2.46E-03,-0.218087662,-0.507859048
100.017,2.47E-03,-0.218075671,-0.507977209
100.018,2.47E-03,-0.218060377,-0.508094265
100.019,2.48E-03,-0.218044865,-0.508213532
100.02,2.48E-03,-0.218026908,-0.508334371
100.021,2.49E-03,-0.218005589,-0.508451776
100.022,2.49E-03,-0.217982,-0.508569181
100.023,2.50E-03,-0.217956505,-0.508689904
100.024,2.50E-03,-0.217928304,-0.508809579
100.025,2.51E-03,-0.217897104,-0.508932571
100.026,2.51E-03,-0.217863475,-0.50905504
100.027,2.52E-03,-0.21782644,-0.509177975
100.028,2.52E-03,-0.217785535,-0.509299454
100.029,2.53E-03,-0.217741588,-0.509423844
100.03,2.53E-03,-0.217694993,-0.509550388
100.031,2.54E-03,-0.217642824,-0.509676291
100.03201,2.54E-03,-0.217587731,-0.509803183
100.033,2.55E-03,-0.217529145,-0.509934907
100.034,2.55E-03,-0.217465145,-0.510065758
100.035,2.56E-03,-0.217396388,-0.510195154
100.036,2.56E-03,-0.217322959,-0.510328973
100.037,2.57E-03,-0.217244131,-0.510462734
100.038,2.57E-03,-0.217160486,-0.510601501
100.039,2.58E-03,-0.217069988,-0.510739221
100.04,2.58E-03,-0.21697348,-0.510879559
100.041,2.58E-03,-0.21687086,-0.511022401
100.042,2.59E-03,-0.216761255,-0.511168269
100.043,2.59E-03,-0.216643501,-0.511315942
100.044,2.60E-03,-0.216518543,-0.511467282
100.045,2.60E-03,-0.216384273,-0.511620485
100.04601,2.61E-03,-0.216241577,-0.511777354
100.047,2.61E-03,-0.216088942,-0.511937367
100.048,2.62E-03,-0.215926848,-0.512099534
100.049,2.62E-03,-0.215752108,-0.512267346
100.05,2.63E-03,-0.215566848,-0.512441387
100.051,2.63E-03,-0.21536788,-0.512617582
100.052,2.64E-03,-0.215154578,-0.512800354
100.053,2.64E-03,-0.214926607,-0.512987492
100.054,2.65E-03,-0.214681393,-0.513177947
100.055,2.65E-03,-0.214418527,-0.513379695
100.056,2.66E-03,-0.214136424,-0.513587904
100.057,2.66E-03,-0.213832682,-0.513806823
100.058,2.67E-03,-0.213505264,-0.514032901
