Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
98.3,2.05E-02,-0.596712343,-1.892691944
98.301,2.05E-02,-0.596599712,-1.891939319
98.302,2.05E-02,-0.596486556,-1.891179709
98.303,2.05E-02,-0.596371654,-1.890419982
98.304,2.06E-02,-0.596257567,-1.889655367
98.305,2.06E-02,-0.596144819,-1.888895291
98.306,2.06E-02,-0.5960298,-1.888122875
98.30701,2.06E-02,-0.595912512,-1.887349063
98.30801,2.06E-02,-0.595797377,-1.886574202
98.30901,2.07E-02,-0.595678983,-1.885793055
98.31001,2.07E-02,-0.595563673,-1.885014703
98.311,2.07E-02,-0.595446676,-1.884236815
98.312,2.07E-02,-0.595333579,-1.883462304
98.313,2.08E-02,-0.59521402,-1.882673707
98.314,2.08E-02,-0.595094985,-1.881879289
98.315,2.08E-02,-0.594976358,-1.881090109
98.316,2.08E-02,-0.594856625,-1.880296506
98.317,0.020848561,-0.594737881,-1.879500924
98.318,2.09E-02,-0.594617217,-1.878702315
98.319,2.09E-02,-0.594496436,-1.87789381
98.32,2.09E-02,-0.59437583,-1.877093106
98.32101,2.09E-02,-0.594255631,-1.876281225
98.32201,2.10E-02,-0.59413322,-1.875474467
98.32301,2.10E-02,-0.594010402,-1.874660957
98.32401,2.10E-02,-0.593890203,-1.87385059
98.325,2.10E-02,-0.59376657,-1.873031491
98.326,2.10E-02,-0.59364317,-1.87221088
98.327,2.11E-02,-0.593519188,-1.871384331
98.328,2.11E-02,-0.593394507,-1.870562788
98.329,2.11E-02,-0.59326872,-1.869730302
98.33,2.11E-02,-0.593142991,-1.868904335
98.331,2.12E-02,-0.593018427,-1.868068241
98.332,2.12E-02,-0.592891651,-1.86723168
98.333,0.021198696,-0.592767319,-1.866404433
98.334,2.12E-02,-0.592637691,-1.865554601
98.33501,2.12E-02,-0.592509692,-1.864705002
98.33601,2.13E-02,-0.592382275,-1.863863086
98.33701,2.13E-02,-0.592252763,-1.863012789
98.33801,2.13E-02,-0.592124532,-1.862162026
98.339,2.13E-02,-0.591995195,-1.861311262
98.34,2.14E-02,-0.59186446,-1.860451652
98.341,2.14E-02,-0.591734773,-1.859597745
98.342,2.14E-02,-0.591603632,-1.85873569
98.343,2.14E-02,-0.591470569,-1.857872005
98.344,0.021436546,-0.591339194,-1.857003313
98.345,2.15E-02,-0.591207237,-1.856139163
98.346,2.15E-02,-0.591075863,-1.855265698
98.347,2.15E-02,-0.590941811,-1.854395843
98.348,0.021522319,-0.590805779,-1.853514928
98.34901,0.021543963,-0.59067033,-1.852631569
98.35001,0.021565443,-0.590536103,-1.851749024
98.35101,2.16E-02,-0.590399955,-1.850866713
98.35201,2.16E-02,-0.590263808,-1.849977882
98.353,2.16E-02,-0.590124633,-1.849086839
98.354,2.17E-02,-0.5899893,-1.848199754
98.355,2.17E-02,-0.589851348,-1.84730941
98.356,0.02169333,-0.589712581,-1.846413128
98.357,2.17E-02,-0.589571137,-1.845508697
98.358,2.17E-02,-0.589431904,-1.844613114
98.359,2.18E-02,-0.589291274,-1.84370717
98.36,2.18E-02,-0.589150761,-1.84280402
98.361,0.021799473,-0.589007686,-1.841885271
98.362,2.18E-02,-0.588861993,-1.840972807
98.36301,2.18E-02,-0.588721305,-1.840059762
98.36401,2.19E-02,-0.588577008,-1.839144737
98.36501,2.19E-02,-0.588429044,-1.838219352
98.366,2.19E-02,-0.588284514,-1.837303396
98.367,2.19E-02,-0.58813853,-1.836378593
98.368,2.19E-02,-0.587991788,-1.835452742
98.369,2.20E-02,-0.587843126,-1.83451781
98.37,2.20E-02,-0.587693532,-1.83359161
98.371,2.20E-02,-0.587544811,-1.832661103
98.372,2.20E-02,-0.587392831,-1.831722911
98.373,2.21E-02,-0.587241375,-1.830782625
98.374,2.21E-02,-0.587090384,-1.829844783
98.375,0.022093853,-0.586937589,-1.828908804
98.376,2.21E-02,-0.586781127,-1.827954664
98.37701,2.21E-02,-0.58662286,-1.826999593
98.37801,2.22E-02,-0.586468552,-1.826054533
98.37901,2.22E-02,-0.586309063,-1.825100975
98.38,2.22E-02,-0.586151087,-1.824141596
98.381,2.22E-02,-0.585991074,-1.823188621
98.382,2.22E-02,-0.585829897,-1.822230057
98.383,2.23E-02,-0.585665752,-1.821268117
98.384,2.23E-02,-0.585504167,-1.820305595
98.385,2.23E-02,-0.585337286,-1.819338067
98.386,2.23E-02,-0.585169881,-1.818367396
98.387,2.23E-02,-0.585002068,-1.817403594
98.388,2.24E-02,-0.584832276,-1.816433156
98.389,2.24E-02,-0.584659749,-1.815456781
98.39,2.24E-02,-0.584485417,-1.814476913
98.39101,2.24E-02,-0.584309571,-1.813495299
98.39201,0.022446271,-0.584131398,-1.812505187
98.39301,2.25E-02,-0.5839527,-1.811529626
98.394,2.25E-02,-0.583772024,-1.810546964
98.395,2.25E-02,-0.583588262,-1.809557783
98.396,2.25E-02,-0.583401707,-1.808572211
98.397,2.25E-02,-0.583212997,-1.807574299
98.398,2.26E-02,-0.58302324,-1.806587679
98.399,2.26E-02,-0.582829991,-1.805589302
98.4,0.022609981,-0.58263418,-1.804595115
98.401,0.022630239,-0.582434121,-1.803594641
98.402,2.27E-02,-0.582233595,-1.802600804
98.403,2.27E-02,-0.582029053,-1.801595441
98.404,2.27E-02,-0.581821718,-1.800594619
98.40501,2.27E-02,-0.581608503,-1.799581223
98.40601,2.27E-02,-0.581392029,-1.798577374
98.40701,2.28E-02,-0.581173808,-1.79756654
98.408,2.28E-02,-0.580950815,-1.796561992
98.409,2.28E-02,-0.580724853,-1.795544056
98.41,0.022812795,-0.580494117,-1.794539043
98.411,2.28E-02,-0.58025727,-1.793527626
98.412,2.29E-02,-0.580020831,-1.7925211
98.413,2.29E-02,-0.579773914,-1.791505376
98.414,2.29E-02,-0.579523679,-1.790484879
98.415,2.29E-02,-0.579267624,-1.789471018
98.416,2.29E-02,-0.57900534,-1.788450289
98.417,2.30E-02,-0.578737352,-1.787437359
98.418,2.30E-02,-0.578466337,-1.78642117
98.41901,0.022993516,-0.578182866,-1.785393571
98.42001,2.30E-02,-0.577893574,-1.784369117
98.42101,2.30E-02,-0.57759753,-1.783350133
98.422,2.31E-02,-0.577296654,-1.782327075
98.423,0.023073174,-0.576989609,-1.781318802
98.424,2.31E-02,-0.576670398,-1.780296443
98.425,2.31E-02,-0.576341001,-1.779276645
98.426,2.31E-02,-0.576002756,-1.778255682
98.427,2.32E-02,-0.575656828,-1.777239144
98.428,2.32E-02,-0.575299782,-1.776222955
98.429,2.32E-02,-0.574929989,-1.775200828
98.43,0.023211695,-0.574550941,-1.774189412
98.431,2.32E-02,-0.574160367,-1.773176366
98.43201,2.33E-02,-0.573755999,-1.772152726
98.43301,0.02327097,-0.573339639,-1.771148178
98.43401,2.33E-02,-0.572907389,-1.770134666
98.43501,0.023310138,-0.572459365,-1.769121038
98.436,2.33E-02,-0.572000397,-1.768128015
98.437,2.33E-02,-0.571520824,-1.76711753
98.438,2.34E-02,-0.571025303,-1.766126952
98.439,2.34E-02,-0.570509699,-1.76511833
98.44,0.023407768,-0.569977856,-1.764132641
98.441,2.34E-02,-0.569421274,-1.763139735
98.442,0.023446649,-0.568847638,-1.76216173
98.443,2.35E-02,-0.568248448,-1.761188731
98.444,2.35E-02,-0.567624054,-1.760206535
98.445,2.35E-02,-0.566971488,-1.759242732
98.44601,0.023524135,-0.566291623,-1.758269616
98.44701,2.35E-02,-0.565581198,-1.757311868
98.44801,2.36E-02,-0.564839225,-1.756369951
98.44901,2.36E-02,-0.564062269,-1.755433739
98.45,2.36E-02,-0.56324841,-1.754509518
98.451,2.36E-02,-0.562391768,-1.753587159
98.452,2.36E-02,-0.561491761,-1.752679935
98.453,2.37E-02,-0.560543267,-1.751785865
98.454,2.37E-02,-0.559542968,-1.750902389
98.455,2.37E-02,-0.558484171,-1.750042778
98.456,2.37E-02,-0.55736478,-1.749190618
98.457,2.37E-02,-0.556174666,-1.748367795
98.458,2.38E-02,-0.554906204,-1.747558359
