Structure Acceleration, RAO-Based Response,,
99.958,4.07E-03,-0.377133139,-1.00007595
99.959,4.08E-03,-0.376459095,-1.000490622
99.96001,4.09E-03,-0.375727337,-1.000924734
99.96101,4.10E-03,-0.374932715,-1.001379802
99.96201,4.11E-03,-0.374062482,-1.001857454
99.96301,4.12E-03,-0.373112649,-1.002366189
99.964,4.13E-03,-0.372067472,-1.002906007
99.965,4.14E-03,-0.370915193,-1.003487851
99.966,4.15E-03,-0.369635673,-1.004108461
99.967,4.16E-03,-0.368207606,-1.004782156
99.968,4.17E-03,-0.366604596,-1.005513826
99.969,4.18E-03,-0.364794221,-1.00632268
99.97,4.19E-03,-0.362727093,-1.007215236
99.971,4.20E-03,-0.360346196,-1.00821082
99.972,4.21E-03,-0.357572979,-1.009341097
99.973,4.22E-03,-0.354295888,-1.010635635
99.97401,4.23E-03,-0.350359769,-1.012151712
99.97501,4.24E-03,-0.34553287,-1.013945905
99.97601,4.25E-03,-0.339464023,-1.016126247
99.97701,4.26E-03,-0.331582472,-1.018863404
99.978,4.27E-03,-0.320893188,-1.022413257
99.979,4.28E-03,-0.305513589,-1.027240651
99.98,4.29E-03,-0.281348242,-1.034252229
99.981,4.30E-03,-0.237556102,-1.045308192
99.982,4.31E-03,-0.133400812,-1.063750708
99.983,4.32E-03,0.359881407,-1.010002918
99.984,4.33E-03,0.813195191,0.698976219
99.985,0.004334747,0.558923522,0.915253011
99.986,4.34E-03,0.476238492,0.960987643
99.987,4.35E-03,0.432456902,0.981569407
99.98801,4.36E-03,0.404302293,0.993601047
99.98901,4.37E-03,0.38778974,1.000257791
99.99001,4.38E-03,0.378712575,1.003840589
99.991,4.39E-03,0.374259835,1.005625352
99.992,0.004401084,0.372903218,1.006246894
99.993,4.41E-03,0.373741175,1.006056089
99.994,4.42E-03,0.376208453,1.005262369
99.995,4.43E-03,0.379926903,1.003994141
99.996,4.44E-03,0.384637882,1.002327655
99.997,4.45E-03,0.390157395,1.000322402
99.998,4.46E-03,0.396350544,0.998019939
99.999,4.47E-03,0.403114536,0.995440059
100,4.48E-03,0.410368579,0.992604531
100.001,4.49E-03,0.417664385,0.989692286
100.00201,4.50E-03,0.42352904,0.987319392
100.00301,4.51E-03,0.427820312,0.985590857
100.00401,4.52E-03,0.430747401,0.984435552
100.005,4.53E-03,0.432478962,0.983799924
100.006,4.54E-03,0.433150504,0.983614358
100.007,4.55E-03,0.432884495,0.98384812
100.008,4.56E-03,0.431775814,0.984445796
100.009,4.57E-03,0.429911684,0.98537968
100.01,4.58E-03,0.427364139,0.986608793
100.011,4.59E-03,0.424198282,0.988094369
100.012,4.60E-03,0.420473778,0.989810331
100.013,4.61E-03,0.41650061,0.991622452
100.014,4.62E-03,0.412795896,0.993299996
100.015,4.62E-03,0.409827539,0.994652044
100.01601,4.63E-03,0.407757179,0.99563296
100.01701,4.64E-03,0.406500971,0.996260787
100.01801,4.65E-03,0.405983737,0.996582094
100.019,4.66E-03,0.406130363,0.996619347
100.02,4.67E-03,0.406866719,0.996403629
100.021,4.68E-03,0.408122723,0.9959616
100.022,4.69E-03,0.409821747,0.995322713
100.023,4.70E-03,0.411890796,0.994503614
100.024,4.71E-03,0.414104405,0.993609428
100.025,4.72E-03,0.4158261,0.992924557
100.026,4.73E-03,0.416996802,0.992479268
100.027,4.74E-03,0.417696981,0.992241898
100.028,4.75E-03,0.41802178,0.992182409
100.029,4.76E-03,0.418056792,0.992262387
100.03001,4.77E-03,0.417899457,0.992440386
100.03101,4.78E-03,0.417649397,0.992688001
100.03201,4.79E-03,0.417405012,0.992948539
100.033,4.80E-03,0.417287578,0.993174966
100.034,4.81E-03,0.417394156,0.993294525
100.035,4.82E-03,0.417619303,0.993334805
100.036,4.83E-03,0.417845877,0.993336318
100.037,4.84E-03,0.417959382,0.993365422
100.038,4.85E-03,0.417836796,0.993455295
100.039,4.86E-03,0.417353294,0.993661582
100.04,4.86E-03,0.416386029,0.994043774
100.041,4.87E-03,0.414943963,0.994597911
100.042,4.88E-03,0.413516245,0.995165901
100.043,4.89E-03,0.412344089,0.995652168
100.04401,4.90E-03,0.411529822,0.996019924
100.04501,4.91E-03,0.411172456,0.996215735
100.04601,4.92E-03,0.41138794,0.996213988
100.047,4.93E-03,0.41228981,0.995941926
100.048,4.94E-03,0.414014852,0.99535496
100.049,4.95E-03,0.416720664,0.99437614
100.05,4.96E-03,0.420600583,0.992917223
100.051,4.97E-03,0.425599312,0.990971108
100.052,4.98E-03,0.430684944,0.988937449
100.053,4.99E-03,0.435527327,0.98694535
100.054,5.00E-03,0.440085976,0.984947314
100.055,5.01E-03,0.444312434,0.983093749
100.056,5.02E-03,0.448128063,0.981425983
100.05701,5.03E-03,0.451409898,0.980018987
100.05801,5.04E-03,0.453923189,0.978894182
100.05901,5.05E-03,0.455215864,0.978279859
100.06001,5.06E-03,0.454209512,0.978706987
100.061,5.07E-03,0.44763874,0.98168198
100.062,5.08E-03,0.418595358,0.994335976
100.063,5.09E-03,-1.077421359,-5.42E-02
100.064,5.10E-03,-0.521568931,-0.94428123
100.065,5.11E-03,-0.49219944,-0.959895493
100.066,5.12E-03,-0.481722876,-0.965171552
100.067,5.13E-03,-0.47621454,-0.967885309
100.068,5.14E-03,-0.472745538,-0.969580316
100.069,5.15E-03,-0.470313244,-0.97076298
100.07,5.16E-03,-0.468479324,-0.971655827
100.07101,5.17E-03,-0.467025558,-0.972364447
100.07201,5.18E-03,-0.465824705,-0.97294955
100.07301,5.19E-03,-0.464805111,-0.973458751
100.07401,0.005197674,-0.463914854,-0.973902701
100.075,5.21E-03,-0.463122473,-0.974299386
100.076,5.22E-03,-0.462408323,-0.974668656
100.077,5.23E-03,-0.461754447,-0.975008123
100.078,5.24E-03,-0.461150164,-0.975326635
100.079,5.25E-03,-0.460586278,-0.975623552
100.08,5.26E-03,-0.460055162,-0.97590615
100.081,5.27E-03,-0.459555653,-0.976172334
100.082,5.28E-03,-0.459083938,-0.976430194
100.083,5.29E-03,-0.458635011,-0.976678799
100.084,5.30E-03,-0.458209339,-0.976914074
100.08501,5.31E-03,-0.457802031,-0.977140968
100.08601,5.32E-03,-0.457414688,-0.97735913
100.08701,5.33E-03,-0.457045273,-0.977567746
100.08801,5.34E-03,-0.456689129,-0.977764255
100.089,5.35E-03,-0.456349168,-0.977960182
100.09,5.35E-03,-0.456021866,-0.978148775
100.091,5.36E-03,-0.455700821,-0.978329452
100.092,5.37E-03,-0.45538522,-0.978505472
100.093,5.38E-03,-0.455074914,-0.978685217
100.094,5.39E-03,-0.454760215,-0.978859141
100.095,5.40E-03,-0.454439112,-0.979040982
100.096,5.41E-03,-0.454105728,-0.979230041
100.097,5.42E-03,-0.45374842,-0.979416538
100.098,5.43E-03,-0.453366432,-0.979627948
100.09901,5.44E-03,-0.452947192,-0.979851116
100.10001,5.45E-03,-0.452478009,-0.980094192
100.10101,5.46E-03,-0.451949629,-0.980370329
100.10201,5.47E-03,-0.451349304,-0.980673241
100.103,5.48E-03,-0.45066484,-0.981019228
100.104,5.49E-03,-0.449875166,-0.981412944
100.105,5.50E-03,-0.448965933,-0.981859164
100.106,5.51E-03,-0.447917235,-0.982371625
100.107,5.52E-03,-0.446705817,-0.982956146
100.108,5.53E-03,-0.445307174,-0.983629958
100.109,5.53E-03,-0.443688739,-0.984397018
100.11,5.54E-03,-0.441820739,-0.98528259
100.111,5.55E-03,-0.439658033,-0.986292609
100.112,5.56E-03,-0.437154027,-0.987458508
100.11301,5.57E-03,-0.434240093,-0.988797867
100.11401,5.58E-03,-0.430839369,-0.99034945
100.11501,5.59E-03,-0.426835468,-0.992138055
100.116,5.59E-03,-0.422082667,-0.994239352
100.117,5.60E-03,-0.416365918,-0.996720511
100.118,5.61E-03,-0.409363274,-0.999691547
100.119,5.62E-03,-0.400581077,-1.003334299
100.12,5.62E-03,-0.389195658,-1.007893472
100.121,5.63E-03,-0.373751711,-1.013705158
100.122,5.64E-03,-0.351366936,-1.021544798
100.123,5.64E-03,-0.315434241,-1.033077599
100.124,5.65E-03,-0.246741518,-1.051468193
100.125,5.66E-03,-5.88E-02,-1.078318572
100.126,5.66E-03,0.945828098,-0.520995585
100.12701,5.67E-03,0.747488695,0.779237133
100.12801,5.68E-03,0.578293577,0.911900075
100.12901,5.69E-03,0.509886537,0.951892813
100.13,5.70E-03,0.473834807,0.970398309
100.131,5.72E-03,0.452078384,0.980780693
100.132,5.73E-03,0.437816285,0.987279462
100.133,5.74E-03,0.42803149,0.9916001
100.134,5.75E-03,0.42118202,0.994564733
100.135,5.76E-03,0.416395953,0.996599905
100.136,5.77E-03,0.413141592,0.99796569
100.137,5.78E-03,0.411076209,0.998818665
100.138,5.79E-03,0.409964588,0.999255804
100.139,5.80E-03,0.409644039,0.999351614
100.14,5.80E-03,0.409997068,0.999162556
100.14101,5.81E-03,0.410932378,0.998720527
100.14201,5.82E-03,0.412384776,0.99804916
100.14301,5.83E-03,0.414303999,0.997163588
100.144,5.84E-03,0.416660856,0.996082439
100.145,5.84E-03,0.419434888,0.994800357
100.146,5.85E-03,0.422622456,0.993330614
100.147,5.86E-03,0.426233164,0.991649693
100.148,5.86E-03,0.430287269,0.989740482
100.149,5.87E-03,0.434830727,0.987599022
100.15,5.87E-03,0.439913187,0.985181076
100.151,5.88E-03,0.445612532,0.982452417
100.152,5.88E-03,0.45201293,0.979343895
100.153,5.88E-03,0.459239061,0.97580842
100.154,5.89E-03,0.467423844,0.971733534
100.15501,0.005891188,0.47673774,0.967024593
100.15601,5.89E-03,0.48737484,0.961535901
100.15701,5.90E-03,0.499573769,0.955088646
100.158,5.90E-03,0.513393723,0.94758434
100.159,5.91E-03,0.528112054,0.93933777
100.16,5.91E-03,0.543732545,0.930296548
100.161,5.92E-03,0.560651766,0.920148159
100.162,5.93E-03,0.579487358,0.908377231
100.163,5.94E-03,0.601287698,0.894111698
100.164,5.95E-03,0.627922826,0.87567023
100.165,5.97E-03,0.663131475,0.849417585
100.166,5.99E-03,0.715612026,0.805856078
100.167,6.01E-03,0.810514088,0.710565422
100.168,6.03E-03,1.027072431,0.32775107
100.16901,6.05E-03,0.288748328,-1.03898393
100.17001,6.08E-03,-0.284057081,-1.040588366
100.17101,6.10E-03,-0.42339944,-0.992222107
100.172,6.13E-03,-0.482313539,-0.964622886
100.173,6.15E-03,-0.514218584,-0.947715016
100.174,6.17E-03,-0.53372432,-0.936621684
100.175,6.20E-03,-0.546386349,-0.929081754
100.176,6.22E-03,-0.554764934,-0.923926011
100.177,6.23E-03,-0.560202345,-0.920491409
100.178,6.25E-03,-0.563469133,-0.918368925
100.179,6.27E-03,-0.565038295,-0.917290163
100.18,6.28E-03,-0.565228693,-0.917077065
100.181,6.29E-03,-0.564263901,-0.91758935
100.18201,6.31E-03,-0.562310161,-0.918714621
100.18301,6.32E-03,-0.559503795,-0.920363585
100.18401,6.33E-03,-0.555961742,-0.922442938
100.18501,6.33E-03,-0.551796984,-0.924884749
100.186,6.34E-03,-0.547116157,-0.927612942
100.187,6.35E-03,-0.542024325,-0.93055208
100.188,6.36E-03,-0.536626263,-0.933627598
100.189,6.36E-03,-0.531034661,-0.936780067
100.19,6.37E-03,-0.52535435,-0.939925318
100.191,6.37E-03,-0.519708847,-0.943016727
100.192,6.38E-03,-0.514211191,-0.945986889
100.193,6.39E-03,-0.508980476,-0.948766072
100.194,6.39E-03,-0.504136435,-0.95129566
100.195,6.40E-03,-0.499808288,-0.953523908
100.19601,6.40E-03,-0.496122753,-0.955389871
100.19701,6.41E-03,-0.493207132,-0.956835807
100.19801,6.42E-03,-0.491195126,-0.957801531
100.19901,6.43E-03,-0.490220962,-0.958224118
100.2,6.44E-03,-0.490418228,-0.958040589
100.201,6.45E-03,-0.491916784,-0.957179815
100.202,6.46E-03,-0.494850683,-0.955571071
100.203,6.47E-03,-0.499333022,-0.953122566
100.204,6.49E-03,-0.505477947,-0.949767476
100.205,6.51E-03,-0.513370032,-0.945395441
100.206,6.53E-03,-0.523078023,-0.939928985
100.207,6.55E-03,-0.534628925,-0.933271833
100.208,6.57E-03,-0.54801465,-0.92534069
100.209,6.60E-03,-0.563168665,-0.91606786
100.21001,6.64E-03,-0.579974498,-0.905420922
100.21101,6.68E-03,-0.598245766,-0.893394579
100.21201,6.73E-03,-0.617734564,-0.880061416
100.21301,6.80E-03,-0.63813047,-0.865574693
100.214,6.88E-03,-0.659080688,-0.850194541
100.215,6.98E-03,-0.680192548,-0.834313047
100.216,7.10E-03,-0.701066048,-0.818470726
100.217,7.24E-03,-0.720997923,-0.802989816
100.218,7.25E-03,-0.737659982,-0.786118442
100.219,7.27E-03,-0.752102642,-0.771313906
100.22,7.30E-03,-0.763888995,-0.759174523
100.221,7.32E-03,-0.772653497,-0.75013499
100.222,7.34E-03,-0.778195215,-0.744452933
100.223,7.36E-03,-0.780511415,-0.742173987
100.22401,7.37E-03,-0.779805705,-0.743095123
100.22501,7.39E-03,-0.776495202,-0.746725767
100.22601,7.40E-03,-0.771235151,-0.75229787
100.22701,7.41E-03,-0.764927012,-0.758793438
100.228,7.41E-03,-0.758730923,-0.765022822
100.229,7.42E-03,-0.754000968,-0.769697072
100.23,7.42E-03,-0.752235181,-0.771566876
100.231,7.42E-03,-0.754876237,-0.769471808
100.232,7.43E-03,-0.763050106,-0.762387761
100.233,7.32E-03,-0.775546068,-0.747275597
100.234,7.23E-03,-0.793498126,-0.726211583
100.235,7.18E-03,-0.815821579,-0.700026692
100.236,7.18E-03,-0.840423862,-0.670050096
100.237,7.23E-03,-0.864887901,-0.638725993
100.23801,7.33E-03,-0.886811526,-0.609425013
100.23901,7.44E-03,-0.904337387,-0.585577451
100.24001,7.53E-03,-0.915636658,-0.569468946
100.241,7.55E-03,-0.919758691,-0.562212081
100.242,7.56E-03,-0.918301055,-0.564378803
100.243,7.57E-03,-0.912687392,-0.573380035
100.244,7.58E-03,-0.905414054,-0.584888738
100.245,7.59E-03,-0.899843755,-0.593665522
100.246,7.56E-03,-0.898888044,-0.594116398
100.247,7.52E-03,-0.905204681,-0.582704553
100.248,7.49E-03,-0.919647631,-0.558610249
100.249,7.50E-03,-0.939821126,-0.523684081
100.25,7.53E-03,-0.961336656,-0.483359152
,7.59E-03,1.027072431,1.006246894
,2.51E-03,-1.077421359,-1.078318572
