Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,1.64E-03,-0.190299033,-0.434342219
99.901,1.65E-03,-0.190326231,-0.43448442
99.902,1.65E-03,-0.190351726,-0.434622954
99.903,1.66E-03,-0.190378239,-0.434765301
99.904,1.66E-03,-0.190405219,-0.434906746
99.905,1.67E-03,-0.190431194,-0.435045891
99.906,1.67E-03,-0.19045682,-0.43518396
99.90701,1.68E-03,-0.190483144,-0.435323484
99.908,1.68E-03,-0.190508959,-0.435462105
99.909,1.69E-03,-0.190534876,-0.435599562
99.91,1.69E-03,-0.190560473,-0.435738039
99.911,1.70E-03,-0.190586594,-0.435874914
99.912,1.70E-03,-0.190612191,-0.436011149
99.913,1.70E-03,-0.190638064,-0.436148373
99.914,1.71E-03,-0.190663341,-0.43628292
99.915,1.71E-03,-0.190689432,-0.436420087
99.916,1.72E-03,-0.19071468,-0.436554838
99.917,1.72E-03,-0.190739229,-0.436688075
99.918,1.73E-03,-0.190764491,-0.436820206
99.919,1.73E-03,-0.190790102,-0.436956703
99.92,1.74E-03,-0.190815423,-0.43708997
99.92101,1.74E-03,-0.190840641,-0.437222858
99.922,1.75E-03,-0.190865598,-0.437355659
99.923,1.75E-03,-0.1908907,-0.437487324
99.924,1.75E-03,-0.1909157,-0.437619921
99.925,1.76E-03,-0.19093974,-0.437748386
99.926,1.76E-03,-0.190965235,-0.43788139
99.927,1.77E-03,-0.19099006,-0.438011513
99.928,1.77E-03,-0.191013634,-0.438139541
99.929,1.78E-03,-0.191038984,-0.438270828
99.93,1.78E-03,-0.191063067,-0.438400079
99.931,1.79E-03,-0.191087835,-0.438527961
99.932,1.79E-03,-0.191111787,-0.438655552
99.933,1.80E-03,-0.191136671,-0.438784802
99.934,1.80E-03,-0.191159648,-0.438909454
99.93501,1.81E-03,-0.19118427,-0.439037773
99.936,1.81E-03,-0.191207379,-0.439163181
99.937,1.81E-03,-0.191231389,-0.439290219
99.938,1.82E-03,-0.191255414,-0.43941653
99.939,1.82E-03,-0.191279512,-0.439540338
99.94,1.83E-03,-0.19130281,-0.4396656
99.941,1.83E-03,-0.191326588,-0.439790514
99.942,1.84E-03,-0.191349667,-0.439913711
99.943,1.84E-03,-0.19137263,-0.440037373
99.944,1.85E-03,-0.191395549,-0.440157484
99.945,1.85E-03,-0.191418862,-0.440281496
99.946,1.86E-03,-0.191441912,-0.440403208
99.947,1.86E-03,-0.191465457,-0.440526637
99.948,1.86E-03,-0.191487939,-0.440647942
99.94901,1.87E-03,-0.191511164,-0.440769072
99.95,1.87E-03,-0.191533036,-0.440889737
99.951,1.88E-03,-0.19155597,-0.441009441
99.952,1.88E-03,-0.191578831,-0.441129203
99.953,1.89E-03,-0.191600717,-0.441248529
99.954,1.89E-03,-0.191622894,-0.441366807
99.955,1.90E-03,-0.191644969,-0.441485288
99.956,1.90E-03,-0.191666331,-0.441602635
99.957,1.90E-03,-0.191688741,-0.441721873
99.958,1.91E-03,-0.19171054,-0.441836368
99.959,1.91E-03,-0.191731684,-0.441954529
99.96,1.92E-03,-0.191753817,-0.442070974
99.961,1.92E-03,-0.191775223,-0.442187331
99.962,1.93E-03,-0.191796367,-0.442303339
99.96301,1.93E-03,-0.191816915,-0.442417891
99.964,1.94E-03,-0.191838233,-0.442533783
99.965,1.94E-03,-0.191858853,-0.442645804
99.966,1.95E-03,-0.191879415,-0.442760269
99.967,1.95E-03,-0.191900006,-0.44287421
99.968,1.95E-03,-0.191919724,-0.442986842
99.969,1.96E-03,-0.191940795,-0.443102967
99.97,1.96E-03,-0.19196028,-0.443213765
99.971,1.97E-03,-0.191979096,-0.443322147
99.972,1.97E-03,-0.191999061,-0.443435536
99.973,1.98E-03,-0.192018022,-0.443546218
99.974,1.98E-03,-0.19203822,-0.44365853
99.975,1.99E-03,-0.192056337,-0.443768397
99.976,1.99E-03,-0.192074876,-0.443877187
99.97701,2.00E-03,-0.192093852,-0.443990022
99.978,2.00E-03,-0.192111838,-0.444097706
99.979,2.00E-03,-0.19212914,-0.444206205
99.98,2.01E-03,-0.192147112,-0.444314821
99.981,2.01E-03,-0.192165011,-0.444424863
99.982,2.02E-03,-0.192181571,-0.444532605
99.983,2.02E-03,-0.192198291,-0.444640114
99.984,2.03E-03,-0.192214808,-0.444745994
99.985,2.03E-03,-0.192230436,-0.444853038
99.986,2.04E-03,-0.192246764,-0.444961363
99.987,2.04E-03,-0.19226101,-0.445064856
99.988,2.04E-03,-0.192276217,-0.445172191
99.989,2.05E-03,-0.192290725,-0.445278129
99.99,2.05E-03,-0.192304724,-0.445381156
99.991,2.06E-03,-0.192318228,-0.445487327
99.992,2.06E-03,-0.192332387,-0.445594051
99.993,2.07E-03,-0.192343665,-0.445697078
99.994,2.07E-03,-0.192356543,-0.445802172
99.995,2.08E-03,-0.192367937,-0.445906131
99.996,2.08E-03,-0.192378662,-0.446010468
99.997,2.08E-03,-0.192389372,-0.446112768
99.998,2.09E-03,-0.192398817,-0.446216698
99.999,2.09E-03,-0.192407781,-0.446320366
100,2.10E-03,-0.19241641,-0.446423248
100.001,2.10E-03,-0.192424341,-0.446528022
100.002,2.11E-03,-0.192430132,-0.446628401
100.003,2.11E-03,-0.192436986,-0.446731021
100.004,2.12E-03,-0.192441919,-0.446834631
100.005,2.12E-03,-0.192446038,-0.446936378
100.006,2.12E-03,-0.192449937,-0.447040715
100.007,2.13E-03,-0.192452397,-0.447143364
100.008,2.13E-03,-0.192452993,-0.447244674
100.009,2.14E-03,-0.192453575,-0.447347702
100.01,2.14E-03,-0.192452368,-0.447447877
100.011,2.15E-03,-0.19244985,-0.447550672
100.012,2.15E-03,-0.192446896,-0.447654253
100.013,2.16E-03,-0.192441687,-0.447756494
100.014,2.16E-03,-0.192435662,-0.447860657
100.015,2.16E-03,-0.19242792,-0.447963277
100.016,2.17E-03,-0.192419073,-0.448065897
100.017,2.17E-03,-0.192408042,-0.448169274
100.018,2.18E-03,-0.192395179,-0.448272622
100.019,2.18E-03,-0.192380874,-0.448377075
100.02,2.19E-03,-0.192365027,-0.448482315
100.021,2.19E-03,-0.192346153,-0.448585983
100.022,2.20E-03,-0.192325664,-0.448691077
100.023,2.20E-03,-0.192302614,-0.448795327
100.024,2.20E-03,-0.192278021,-0.448901905
100.025,2.21E-03,-0.19225014,-0.449009152
100.026,2.21E-03,-0.192220352,-0.449116837
100.027,2.22E-03,-0.192187363,-0.449224695
100.028,2.22E-03,-0.192151143,-0.449332991
100.029,2.23E-03,-0.19211274,-0.449441053
100.03,2.23E-03,-0.192071107,-0.449552521
100.031,2.23E-03,-0.192025807,-0.449663727
100.03201,2.24E-03,-0.191976505,-0.449775049
100.033,2.24E-03,-0.191924162,-0.449890242
100.034,2.25E-03,-0.191867817,-0.450004329
100.035,2.25E-03,-0.191807572,-0.450121908
100.036,2.26E-03,-0.191741943,-0.450237567
100.037,2.26E-03,-0.191672327,-0.450354302
100.038,2.27E-03,-0.191598199,-0.450476131
100.039,2.27E-03,-0.191518571,-0.450599095
100.04,2.27E-03,-0.191432628,-0.45072168
100.041,2.28E-03,-0.191341634,-0.450848427
100.042,2.28E-03,-0.19124386,-0.450973486
100.043,2.29E-03,-0.191140047,-0.451103464
100.044,2.29E-03,-0.191029118,-0.451236614
100.045,2.30E-03,-0.190910563,-0.451371801
100.04601,2.30E-03,-0.190784252,-0.451509695
100.047,2.30E-03,-0.190648934,-0.451651315
100.048,2.31E-03,-0.190505234,-0.451796193
100.049,2.31E-03,-0.190351348,-0.451944477
100.05,2.32E-03,-0.190186838,-0.452094449
100.051,2.32E-03,-0.190011124,-0.452250242
100.052,2.33E-03,-0.189822735,-0.452411943
100.053,2.33E-03,-0.189621293,-0.452577224
100.054,2.34E-03,-0.189404513,-0.452748442
100.055,2.34E-03,-0.189172206,-0.452925364
100.056,2.34E-03,-0.188922335,-0.453106419
100.057,2.35E-03,-0.188653881,-0.453299115
100.058,2.35E-03,-0.188364123,-0.453498593
