Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,2.30E-03,-0.266424264,-0.608257949
99.901,0.002310422,-0.266461313,-0.608456321
99.902,2.32E-03,-0.2664981,-0.608654635
99.903,2.32E-03,-0.26653448,-0.608850969
99.904,2.33E-03,-0.266572315,-0.609050214
99.905,2.34E-03,-0.26660884,-0.609249459
99.906,2.34E-03,-0.266645278,-0.609443407
99.90701,2.35E-03,-0.2666816,-0.609641371
99.908,2.36E-03,-0.266718096,-0.609836832
99.909,2.36E-03,-0.26675468,-0.610030896
99.91,2.37E-03,-0.266789953,-0.610222283
99.911,2.38E-03,-0.266826275,-0.610415358
99.912,2.38E-03,-0.266862335,-0.610610121
99.913,2.39E-03,-0.266898511,-0.610801799
99.914,2.39E-03,-0.266934308,-0.61099336
99.915,2.40E-03,-0.266969728,-0.611184805
99.916,2.41E-03,-0.267005846,-0.61137235
99.917,2.41E-03,-0.267040654,-0.611562689
99.918,2.42E-03,-0.267075229,-0.611749943
99.919,2.43E-03,-0.267111522,-0.611940981
99.92,2.43E-03,-0.267147319,-0.61213033
99.92101,2.44E-03,-0.267181895,-0.612315431
99.922,2.45E-03,-0.267216994,-0.612504082
99.923,2.45E-03,-0.267252617,-0.612688658
99.924,2.46E-03,-0.267287192,-0.612875214
99.925,2.47E-03,-0.267321011,-0.613057404
99.926,2.47E-03,-0.267356256,-0.613244018
99.927,2.48E-03,-0.267390162,-0.61342644
99.928,2.48E-03,-0.267424359,-0.613608223
99.929,2.49E-03,-0.267459167,-0.613790704
99.93,2.50E-03,-0.26749316,-0.613972603
99.931,2.50E-03,-0.267527794,-0.614155957
99.932,2.51E-03,-0.267561438,-0.614336575
99.933,2.52E-03,-0.267596042,-0.614518998
99.934,2.52E-03,-0.267630006,-0.614699267
99.93501,2.53E-03,-0.267663301,-0.61487715
99.936,2.54E-03,-0.267695897,-0.615055033
99.937,2.54E-03,-0.267730124,-0.615231053
99.938,2.55E-03,-0.267762807,-0.615407946
99.939,2.55E-03,-0.267796917,-0.615587749
99.94,2.56E-03,-0.26783027,-0.615762954
99.941,2.57E-03,-0.267862604,-0.61593781
99.942,2.57E-03,-0.267895288,-0.61611319
99.943,2.58E-03,-0.267928903,-0.616286881
99.944,2.59E-03,-0.267960888,-0.616459351
99.945,2.59E-03,-0.267992233,-0.616631587
99.946,2.60E-03,-0.268025033,-0.616804522
99.947,2.61E-03,-0.268056901,-0.616976409
99.948,2.61E-03,-0.268089934,-0.617147132
99.94901,2.62E-03,-0.268121745,-0.617319951
99.95,2.62E-03,-0.268152973,-0.617488637
99.951,2.63E-03,-0.268184871,-0.617658603
99.952,2.64E-03,-0.268217089,-0.617827754
99.953,2.64E-03,-0.26824727,-0.617995101
99.954,2.65E-03,-0.268279779,-0.618165417
99.955,2.66E-03,-0.268310454,-0.618334045
99.956,2.66E-03,-0.268339732,-0.618494931
99.957,2.67E-03,-0.268370786,-0.618662278
99.958,2.68E-03,-0.268401607,-0.618828228
99.959,2.68E-03,-0.268432254,-0.618993712
99.96,2.69E-03,-0.268462376,-0.619158265
99.961,2.69E-03,-0.268491887,-0.619321538
99.962,2.70E-03,-0.268521719,-0.619482598
99.96301,2.71E-03,-0.268551201,-0.619648432
99.964,2.71E-03,-0.268580538,-0.619807804
99.965,2.72E-03,-0.268609438,-0.619969622
99.966,2.73E-03,-0.268638629,-0.62013173
99.967,2.73E-03,-0.268666568,-0.620291103
99.968,2.74E-03,-0.268695672,-0.620450941
99.969,2.75E-03,-0.268723437,-0.620611594
99.97,2.75E-03,-0.268751726,-0.620768697
99.971,2.76E-03,-0.268778793,-0.620925508
99.972,2.76E-03,-0.268805597,-0.621083134
99.973,2.77E-03,-0.268832431,-0.621239189
99.974,2.78E-03,-0.268860575,-0.621398678
99.975,2.78E-03,-0.268886448,-0.621550775
99.976,2.79E-03,-0.268911856,-0.621705665
99.97701,2.80E-03,-0.268939533,-0.621864048
99.978,2.80E-03,-0.268964446,-0.622018182
99.979,2.81E-03,-0.268989039,-0.622173306
99.98,2.81E-03,-0.269013544,-0.622325053
99.981,2.82E-03,-0.269037671,-0.622478896
99.982,2.83E-03,-0.269062177,-0.622631924
99.983,2.83E-03,-0.269085082,-0.622781052
99.984,2.84E-03,-0.26910787,-0.622931693
99.985,2.85E-03,-0.269130716,-0.623083324
99.986,2.85E-03,-0.269153301,-0.623237167
99.987,2.86E-03,-0.269173353,-0.623383676
99.988,2.86E-03,-0.269194454,-0.623535889
99.989,2.87E-03,-0.269216136,-0.623684202
99.99,2.88E-03,-0.269235228,-0.623832108
99.991,2.88E-03,-0.269254087,-0.623980712
99.992,2.89E-03,-0.269272743,-0.624128268
99.993,2.90E-03,-0.2692907,-0.624279084
99.994,2.90E-03,-0.269307813,-0.624426524
99.995,2.91E-03,-0.269324693,-0.624574139
99.996,2.91E-03,-0.269339886,-0.624719018
99.997,2.92E-03,-0.269354641,-0.624864537
99.998,2.93E-03,-0.269367883,-0.625011453
99.999,2.93E-03,-0.269380485,-0.625156274
100,2.94E-03,-0.269392534,-0.625301851
100.001,2.95E-03,-0.269403128,-0.625448942
100.002,2.95E-03,-0.269412878,-0.625591201
100.003,2.96E-03,-0.269422017,-0.625737535
100.004,2.96E-03,-0.269428914,-0.625882298
100.005,2.97E-03,-0.269435637,-0.626028399
100.006,2.98E-03,-0.269439974,-0.626173103
100.007,2.98E-03,-0.269444106,-0.626318448
100.008,2.99E-03,-0.269446202,-0.626464083
100.009,3.00E-03,-0.269447075,-0.626609137
100.01,3.00E-03,-0.269445416,-0.626751746
100.011,3.01E-03,-0.269442244,-0.626894704
100.012,3.01E-03,-0.269438198,-0.627041678
100.013,3.02E-03,-0.26943165,-0.627186964
100.014,3.03E-03,-0.269423501,-0.62733196
100.015,3.03E-03,-0.269413606,-0.627479458
100.016,3.04E-03,-0.269400858,-0.627621368
100.017,3.05E-03,-0.269385986,-0.627769332
100.018,3.05E-03,-0.269367243,-0.627912988
100.019,3.06E-03,-0.269348355,-0.628061767
100.02,3.06E-03,-0.26932609,-0.628210022
100.021,3.07E-03,-0.269299722,-0.628353737
100.022,3.08E-03,-0.269272161,-0.62850496
100.023,3.08E-03,-0.269240612,-0.628650771
100.024,3.09E-03,-0.26920595,-0.628800015
100.025,3.09E-03,-0.269168289,-0.628953334
100.026,3.10E-03,-0.269126496,-0.629103801
100.027,3.11E-03,-0.269082491,-0.629257876
100.028,3.11E-03,-0.269032287,-0.629410672
100.029,3.12E-03,-0.268978503,-0.629561197
100.03,3.13E-03,-0.26892047,-0.629717251
100.031,3.13E-03,-0.268858188,-0.629875925
100.03201,3.14E-03,-0.268790085,-0.630033086
100.033,3.14E-03,-0.268717384,-0.630193099
100.034,3.15E-03,-0.268639124,-0.630354043
100.035,3.16E-03,-0.268555828,-0.630518538
100.036,3.16E-03,-0.268465781,-0.630684488
100.037,3.17E-03,-0.268368574,-0.63084776
100.038,3.18E-03,-0.268265983,-0.631018251
100.039,3.18E-03,-0.268155563,-0.631191127
100.04,3.19E-03,-0.268036791,-0.631364121
100.041,3.19E-03,-0.267910247,-0.631541538
100.042,3.20E-03,-0.267775176,-0.631721166
100.043,3.21E-03,-0.267631345,-0.631902367
100.044,3.21E-03,-0.267477822,-0.632088864
100.045,3.22E-03,-0.267312455,-0.632276409
100.04601,3.22E-03,-0.26713757,-0.632471929
100.047,3.23E-03,-0.266951392,-0.632671698
100.048,3.24E-03,-0.266750983,-0.632872747
100.049,3.24E-03,-0.266536517,-0.633080548
100.05,3.25E-03,-0.266309537,-0.633293181
100.051,3.25E-03,-0.266064482,-0.633509655
100.052,3.26E-03,-0.265802926,-0.633736025
100.053,3.27E-03,-0.265522482,-0.633967051
100.054,3.27E-03,-0.265222014,-0.634206575
100.055,3.28E-03,-0.264898728,-0.634454715
100.056,3.29E-03,-0.264552014,-0.634709781
100.057,3.29E-03,-0.264177826,-0.634976313
100.058,3.30E-03,-0.263774797,-0.635256409
