Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,1.53E-03,-0.163152494,-0.347260706
99.901,1.54E-03,-0.163172226,-0.347385503
99.902,1.54E-03,-0.163192351,-0.347511581
99.903,1.55E-03,-0.163212811,-0.34763696
99.904,1.55E-03,-0.163232675,-0.347760913
99.905,1.55E-03,-0.163253295,-0.347888214
99.906,1.56E-03,-0.163273085,-0.348013098
99.90701,1.56E-03,-0.163292731,-0.348136586
99.908,1.57E-03,-0.163313307,-0.348261296
99.909,1.57E-03,-0.163332501,-0.348383415
99.91,1.57E-03,-0.163352437,-0.348507572
99.911,1.58E-03,-0.163372097,-0.348629866
99.912,1.58E-03,-0.163391451,-0.348751317
99.913,1.59E-03,-0.1634113,-0.348875357
99.914,1.59E-03,-0.163431003,-0.348998059
99.915,1.59E-03,-0.163450313,-0.34911884
99.916,1.60E-03,-0.163469667,-0.349239039
99.917,1.60E-03,-0.163489414,-0.34936014
99.918,1.61E-03,-0.163508317,-0.349480717
99.919,1.61E-03,-0.16352754,-0.349600217
99.92,1.61E-03,-0.163546894,-0.349719456
99.92101,1.62E-03,-0.163565783,-0.34983916
99.922,1.62E-03,-0.163585253,-0.349961105
99.923,1.63E-03,-0.163604083,-0.350078684
99.924,1.63E-03,-0.163623408,-0.350197632
99.925,1.63E-03,-0.163642297,-0.350315502
99.926,1.64E-03,-0.163661316,-0.350434129
99.927,1.64E-03,-0.163679579,-0.350550748
99.928,1.65E-03,-0.163698001,-0.350666669
99.929,1.65E-03,-0.163717865,-0.350785587
99.93,1.65E-03,-0.163735662,-0.350900838
99.931,1.66E-03,-0.163754215,-0.351016526
99.932,1.66E-03,-0.163772391,-0.351131894
99.933,0.001666828,-0.163791119,-0.351250579
99.934,1.67E-03,-0.163809731,-0.351365161
99.93501,1.67E-03,-0.163828125,-0.351480732
99.936,1.68E-03,-0.163845878,-0.351593684
99.937,1.68E-03,-0.163864155,-0.3517078
99.938,1.69E-03,-0.163882796,-0.351823459
99.939,1.69E-03,-0.163900215,-0.351935596
99.94,1.69E-03,-0.163918477,-0.352049072
99.941,1.70E-03,-0.163936318,-0.352161529
99.942,1.70E-03,-0.163953548,-0.352275179
99.943,1.71E-03,-0.163971083,-0.352386938
99.944,1.71E-03,-0.163988749,-0.35249794
99.945,1.71E-03,-0.164007433,-0.352612929
99.946,1.72E-03,-0.164023411,-0.352721196
99.947,1.72E-03,-0.164041601,-0.352833362
99.948,1.73E-03,-0.164058423,-0.352941774
99.94901,1.73E-03,-0.164075973,-0.353053212
99.95,1.73E-03,-0.164093683,-0.35316599
99.951,1.74E-03,-0.164110315,-0.353274721
99.952,1.74E-03,-0.164127254,-0.353383395
99.953,1.75E-03,-0.16414393,-0.353493087
99.954,1.75E-03,-0.164160505,-0.353601208
99.955,1.75E-03,-0.16417724,-0.353709154
99.956,1.76E-03,-0.164193683,-0.353816082
99.957,1.76E-03,-0.164210564,-0.35392592
99.958,1.77E-03,-0.164226833,-0.354031887
99.959,1.77E-03,-0.164243378,-0.354139222
99.96,1.77E-03,-0.16425908,-0.354244956
99.961,1.78E-03,-0.164275145,-0.354352145
99.962,1.78E-03,-0.164290235,-0.354457239
99.96301,1.79E-03,-0.164306664,-0.354564225
99.964,1.79E-03,-0.164322948,-0.354670046
99.965,1.79E-03,-0.16433897,-0.354776654
99.966,1.80E-03,-0.164354118,-0.354880554
99.967,1.80E-03,-0.164369136,-0.354984222
99.968,1.81E-03,-0.164384386,-0.355088065
99.969,1.81E-03,-0.1644,-0.355193915
99.97,1.81E-03,-0.16441413,-0.355297525
99.971,1.82E-03,-0.164429395,-0.355401222
99.972,0.00182114,-0.164443714,-0.355503231
99.973,1.83E-03,-0.164458354,-0.355607306
99.974,1.83E-03,-0.164472542,-0.35570914
99.975,1.83E-03,-0.164486555,-0.355810771
99.976,1.84E-03,-0.164500627,-0.355912722
99.97701,1.84E-03,-0.164514582,-0.356015604
99.978,1.84E-03,-0.164527679,-0.356117176
99.979,1.85E-03,-0.164541445,-0.356218952
99.98,1.85E-03,-0.164554367,-0.35631872
99.981,1.86E-03,-0.164566562,-0.356419012
99.982,1.86E-03,-0.164579367,-0.356519449
99.983,1.86E-03,-0.164592129,-0.356619363
99.984,1.87E-03,-0.164603451,-0.356717181
99.985,1.87E-03,-0.164615369,-0.356818346
99.986,1.88E-03,-0.164626967,-0.356917008
99.987,1.88E-03,-0.164638754,-0.357017067
99.988,1.88E-03,-0.164648882,-0.357114041
99.989,1.89E-03,-0.164659956,-0.357213925
99.99,1.89E-03,-0.164669647,-0.357312674
99.991,1.90E-03,-0.164679324,-0.357410783
99.992,1.90E-03,-0.164689307,-0.357509241
99.993,1.90E-03,-0.16469846,-0.357607612
99.994,1.91E-03,-0.164706304,-0.35770284
99.995,1.91E-03,-0.164714962,-0.357801386
99.996,1.91E-03,-0.164723126,-0.357898301
99.997,1.92E-03,-0.164729558,-0.357995072
99.998,1.92E-03,-0.16473679,-0.358093996
99.999,1.93E-03,-0.164742887,-0.358190679
100,1.93E-03,-0.164748082,-0.358286139
100.001,1.93E-03,-0.164753204,-0.358384073
100.002,1.94E-03,-0.164757614,-0.358479418
100.003,1.94E-03,-0.16476083,-0.358575257
100.004,1.95E-03,-0.164764744,-0.358672871
100.005,1.95E-03,-0.164766476,-0.358768913
100.006,1.95E-03,-0.164767916,-0.358864752
100.007,1.96E-03,-0.164768862,-0.358962861
100.008,1.96E-03,-0.164769459,-0.359059719
100.009,1.96E-03,-0.164767378,-0.359154277
100.01,1.97E-03,-0.164765603,-0.359250524
100.011,1.97E-03,-0.164763231,-0.359347992
100.012,1.98E-03,-0.164759447,-0.359444559
100.013,1.98E-03,-0.16475431,-0.359541707
100.014,1.98E-03,-0.164747689,-0.359637022
100.015,1.99E-03,-0.164740515,-0.359734229
100.016,1.99E-03,-0.164732046,-0.359831844
100.017,2.00E-03,-0.164721816,-0.359928672
100.018,2.00E-03,-0.164710291,-0.360027072
100.019,2.00E-03,-0.164697602,-0.360125676
100.02,2.01E-03,-0.16468273,-0.36022233
100.021,2.01E-03,-0.164667275,-0.360322854
100.022,2.01E-03,-0.164649668,-0.360421836
100.023,2.02E-03,-0.164630095,-0.360520266
100.024,2.02E-03,-0.1646085,-0.360618782
100.025,2.03E-03,-0.164584562,-0.360719074
100.026,2.03E-03,-0.164560144,-0.360821316
100.027,2.03E-03,-0.164532205,-0.360924401
100.028,2.04E-03,-0.164502329,-0.361026847
100.029,2.04E-03,-0.164469893,-0.361129059
100.03,2.04E-03,-0.164435143,-0.361233717
100.031,2.05E-03,-0.164397206,-0.36133721
100.03201,2.05E-03,-0.164356767,-0.361442362
100.033,2.06E-03,-0.164312791,-0.361548649
100.034,2.06E-03,-0.164266603,-0.361656712
100.035,0.002063776,-0.164215933,-0.361765531
100.036,2.07E-03,-0.16416244,-0.361875136
100.037,2.07E-03,-0.164105848,-0.361988001
100.038,2.08E-03,-0.164044046,-0.362099236
100.039,2.08E-03,-0.163978417,-0.362212566
100.04,2.08E-03,-0.163908597,-0.362328516
100.041,2.09E-03,-0.163833131,-0.362443767
100.042,2.09E-03,-0.163754084,-0.362563558
100.043,2.09E-03,-0.163669174,-0.362684368
100.044,2.10E-03,-0.163578618,-0.362807768
100.045,2.10E-03,-0.163482182,-0.362933439
100.04601,2.11E-03,-0.163378558,-0.363061234
100.047,2.11E-03,-0.163269549,-0.363193481
100.048,2.11E-03,-0.16315181,-0.363325787
100.049,2.12E-03,-0.163026198,-0.363461761
100.05,2.12E-03,-0.162893164,-0.363602652
100.051,2.12E-03,-0.162749609,-0.363744912
100.052,2.13E-03,-0.162596596,-0.363892206
100.053,2.13E-03,-0.162433076,-0.364044361
100.054,2.14E-03,-0.162257347,-0.36419995
100.055,2.14E-03,-0.162068973,-0.364362291
100.056,2.14E-03,-0.161866396,-0.364529697
100.057,0.002146375,-0.161647375,-0.364700711
100.058,2.15E-03,-0.161413554,-0.364883395
