Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
102.6,-6.82E-03,-0.1690504,-1.500582672
102.601,-6.80E-03,-0.169331703,-1.499916543
102.602,-6.79E-03,-0.169614257,-1.49922946
102.603,-6.77E-03,-0.169895837,-1.498544589
102.604,-6.76E-03,-0.170177256,-1.497854828
102.605,-6.74E-03,-0.170457992,-1.497168676
102.606,-6.73E-03,-0.170737476,-1.496467041
102.607,-6.72E-03,-0.171021849,-1.495773555
102.608,-6.70E-03,-0.171303473,-1.495077391
102.609,-6.69E-03,-0.171582273,-1.494375174
102.61,-6.67E-03,-0.171864682,-1.493682037
102.611,-6.66E-03,-0.172142682,-1.492976677
102.612,-6.64E-03,-0.172421656,-1.4922634
102.613,-6.63E-03,-0.172701009,-1.491548377
102.614,-6.62E-03,-0.172979868,-1.490842435
102.615,-6.60E-03,-0.173256922,-1.490120543
102.616,-6.59E-03,-0.17353674,-1.489400165
102.617,-6.57E-03,-0.173814682,-1.488689799
102.618,-6.56E-03,-0.174091416,-1.48795452
102.619,-6.54E-03,-0.174368994,-1.487234142
102.62,-6.53E-03,-0.174645815,-1.486495486
102.621,-6.51E-03,-0.174926448,-1.485767192
102.622,-6.50E-03,-0.17520132,-1.485022483
102.623,-6.49E-03,-0.175478315,-1.484290347
102.624,-6.47E-03,-0.175754612,-1.483552158
102.625,-6.46E-03,-0.176031172,-1.482807798
102.626,-6.44E-03,-0.176305679,-1.482064952
102.627,-6.43E-03,-0.176580521,-1.481318963
102.628,-6.41E-03,-0.176855508,-1.480559586
102.629,-6.40E-03,-0.177131107,-1.479815575
102.63,-6.38E-03,-0.177405702,-1.479057362
102.631,-6.37E-03,-0.177679787,-1.478299149
102.632,-6.36E-03,-0.17795134,-1.477527781
102.633,-6.34E-03,-0.178226706,-1.476772246
102.634,-6.33E-03,-0.178499788,-1.476014266
102.635,-6.31E-03,-0.178775343,-1.475234982
102.636,-6.30E-03,-0.17904659,-1.4744699
102.637,-6.28E-03,-0.179319846,-1.473697252
102.638,-6.27E-03,-0.179590759,-1.472912845
102.639,-6.26E-03,-0.17986176,-1.472144038
102.64,-6.24E-03,-0.180133735,-1.471356954
102.641,-6.23E-03,-0.180404924,-1.470580464
102.642,-6.21E-03,-0.180674993,-1.469777781
102.643,-6.20E-03,-0.180947027,-1.469006878
102.644,-6.18E-03,-0.181215102,-1.468210248
102.645,-6.17E-03,-0.181484531,-1.46741129
102.646,-6.15E-03,-0.181754585,-1.466620946
102.647,-6.14E-03,-0.182021278,-1.465813257
102.64799,-6.13E-03,-0.182288684,-1.465010107
102.649,-6.11E-03,-0.182559132,-1.464211033
102.65,-6.10E-03,-0.182824981,-1.4633924
102.651,-6.08E-03,-0.183095632,-1.462597516
102.652,-6.07E-03,-0.183361219,-1.461773878
102.653,-6.05E-03,-0.183627853,-1.460967003
102.654,-6.04E-03,-0.183891752,-1.460148953
102.655,-6.03E-03,-0.184157383,-1.459324616
102.656,-6.01E-03,-0.184422941,-1.458510058
102.657,-6.00E-03,-0.184692239,-1.457689214
102.658,-5.98E-03,-0.184953111,-1.456853352
102.659,-5.97E-03,-0.185217228,-1.456037979
102.66,-5.95E-03,-0.185479948,-1.455201651
102.661,-5.94E-03,-0.185743891,-1.454367419
102.66199,-5.93E-03,-0.186001562,-1.453515957
102.663,-5.91E-03,-0.186268604,-1.45267765
102.664,-5.90E-03,-0.186528734,-1.451833639
102.665,-5.88E-03,-0.186789242,-1.450991491
102.666,-5.87E-03,-0.187050726,-1.450151089
102.667,-5.85E-03,-0.18730975,-1.449288451
102.668,-5.84E-03,-0.187568192,-1.448438154
102.669,-5.82E-03,-0.187827522,-1.447600778
102.67,-5.81E-03,-0.188086648,-1.446744544
102.671,-5.80E-03,-0.188341655,-1.445882488
102.672,-0.005781933,-0.188598075,-1.445016591
102.673,-5.77E-03,-0.18885301,-1.444153371
102.674,-5.75E-03,-0.18910857,-1.443296438
102.675,-5.74E-03,-0.18936288,-1.442420646
102.67599,-5.72E-03,-0.189616199,-1.441552653
102.677,-5.71E-03,-0.189869737,-1.440663356
102.678,-5.70E-03,-0.190123334,-1.439799555
102.679,-5.68E-03,-0.190374209,-1.438926673
102.68,-5.67E-03,-0.190623934,-1.43804343
102.681,-5.65E-03,-0.190870342,-1.437162398
102.682,-5.64E-03,-0.191121726,-1.436274382
102.683,-5.62E-03,-0.19136435,-1.435381826
102.684,-5.61E-03,-0.191611456,-1.434500446
102.685,-5.60E-03,-0.191856219,-1.433608704
102.686,-5.58E-03,-0.192099978,-1.432719175
102.687,-5.57E-03,-0.19234416,-1.431813114
102.688,-5.55E-03,-0.192584586,-1.430923818
102.689,-5.54E-03,-0.192824256,-1.430028118
102.68999,-5.52E-03,-0.193062646,-1.429118565
102.691,-5.51E-03,-0.193300919,-1.428206335
102.692,-5.50E-03,-0.193537649,-1.427295734
102.693,-5.48E-03,-0.193769272,-1.426380477
102.694,-5.47E-03,-0.194001914,-1.42548338
102.695,-5.45E-03,-0.194232212,-1.424559974
102.696,-5.44E-03,-0.194461885,-1.423653215
102.697,-5.42E-03,-0.19468664,-1.422715955
102.698,-5.41E-03,-0.19491202,-1.421809779
102.699,-5.40E-03,-0.195134329,-1.420889632
102.7,-5.38E-03,-0.195353263,-1.419961452
102.701,-5.37E-03,-0.195572458,-1.419043867
102.702,-5.35E-03,-0.195786837,-1.4181023
102.703,-5.34E-03,-0.195998466,-1.417173422
102.70399,-5.32E-03,-0.196211113,-1.416239422
102.705,-5.31E-03,-0.196417532,-1.415299717
102.706,-5.30E-03,-0.196623776,-1.414375263
102.707,-5.28E-03,-0.196824971,-1.413425663
102.708,-5.27E-03,-0.197022571,-1.412493293
102.709,-5.25E-03,-0.197215661,-1.411546487
102.71,-5.24E-03,-0.197404195,-1.410602476
102.711,-5.22E-03,-0.197594869,-1.409663702
102.712,-5.21E-03,-0.197776375,-1.40870281
102.713,-5.20E-03,-0.197956193,-1.407754491
102.714,-5.18E-03,-0.198128546,-1.406803844
102.715,-5.17E-03,-0.198298789,-1.405852381
102.716,-5.15E-03,-0.198464186,-1.404903713
102.717,-5.14E-03,-0.198622962,-1.403932343
102.71799,-5.12E-03,-0.198777547,-1.402985188
102.719,-5.11E-03,-0.198930415,-1.402020571
102.72,-5.10E-03,-0.199074013,-1.401064452
102.721,-5.08E-03,-0.199209579,-1.40009739
102.722,-5.07E-03,-0.199342438,-1.399131608
102.723,-5.05E-03,-0.199468705,-1.398175722
102.724,-5.04E-03,-0.19958285,-1.397202141
102.725,-5.03E-03,-0.199691072,-1.396231819
102.726,-5.01E-03,-0.199793532,-1.395273372
102.727,-5.00E-03,-0.199886505,-1.394291176
102.728,-4.98E-03,-0.199972521,-1.39333168
102.729,-4.97E-03,-0.200047478,-1.39235449
102.73,-4.95E-03,-0.200114024,-1.391390339
102.731,-4.94E-03,-0.200169816,-1.390424208
102.732,-4.93E-03,-0.200217153,-1.38942746
102.733,-4.91E-03,-0.200251903,-1.388453296
102.734,-4.90E-03,-0.200275186,-1.387476805
102.735,-4.88E-03,-0.200285955,-1.386505202
102.736,-4.87E-03,-0.200282942,-1.385539537
102.737,-4.85E-03,-0.200263326,-1.384545816
102.738,-4.84E-03,-0.200233437,-1.383578987
102.739,-4.83E-03,-0.200187555,-1.382594812
102.74,-4.81E-03,-0.2001221,-1.381628215
102.741,-4.80E-03,-0.200042443,-1.380662201
102.742,-4.78E-03,-0.199942529,-1.379669062
102.743,-4.77E-03,-0.199824048,-1.378706424
102.744,-4.76E-03,-0.199683651,-1.377720153
102.745,-4.74E-03,-0.199523929,-1.376758446
102.746,-4.73E-03,-0.199338712,-1.375780208
102.747,-4.71E-03,-0.199130736,-1.374804764
102.748,-4.70E-03,-0.198893671,-1.373839099
102.749,-4.68E-03,-0.198628404,-1.372868544
102.75,-4.67E-03,-0.198328577,-1.371906372
102.751,-4.66E-03,-0.197997448,-1.3709513
102.752,-4.64E-03,-0.197629779,-1.369982609
