Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,2.96E-03,-0.315433805,-0.670411508
99.901,2.97E-03,-0.315472455,-0.670654001
99.902,2.98E-03,-0.315512123,-0.670902664
99.903,2.98E-03,-0.315550686,-0.671144691
99.904,2.99E-03,-0.315589423,-0.671390211
99.905,3.00E-03,-0.315628509,-0.671633636
99.906,3.01E-03,-0.315667392,-0.67187642
99.90701,3.02E-03,-0.315705372,-0.672116876
99.908,3.02E-03,-0.315745012,-0.672361639
99.909,3.03E-03,-0.315783138,-0.672600989
99.91,3.04E-03,-0.315820595,-0.672841445
99.911,3.05E-03,-0.31585808,-0.673078408
99.912,3.05E-03,-0.315896847,-0.673321309
99.913,3.06E-03,-0.315935235,-0.673559436
99.914,3.07E-03,-0.315973768,-0.673796108
99.915,3.08E-03,-0.316009653,-0.674029405
99.916,3.09E-03,-0.316047721,-0.674267591
99.917,3.09E-03,-0.316086051,-0.674503099
99.918,3.10E-03,-0.316122751,-0.674737035
99.919,3.11E-03,-0.31615948,-0.674969575
99.92,3.12E-03,-0.316197023,-0.675205374
99.92101,3.12E-03,-0.316234713,-0.675441872
99.922,3.13E-03,-0.316272024,-0.67567447
99.923,3.14E-03,-0.316308811,-0.675905088
99.924,3.15E-03,-0.316345337,-0.676137977
99.925,3.16E-03,-0.316381484,-0.676367432
99.926,3.16E-03,-0.316416757,-0.676594151
99.927,3.17E-03,-0.316454913,-0.676825002
99.928,3.18E-03,-0.316491554,-0.677056785
99.929,3.19E-03,-0.316526101,-0.677280535
99.93,3.19E-03,-0.316563353,-0.677512202
99.931,3.20E-03,-0.316598831,-0.677736709
99.932,3.21E-03,-0.316634134,-0.677964301
99.933,3.22E-03,-0.316669146,-0.678186712
99.934,3.23E-03,-0.316704594,-0.678411219
99.93501,3.23E-03,-0.316741382,-0.678637531
99.936,3.24E-03,-0.316776306,-0.678860408
99.937,3.25E-03,-0.316810969,-0.679084158
99.938,3.26E-03,-0.316846417,-0.679308898
99.939,3.26E-03,-0.316880964,-0.679529738
99.94,3.27E-03,-0.316915102,-0.679750694
99.941,3.28E-03,-0.316950522,-0.679971534
99.942,3.29E-03,-0.316984282,-0.680190686
99.943,3.29E-03,-0.317017199,-0.680405064
99.944,3.30E-03,-0.317052967,-0.680629048
99.945,3.31E-03,-0.317085243,-0.680842844
99.946,3.32E-03,-0.317120284,-0.681061239
99.947,3.33E-03,-0.317154307,-0.681276724
99.948,3.33E-03,-0.317187165,-0.681494188
99.94901,3.34E-03,-0.31722174,-0.681713514
99.95,3.35E-03,-0.317253085,-0.681924575
99.951,3.36E-03,-0.317286729,-0.682138372
99.952,3.36E-03,-0.317320519,-0.682353042
99.953,3.37E-03,-0.317353202,-0.682567828
99.954,3.38E-03,-0.317385158,-0.682778948
99.955,3.39E-03,-0.317417289,-0.682988029
99.956,3.39E-03,-0.317449099,-0.683199964
99.957,3.40E-03,-0.317480735,-0.683409628
99.958,3.41E-03,-0.317511556,-0.683619932
99.959,3.42E-03,-0.317543716,-0.68382785
99.96,3.42E-03,-0.317576836,-0.684042345
99.961,3.43E-03,-0.317606988,-0.684247003
99.962,3.44E-03,-0.317637547,-0.684451719
99.96301,3.45E-03,-0.317668717,-0.684659812
99.964,3.46E-03,-0.317699305,-0.684865867
99.965,3.46E-03,-0.317729719,-0.685072562
99.966,3.47E-03,-0.317759521,-0.685279781
99.967,3.48E-03,-0.317788566,-0.685481413
99.968,3.49E-03,-0.317818165,-0.685685023
99.969,3.49E-03,-0.317847938,-0.685890962
99.97,3.50E-03,-0.317876926,-0.686093059
99.971,3.51E-03,-0.31790405,-0.68629079
99.972,3.52E-03,-0.317934668,-0.686497835
99.973,3.52E-03,-0.317960075,-0.686693238
99.974,3.53E-03,-0.317989994,-0.686897489
99.975,3.54E-03,-0.318016275,-0.687094056
99.976,3.55E-03,-0.318041799,-0.687292835
99.97701,3.55E-03,-0.318069302,-0.687495223
99.978,3.56E-03,-0.318095903,-0.687692547
99.979,3.57E-03,-0.318120728,-0.687887834
99.98,3.58E-03,-0.318147329,-0.688085624
99.981,3.58E-03,-0.318172184,-0.688283821
99.982,3.59E-03,-0.318195816,-0.688478583
99.983,3.60E-03,-0.318219041,-0.688670727
99.984,3.61E-03,-0.318243721,-0.688867294
99.985,3.61E-03,-0.318267179,-0.689063047
99.986,3.62E-03,-0.318289531,-0.689260254
99.987,3.63E-03,-0.318309467,-0.689449487
99.988,3.64E-03,-0.318332575,-0.689648383
99.989,3.64E-03,-0.318351958,-0.689837965
99.99,3.65E-03,-0.318372156,-0.690030283
99.991,3.66E-03,-0.318391772,-0.690222369
99.992,3.67E-03,-0.318411272,-0.690415618
99.993,3.67E-03,-0.318429084,-0.690605957
99.994,3.68E-03,-0.318444509,-0.690794201
99.995,3.69E-03,-0.318460545,-0.69098681
99.996,3.70E-03,-0.31847693,-0.691177906
99.997,3.70E-03,-0.31848962,-0.691366557
99.998,3.71E-03,-0.318503822,-0.691556663
99.999,3.72E-03,-0.318516046,-0.691744906
100,3.73E-03,-0.31852728,-0.691934081
100.001,3.73E-03,-0.318536564,-0.692122907
100.002,3.74E-03,-0.318545994,-0.692312431
100.003,3.75E-03,-0.318552833,-0.69249823
100.004,3.76E-03,-0.318558945,-0.692687521
100.005,3.76E-03,-0.31856561,-0.692882168
100.006,3.77E-03,-0.31856756,-0.693066104
100.007,3.78E-03,-0.31856948,-0.693254173
100.008,3.79E-03,-0.318569393,-0.693441078
100.009,3.79E-03,-0.31856916,-0.6936313
100.01,3.80E-03,-0.318565901,-0.693819078
100.011,3.81E-03,-0.31856072,-0.694005692
100.012,3.82E-03,-0.318554172,-0.694194576
100.013,3.82E-03,-0.318545877,-0.694385613
100.014,3.83E-03,-0.318534207,-0.694573508
100.015,3.84E-03,-0.318519451,-0.6947621
100.016,3.85E-03,-0.318504171,-0.694954186
100.017,3.85E-03,-0.318486738,-0.695144641
100.018,3.86E-03,-0.318465696,-0.695335621
100.019,3.87E-03,-0.318440958,-0.695523049
100.02,3.88E-03,-0.318414968,-0.695716299
100.021,3.88E-03,-0.318385748,-0.695910829
100.022,3.89E-03,-0.318352861,-0.696103612
100.023,3.90E-03,-0.318315724,-0.696298201
100.024,3.91E-03,-0.31827655,-0.696492963
100.025,3.91E-03,-0.318231905,-0.696687493
100.026,3.92E-03,-0.318184757,-0.696885167
100.027,3.93E-03,-0.318132545,-0.697081327
100.028,3.93E-03,-0.318076549,-0.697280979
100.029,3.94E-03,-0.318015896,-0.697483541
100.03,3.95E-03,-0.317950005,-0.697683718
100.031,3.96E-03,-0.317878963,-0.697885407
100.03201,3.96E-03,-0.317802303,-0.698094082
100.033,3.97E-03,-0.31772154,-0.698303629
100.034,3.98E-03,-0.317632861,-0.698510557
100.035,3.99E-03,-0.317539059,-0.69872156
100.036,3.99E-03,-0.317437225,-0.698934949
100.037,4.00E-03,-0.317329454,-0.699152064
100.038,4.01E-03,-0.317214814,-0.699370576
100.039,4.02E-03,-0.317089376,-0.699587225
100.04,4.02E-03,-0.316958758,-0.699813652
100.041,4.03E-03,-0.316817022,-0.70004072
100.042,4.04E-03,-0.316665566,-0.700269535
100.043,4.04E-03,-0.316505961,-0.70050708
100.044,4.05E-03,-0.31633515,-0.700746023
100.045,4.06E-03,-0.316152786,-0.700991193
100.04601,4.07E-03,-0.315955956,-0.701234268
100.047,4.07E-03,-0.31574961,-0.701489625
100.048,4.08E-03,-0.315527082,-0.701746496
100.049,4.09E-03,-0.315289915,-0.702011515
100.05,4.10E-03,-0.315036101,-0.702280551
100.051,4.10E-03,-0.314765173,-0.702558493
100.052,4.11E-03,-0.314476201,-0.702845631
100.053,4.12E-03,-0.314166071,-0.703139929
100.054,4.12E-03,-0.313832308,-0.703439699
100.055,4.13E-03,-0.313473691,-0.703748665
100.056,4.14E-03,-0.313090335,-0.704072008
100.057,4.15E-03,-0.312675838,-0.704406411
100.058,4.15E-03,-0.312228745,-0.704753678
