Structure Acceleration, RAO-Based Response
Line A: Structure Acceleration, RAO-Based Response - Global Z (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²]
,
*Time (s),Line A (mm/s?
100.7,-44.37280074
100.701,-44.37616467
100.702,-44.37951371
100.703,-44.38285902
100.70399,-44.38616708
100.70499,-44.38946396
100.70599,-44.39274222
100.707,-44.3960391
100.708,-44.3992801
100.709,-44.4025211
100.71,-44.40571368
100.711,-44.40892115
100.712,-44.41209137
100.713,-44.4152467
100.714,-44.41840947
100.715,-44.42153126
100.716,-44.42464188
100.717,-44.42774132
100.71799,-44.43081096
100.71899,-44.43386197
100.71999,-44.43689808
100.721,-44.43995282
100.722,-44.44297031
100.723,-44.44595799
100.724,-44.44891959
100.725,-44.45189238
100.726,-44.45482418
100.727,-44.45773736
100.728,-44.46066543
100.729,-44.46354136
100.73,-44.46642473
100.731,-44.46925595
100.73199,-44.47209835
100.73299,-44.47492585
100.73399,-44.47772354
100.735,-44.48053241
100.736,-44.48328912
100.737,-44.48603839
100.738,-44.48877275
100.739,-44.49149966
100.74,-44.49419305
100.741,-44.49686781
100.742,-44.49953511
100.743,-44.50218007
100.744,-44.50481758
100.745,-44.50741783
100.74599,-44.51001436
100.74699,-44.51260343
100.74799,-44.51515153
100.749,-44.51770335
100.75,-44.5202291
100.751,-44.52273622
100.752,-44.52523217
100.753,-44.52771321
100.754,-44.53016445
100.755,-44.53260824
100.756,-44.53502595
100.757,-44.53744367
100.758,-44.5398353
100.759,-44.54219714
100.75999,-44.54455525
100.76099,-44.54688355
100.76199,-44.54919323
100.763,-44.55151409
100.764,-44.55380142
100.765,-44.55605522
100.766,-44.55830902
100.767,-44.56054419
100.768,-44.56275702
100.769,-44.56495866
100.77,-44.56713423
100.771,-44.56929862
100.772,-44.57144812
100.77299,-44.57356036
100.77399,-44.57568005
100.77499,-44.57778111
100.77599,-44.57986355
100.777,-44.58193481
100.778,-44.58398744
100.779,-44.58599165
100.78,-44.58800331
100.781,-44.58998144
100.782,-44.59195584
100.783,-44.59391907
100.784,-44.59585249
100.785,-44.59776729
100.786,-44.59967837
100.78699,-44.60155591
100.78799,-44.60343346
100.78899,-44.60528493
100.78999,-44.60711405
100.791,-44.60893944
100.792,-44.61074248
100.793,-44.61251572
100.794,-44.61428896
100.795,-44.61603612
100.796,-44.61776465
100.797,-44.61948201
100.798,-44.62116957
100.799,-44.62284595
100.8,-44.62451488
100.80099,-44.62615773
100.80199,-44.62778568
100.80299,-44.62938011
100.80399,-44.63098198
100.805,-44.6325615
100.806,-44.6341224
100.807,-44.63567212
100.808,-44.63719204
100.809,-44.63869706
100.81,-44.64018345
100.811,-44.64166239
100.812,-44.64311898
100.813,-44.64455321
100.814,-44.64597628
100.81499,-44.64738071
100.81599,-44.64876652
100.81699,-44.6501337
100.81799,-44.65150088
100.819,-44.65284571
100.82,-44.65415701
100.821,-44.65547577
100.822,-44.65675727
100.823,-44.65802759
100.824,-44.65929419
100.825,-44.66053098
100.826,-44.66174915
100.827,-44.6629487
100.828,-44.66412961
100.82899,-44.66531053
100.82999,-44.66647655
100.83099,-44.66760159
100.832,-44.66874152
100.833,-44.66986284
100.834,-44.67095807
100.835,-44.67204213
100.836,-44.67310384
100.837,-44.67415065
100.838,-44.67518628
100.839,-44.67619956
100.84,-44.67721283
100.841,-44.67820004
100.842,-44.67916489
100.84299,-44.68012974
100.84399,-44.68108341
100.84499,-44.68201846
100.846,-44.68294978
100.847,-44.68385875
100.848,-44.684764
100.849,-44.68565434
100.85,-44.68654096
100.851,-44.68739778
100.852,-44.68825087
100.853,-44.68910769
100.854,-44.68993098
100.855,-44.69077662
100.856,-44.69160363
100.85699,-44.69241947
100.85799,-44.69323531
100.85899,-44.69406232
100.86,-44.69487816
100.861,-44.6957089
100.862,-44.69653219
100.863,-44.69737411
100.864,-44.6982123
100.865,-44.69908774
100.866,-44.69996318
100.867,-44.70089078
100.868,-44.70183328
100.869,-44.70284283
100.87,-44.70390454
100.87099,-44.70531642
100.87199,-44.7069183
100.87299,-44.70867664
100.874,-44.71063614
100.875,-44.71283033
100.876,-44.71535608
100.877,-44.71824691
100.878,-44.72159967
100.879,-44.72548515
100.88,-44.72995177
100.881,-44.73444447
100.882,-44.73482817
100.883,-44.73513365
100.884,-44.73537579
100.88499,-44.73552108
100.88599,-44.73523051
100.88699,-44.73391175
100.888,-44.73273829
100.889,-44.73171383
100.89,-44.73078623
100.891,-44.72999647
100.892,-44.72927377
100.893,-44.72862929
100.894,-44.72802952
100.895,-44.7274968
100.896,-44.72699761
100.897,-44.72654685
100.89799,-44.72612962
100.89899,-44.72573847
100.89999,-44.72537339
100.90099,-44.72503811
100.902,-44.72472146
100.903,-44.72443089
100.904,-44.72416267
100.905,-44.72389072
100.906,-44.72364858
100.907,-44.72342879
100.908,-44.72321644
100.909,-44.72302645
100.91,-44.72284019
100.911,-44.72265393
100.91199,-44.72248256
100.91299,-44.72230375
100.91399,-44.72213238
100.91499,-44.72194612
100.916,-44.72174868
100.917,-44.72153634
100.918,-44.72129792
100.919,-44.72095147
100.92,-44.72040758
100.921,-44.71984506
100.922,-44.71926764
100.923,-44.71866786
100.924,-44.71804947
100.925,-44.71739382
100.92599,-44.71668601
100.92699,-44.71594468
100.92799,-44.71515492
100.92899,-44.71427947
100.93,-44.71332952
100.931,-44.71229762
100.932,-44.71115395
100.933,-44.70991343
100.934,-44.70854253
100.935,-44.70682144
100.936,-44.70487311
100.937,-44.70285028
100.938,-44.70083863
100.939,-44.6988903
100.93999,-44.69706863
100.94099,-44.69548166
100.94199,-44.69412938
100.94299,-44.69305649
100.944,-44.69228163
100.945,-44.69185695
100.946,-44.69172657
100.947,-44.69185695
100.948,-44.69204694
100.949,-44.69216242
100.95,-44.69190538
100.951,-44.69117522
100.952,-44.69006509
100.953,-44.68852282
100.95399,-44.68640313
100.95499,-44.68374327
100.95599,-44.6809493
100.957,-44.6783416
100.958,-44.67630014
100.959,-44.67498511
100.96,-44.6744822
100.961,-44.67466846
100.962,-44.67514902
100.963,-44.67541352
100.964,-44.67486963
100.965,-44.67338696
100.966,-44.67085004
100.967,-44.66761649
100.96799,-44.66448724
100.96899,-44.66225207
100.96999,-44.66128722
100.971,-44.66153309
100.972,-44.66229305
100.973,-44.66243833
100.974,-44.66118664
100.975,-44.65837032
100.976,-44.65472698
100.977,-44.65166852
100.978,-44.65033486
100.979,-44.65072975
100.98,-44.65168342
100.981,-44.65144873
100.98199,-44.64907572
100.98299,-44.64522004
100.98399,-44.64191571
100.985,-44.64083537
100.986,-44.64181513
100.987,-44.64256018
100.988,-44.64093223
100.989,-44.6370095
100.99,-44.63342577
100.991,-44.63263229
100.992,-44.63399574
100.993,-44.6341671
100.994,-44.63111609
100.995,-44.6267873
