Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,5.85E-03,-0.377215882,-1.074026572
99.901,5.86E-03,-0.377232151,-1.073929481
99.902,5.87E-03,-0.377246412,-1.073825755
99.903,5.88E-03,-0.377261342,-1.073722611
99.904,5.90E-03,-0.377275981,-1.073621213
99.905,5.91E-03,-0.377291668,-1.073518186
99.906,5.92E-03,-0.377304794,-1.073410152
99.90701,5.93E-03,-0.377319637,-1.073303283
99.908,5.94E-03,-0.377333025,-1.073192921
99.909,5.95E-03,-0.377347606,-1.073086169
99.91,5.96E-03,-0.377359975,-1.072973362
99.911,5.97E-03,-0.377373217,-1.072861138
99.912,5.98E-03,-0.377387652,-1.07275066
99.913,5.99E-03,-0.377399847,-1.072636223
99.914,6.01E-03,-0.377413497,-1.072522951
99.915,6.02E-03,-0.377425167,-1.072405255
99.916,6.03E-03,-0.377437886,-1.072288491
99.917,6.04E-03,-0.377451419,-1.072172076
99.918,6.05E-03,-0.377462449,-1.072052517
99.919,6.06E-03,-0.377473829,-1.071931329
99.92,6.07E-03,-0.377485994,-1.071810606
99.92101,6.08E-03,-0.377496821,-1.071687206
99.922,6.09E-03,-0.37750823,-1.07156462
99.923,6.10E-03,-0.377519813,-1.071440987
99.924,6.12E-03,-0.377530378,-1.071316772
99.925,6.13E-03,-0.377540797,-1.071188133
99.926,6.14E-03,-0.377552264,-1.071063452
99.927,6.15E-03,-0.377562334,-1.070935279
99.928,6.16E-03,-0.377572316,-1.070805592
99.929,6.17E-03,-0.377582444,-1.070676255
99.93,6.18E-03,-0.37759199,-1.070544706
99.931,6.19E-03,-0.377600605,-1.070410246
99.932,6.20E-03,-0.377609947,-1.070277765
99.933,6.21E-03,-0.377619843,-1.070146332
99.934,6.22E-03,-0.377628137,-1.070008031
99.93501,6.24E-03,-0.377638033,-1.069872524
99.936,6.25E-03,-0.377645832,-1.069733058
99.937,6.26E-03,-0.377653865,-1.069592545
99.938,6.27E-03,-0.377661869,-1.069452963
99.939,6.28E-03,-0.377669407,-1.069311053
99.94,6.29E-03,-0.377677759,-1.069171936
99.941,6.30E-03,-0.377683638,-1.069027814
99.942,6.31E-03,-0.377691758,-1.068883575
99.943,6.32E-03,-0.377698685,-1.068740035
99.944,6.33E-03,-0.37770404,-1.068594982
99.945,6.34E-03,-0.377709919,-1.068446552
99.946,6.36E-03,-0.377716351,-1.06829952
99.947,6.37E-03,-0.377722812,-1.068153186
99.948,6.38E-03,-0.377727643,-1.068000332
99.94901,6.39E-03,-0.377732184,-1.067846664
99.95,6.40E-03,-0.37773783,-1.067695208
99.951,6.41E-03,-0.377742341,-1.067542005
99.952,6.42E-03,-0.377747696,-1.067391364
99.953,6.43E-03,-0.377749762,-1.067230245
99.954,6.44E-03,-0.377754972,-1.067078789
99.955,6.45E-03,-0.377759192,-1.066923025
99.956,6.46E-03,-0.377762393,-1.066759462
99.957,6.48E-03,-0.377763441,-1.066598808
99.958,6.49E-03,-0.377766992,-1.066441066
99.959,6.50E-03,-0.377769495,-1.066281111
99.96,6.51E-03,-0.377770775,-1.066118944
99.961,6.52E-03,-0.377773336,-1.065958175
99.962,6.53E-03,-0.377774908,-1.065793564
99.96301,6.54E-03,-0.377775636,-1.06562674
99.964,6.55E-03,-0.377775723,-1.065459102
99.965,6.56E-03,-0.377775898,-1.065294142
99.966,6.57E-03,-0.377775781,-1.065126504
99.967,6.58E-03,-0.377774675,-1.064957352
99.968,6.59E-03,-0.377772696,-1.064786455
99.969,6.61E-03,-0.377770746,-1.064614742
99.97,6.62E-03,-0.37776964,-1.064445009
99.971,6.63E-03,-0.377766468,-1.064271899
99.972,6.64E-03,-0.377763703,-1.064099022
99.973,6.65E-03,-0.377760647,-1.063924748
99.974,6.66E-03,-0.377756543,-1.063745702
99.975,6.67E-03,-0.377752178,-1.063570962
99.976,6.68E-03,-0.377746474,-1.063392381
99.97701,6.69E-03,-0.377741759,-1.063215546
99.978,6.70E-03,-0.37773361,-1.063030912
99.979,6.71E-03,-0.377727294,-1.062852214
99.98,6.73E-03,-0.377719465,-1.06267177
99.981,6.74E-03,-0.3777128,-1.062493306
99.982,6.75E-03,-0.377702527,-1.062310068
99.983,6.76E-03,-0.37769234,-1.062127762
99.984,6.77E-03,-0.37768358,-1.061946619
99.985,6.78E-03,-0.377671939,-1.061760588
99.986,6.79E-03,-0.377659278,-1.061575371
99.987,6.80E-03,-0.377645018,-1.061385614
99.988,6.81E-03,-0.377630757,-1.061199582
99.989,6.82E-03,-0.377616059,-1.061013783
99.99,6.83E-03,-0.377599994,-1.06082391
99.991,6.84E-03,-0.377582299,-1.06063101
99.992,6.85E-03,-0.377564022,-1.060441602
99.993,6.87E-03,-0.37754653,-1.060253708
99.994,6.88E-03,-0.377524673,-1.060062554
99.995,6.89E-03,-0.377502613,-1.059869071
99.996,6.90E-03,-0.377479853,-1.059676171
99.997,6.91E-03,-0.377455668,-1.059484319
99.998,6.92E-03,-0.377427321,-1.059285132
99.999,6.93E-03,-0.377400342,-1.059093513
100,6.94E-03,-0.377370859,-1.058898866
100.001,6.95E-03,-0.3773403,-1.058703288
100.002,6.96E-03,-0.377307093,-1.058507711
100.003,6.97E-03,-0.37727278,-1.058314578
100.004,6.98E-03,-0.37723576,-1.058117254
100.005,6.99E-03,-0.377197284,-1.057920279
100.006,7.01E-03,-0.377156335,-1.057721558
100.007,7.02E-03,-0.377112388,-1.057525049
100.008,7.03E-03,-0.377066433,-1.057327492
100.009,7.04E-03,-0.377017102,-1.057126443
100.01,7.05E-03,-0.376966927,-1.056932844
100.011,7.06E-03,-0.376912678,-1.056735753
100.012,7.07E-03,-0.376856566,-1.056536799
100.013,7.08E-03,-0.376795826,-1.056337846
100.014,7.09E-03,-0.376734184,-1.056138892
100.015,7.10E-03,-0.376667333,-1.055939705
100.016,7.11E-03,-0.37659693,-1.055742614
100.017,7.12E-03,-0.376523443,-1.055545988
100.018,7.13E-03,-0.376445154,-1.055347617
100.019,7.15E-03,-0.376363809,-1.055151224
100.02,7.16E-03,-0.376276905,-1.054952154
100.021,7.17E-03,-0.376185722,-1.05475646
100.022,7.18E-03,-0.376091775,-1.05456647
100.023,7.19E-03,-0.37599061,-1.054372289
100.024,7.20E-03,-0.375884963,-1.054181252
100.025,7.21E-03,-0.375772739,-1.053986955
100.026,7.22E-03,-0.375656819,-1.05379906
100.027,7.23E-03,-0.375531992,-1.053608139
100.028,7.24E-03,-0.375402451,-1.053420478
100.029,7.25E-03,-0.375263917,-1.053228858
100.03,7.26E-03,-0.375120697,-1.053046435
100.031,7.27E-03,-0.374967261,-1.052859589
100.03201,7.28E-03,-0.374808122,-1.052675769
100.033,7.30E-03,-0.374639494,-1.052494626
100.034,7.31E-03,-0.37446263,-1.052316744
100.035,7.32E-03,-0.374276919,-1.052139211
100.036,7.33E-03,-0.3740791,-1.051964122
100.037,7.34E-03,-0.37387287,-1.051793224
100.038,7.35E-03,-0.373652962,-1.05162093
100.039,7.36E-03,-0.373425573,-1.051461208
100.04,7.37E-03,-0.373181916,-1.051295432
100.041,7.38E-03,-0.372927287,-1.051139901
100.042,7.39E-03,-0.372658164,-1.050986582
100.043,7.40E-03,-0.372374576,-1.050835825
100.044,7.41E-03,-0.372074341,-1.050689491
100.045,7.42E-03,-0.371757138,-1.050548977
100.04601,7.43E-03,-0.371421338,-1.050407533
100.047,7.44E-03,-0.371067872,-1.050279359
100.048,7.45E-03,-0.370693277,-1.050155261
100.049,7.47E-03,-0.370295864,-1.050038845
100.05,7.48E-03,-0.369873858,-1.049927552
100.051,7.49E-03,-0.369427406,-1.049825689
100.052,7.50E-03,-0.368952577,-1.04973116
100.053,7.51E-03,-0.36844844,-1.049649436
100.054,7.52E-03,-0.367909786,-1.049569692
100.055,7.53E-03,-0.36733484,-1.049505663
100.056,7.54E-03,-0.366721768,-1.049459446
100.057,7.55E-03,-0.366063672,-1.049419516
100.058,7.56E-03,-0.365357962,-1.04939891
