Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.2,9.11E-03,-0.629523885,-2.021068474
99.201,9.14E-03,-0.629581627,-2.021021675
99.202,9.16E-03,-0.62964228,-2.020981861
99.203,9.18E-03,-0.629701361,-2.020932501
99.20399,9.21E-03,-0.629758404,-2.020880347
99.20499,9.23E-03,-0.629817077,-2.020828892
99.20599,9.25E-03,-0.629876507,-2.020776737
99.207,9.28E-03,-0.629933958,-2.020717133
99.208,9.30E-03,-0.629991817,-2.020659158
99.209,9.32E-03,-0.630045193,-2.020588377
99.21,9.35E-03,-0.630105089,-2.020533197
99.211,9.37E-03,-0.630161667,-2.020468935
99.212,9.39E-03,-0.630216557,-2.020398853
99.213,9.42E-03,-0.630273658,-2.020332962
99.214,9.44E-03,-0.630326278,-2.020254033
99.215,9.46E-03,-0.630380993,-2.020178828
99.216,9.49E-03,-0.630435185,-2.020100364
99.217,9.51E-03,-0.630491704,-2.020023996
99.21799,9.53E-03,-0.63054444,-2.019942738
99.21899,9.55E-03,-0.630596885,-2.019855194
99.21999,9.58E-03,-0.630649156,-2.019765088
99.221,9.60E-03,-0.630703929,-2.019682433
99.222,9.62E-03,-0.630754628,-2.01958511
99.223,9.65E-03,-0.630805967,-2.019495238
99.224,9.67E-03,-0.630856957,-2.019397449
99.225,9.69E-03,-0.630908413,-2.019299893
99.226,9.72E-03,-0.63095981,-2.019202569
99.227,9.74E-03,-0.631008937,-2.019096399
99.228,9.76E-03,-0.631061615,-2.01899698
99.229,9.79E-03,-0.631107541,-2.018883824
99.23,9.81E-03,-0.631158589,-2.018779051
99.231,9.83E-03,-0.631205388,-2.018661238
99.23199,9.86E-03,-0.631253468,-2.018551808
99.23299,9.88E-03,-0.631303177,-2.018436557
99.23399,9.90E-03,-0.631349336,-2.018313156
99.235,9.93E-03,-0.631397299,-2.018193714
99.236,9.95E-03,-0.631443865,-2.01807078
99.237,9.97E-03,-0.631487579,-2.017941559
99.238,1.00E-02,-0.631536124,-2.017819788
99.239,1.00E-02,-0.631578849,-2.017684514
99.24,1.00E-02,-0.63162396,-2.017553896
99.241,1.01E-02,-0.631669769,-2.017424442
99.242,0.010087613,-0.631711271,-2.017281251
99.243,1.01E-02,-0.631755742,-2.017147839
99.244,1.01E-02,-0.631798117,-2.017004881
99.245,1.02E-02,-0.63184055,-2.016860992
99.24599,1.02E-02,-0.631882052,-2.016714774
99.24699,0.010202944,-0.631923846,-2.016566927
99.24799,1.02E-02,-0.631966046,-2.016418846
99.249,1.02E-02,-0.632006326,-2.016264945
99.25,1.03E-02,-0.632046198,-2.016112208
99.251,1.03E-02,-0.632084673,-2.015956677
99.252,1.03E-02,-0.632122566,-2.015793929
99.253,1.03E-02,-0.632161682,-2.015633741
99.254,1.04E-02,-0.632197945,-2.015467035
99.255,1.04E-02,-0.632236479,-2.015302889
99.256,1.04E-02,-0.632273208,-2.015134785
99.257,1.04E-02,-0.632308132,-2.01496412
99.258,1.05E-02,-0.632342882,-2.014791826
99.259,1.05E-02,-0.632379029,-2.014622558
99.25999,1.05E-02,-0.632412499,-2.014440484
99.26099,1.05E-02,-0.632447656,-2.014265629
99.26199,1.05E-02,-0.63247903,-2.014081692
99.263,1.06E-02,-0.632510229,-2.013894729
99.264,1.06E-02,-0.632543699,-2.013712889
99.265,1.06E-02,-0.632573443,-2.013524761
99.266,1.06E-02,-0.632603478,-2.013336169
99.267,1.07E-02,-0.632633572,-2.013144083
99.268,1.07E-02,-0.632660813,-2.012952464
99.269,1.07E-02,-0.632686715,-2.012751065
99.27,1.07E-02,-0.632714771,-2.012561075
99.271,1.08E-02,-0.63273916,-2.012356417
99.272,1.08E-02,-0.632765179,-2.012153622
99.27299,1.08E-02,-0.632789975,-2.011954784
99.27399,0.010823474,-0.632810465,-2.011739416
99.27499,0.01084639,-0.632832875,-2.011530567
99.27599,1.09E-02,-0.632855284,-2.011324745
99.277,1.09E-02,-0.632874086,-2.011108212
99.278,1.09E-02,-0.632894749,-2.010898432
99.279,1.09E-02,-0.632910058,-2.010675846
99.28,1.10E-02,-0.632925949,-2.010456054
99.281,1.10E-02,-0.632940209,-2.010236727
99.282,1.10E-02,-0.632954005,-2.010012977
99.283,1.10E-02,-0.632969663,-2.009792952
99.284,1.11E-02,-0.632979732,-2.009568969
99.285,1.11E-02,-0.632987008,-2.00933381
99.286,0.011097684,-0.632993702,-2.009102842
99.28699,1.11E-02,-0.63300092,-2.008872572
99.28799,0.011143435,-0.633006857,-2.008641372
99.28899,1.12E-02,-0.633009593,-2.008403186
99.28999,1.12E-02,-0.633010291,-2.00816663
99.291,1.12E-02,-0.633009768,-2.007925883
99.292,1.12E-02,-0.633004005,-2.007683972
99.293,1.13E-02,-0.632999581,-2.007442992
99.294,1.13E-02,-0.632991781,-2.00719526
99.295,1.13E-02,-0.632980315,-2.006948926
99.296,1.13E-02,-0.632968673,-2.006699564
99.297,1.13E-02,-0.632952026,-2.006447641
99.298,1.14E-02,-0.632934738,-2.006201074
99.299,1.14E-02,-0.632914016,-2.005949151
99.3,0.011416526,-0.632890675,-2.005696995
99.30099,1.14E-02,-0.632862968,-2.005441347
99.30199,1.15E-02,-0.632832118,-2.005183836
99.30299,1.15E-02,-0.632799871,-2.004926791
99.30399,1.15E-02,-0.632761046,-2.004667185
99.305,1.15E-02,-0.63272129,-2.004405949
99.306,1.16E-02,-0.632676529,-2.00414774
99.307,1.16E-02,-0.63262746,-2.003886271
99.308,1.16E-02,-0.632573909,-2.003621543
99.309,1.16E-02,-0.632514013,-2.003358211
99.31,1.16E-02,-0.63244981,-2.003089059
99.311,1.17E-02,-0.632382696,-2.002825495
99.312,1.17E-02,-0.632308715,-2.002561698
99.313,0.011711317,-0.632229145,-2.002293244
99.314,1.17E-02,-0.632143696,-2.002021763
99.31499,1.18E-02,-0.63205132,-2.001755871
99.31599,1.18E-02,-0.631954113,-2.001487883
99.31699,1.18E-02,-0.631849049,-2.001221059
99.31799,1.18E-02,-0.631737348,-2.000953304
99.319,1.18E-02,-0.6316168,-2.000676701
99.32,1.19E-02,-0.631489092,-2.000413137
99.321,1.19E-02,-0.631353643,-2.000144683
99.322,1.19E-02,-0.631209288,-1.999877626
99.323,1.19E-02,-0.63105271,-1.99960894
99.324,1.20E-02,-0.630891009,-1.99934491
99.325,1.20E-02,-0.630714349,-1.999074128
99.326,1.20E-02,-0.630529888,-1.998812892
99.327,1.20E-02,-0.630335242,-1.998550259
99.328,1.20E-02,-0.630127848,-1.998293446
99.32899,1.21E-02,-0.629907358,-1.998033142
99.32999,1.21E-02,-0.629672664,-1.997770742
99.33099,1.21E-02,-0.629423594,-1.997514628
99.332,1.21E-02,-0.629162882,-1.997256419
99.333,1.22E-02,-0.628884882,-1.997001003
99.334,0.012184776,-0.628590991,-1.996756997
99.335,1.22E-02,-0.628280221,-1.996509498
99.336,1.22E-02,-0.62795158,-1.996270614
99.337,1.23E-02,-0.627603033,-1.99602847
99.338,1.23E-02,-0.627233705,-1.99579075
99.339,1.23E-02,-0.626842258,-1.995559316
99.34,1.23E-02,-0.626429508,-1.995331841
99.341,1.23E-02,-0.62599394,-1.99511135
99.342,1.24E-02,-0.625530432,-1.994893886
99.34299,1.24E-02,-0.625041488,-1.994686201
99.34399,1.24E-02,-0.624522334,-1.994478051
99.34499,1.24E-02,-0.623972446,-1.9942855
99.346,1.25E-02,-0.623390253,-1.994094346
99.347,1.25E-02,-0.622770574,-1.9939146
99.348,0.01249746,-0.622116961,-1.993746031
99.349,1.25E-02,-0.621418469,-1.993581885
99.35,1.25E-02,-0.620676554,-1.993432641
99.351,1.26E-02,-0.619889412,-1.993295737
99.352,1.26E-02,-0.619048369,-1.993166748
99.353,0.012608134,-0.618151214,-1.99305499
99.354,1.26E-02,-0.617193815,-1.992962556
99.355,1.27E-02,-0.61616837,-1.992879901
99.356,1.27E-02,-0.615069759,-1.992826816
99.35699,1.27E-02,-0.613890996,-1.992788864
