Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.8,6.23E-03,-0.493307423,-1.420062385
99.801,6.25E-03,-0.493349857,-1.420071232
99.802,6.26E-03,-0.493394269,-1.420082757
99.803,6.28E-03,-0.493436935,-1.420093933
99.804,6.29E-03,-0.493479834,-1.420099987
99.805,6.31E-03,-0.493520987,-1.420103479
99.806,6.32E-03,-0.493562722,-1.42011256
99.80701,6.34E-03,-0.493605388,-1.420114073
99.80801,6.35E-03,-0.493647472,-1.420118962
99.80901,6.36E-03,-0.493688858,-1.420120825
99.81001,6.38E-03,-0.493731059,-1.420119661
99.811,6.39E-03,-0.493770698,-1.420116285
99.812,6.41E-03,-0.493811793,-1.420113374
99.813,0.006423429,-0.49385149,-1.420104294
99.814,6.44E-03,-0.493893458,-1.420102548
99.815,6.45E-03,-0.493931992,-1.420091838
99.816,6.47E-03,-0.493972504,-1.420082524
99.817,6.48E-03,-0.494011329,-1.420071232
99.818,6.50E-03,-0.494052307,-1.420064014
99.819,6.51E-03,-0.494089909,-1.420046668
99.82,6.53E-03,-0.494128908,-1.420030952
99.82101,6.54E-03,-0.494168897,-1.42001675
99.82201,6.56E-03,-0.494206615,-1.420000452
99.82301,6.57E-03,-0.494244567,-1.419977983
99.82401,6.59E-03,-0.494281994,-1.419954351
99.825,6.60E-03,-0.494320295,-1.41993491
99.826,6.61E-03,-0.4943565,-1.419908833
99.827,6.63E-03,-0.494394044,-1.419882989
99.828,6.64E-03,-0.494430074,-1.419856795
99.829,6.66E-03,-0.494466163,-1.419830951
99.83,6.67E-03,-0.494502601,-1.419799519
99.831,6.69E-03,-0.494537409,-1.419767505
99.832,6.70E-03,-0.494574953,-1.419741078
99.833,6.72E-03,-0.494609005,-1.419702196
99.834,6.73E-03,-0.494642765,-1.419665059
99.83501,6.75E-03,-0.494679261,-1.419629785
99.83601,6.76E-03,-0.494712731,-1.419591368
99.83701,6.78E-03,-0.49474847,-1.419555279
99.83801,6.79E-03,-0.494781474,-1.419511973
99.839,6.81E-03,-0.494815467,-1.419470995
99.84,6.82E-03,-0.494847249,-1.41942536
99.841,0.006834602,-0.494882232,-1.419381821
99.842,6.85E-03,-0.494913838,-1.419329899
99.843,6.86E-03,-0.494944456,-1.419279841
99.844,6.88E-03,-0.494979729,-1.419237
99.845,6.89E-03,-0.49501122,-1.419185312
99.846,6.91E-03,-0.495042128,-1.419135835
99.847,6.92E-03,-0.49507292,-1.419078559
99.848,6.94E-03,-0.495104992,-1.419026637
99.84901,6.95E-03,-0.495133165,-1.418964239
99.85001,6.97E-03,-0.495164248,-1.418908243
99.85101,6.98E-03,-0.495193584,-1.418850734
99.85201,7.00E-03,-0.495223561,-1.418791828
99.853,7.01E-03,-0.495252374,-1.418728032
99.854,7.02E-03,-0.495280721,-1.418666448
99.855,7.04E-03,-0.495309359,-1.418599859
99.856,7.05E-03,-0.495336717,-1.418535132
99.857,7.07E-03,-0.495364424,-1.418468659
99.858,7.08E-03,-0.495391665,-1.418398693
99.859,7.10E-03,-0.495417684,-1.418332686
99.86,7.11E-03,-0.495443121,-1.418256783
99.861,7.13E-03,-0.495469663,-1.418182626
99.862,7.14E-03,-0.495493703,-1.41810684
99.86301,7.16E-03,-0.495519605,-1.418030472
99.86401,7.17E-03,-0.495544286,-1.417957363
99.86501,7.19E-03,-0.495568092,-1.41787983
99.866,7.20E-03,-0.495590386,-1.417795662
99.867,7.21E-03,-0.495615299,-1.417723717
99.868,7.23E-03,-0.495636137,-1.417637104
99.869,7.24E-03,-0.495658198,-1.417551888
99.87,7.26E-03,-0.495677465,-1.417464809
99.871,7.27E-03,-0.495698361,-1.417383435
99.872,7.29E-03,-0.495716813,-1.417292748
99.873,7.30E-03,-0.495736545,-1.417205553
99.874,7.32E-03,-0.495756627,-1.417120453
99.875,7.33E-03,-0.495773798,-1.417028951
99.876,7.35E-03,-0.49579062,-1.416934771
99.87701,7.36E-03,-0.495804416,-1.416833606
99.87801,7.38E-03,-0.495822285,-1.416745479
99.87901,7.39E-03,-0.495834451,-1.41664641
99.88,7.40E-03,-0.495848595,-1.416548621
99.881,7.42E-03,-0.495860819,-1.416449086
99.882,7.43E-03,-0.495872635,-1.416347921
99.883,7.45E-03,-0.495883985,-1.416249201
99.884,7.46E-03,-0.495893415,-1.416145242
99.885,7.48E-03,-0.495903252,-1.416046522
99.886,7.49E-03,-0.49591175,-1.415943378
99.887,7.51E-03,-0.495917746,-1.415838255
99.888,7.52E-03,-0.495923508,-1.415734878
99.889,7.53E-03,-0.495924847,-1.415620907
99.89,7.55E-03,-0.495928514,-1.415516599
99.89101,7.56E-03,-0.495929678,-1.415402396
99.89201,7.58E-03,-0.495929446,-1.415293431
99.89301,7.59E-03,-0.495927408,-1.415182254
99.894,7.61E-03,-0.495923276,-1.41506712
99.895,7.62E-03,-0.495918444,-1.414957456
99.896,7.64E-03,-0.495912682,-1.414846047
99.897,7.65E-03,-0.49590331,-1.414729632
99.898,7.67E-03,-0.495892251,-1.414616709
99.899,7.68E-03,-0.495879503,-1.414501807
99.9,7.69E-03,-0.495863496,-1.414374565
99.901,7.71E-03,-0.495845161,-1.41425617
99.902,7.72E-03,-0.49582636,-1.414142083
99.903,7.74E-03,-0.495804823,-1.414022874
99.904,7.75E-03,-0.495780201,-1.413903665
99.90501,7.77E-03,-0.495754241,-1.413783757
99.90601,7.78E-03,-0.495721761,-1.413660357
99.90701,7.80E-03,-0.495689514,-1.413543709
99.908,7.81E-03,-0.495653367,-1.413420541
99.909,7.83E-03,-0.495612912,-1.413297025
99.91,7.84E-03,-0.495567336,-1.413173974
99.911,7.85E-03,-0.495521235,-1.413051621
99.912,7.87E-03,-0.495471759,-1.412936021
99.913,7.88E-03,-0.495414948,-1.412811107
99.914,7.90E-03,-0.495355809,-1.412688405
99.915,7.91E-03,-0.495291199,-1.412565354
99.916,7.93E-03,-0.495222805,-1.412444399
99.917,7.94E-03,-0.495150103,-1.412322628
99.918,7.96E-03,-0.49507193,-1.412204816
99.91901,7.97E-03,-0.494984735,-1.412074314
99.92001,7.98E-03,-0.494894921,-1.411955338
99.92101,8.00E-03,-0.494797772,-1.411835081
99.922,8.01E-03,-0.494697015,-1.411713311
99.923,8.03E-03,-0.494587002,-1.411594916
99.924,0.008041738,-0.494471227,-1.41148176
99.925,8.06E-03,-0.494348234,-1.411366044
99.926,8.07E-03,-0.494215987,-1.411251258
99.927,8.09E-03,-0.494076696,-1.411138684
99.928,8.10E-03,-0.49392652,-1.411021804
99.929,8.11E-03,-0.493770756,-1.410916913
99.93,8.13E-03,-0.493602303,-1.41080399
99.931,8.14E-03,-0.493425934,-1.410698285
99.93201,8.16E-03,-0.493239088,-1.41059584
99.93301,8.17E-03,-0.493039086,-1.410491066
99.93401,8.19E-03,-0.492830237,-1.41039642
99.93501,8.20E-03,-0.492605672,-1.410298049
99.936,8.21E-03,-0.49236865,-1.41020061
99.937,8.23E-03,-0.492118066,-1.410113182
99.938,8.24E-03,-0.491853512,-1.410029829
99.939,8.26E-03,-0.491572835,-1.409946592
99.94,8.27E-03,-0.491275277,-1.409867546
99.941,8.29E-03,-0.490962237,-1.409795368
99.942,8.30E-03,-0.490627717,-1.409722958
99.943,8.32E-03,-0.490276609,-1.409662073
99.944,8.33E-03,-0.489900645,-1.409601187
99.945,8.34E-03,-0.48950396,-1.40954915
99.94601,8.36E-03,-0.48908469,-1.40950561
99.94701,8.37E-03,-0.488637714,-1.409464399
99.94801,8.39E-03,-0.488163554,-1.409433433
99.94901,8.40E-03,-0.487660203,-1.409412595
99.95,8.42E-03,-0.487126934,-1.40940561
99.951,8.43E-03,-0.486554811,-1.409400837
99.952,8.44E-03,-0.485949888,-1.409414806
99.953,8.46E-03,-0.485302327,-1.409435295
99.954,8.47E-03,-0.48461181,-1.409471384
99.955,8.49E-03,-0.483871816,-1.409522141
99.956,8.50E-03,-0.483077776,-1.409581979
99.957,8.52E-03,-0.482225325,-1.40966475
