Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,2.66E-03,-0.293257268,-0.748884806
99.901,2.67E-03,-0.293296674,-0.749038183
99.902,2.68E-03,-0.293335208,-0.749192666
99.903,2.69E-03,-0.29337345,-0.749343191
99.904,2.69E-03,-0.293411053,-0.749495288
99.905,2.70E-03,-0.293449295,-0.749645405
99.906,2.71E-03,-0.29348809,-0.749796221
99.90701,2.72E-03,-0.293526333,-0.749948784
99.908,2.72E-03,-0.293563528,-0.750095642
99.909,2.73E-03,-0.293602207,-0.750246109
99.91,2.74E-03,-0.293639954,-0.750392617
99.911,2.75E-03,-0.293677527,-0.750538486
99.912,2.75E-03,-0.293715188,-0.750683655
99.913,2.76E-03,-0.293751829,-0.750828127
99.914,2.77E-03,-0.293789664,-0.750973821
99.915,2.78E-03,-0.293827761,-0.751120271
99.916,2.78E-03,-0.293864403,-0.751261425
99.917,2.79E-03,-0.293900928,-0.751403917
99.918,2.80E-03,-0.293938589,-0.751545944
99.919,2.81E-03,-0.293975172,-0.751688378
99.92,2.81E-03,-0.294011377,-0.751828309
99.92101,2.82E-03,-0.294047844,-0.75196696
99.922,2.83E-03,-0.294083962,-0.752102933
99.923,2.84E-03,-0.294120749,-0.752243621
99.924,2.84E-03,-0.294157391,-0.752380351
99.925,2.85E-03,-0.294192432,-0.752517313
99.926,2.86E-03,-0.294228055,-0.752652879
99.927,2.87E-03,-0.294264551,-0.752788561
99.928,2.87E-03,-0.294298807,-0.752920401
99.929,2.88E-03,-0.294334866,-0.753054162
99.93,2.89E-03,-0.294369267,-0.753186003
99.931,2.89E-03,-0.294405763,-0.753318192
99.932,2.90E-03,-0.29443996,-0.753449451
99.933,2.91E-03,-0.294476078,-0.753581815
99.934,2.92E-03,-0.294510595,-0.753710803
99.93501,2.92E-03,-0.294545142,-0.753839908
99.936,2.93E-03,-0.294580183,-0.753969187
99.937,2.94E-03,-0.294614409,-0.754094159
99.938,2.95E-03,-0.294647907,-0.754222623
99.939,2.95E-03,-0.294682541,-0.75434678
99.94,2.96E-03,-0.294716301,-0.754471461
99.941,2.97E-03,-0.294751022,-0.754597771
99.942,2.98E-03,-0.294783415,-0.754718145
99.943,2.98E-03,-0.294816971,-0.75484335
99.944,2.99E-03,-0.294850441,-0.754963839
99.945,3.00E-03,-0.294883794,-0.755091023
99.946,3.01E-03,-0.294915139,-0.755206216
99.947,3.01E-03,-0.294948492,-0.755328219
99.948,3.02E-03,-0.294981699,-0.75544737
99.94901,3.03E-03,-0.295014062,-0.755565416
99.95,3.04E-03,-0.295046571,-0.755683985
99.951,3.04E-03,-0.295079139,-0.755804824
99.952,3.05E-03,-0.29510996,-0.755916059
99.953,3.06E-03,-0.295142439,-0.756035442
99.954,0.00306545,-0.295174279,-0.756148715
99.955,3.07E-03,-0.295204227,-0.756259775
99.956,3.08E-03,-0.295236328,-0.756375666
99.957,3.09E-03,-0.295266305,-0.756485621
99.958,3.10E-03,-0.295297767,-0.756600988
99.959,3.10E-03,-0.295328064,-0.756710651
99.96,3.11E-03,-0.29535775,-0.756821886
99.961,3.12E-03,-0.295388832,-0.756931782
99.962,3.12E-03,-0.295418286,-0.757040165
99.96301,3.13E-03,-0.295447651,-0.757148548
99.964,3.14E-03,-0.295476435,-0.757255242
99.965,3.15E-03,-0.295505422,-0.757361937
99.966,3.15E-03,-0.295534846,-0.757471076
99.967,3.16E-03,-0.295562728,-0.757573463
99.968,3.17E-03,-0.295591977,-0.757682545
99.969,3.18E-03,-0.295618549,-0.757784059
99.97,3.18E-03,-0.295646547,-0.757886213
99.971,3.19E-03,-0.295674312,-0.757993606
99.972,3.20E-03,-0.295700767,-0.758092501
99.973,3.21E-03,-0.295726873,-0.758196285
99.974,3.21E-03,-0.295753271,-0.75829617
99.975,3.22E-03,-0.295779377,-0.75839716
99.976,3.23E-03,-0.29580429,-0.758494658
99.97701,3.24E-03,-0.295829726,-0.758596696
99.978,3.24E-03,-0.295854872,-0.758694019
99.979,3.25E-03,-0.29587897,-0.758794427
99.98,3.26E-03,-0.295902806,-0.758889539
99.981,3.26E-03,-0.295924896,-0.75898628
99.982,3.27E-03,-0.295948441,-0.759080925
99.983,3.28E-03,-0.295970036,-0.759174989
99.984,3.29E-03,-0.295992853,-0.759273651
99.985,3.29E-03,-0.296012324,-0.759363582
99.986,3.30E-03,-0.296033308,-0.759459508
99.987,3.31E-03,-0.296052109,-0.759549264
99.988,3.32E-03,-0.296072307,-0.75964455
99.989,3.32E-03,-0.296090177,-0.759734598
99.99,3.33E-03,-0.296108075,-0.759826158
99.991,3.34E-03,-0.296125567,-0.759917777
99.992,3.35E-03,-0.29614204,-0.760009338
99.993,3.35E-03,-0.296157057,-0.760098454
99.994,3.36E-03,-0.2961719,-0.760189898
99.995,3.37E-03,-0.296184764,-0.760275987
99.996,3.37E-03,-0.296197337,-0.760368886
99.997,3.38E-03,-0.296207902,-0.760455674
99.998,3.39E-03,-0.296218146,-0.760543102
99.999,3.40E-03,-0.296227663,-0.760630413
100,3.40E-03,-0.296235754,-0.76071528
100.001,3.41E-03,-0.29624303,-0.760803465
100.002,3.42E-03,-0.29624789,-0.760889321
100.003,3.43E-03,-0.296252721,-0.760977564
100.004,3.43E-03,-0.29625537,-0.761062547
100.005,3.44E-03,-0.296256476,-0.761148927
100.006,3.45E-03,-0.296256854,-0.761235424
100.007,3.46E-03,-0.296252896,-0.761318719
100.008,3.46E-03,-0.296250131,-0.761404983
100.009,3.47E-03,-0.296243088,-0.761489035
100.01,3.48E-03,-0.296235987,-0.761573552
100.011,3.48E-03,-0.296226819,-0.761660864
100.012,3.49E-03,-0.296215148,-0.761745905
100.013,3.50E-03,-0.296200829,-0.761831412
100.014,3.51E-03,-0.296184386,-0.761916279
100.015,3.51E-03,-0.296165876,-0.762001495
100.016,3.52E-03,-0.29614399,-0.762088574
100.017,3.53E-03,-0.296119542,-0.762176118
100.018,3.54E-03,-0.296091777,-0.762262091
100.019,3.54E-03,-0.296062004,-0.762347248
100.02,3.55E-03,-0.296029262,-0.762437412
100.021,3.56E-03,-0.295991515,-0.762524258
100.022,3.56E-03,-0.295951613,-0.762613432
100.023,3.57E-03,-0.295906648,-0.762699696
100.024,3.58E-03,-0.295858452,-0.762789859
100.025,3.59E-03,-0.295806152,-0.762880256
100.026,3.59E-03,-0.295749312,-0.762971584
100.027,3.60E-03,-0.295688107,-0.763063086
100.028,3.61E-03,-0.295622041,-0.763156509
100.029,3.62E-03,-0.295551436,-0.763251097
100.03,3.62E-03,-0.295474834,-0.763346558
100.031,3.63E-03,-0.295393664,-0.763444405
100.03201,3.64E-03,-0.295305945,-0.763545569
100.033,3.64E-03,-0.295211998,-0.76364429
100.034,3.65E-03,-0.295110192,-0.763744349
100.035,3.66E-03,-0.295002392,-0.763848249
100.036,3.67E-03,-0.294887985,-0.763953954
100.037,3.67E-03,-0.294765283,-0.764063385
100.038,3.68E-03,-0.294634316,-0.764173747
100.039,3.69E-03,-0.294494297,-0.764285855
100.04,3.70E-03,-0.294344616,-0.764400174
100.041,3.70E-03,-0.294186146,-0.764521654
100.042,3.71E-03,-0.294016441,-0.764640339
100.043,3.72E-03,-0.293836114,-0.764766184
100.044,3.72E-03,-0.293643912,-0.764891738
100.045,3.73E-03,-0.293439807,-0.765025325
100.04601,3.74E-03,-0.293222518,-0.765163568
100.047,3.75E-03,-0.292990735,-0.765307341
100.048,3.75E-03,-0.292741897,-0.76544995
100.049,3.76E-03,-0.29247941,-0.765604025
100.05,3.77E-03,-0.292197074,-0.765758334
100.051,3.78E-03,-0.291896024,-0.765921432
100.052,3.78E-03,-0.291573786,-0.766090758
100.053,3.79E-03,-0.291230972,-0.766269804
100.054,3.80E-03,-0.290862401,-0.766456651
100.055,3.80E-03,-0.290466443,-0.766649027
100.056,3.81E-03,-0.290042604,-0.76685776
100.057,3.82E-03,-0.289585412,-0.767072022
100.058,3.83E-03,-0.289093092,-0.767302641
