Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
101.1,-0.006877685,-0.599909807,-2.255053492
101.101,-6.85E-03,-0.600415573,-2.254503313
101.102,-6.82E-03,-0.600922795,-2.253957791
101.103,-6.80E-03,-0.601431413,-2.253414597
101.104,-6.77E-03,-0.601936248,-2.252862789
101.105,-6.74E-03,-0.60244411,-2.252316102
101.106,-6.72E-03,-0.602946035,-2.251749858
101.107,-6.69E-03,-0.60345541,-2.251186408
101.108,-6.67E-03,-0.603959488,-2.250626218
101.109,-6.64E-03,-0.604466593,-2.250068355
101.11,-6.61E-03,-0.604967645,-2.249498153
101.111,-6.59E-03,-0.605474575,-2.248934004
101.112,-6.56E-03,-0.605977722,-2.248358447
101.113,-6.53E-03,-0.606478949,-2.247778233
101.114,-6.51E-03,-0.606982445,-2.247205004
101.115,-6.48E-03,-0.607485068,-2.246630145
101.116,-6.45E-03,-0.607986236,-2.246044111
101.117,-6.43E-03,-0.608486764,-2.245458309
101.118,-6.40E-03,-0.608985312,-2.244868781
101.119,-6.37E-03,-0.609486655,-2.244286705
101.12,-6.35E-03,-0.609985844,-2.243690193
101.121,-6.32E-03,-0.610489456,-2.243090421
101.122,-6.29E-03,-0.61098818,-2.242486691
101.123,-6.27E-03,-0.611488416,-2.241892507
101.124,-6.24E-03,-0.611984811,-2.241286216
101.125,-6.21E-03,-0.612484873,-2.240679925
101.126,-6.19E-03,-0.612979231,-2.24006502
101.127,-6.16E-03,-0.613478245,-2.239456866
101.128,-6.13E-03,-0.613970682,-2.238833578
101.129,-6.11E-03,-0.614468823,-2.238225192
101.13,-6.08E-03,-0.614964112,-2.237605164
101.131,-6.05E-03,-0.615456956,-2.23697396
101.132,-6.03E-03,-0.615952245,-2.236353699
101.133,-6.00E-03,-0.616444624,-2.23573111
101.134,-5.98E-03,-0.61693968,-2.2351027
101.135,-5.95E-03,-0.617435726,-2.234464046
101.136,-5.92E-03,-0.617927813,-2.233828185
101.137,-5.90E-03,-0.618420832,-2.23318697
101.138,-5.87E-03,-0.618912978,-2.232540864
101.139,-5.84E-03,-0.619403203,-2.23190221
101.14,-5.82E-03,-0.619892671,-2.231256338
101.141,-5.79E-03,-0.620383187,-2.230612561
101.142,-5.76E-03,-0.620873179,-2.229959937
101.143,-5.74E-03,-0.621360668,-2.229303587
101.144,-5.71E-03,-0.621848681,-2.228651661
101.145,-5.68E-03,-0.622338324,-2.227996709
101.146,-5.66E-03,-0.622824184,-2.227331279
101.147,-5.63E-03,-0.623311556,-2.226674464
101.14799,-5.60E-03,-0.623794622,-2.226004843
101.149,-5.58E-03,-0.624285429,-2.225327771
101.15,-5.55E-03,-0.624769891,-2.224657917
101.151,-5.53E-03,-0.625256158,-2.223992022
101.152,-5.50E-03,-0.625736779,-2.223297255
101.153,-5.47E-03,-0.626219262,-2.22262321
101.154,-5.45E-03,-0.626703259,-2.221946837
101.155,-5.42E-03,-0.627182482,-2.221259754
101.156,-5.39E-03,-0.627665664,-2.22057919
101.157,-5.37E-03,-0.628144655,-2.219885122
101.158,-5.34E-03,-0.628623471,-2.219192684
101.159,-5.31E-03,-0.629105198,-2.2185056
101.16,-5.29E-03,-0.62958285,-2.217810601
101.161,-5.26E-03,-0.630061433,-2.217112109
101.16199,-5.23E-03,-0.630537688,-2.216414548
101.163,-5.21E-03,-0.631018076,-2.215698827
101.164,-5.18E-03,-0.63149113,-2.21499335
101.165,-5.16E-03,-0.631965522,-2.214278094
101.166,-5.13E-03,-0.632439333,-2.213572618
101.167,-5.10E-03,-0.632911688,-2.212859923
101.168,-5.08E-03,-0.633383519,-2.212143037
101.169,-5.05E-03,-0.633852847,-2.211424522
101.17,-5.02E-03,-0.634322118,-2.210704144
101.171,-5.00E-03,-0.634792959,-2.209988888
101.172,-4.97E-03,-0.635262229,-2.20926106
101.173,-4.94E-03,-0.635728939,-2.208536491
101.174,-4.92E-03,-0.636194251,-2.207807265
101.175,-4.89E-03,-0.636657118,-2.207077807
101.17599,-4.87E-03,-0.637121266,-2.206342295
101.177,-4.84E-03,-0.637588033,-2.205602825
101.178,-4.81E-03,-0.638049678,-2.204862889
101.179,-4.79E-03,-0.638507132,-2.20411038
101.18,-4.76E-03,-0.638967613,-2.203373937
101.181,-4.73E-03,-0.639422797,-2.202628413
101.182,-4.71E-03,-0.63987769,-2.201878699
101.183,-4.68E-03,-0.640332059,-2.201132709
101.184,-4.65E-03,-0.640782295,-2.20037601
101.185,-4.63E-03,-0.641234685,-2.199629322
101.186,-4.60E-03,-0.641683,-2.198872156
101.187,-4.58E-03,-0.642131781,-2.198115923
101.188,-4.55E-03,-0.642573985,-2.197353635
101.189,-4.52E-03,-0.643020379,-2.196599264
101.18999,-4.50E-03,-0.643458276,-2.195831388
101.191,-4.47E-03,-0.64390077,-2.195061184
101.192,-4.44E-03,-0.644338725,-2.19428679
101.193,-4.42E-03,-0.644770975,-2.19350867
101.194,-4.39E-03,-0.645202119,-2.192739397
101.195,-4.36E-03,-0.645632623,-2.191972919
101.196,-4.34E-03,-0.646058877,-2.19120062
101.197,-4.31E-03,-0.646484434,-2.190429252
101.198,-4.29E-03,-0.646905159,-2.189647406
101.199,-4.26E-03,-0.647320587,-2.188864397
101.2,-4.23E-03,-0.647736422,-2.18808651
101.201,-4.21E-03,-0.648147718,-2.187305596
101.202,-4.18E-03,-0.648552901,-2.18651141
101.203,-4.15E-03,-0.648958026,-2.185731893
101.20399,-4.13E-03,-0.649356924,-2.184938639
101.205,-4.10E-03,-0.649755064,-2.184149809
101.206,-4.08E-03,-0.650148198,-2.183356788
101.207,-4.05E-03,-0.650533533,-2.182564
101.208,-4.02E-03,-0.650917005,-2.181775169
101.209,-4.00E-03,-0.651293201,-2.180980984
101.21,-3.97E-03,-0.65166608,-2.180194715
101.211,-3.94E-03,-0.652030809,-2.179396572
101.212,-3.92E-03,-0.652391929,-2.178608673
101.213,-3.89E-03,-0.652745715,-2.177806804
101.214,-3.87E-03,-0.653092284,-2.177008428
101.215,-3.84E-03,-0.653433264,-2.176212845
101.216,-3.81E-03,-0.653768016,-2.175416332
101.217,-3.79E-03,-0.65409427,-2.174607478
101.21799,-3.76E-03,-0.654415286,-2.173819346
101.219,-3.74E-03,-0.654728559,-2.173013287
101.22,-3.71E-03,-0.655031123,-2.172214212
101.221,-3.68E-03,-0.655323616,-2.171417233
101.222,-3.66E-03,-0.655607961,-2.170621185
101.223,-3.63E-03,-0.655882119,-2.169827232
101.224,-3.60E-03,-0.656145625,-2.169032581
101.225,-3.58E-03,-0.656399003,-2.168240258
101.226,-3.55E-03,-0.65663876,-2.167447004
101.227,-3.53E-03,-0.656867516,-2.166654216
101.228,-3.50E-03,-0.657083234,-2.165859798
101.229,-3.47E-03,-0.657288008,-2.165077953
101.23,-3.45E-03,-0.657477533,-2.164292848
101.231,-0.003421267,-0.657650467,-2.163498895
101.232,-3.39E-03,-0.657813682,-2.162719611
101.233,-3.37E-03,-0.657954195,-2.161929151
101.234,-3.34E-03,-0.658082019,-2.161153592
101.235,-3.32E-03,-0.658186327,-2.160380362
101.236,-3.29E-03,-0.658276316,-2.159615047
101.237,-3.26E-03,-0.6583418,-2.158851596
101.238,-3.24E-03,-0.658385747,-2.158084419
101.239,-3.21E-03,-0.658409728,-2.157329582
101.24,-3.19E-03,-0.658408157,-2.156583592
101.241,-3.16E-03,-0.658378121,-2.155831084
101.242,-3.13E-03,-0.658324338,-2.155096969
101.243,-3.11E-03,-0.658238831,-2.1543568
101.244,-3.08E-03,-0.65812649,-2.153625246
101.245,-3.06E-03,-0.657979981,-2.152909525
101.246,-3.03E-03,-0.657800527,-2.152193105
101.247,-3.00E-03,-0.657579047,-2.151490655
101.248,-2.98E-03,-0.657319033,-2.15080101
101.249,-2.95E-03,-0.657012861,-2.150111832
101.25,-2.93E-03,-0.656663033,-2.14945036
101.251,-2.90E-03,-0.656260992,-2.148795174
101.252,-2.87E-03,-0.655804644,-2.148160711
