Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.2,7.66E-03,-0.528921315,-1.698004548
99.201,7.68E-03,-0.528972654,-1.697967062
99.202,7.70E-03,-0.529021258,-1.697923173
99.203,7.72E-03,-0.529072364,-1.697886153
99.20399,7.74E-03,-0.529119628,-1.697835047
99.20499,7.76E-03,-0.52916992,-1.697791624
99.20599,7.78E-03,-0.52921701,-1.697740518
99.207,7.80E-03,-0.529267767,-1.697695232
99.208,7.82E-03,-0.529312762,-1.697635744
99.209,7.84E-03,-0.529361248,-1.697580097
99.21,7.86E-03,-0.529410085,-1.697527478
99.211,7.88E-03,-0.529456185,-1.697466825
99.212,7.90E-03,-0.529503683,-1.697408152
99.213,7.91E-03,-0.529551064,-1.69734587
99.214,7.93E-03,-0.529597048,-1.697283471
99.215,7.95E-03,-0.529642566,-1.697214437
99.216,7.97E-03,-0.529688958,-1.697148196
99.217,7.99E-03,-0.529732381,-1.697075553
99.21799,8.01E-03,-0.529778481,-1.697006635
99.21899,8.03E-03,-0.529823476,-1.696932828
99.21999,8.05E-03,-0.529868004,-1.696858322
99.221,8.07E-03,-0.529913057,-1.696780091
99.222,8.09E-03,-0.529957179,-1.696701511
99.223,8.11E-03,-0.529998506,-1.696616295
99.224,8.13E-03,-0.530042103,-1.696532941
99.225,8.15E-03,-0.530084246,-1.696449122
99.226,8.17E-03,-0.530127203,-1.696361927
99.227,8.19E-03,-0.530169695,-1.696271705
99.228,8.21E-03,-0.530212419,-1.696186606
99.229,8.23E-03,-0.530251535,-1.696087187
99.23,8.25E-03,-0.530292979,-1.6959965
99.231,8.27E-03,-0.530334248,-1.695898362
99.23199,8.29E-03,-0.530374411,-1.695800107
99.23299,8.30E-03,-0.530415098,-1.69570162
99.23399,8.32E-03,-0.530454447,-1.695596846
99.235,8.34E-03,-0.530495192,-1.69549475
99.236,8.36E-03,-0.530532969,-1.6953866
99.237,8.38E-03,-0.530572608,-1.695280313
99.238,8.40E-03,-0.530609046,-1.695164246
99.239,8.42E-03,-0.53064723,-1.69505435
99.24,8.44E-03,-0.530684309,-1.694937702
99.241,8.46E-03,-0.530722959,-1.694828621
99.242,8.48E-03,-0.530758116,-1.694707084
99.243,8.50E-03,-0.530795718,-1.694588922
99.244,8.52E-03,-0.530830584,-1.69446785
99.245,8.54E-03,-0.530867139,-1.694345614
99.24599,8.56E-03,-0.530902471,-1.694218954
99.24699,8.58E-03,-0.530936581,-1.694093226
99.24799,8.60E-03,-0.53097069,-1.69396284
99.249,8.62E-03,-0.531004567,-1.693830127
99.25,8.63E-03,-0.53104019,-1.6937037
99.251,8.65E-03,-0.531070924,-1.693563652
99.252,8.67E-03,-0.53110416,-1.693431637
99.253,8.69E-03,-0.531134894,-1.693288679
99.254,8.71E-03,-0.531165511,-1.693144906
99.255,8.73E-03,-0.531197875,-1.69301033
99.256,8.75E-03,-0.531229191,-1.692866557
99.257,8.77E-03,-0.531257945,-1.692716614
99.258,8.79E-03,-0.531289319,-1.692573773
99.259,8.81E-03,-0.531316793,-1.692419639
99.25999,8.83E-03,-0.531346013,-1.692269114
99.26099,8.85E-03,-0.531375001,-1.692121732
99.26199,0.008866255,-0.531402824,-1.691966201
99.263,8.89E-03,-0.531429308,-1.691808226
99.264,8.90E-03,-0.531454862,-1.691647805
99.265,8.92E-03,-0.531479716,-1.691483893
99.266,8.94E-03,-0.531504164,-1.691324287
99.267,8.96E-03,-0.531530124,-1.691161771
99.268,8.98E-03,-0.531552359,-1.690993086
99.269,9.00E-03,-0.531575584,-1.690828823
99.27,9.02E-03,-0.531597994,-1.690658508
99.271,9.04E-03,-0.531618367,-1.690483186
99.272,9.06E-03,-0.531640719,-1.690314733
99.27299,9.08E-03,-0.531660509,-1.690139528
99.27399,9.10E-03,-0.531678495,-1.689959201
99.27499,9.12E-03,-0.531697005,-1.689785393
99.27599,9.14E-03,-0.531714642,-1.689602621
99.277,9.16E-03,-0.531731697,-1.689424156
99.278,9.17E-03,-0.531747297,-1.689240569
99.279,9.19E-03,-0.531761034,-1.68905186
99.28,9.21E-03,-0.531775702,-1.688869554
99.281,9.23E-03,-0.531785889,-1.688675722
99.282,9.25E-03,-0.531798054,-1.688488061
99.283,9.27E-03,-0.531808706,-1.688298769
99.284,9.29E-03,-0.53181767,-1.68810715
99.285,9.31E-03,-0.531825994,-1.687911456
99.286,9.33E-03,-0.531831698,-1.687717391
99.28699,9.35E-03,-0.531836413,-1.687518205
99.28799,9.37E-03,-0.531838683,-1.687315293
99.28899,9.39E-03,-0.531841593,-1.687119831
99.28999,9.40E-03,-0.531842117,-1.686916687
99.291,9.42E-03,-0.531841011,-1.686713076
99.292,9.44E-03,-0.531836879,-1.686505508
99.293,9.46E-03,-0.531832222,-1.686298521
99.294,9.48E-03,-0.53182448,-1.686089905
99.295,9.50E-03,-0.531815283,-1.685880357
99.296,9.52E-03,-0.531804282,-1.685668831
99.297,9.54E-03,-0.531791185,-1.685461495
99.298,0.009557263,-0.531775353,-1.685243798
99.299,9.58E-03,-0.531756494,-1.6850268
99.3,9.60E-03,-0.531736703,-1.684815041
99.30099,9.61E-03,-0.531714177,-1.68459781
99.30199,9.63E-03,-0.531687459,-1.684377436
99.30299,9.65E-03,-0.531658297,-1.684161136
99.30399,9.67E-03,-0.531625992,-1.683940063
99.305,9.69E-03,-0.531589671,-1.683715847
99.306,9.71E-03,-0.531552359,-1.683498383
99.307,9.73E-03,-0.53150981,-1.683272538
99.308,9.75E-03,-0.531463593,-1.683050185
99.309,9.77E-03,-0.531413767,-1.68282527
99.31,9.79E-03,-0.531359925,-1.682601986
99.311,9.81E-03,-0.531298749,-1.682371832
99.312,9.82E-03,-0.531237572,-1.682149014
99.313,9.84E-03,-0.531167723,-1.681918395
99.314,9.86E-03,-0.53109607,-1.681696973
99.31499,9.88E-03,-0.531017897,-1.681469381
99.31599,9.90E-03,-0.530933845,-1.681240043
99.31699,9.92E-03,-0.53084339,-1.681011985
99.31799,9.94E-03,-0.530748104,-1.680786256
99.319,9.96E-03,-0.530644378,-1.680555753
99.32,9.98E-03,-0.530536112,-1.680328045
99.321,9.99E-03,-0.530420395,-1.680099871
99.322,1.00E-02,-0.530297169,-1.679876121
99.323,1.00E-02,-0.530164631,-1.679647597
99.324,0.010051753,-0.530025689,-1.67942408
99.325,1.01E-02,-0.529875862,-1.679197652
99.326,1.01E-02,-0.529717887,-1.678971457
99.327,0.010108464,-0.529552053,-1.678750385
99.328,1.01E-02,-0.529371959,-1.678525121
99.32899,1.01E-02,-0.529186102,-1.678310917
99.32999,1.02E-02,-0.52898482,-1.678088098
99.33099,1.02E-02,-0.528774108,-1.677871565
99.332,1.02E-02,-0.528550474,-1.677653054
99.333,1.02E-02,-0.528314966,-1.677443506
99.334,1.02E-02,-0.528063509,-1.677228487
99.335,1.03E-02,-0.527797616,-1.677018008
99.336,1.03E-02,-0.527516997,-1.676816377
99.337,1.03E-02,-0.527220254,-1.676612184
99.338,1.03E-02,-0.526906515,-1.676414046
99.339,1.03E-02,-0.526573451,-1.676220098
99.34,1.04E-02,-0.526221003,-1.676026033
99.341,1.04E-02,-0.525846437,-1.675836393
99.342,1.04E-02,-0.525454292,-1.675658394
99.34299,1.04E-02,-0.525036827,-1.675480511
99.34399,1.04E-02,-0.524595263,-1.675313222
99.34499,1.04E-02,-0.524125353,-1.675143605
99.346,1.05E-02,-0.523630879,-1.674981788
99.347,1.05E-02,-0.523102528,-1.674831961
99.348,0.010503214,-0.522542512,-1.674685162
99.349,1.05E-02,-0.521947979,-1.674546394
99.35,1.05E-02,-0.521318929,-1.674427418
99.351,1.06E-02,-0.520646747,-1.674309839
99.352,1.06E-02,-0.519930851,-1.67420588
99.353,1.06E-02,-0.51916769,-1.674111234
99.354,1.06E-02,-0.518353132,-1.674033119
99.355,1.06E-02,-0.517480948,-1.673968392
99.356,0.010651565,-0.516546541,-1.673919149
99.35699,1.07E-02,-0.515543972,-1.673886436
