Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,2.14E-03,-0.228428107,-0.485655502
99.901,2.15E-03,-0.228456411,-0.485834084
99.902,2.16E-03,-0.22848518,-0.48601185
99.903,2.16E-03,-0.228512246,-0.48618557
99.904,2.17E-03,-0.228540535,-0.486361241
99.905,2.17E-03,-0.22856945,-0.486539502
99.906,2.18E-03,-0.228597972,-0.486716075
99.90701,2.18E-03,-0.228624718,-0.486889796
99.908,2.19E-03,-0.228653647,-0.487065641
99.909,2.20E-03,-0.228681572,-0.487239886
99.91,2.20E-03,-0.228708857,-0.487413374
99.911,2.21E-03,-0.228736491,-0.487585698
99.912,2.21E-03,-0.228764664,-0.487758836
99.913,2.22E-03,-0.228791003,-0.487928162
99.914,2.22E-03,-0.228818622,-0.488101679
99.915,2.23E-03,-0.228846126,-0.488272024
99.916,2.24E-03,-0.22887341,-0.48844266
99.917,2.24E-03,-0.228900026,-0.488612917
99.918,2.25E-03,-0.228927427,-0.488784863
99.919,2.25E-03,-0.228953824,-0.488952035
99.92,2.26E-03,-0.2289814,-0.489122467
99.92101,2.26E-03,-0.229008525,-0.48929092
99.922,2.27E-03,-0.229035708,-0.489460712
99.923,2.27E-03,-0.22906145,-0.489626138
99.924,2.28E-03,-0.229088822,-0.489794067
99.925,2.29E-03,-0.229114783,-0.489958911
99.926,2.29E-03,-0.229141151,-0.490128237
99.927,2.30E-03,-0.229167126,-0.490292849
99.928,2.30E-03,-0.229193494,-0.490457576
99.929,2.31E-03,-0.229219775,-0.490624225
99.93,2.31E-03,-0.229245255,-0.490786508
99.931,2.32E-03,-0.229272278,-0.490950886
99.932,2.33E-03,-0.229298137,-0.491114042
99.933,2.33E-03,-0.229322963,-0.491276151
99.934,2.34E-03,-0.229348661,-0.491438259
99.93501,2.34E-03,-0.229374433,-0.491602928
99.936,2.35E-03,-0.229401048,-0.491765852
99.937,2.35E-03,-0.229425204,-0.491924176
99.938,2.36E-03,-0.229450641,-0.492086459
99.939,2.36E-03,-0.229475481,-0.492244901
99.94,2.37E-03,-0.229500452,-0.492403691
99.941,2.38E-03,-0.229526297,-0.492564577
99.942,2.38E-03,-0.229551049,-0.492724066
99.943,2.39E-03,-0.229575366,-0.492880994
99.944,2.39E-03,-0.229600322,-0.493038679
99.945,2.40E-03,-0.229624769,-0.49319613
99.946,2.40E-03,-0.229649318,-0.493354688
99.947,2.41E-03,-0.229673897,-0.493511325
99.948,2.41E-03,-0.229697631,-0.493665924
99.94901,2.42E-03,-0.229721714,-0.493821281
99.95,2.43E-03,-0.229745754,-0.493977685
99.951,2.43E-03,-0.229769168,-0.494131469
99.952,2.44E-03,-0.22979347,-0.494284614
99.953,2.44E-03,-0.229817451,-0.494439213
99.954,2.45E-03,-0.229840531,-0.494594977
99.955,2.45E-03,-0.229863945,-0.494746957
99.956,2.46E-03,-0.229887228,-0.494899286
99.957,2.46E-03,-0.229910715,-0.495053246
99.958,2.47E-03,-0.229933517,-0.495202665
99.959,2.48E-03,-0.229956757,-0.49535482
99.96,2.48E-03,-0.229978526,-0.495502609
99.961,2.49E-03,-0.230000805,-0.495653716
99.962,2.49E-03,-0.230024292,-0.495804881
99.96301,2.50E-03,-0.230046324,-0.495955988
99.964,2.50E-03,-0.230067642,-0.496102846
99.965,2.51E-03,-0.230090009,-0.496251276
99.966,2.51E-03,-0.230111633,-0.496400287
99.967,2.52E-03,-0.23013285,-0.496547204
99.968,2.53E-03,-0.230154008,-0.496693596
99.969,2.53E-03,-0.230175399,-0.496840745
99.97,2.54E-03,-0.230196281,-0.496988068
99.971,2.54E-03,-0.230216508,-0.497132132
99.972,2.55E-03,-0.230237449,-0.497278059
99.973,2.55E-03,-0.230257239,-0.497423054
99.974,2.56E-03,-0.230277612,-0.497569912
99.975,2.56E-03,-0.230297388,-0.497714325
99.976,2.57E-03,-0.230316728,-0.497856527
99.97701,2.57E-03,-0.230336023,-0.498000241
99.978,2.58E-03,-0.230354679,-0.498143898
99.979,2.59E-03,-0.230373742,-0.498286739
99.98,2.59E-03,-0.230391859,-0.498427835
99.981,2.60E-03,-0.230408798,-0.49856765
99.982,2.60E-03,-0.230427526,-0.49871247
99.983,2.61E-03,-0.230445177,-0.498856592
99.984,2.61E-03,-0.230461446,-0.498994195
99.985,2.62E-03,-0.230477643,-0.499134127
99.986,2.62E-03,-0.230493883,-0.499276037
99.987,2.63E-03,-0.230509744,-0.499415095
99.988,2.63E-03,-0.230526042,-0.499555899
99.989,2.64E-03,-0.230540114,-0.49969519
99.99,2.65E-03,-0.230554098,-0.499832386
99.991,2.65E-03,-0.230567661,-0.499973481
99.992,2.66E-03,-0.230580714,-0.500108872
99.993,2.66E-03,-0.230595106,-0.500249967
99.994,2.67E-03,-0.230606718,-0.50038792
99.995,2.67E-03,-0.230617705,-0.500524067
99.996,2.68E-03,-0.2306284,-0.500661146
99.997,2.68E-03,-0.230638718,-0.500797876
99.998,2.69E-03,-0.230648904,-0.500936119
99.999,2.69E-03,-0.230657373,-0.501072966
100,2.70E-03,-0.23066462,-0.501207018
100.001,2.71E-03,-0.23067095,-0.501343049
100.002,2.71E-03,-0.230678517,-0.501481467
100.003,2.72E-03,-0.230683363,-0.501618022
100.004,2.72E-03,-0.230688587,-0.501755276
100.005,2.73E-03,-0.230692036,-0.501891307
100.006,2.73E-03,-0.230693215,-0.502026116
100.007,2.74E-03,-0.230694641,-0.502161449
100.008,2.74E-03,-0.230694495,-0.502297073
100.009,2.75E-03,-0.230694262,-0.502434676
100.01,2.75E-03,-0.230691541,-0.502570998
100.011,2.76E-03,-0.230687219,-0.502708543
100.012,2.76E-03,-0.230682301,-0.502843701
100.013,2.77E-03,-0.230675316,-0.502980081
100.014,2.78E-03,-0.230666599,-0.503117102
100.015,2.78E-03,-0.230657053,-0.503254414
100.016,2.79E-03,-0.230644771,-0.503390562
100.017,2.79E-03,-0.230630903,-0.50352863
100.018,2.80E-03,-0.230615318,-0.50366536
100.019,2.80E-03,-0.23059806,-0.503806514
100.02,2.81E-03,-0.230577934,-0.503943709
100.021,2.81E-03,-0.230556368,-0.504083873
100.022,2.82E-03,-0.230531965,-0.504223513
100.023,2.82E-03,-0.230505553,-0.504364609
100.024,2.83E-03,-0.230475853,-0.504503842
100.025,2.83E-03,-0.230443169,-0.504644762
100.026,2.84E-03,-0.230408361,-0.50478807
100.027,2.84E-03,-0.230369682,-0.504930504
100.028,2.85E-03,-0.230328762,-0.505075266
100.029,2.86E-03,-0.23028336,-0.505220669
100.03,2.86E-03,-0.230235426,-0.505366887
100.031,2.87E-03,-0.230183025,-0.505515083
100.03201,2.87E-03,-0.230126912,-0.505663338
100.033,2.88E-03,-0.230067148,-0.505813805
100.034,2.88E-03,-0.230002144,-0.505965552
100.035,2.89E-03,-0.229932732,-0.506117882
100.036,2.89E-03,-0.229858386,-0.506272074
100.037,2.90E-03,-0.229780228,-0.506429235
100.038,2.90E-03,-0.229694226,-0.506586162
100.039,2.91E-03,-0.229602505,-0.506747048
100.04,2.91E-03,-0.229506753,-0.506910612
100.041,0.002919084,-0.229402911,-0.507074816
100.042,2.92E-03,-0.229292025,-0.507241639
100.043,2.93E-03,-0.229175508,-0.507413584
100.044,2.93E-03,-0.229049896,-0.507586868
100.045,2.94E-03,-0.228915698,-0.507763121
100.04601,2.95E-03,-0.228771707,-0.507939898
100.047,2.95E-03,-0.228619887,-0.508124242
100.048,2.96E-03,-0.22845676,-0.508313358
100.049,2.96E-03,-0.228283621,-0.508506084
100.05,2.97E-03,-0.22809791,-0.508701894
100.051,2.97E-03,-0.227899232,-0.508903409
100.052,2.98E-03,-0.227686891,-0.509108824
100.053,2.98E-03,-0.227459765,-0.509321049
100.054,2.99E-03,-0.227215787,-0.509540841
100.055,2.99E-03,-0.226953722,-0.509767211
100.056,3.00E-03,-0.226673059,-0.510000449
100.057,3.00E-03,-0.22636971,-0.510243408
100.058,3.01E-03,-0.226043398,-0.510496728
