Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.5,0.018340765,-0.732812681,-2.213218017
99.501,1.84E-02,-0.732758141,-2.21239659
99.502,1.84E-02,-0.732701912,-2.211576561
99.503,1.84E-02,-0.732649351,-2.210755367
99.504,1.84E-02,-0.73259382,-2.209927421
99.505,1.85E-02,-0.732536602,-2.209099941
99.506,1.85E-02,-0.732476532,-2.208259655
99.507,1.85E-02,-0.732421002,-2.207421232
99.508,1.85E-02,-0.732362678,-2.206587233
99.509,0.018560354,-0.732304936,-2.205746016
99.51,1.86E-02,-0.732246728,-2.204901539
99.511,1.86E-02,-0.732188171,-2.204063348
99.512,1.86E-02,-0.732127402,-2.203211887
99.513,1.87E-02,-0.732069311,-2.202371135
99.514,1.87E-02,-0.732006039,-2.201512223
99.515,1.87E-02,-0.731947541,-2.200660296
99.516,1.87E-02,-0.731887878,-2.199811628
99.517,1.88E-02,-0.731826585,-2.19895225
99.518,1.88E-02,-0.73176244,-2.198089845
99.519,1.88E-02,-0.731702603,-2.197235357
99.52,1.88E-02,-0.731638807,-2.196366433
99.521,1.89E-02,-0.73157408,-2.19549099
99.522,1.89E-02,-0.731510227,-2.194620203
99.523,1.89E-02,-0.73144515,-2.193747088
99.524,1.89E-02,-0.731381821,-2.192877699
99.525,1.89E-02,-0.73131657,-2.191999927
99.526,1.90E-02,-0.731249689,-2.191114007
99.527,1.90E-02,-0.73118537,-2.190242289
99.528,1.90E-02,-0.731121225,-2.189361025
99.529,1.90E-02,-0.731050153,-2.188464394
99.53,1.91E-02,-0.730981759,-2.187578473
99.531,1.91E-02,-0.730913773,-2.186684636
99.532,1.91E-02,-0.730846252,-2.185789868
99.533,1.91E-02,-0.730778149,-2.184901852
99.534,1.92E-02,-0.73070894,-2.184002195
99.535,1.92E-02,-0.730637286,-2.183097182
99.536,1.92E-02,-0.730566739,-2.182193799
99.537,1.92E-02,-0.730492291,-2.181276213
99.538,1.93E-02,-0.730423257,-2.180380514
99.539,0.019285686,-0.730351952,-2.179468283
99.54,1.93E-02,-0.73027797,-2.178554423
99.541,1.93E-02,-0.730206026,-2.177646849
99.542,1.94E-02,-0.730131404,-2.176727401
99.543,1.94E-02,-0.730058353,-2.175807953
99.544,1.94E-02,-0.729982916,-2.174890134
99.545,1.94E-02,-0.729907886,-2.173965098
99.546,1.95E-02,-0.729830645,-2.17303331
99.547,1.95E-02,-0.729755557,-2.172114793
99.548,1.95E-02,-0.729677849,-2.171184635
99.549,1.95E-02,-0.729599386,-2.170244697
99.55,1.95E-02,-0.72952098,-2.169307787
99.551,1.96E-02,-0.72944141,-2.16836622
99.552,1.96E-02,-0.729363179,-2.167435363
99.553,1.96E-02,-0.729280931,-2.166490071
99.554,1.96E-02,-0.729199208,-2.165543847
99.555,1.97E-02,-0.729119754,-2.164604841
99.556,1.97E-02,-0.729037507,-2.163652098
99.557,0.019715641,-0.728954386,-2.162707737
99.558,1.97E-02,-0.728872139,-2.161755925
99.559,1.98E-02,-0.72878669,-2.160797594
99.56,1.98E-02,-0.728700368,-2.159840893
99.561,0.019810701,-0.728616258,-2.158882562
99.562,1.98E-02,-0.728530111,-2.157920972
99.563,1.99E-02,-0.728444546,-2.156955656
99.564,0.019881971,-0.728353334,-2.155981725
99.565,1.99E-02,-0.728265033,-2.155013615
99.566,1.99E-02,-0.728174055,-2.15404667
99.567,2.00E-02,-0.728084298,-2.153072739
99.568,2.00E-02,-0.72799396,-2.152106026
99.569,2.00E-02,-0.72790042,-2.151126508
99.57,2.00E-02,-0.727807288,-2.15014373
99.571,2.00E-02,-0.727711245,-2.149163513
99.572,2.01E-02,-0.727617065,-2.148180036
99.573,2.01E-02,-0.72752143,-2.147192601
99.574,2.01E-02,-0.727423525,-2.146207727
99.575,2.01E-02,-0.727325678,-2.145219129
99.576,2.02E-02,-0.727226783,-2.144226106
99.577,0.020188931,-0.72712329,-2.143227262
99.578,2.02E-02,-0.727022882,-2.142231446
99.579,2.02E-02,-0.726918166,-2.141238656
99.58,2.03E-02,-0.726814673,-2.140236553
99.581,2.03E-02,-0.726707804,-2.139230957
99.582,2.03E-02,-0.726601924,-2.138242126
99.583,2.03E-02,-0.72649424,-2.137235366
99.584,2.04E-02,-0.726382481,-2.136224415
99.585,0.020376818,-0.726272061,-2.135223476
99.586,2.04E-02,-0.726156228,-2.134204376
99.587,2.04E-02,-0.726039812,-2.133189002
99.588,2.04E-02,-0.725926249,-2.132187132
99.589,2.05E-02,-0.725803257,-2.131162211
99.59,2.05E-02,-0.725683407,-2.130144974
99.591,2.05E-02,-0.725560822,-2.12912471
99.592,2.05E-02,-0.725433987,-2.128096297
99.593,0.020564117,-0.725306745,-2.127080457
99.594,2.06E-02,-0.725174963,-2.126049018
99.595,2.06E-02,-0.725043821,-2.12502433
99.596,2.06E-02,-0.724908896,-2.124004532
99.597,2.07E-02,-0.724772923,-2.12297542
99.598,2.07E-02,-0.724632584,-2.121941652
99.599,2.07E-02,-0.724486832,-2.120911609
99.6,2.07E-02,-0.724341371,-2.119877376
99.601,2.08E-02,-0.724191545,-2.118839417
99.602,0.020773446,-0.724037702,-2.117810072
99.603,2.08E-02,-0.723882753,-2.116774442
99.604,2.08E-02,-0.723720761,-2.115738578
99.605,2.08E-02,-0.723556324,-2.11469084
99.606,2.09E-02,-0.72338793,-2.113649854
99.607,2.09E-02,-0.723213423,-2.112611197
99.608,2.09E-02,-0.723037636,-2.111572074
99.609,2.09E-02,-0.722855853,-2.11052713
99.61,2.10E-02,-0.722667843,-2.109490335
99.611,2.10E-02,-0.72247471,-2.108443296
99.612,2.10E-02,-0.722278783,-2.107409993
99.613,2.10E-02,-0.722075056,-2.106364118
99.614,2.11E-02,-0.72186481,-2.105314052
99.615,0.021074453,-0.72164915,-2.104276791
99.616,2.11E-02,-0.721425691,-2.103231382
99.617,2.11E-02,-0.721195829,-2.102182712
99.618,2.11E-02,-0.720959797,-2.101147315
99.619,2.12E-02,-0.720713579,-2.100088866
99.62,2.12E-02,-0.720461714,-2.099044388
99.621,2.12E-02,-0.720198732,-2.098003635
99.622,2.12E-02,-0.719931442,-2.096965676
99.623,2.13E-02,-0.719651405,-2.095928881
99.624,2.13E-02,-0.71936223,-2.094886033
99.625,2.13E-02,-0.71906182,-2.093843417
99.626,2.13E-02,-0.718752679,-2.092814771
99.627,2.14E-02,-0.718429219,-2.091771225
99.628,2.14E-02,-0.718098425,-2.090740949
99.629,2.14E-02,-0.717750867,-2.089711372
99.63,2.14E-02,-0.717390212,-2.088677371
99.631,2.14E-02,-0.717017392,-2.087650355
99.632,2.15E-02,-0.71662647,-2.086618682
99.633,2.15E-02,-0.716224837,-2.085601212
99.634,2.15E-02,-0.715802074,-2.084581414
99.635,0.021532817,-0.715363945,-2.083562082
99.636,2.16E-02,-0.714910566,-2.08255602
99.637,2.16E-02,-0.714433729,-2.081551589
99.638,2.16E-02,-0.713938265,-2.080548089
99.639,2.16E-02,-0.713421148,-2.079547849
99.64,0.021646399,-0.71288133,-2.078562044
99.641,2.17E-02,-0.712318229,-2.077582292
99.642,2.17E-02,-0.711727072,-2.076598117
99.643,2.17E-02,-0.711110712,-2.075636061
99.644,2.17E-02,-0.710463268,-2.074669115
99.645,2.18E-02,-0.709787128,-2.073713345
99.646,2.18E-02,-0.709075946,-2.07275711
99.647,2.18E-02,-0.708326814,-2.071820665
99.648,2.18E-02,-0.707541651,-2.070900053
99.649,2.18E-02,-0.706715859,-2.069982467
99.65,0.02187218,-0.7058474,-2.069082344
99.651,2.19E-02,-0.704929465,-2.068203874
99.652,2.19E-02,-0.703956583,-2.067321679
99.653,2.19E-02,-0.70293009,-2.066466957
99.654,2.20E-02,-0.701837533,-2.065628534
99.655,2.20E-02,-0.700680481,-2.064808272
99.656,2.20E-02,-0.699451019,-2.064017812
99.657,0.022028549,-0.698133314,-2.063248539
99.658,0.022050753,-0.696729112,-2.062512329
99.659,2.21E-02,-0.695219496,-2.061805688
