Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.8,2.71E-03,-0.410507637,-1.03730557
99.801,2.72E-03,-0.410578359,-1.03762967
99.802,2.73E-03,-0.410648034,-1.037952723
99.803,2.74E-03,-0.410718756,-1.038277638
99.804,2.75E-03,-0.410788722,-1.038596383
99.805,2.76E-03,-0.410858367,-1.038915943
99.806,2.77E-03,-0.41092842,-1.039236668
99.80701,2.79E-03,-0.410998677,-1.039559371
99.80801,2.80E-03,-0.411067595,-1.039876253
99.80901,2.81E-03,-0.411137968,-1.040195464
99.81001,2.82E-03,-0.41120447,-1.04050478
99.811,2.83E-03,-0.411276123,-1.040822593
99.812,2.84E-03,-0.411344576,-1.04113901
99.813,2.85E-03,-0.411413144,-1.041450771
99.814,2.86E-03,-0.411480694,-1.041761832
99.815,2.87E-03,-0.411550427,-1.04207301
99.816,2.88E-03,-0.411618734,-1.042382908
99.817,2.89E-03,-0.411686779,-1.042689895
99.818,2.90E-03,-0.411753892,-1.042999444
99.819,2.91E-03,-0.41182313,-1.043306431
99.82,2.93E-03,-0.411891146,-1.04360946
99.82101,2.94E-03,-0.411958114,-1.043916331
99.82201,2.95E-03,-0.41202578,-1.044221921
99.82301,2.96E-03,-0.412092602,-1.044520643
99.82401,2.97E-03,-0.412159483,-1.044824719
99.825,2.98E-03,-0.412226713,-1.045124256
99.826,2.99E-03,-0.412293506,-1.045423327
99.827,3.00E-03,-0.412358146,-1.045716577
99.828,3.01E-03,-0.412425434,-1.046013669
99.829,3.02E-03,-0.412492926,-1.046314137
99.83,3.03E-03,-0.412557012,-1.046605292
99.831,3.04E-03,-0.412623107,-1.046901336
99.832,0.003055201,-0.412688416,-1.047194703
99.833,3.07E-03,-0.412755267,-1.047490863
99.834,3.08E-03,-0.412818481,-1.04777771
99.83501,3.09E-03,-0.412883615,-1.048068283
99.83601,3.10E-03,-0.412947295,-1.048350823
99.83701,3.11E-03,-0.413013011,-1.048646751
99.83801,3.12E-03,-0.413077243,-1.048931153
99.839,3.13E-03,-0.413142494,-1.049221144
99.84,3.14E-03,-0.413205533,-1.049500657
99.841,3.15E-03,-0.413268601,-1.049782499
99.842,3.16E-03,-0.413332571,-1.050069463
99.843,3.17E-03,-0.413396134,-1.050348859
99.844,3.18E-03,-0.413458911,-1.050630235
99.845,3.20E-03,-0.41352163,-1.050905907
99.846,3.21E-03,-0.413584319,-1.05118705
99.847,3.22E-03,-0.413645466,-1.051460742
99.848,3.23E-03,-0.413708331,-1.05173979
99.84901,3.24E-03,-0.413770234,-1.052015228
99.85001,3.25E-03,-0.413831964,-1.052291482
99.85101,3.26E-03,-0.413893053,-1.052561915
99.85201,3.27E-03,-0.413954287,-1.052836655
99.853,3.28E-03,-0.414015405,-1.05310604
99.854,3.29E-03,-0.414075563,-1.053374726
99.855,3.30E-03,-0.414136011,-1.05364609
99.856,3.31E-03,-0.414195936,-1.053910586
99.857,3.32E-03,-0.414255221,-1.054183347
99.858,3.33E-03,-0.414315524,-1.054447377
99.859,3.35E-03,-0.414375274,-1.05471618
99.86,3.36E-03,-0.414433278,-1.054978347
99.861,3.37E-03,-0.414491631,-1.055241446
99.862,3.38E-03,-0.414549751,-1.055501634
99.86301,3.39E-03,-0.414607028,-1.055764384
99.86401,3.40E-03,-0.414667244,-1.056027482
99.86501,3.41E-03,-0.414723414,-1.056288718
99.866,3.42E-03,-0.414780283,-1.056544599
99.867,3.43E-03,-0.414836948,-1.056801761
99.868,3.44E-03,-0.414892711,-1.057057176
99.869,3.45E-03,-0.414948794,-1.05731166
99.87,3.46E-03,-0.415003393,-1.057567075
99.871,3.47E-03,-0.415058661,-1.057818299
99.872,3.48E-03,-0.415113609,-1.058073947
99.873,3.50E-03,-0.415166316,-1.058322727
99.874,3.51E-03,-0.415218063,-1.058572438
99.875,3.52E-03,-0.415271556,-1.058821566
99.876,3.53E-03,-0.415324525,-1.059071859
99.87701,3.54E-03,-0.415376009,-1.059320057
99.87801,3.55E-03,-0.415427901,-1.059570815
99.87901,3.56E-03,-0.415476854,-1.059813658
99.88,3.57E-03,-0.415527087,-1.060059876
99.881,3.58E-03,-0.415576273,-1.060302719
99.882,3.59E-03,-0.415625633,-1.060552197
99.883,3.60E-03,-0.415672519,-1.060792245
99.884,3.61E-03,-0.415719551,-1.061032293
99.885,3.62E-03,-0.415765244,-1.061275369
99.886,3.63E-03,-0.415811635,-1.061516232
99.887,3.64E-03,-0.415854563,-1.061753021
99.888,3.66E-03,-0.415898132,-1.061990741
99.889,3.67E-03,-0.415941118,-1.062230556
99.89,3.68E-03,-0.415982766,-1.062467112
99.89101,3.69E-03,-0.416024181,-1.062707044
99.89201,3.70E-03,-0.416063674,-1.062941388
99.89301,3.71E-03,-0.41609956,-1.06317387
99.894,3.72E-03,-0.416139344,-1.063413103
99.895,3.73E-03,-0.416173658,-1.063643955
99.896,3.74E-03,-0.416207418,-1.063877135
99.897,3.75E-03,-0.416239374,-1.064106938
99.898,3.76E-03,-0.416270283,-1.064337441
99.899,3.77E-03,-0.416302384,-1.064571668
99.9,3.78E-03,-0.416328839,-1.064798795
99.901,3.79E-03,-0.416355499,-1.065030345
99.902,3.80E-03,-0.416381605,-1.065267483
99.903,3.81E-03,-0.416405761,-1.065498567
99.904,3.83E-03,-0.416424766,-1.065726508
99.90501,3.84E-03,-0.416444789,-1.065953518
99.90601,3.85E-03,-0.416460651,-1.066182973
99.90701,3.86E-03,-0.416474504,-1.066413242
99.908,3.87E-03,-0.416487048,-1.066643628
99.909,3.88E-03,-0.416495983,-1.066870405
99.91,0.003889384,-0.416501367,-1.067096717
99.911,3.90E-03,-0.416506926,-1.067327219
99.912,3.91E-03,-0.4165071,-1.067557838
99.913,3.92E-03,-0.41650291,-1.06778217
99.914,3.93E-03,-0.416497263,-1.06800918
99.915,3.94E-03,-0.416486786,-1.068235375
99.916,3.95E-03,-0.41647497,-1.068466925
99.917,3.96E-03,-0.416457973,-1.068695216
99.918,3.97E-03,-0.416436931,-1.068923855
99.91901,3.98E-03,-0.41641196,-1.069155638
99.92001,4.00E-03,-0.416383293,-1.069387188
99.92101,4.01E-03,-0.416349765,-1.069622231
99.922,4.02E-03,-0.41631065,-1.069852267
99.923,4.03E-03,-0.416265742,-1.070086029
99.924,4.04E-03,-0.41621644,-1.070318627
99.925,4.05E-03,-0.416161522,-1.070557162
99.926,4.06E-03,-0.41609921,-1.070790691
99.927,4.07E-03,-0.416030496,-1.071031089
99.928,4.08E-03,-0.415957242,-1.071269275
99.929,4.09E-03,-0.415874732,-1.071508741
99.93,4.10E-03,-0.415785471,-1.071751351
99.931,4.11E-03,-0.415688148,-1.071993844
99.93201,4.12E-03,-0.415584102,-1.072240761
99.93301,4.13E-03,-0.415469782,-1.072491985
99.93401,4.14E-03,-0.415347138,-1.072743442
99.93501,4.15E-03,-0.415214308,-1.072994666
99.936,4.16E-03,-0.415070797,-1.073249383
99.937,4.18E-03,-0.41491774,-1.073511899
99.938,4.19E-03,-0.414752925,-1.0737743
99.939,4.20E-03,-0.414574577,-1.074036001
99.94,4.21E-03,-0.414383365,-1.074305736
99.941,4.22E-03,-0.414180977,-1.074578264
99.942,4.23E-03,-0.413962291,-1.074857544
99.943,4.24E-03,-0.413728703,-1.075137756
99.944,4.25E-03,-0.413478236,-1.075422042
99.945,4.26E-03,-0.413210801,-1.075717621
99.94601,4.27E-03,-0.41292567,-1.076021348
99.94701,4.28E-03,-0.4126204,-1.076327288
99.94801,4.29E-03,-0.412291964,-1.07663672
99.94901,4.30E-03,-0.411941728,-1.076953602
99.95,4.31E-03,-0.411566085,-1.077280263
99.951,4.32E-03,-0.411163201,-1.077616005
99.952,4.33E-03,-0.410732435,-1.077965251
99.953,4.34E-03,-0.410270353,-1.078324276
99.954,4.35E-03,-0.409772474,-1.078686328
99.955,4.36E-03,-0.409239467,-1.079075038
99.956,4.37E-03,-0.40866388,-1.07946666
99.957,4.39E-03,-0.408042339,-1.079875859
