Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.8,2.01E-03,-0.289497169,-0.59829274
99.801,2.01E-03,-0.289542979,-0.598576793
99.802,2.02E-03,-0.289588352,-0.598858285
99.803,2.03E-03,-0.289633579,-0.599141
99.804,2.04E-03,-0.289680116,-0.599428604
99.805,2.04E-03,-0.289726187,-0.599713589
99.806,2.05E-03,-0.289770978,-0.599994441
99.80701,2.06E-03,-0.28981638,-0.600275816
99.80801,2.07E-03,-0.289862743,-0.600560626
99.80901,2.07E-03,-0.28990733,-0.600839849
99.81001,2.08E-03,-0.289953139,-0.601119304
99.811,2.09E-03,-0.289997261,-0.601397362
99.812,2.10E-03,-0.290042924,-0.601679727
99.813,2.10E-03,-0.290088006,-0.601959997
99.814,2.11E-03,-0.290132681,-0.602236891
99.815,2.12E-03,-0.290177501,-0.602515065
99.816,2.13E-03,-0.290221942,-0.602793298
99.817,2.13E-03,-0.290268334,-0.603073335
99.818,2.14E-03,-0.290310214,-0.603342836
99.819,2.15E-03,-0.29035419,-0.603617169
99.82,2.16E-03,-0.290399999,-0.60389674
99.82101,2.17E-03,-0.290443742,-0.604174333
99.82201,2.17E-03,-0.290487427,-0.604445871
99.82301,2.18E-03,-0.290530996,-0.604717876
99.82401,2.19E-03,-0.290575088,-0.604993606
99.825,2.20E-03,-0.290617725,-0.605262932
99.826,2.20E-03,-0.290661992,-0.605533656
99.827,2.21E-03,-0.290706201,-0.605806767
99.828,2.22E-03,-0.29074846,-0.606077258
99.829,2.23E-03,-0.29079357,-0.606350601
99.83,2.23E-03,-0.290835509,-0.606616144
99.831,2.24E-03,-0.290878233,-0.606885122
99.832,2.25E-03,-0.290921656,-0.60715602
99.833,2.26E-03,-0.290964177,-0.607425231
99.834,2.26E-03,-0.291005563,-0.607689144
99.83501,2.27E-03,-0.291048462,-0.60795754
99.83601,2.28E-03,-0.291092583,-0.608229486
99.83701,2.29E-03,-0.291133445,-0.608491246
99.83801,2.29E-03,-0.291176257,-0.608756032
99.839,2.30E-03,-0.291218719,-0.609021052
99.84,2.31E-03,-0.291260541,-0.609286362
99.841,2.32E-03,-0.291301432,-0.609550392
99.842,2.32E-03,-0.291343138,-0.609813142
99.843,2.33E-03,-0.29138528,-0.610076997
99.844,2.34E-03,-0.291426346,-0.610339222
99.845,2.35E-03,-0.291467994,-0.610601681
99.846,2.35E-03,-0.291508564,-0.610860588
99.847,2.36E-03,-0.291550095,-0.611121708
99.848,2.37E-03,-0.291591248,-0.61138306
99.84901,2.38E-03,-0.291631906,-0.611646101
99.85001,2.38E-03,-0.291672448,-0.611903437
99.85101,2.39E-03,-0.291712029,-0.612159609
99.85201,2.40E-03,-0.291752367,-0.612419855
99.853,2.41E-03,-0.291792589,-0.612676144
99.854,2.41E-03,-0.29183313,-0.612932607
99.855,2.42E-03,-0.291871867,-0.613187032
99.856,2.43E-03,-0.291911128,-0.61344303
99.857,2.44E-03,-0.291951379,-0.613699434
99.858,2.44E-03,-0.291990553,-0.61395322
99.859,2.45E-03,-0.29202961,-0.614206539
99.86,2.46E-03,-0.292068144,-0.614461314
99.861,2.47E-03,-0.292107026,-0.61471638
99.862,2.47E-03,-0.292145443,-0.614968361
99.86301,2.48E-03,-0.29218258,-0.615218538
99.86401,2.49E-03,-0.292221346,-0.615470053
99.86501,2.50E-03,-0.292259705,-0.615724071
99.866,2.50E-03,-0.292295968,-0.615971861
99.867,2.51E-03,-0.292333338,-0.616221107
99.868,2.52E-03,-0.292371842,-0.616474252
99.869,2.53E-03,-0.29240828,-0.61672437
99.87,2.53E-03,-0.292444922,-0.616971171
99.871,2.54E-03,-0.292481767,-0.617220241
99.872,2.55E-03,-0.292517303,-0.617468846
99.873,2.55E-03,-0.292553304,-0.61771489
99.874,2.56E-03,-0.292589102,-0.617960875
99.875,0.00256951,-0.292623736,-0.61820558
99.876,2.58E-03,-0.292657496,-0.618450635
99.87701,2.58E-03,-0.292692945,-0.618700287
99.87801,2.59E-03,-0.292728277,-0.618946971
99.87901,2.60E-03,-0.292762037,-0.619190105
99.88,2.61E-03,-0.292794284,-0.619430561
99.881,2.61E-03,-0.292827172,-0.619676721
99.882,2.62E-03,-0.292859302,-0.619917177
99.883,2.63E-03,-0.292892364,-0.620159903
99.884,2.64E-03,-0.292925106,-0.620406121
99.885,2.64E-03,-0.292955374,-0.620645296
99.886,2.65E-03,-0.292985555,-0.620884646
99.887,2.66E-03,-0.29301591,-0.621125393
99.888,2.67E-03,-0.293045683,-0.621367712
99.889,2.67E-03,-0.293075107,-0.621610321
99.89,2.68E-03,-0.293104036,-0.621851592
99.89101,2.69E-03,-0.293131132,-0.622089487
99.89201,2.69E-03,-0.29315814,-0.622327148
99.89301,2.70E-03,-0.293185556,-0.622569933
99.894,2.71E-03,-0.293210585,-0.622807071
99.895,2.72E-03,-0.2932348,-0.623042637
99.896,2.72E-03,-0.29326044,-0.62328286
99.897,2.73E-03,-0.293282588,-0.623523141
99.898,2.74E-03,-0.293304882,-0.623758824
99.899,2.75E-03,-0.293327321,-0.623997475
99.9,2.75E-03,-0.293347286,-0.624235312
99.901,2.76E-03,-0.293366669,-0.624471402
99.902,2.77E-03,-0.293384277,-0.624706387
99.903,2.78E-03,-0.293402438,-0.624944747
99.904,2.78E-03,-0.293419696,-0.625184679
99.90501,2.79E-03,-0.293433317,-0.625421992
99.90601,2.80E-03,-0.293447287,-0.625658897
99.90701,2.80E-03,-0.293458434,-0.625893357
99.908,2.81E-03,-0.293470686,-0.626131834
99.909,2.82E-03,-0.293479912,-0.62637066
99.91,2.83E-03,-0.293486955,-0.62660611
99.911,2.83E-03,-0.293491903,-0.626840687
99.912,2.84E-03,-0.293496269,-0.627077825
99.913,2.85E-03,-0.293497753,-0.627315138
99.914,2.86E-03,-0.29349915,-0.627553731
99.915,2.86E-03,-0.293497433,-0.627792208
99.916,2.87E-03,-0.293492107,-0.628030044
99.917,2.88E-03,-0.293486839,-0.628272304
99.918,2.88E-03,-0.293478195,-0.628511538
99.91901,2.89E-03,-0.293466961,-0.628752343
99.92001,2.90E-03,-0.293453224,-0.628991693
99.92101,2.91E-03,-0.293436082,-0.629233778
99.922,2.91E-03,-0.293416932,-0.629475457
99.923,2.92E-03,-0.293393503,-0.629716029
99.924,2.93E-03,-0.293366873,-0.629958522
99.925,2.94E-03,-0.29333806,-0.630208931
99.926,2.94E-03,-0.293305406,-0.63045451
99.927,2.95E-03,-0.293266581,-0.630696013
99.928,2.96E-03,-0.293227087,-0.630945957
99.929,2.96E-03,-0.293182587,-0.63119689
99.93,2.97E-03,-0.293132995,-0.631446426
99.931,2.98E-03,-0.293078308,-0.631697127
99.93201,2.99E-03,-0.29301949,-0.631951203
99.93301,2.99E-03,-0.292955694,-0.632211741
99.93401,3.00E-03,-0.292884128,-0.632464013
99.93501,3.01E-03,-0.292809505,-0.632724725
99.936,3.01E-03,-0.29272784,-0.632984797
99.937,3.02E-03,-0.292639335,-0.633250049
99.938,3.03E-03,-0.292544952,-0.63351565
99.939,3.04E-03,-0.292441575,-0.633781543
99.94,3.04E-03,-0.292332377,-0.634053256
99.941,3.05E-03,-0.292214449,-0.634329277
99.942,3.06E-03,-0.292086886,-0.63460489
99.943,3.06E-03,-0.291950419,-0.634884811
99.944,3.07E-03,-0.291805249,-0.63516933
99.945,3.08E-03,-0.291648292,-0.635460892
99.94601,0.003086117,-0.291481905,-0.635755889
99.94701,3.09E-03,-0.291302829,-0.636053213
99.94801,3.10E-03,-0.291110278,-0.636353623
99.94901,3.11E-03,-0.290904951,-0.636664452
99.95,3.11E-03,-0.290683733,-0.636977609
99.951,3.12E-03,-0.290446042,-0.637295831
99.952,3.13E-03,-0.290192023,-0.63762191
99.953,3.14E-03,-0.289920019,-0.637963938
99.954,3.14E-03,-0.289626041,-0.638304569
99.955,3.15E-03,-0.289309828,-0.638656202
99.956,3.16E-03,-0.28897007,-0.63901901
99.957,3.16E-03,-0.288602489,-0.639393227
