Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.2,6.20E-03,-0.42825102,-1.375406282
99.201,6.22E-03,-0.42829162,-1.375376363
99.202,6.23E-03,-0.428332685,-1.375344815
99.203,6.25E-03,-0.428373023,-1.375311986
99.20399,0.00626441,-0.428411789,-1.375274849
99.20499,6.28E-03,-0.428452011,-1.375238178
99.20599,6.30E-03,-0.428490806,-1.375199528
99.207,6.31E-03,-0.428532105,-1.375161693
99.208,6.33E-03,-0.428568426,-1.375113963
99.209,6.34E-03,-0.428608299,-1.375074615
99.21,6.36E-03,-0.428647589,-1.375030493
99.211,6.38E-03,-0.428685511,-1.374982879
99.212,6.39E-03,-0.42872355,-1.374935033
99.213,6.41E-03,-0.428760948,-1.374884043
99.214,6.42E-03,-0.428797561,-1.374834334
99.215,6.44E-03,-0.428834843,-1.374779153
99.216,6.45E-03,-0.428873784,-1.374730375
99.217,6.47E-03,-0.428910222,-1.374673098
99.21799,6.49E-03,-0.428945961,-1.374616055
99.21899,6.50E-03,-0.42898301,-1.374558546
99.21999,6.52E-03,-0.429018837,-1.374499407
99.221,6.53E-03,-0.429054897,-1.374435611
99.222,6.55E-03,-0.42908953,-1.374369022
99.223,6.57E-03,-0.429124135,-1.374304644
99.224,6.58E-03,-0.42916098,-1.374239917
99.225,6.60E-03,-0.429194246,-1.374170417
99.226,6.61E-03,-0.429229432,-1.37410243
99.227,6.63E-03,-0.429263921,-1.374032116
99.228,6.64E-03,-0.429297739,-1.373957843
99.229,6.66E-03,-0.429331529,-1.373885432
99.23,6.68E-03,-0.429364271,-1.373805804
99.231,6.69E-03,-0.429396954,-1.373728504
99.23199,6.71E-03,-0.429429841,-1.373648993
99.23299,6.72E-03,-0.429463224,-1.373569714
99.23399,6.74E-03,-0.429495965,-1.373491483
99.235,6.75E-03,-0.4295283,-1.373405219
99.236,6.77E-03,-0.429558975,-1.373320236
99.237,6.79E-03,-0.429590145,-1.373232342
99.238,6.80E-03,-0.42962117,-1.37314247
99.239,6.82E-03,-0.429652486,-1.373055507
99.24,6.83E-03,-0.429681793,-1.372960629
99.241,6.85E-03,-0.429712993,-1.372871106
99.242,6.86E-03,-0.429742649,-1.372776576
99.243,6.88E-03,-0.429772103,-1.372680767
99.244,6.90E-03,-0.429801061,-1.372581231
99.245,6.91E-03,-0.429830019,-1.372483792
99.24599,6.93E-03,-0.429858745,-1.372382976
99.24699,6.94E-03,-0.429887354,-1.372282393
99.24799,6.96E-03,-0.429914799,-1.372179831
99.249,6.97E-03,-0.429942593,-1.372072264
99.25,6.99E-03,-0.429971056,-1.371969469
99.251,7.01E-03,-0.429996813,-1.371857943
99.252,7.02E-03,-0.430021697,-1.371746184
99.253,7.04E-03,-0.430047367,-1.371634891
99.254,7.05E-03,-0.430073909,-1.371524064
99.255,7.07E-03,-0.430099491,-1.371410792
99.256,7.08E-03,-0.430125219,-1.371299499
99.257,7.10E-03,-0.430148357,-1.371178776
99.258,7.12E-03,-0.430172397,-1.371058403
99.259,7.13E-03,-0.430195912,-1.370939193
99.25999,7.15E-03,-0.43021873,-1.370815677
99.26099,7.16E-03,-0.43024245,-1.370694605
99.26199,7.18E-03,-0.43026483,-1.370571204
99.263,7.19E-03,-0.430285698,-1.370442566
99.264,7.21E-03,-0.430307933,-1.37031707
99.265,7.22E-03,-0.430328539,-1.370187267
99.266,7.24E-03,-0.430349202,-1.370056299
99.267,7.26E-03,-0.430369109,-1.369927195
99.268,7.27E-03,-0.430387212,-1.369790523
99.269,7.29E-03,-0.430405606,-1.369654201
99.27,7.30E-03,-0.430423825,-1.369520673
99.271,7.32E-03,-0.430441898,-1.369383535
99.272,7.33E-03,-0.430459622,-1.36924698
99.27299,7.35E-03,-0.430475047,-1.369103789
99.27399,7.37E-03,-0.430490123,-1.368960831
99.27499,7.38E-03,-0.430504879,-1.368818688
99.27599,7.40E-03,-0.43051946,-1.368674799
99.277,7.41E-03,-0.430533488,-1.368526835
99.278,0.007427461,-0.430545479,-1.368379919
99.279,7.44E-03,-0.430558081,-1.368231722
99.28,7.46E-03,-0.430566928,-1.368077705
99.281,7.47E-03,-0.430575659,-1.367925783
99.282,7.49E-03,-0.430585613,-1.367776189
99.283,7.51E-03,-0.430594868,-1.367624733
99.284,7.52E-03,-0.430602056,-1.36746827
99.285,7.54E-03,-0.430607382,-1.36731111
99.286,7.55E-03,-0.430611835,-1.3671536
99.28699,7.57E-03,-0.430615619,-1.366991666
99.28799,7.58E-03,-0.430618617,-1.366833225
99.28899,7.60E-03,-0.430620654,-1.366673037
99.28999,7.61E-03,-0.430620712,-1.366509241
99.291,7.63E-03,-0.430618908,-1.366340904
99.292,7.64E-03,-0.430616696,-1.366179553
99.293,7.66E-03,-0.430611166,-1.36600947
99.294,7.68E-03,-0.430607324,-1.365847769
99.295,7.69E-03,-0.430598768,-1.365675242
99.296,7.71E-03,-0.430589978,-1.365505042
99.297,7.72E-03,-0.43057825,-1.365334494
99.298,7.74E-03,-0.430564774,-1.365161384
99.299,7.75E-03,-0.430550252,-1.364988741
99.3,7.77E-03,-0.430533692,-1.364816097
99.30099,7.78E-03,-0.430515734,-1.364643336
99.30199,7.80E-03,-0.430491782,-1.364463242
99.30299,7.81E-03,-0.430468092,-1.364288968
99.30399,7.83E-03,-0.430441229,-1.364110736
99.305,7.85E-03,-0.430412794,-1.363933668
99.306,7.86E-03,-0.430380955,-1.363754855
99.307,7.88E-03,-0.430345681,-1.363573247
99.308,7.89E-03,-0.430308195,-1.363395364
99.309,7.91E-03,-0.430266984,-1.363215153
99.31,7.92E-03,-0.430221669,-1.363032032
99.311,7.94E-03,-0.43017359,-1.362852636
99.312,7.95E-03,-0.430123211,-1.362674171
99.313,7.97E-03,-0.430065178,-1.36248651
99.314,7.98E-03,-0.430005894,-1.362307114
99.31499,8.00E-03,-0.429940876,-1.3621205
99.31599,8.02E-03,-0.429873064,-1.361938892
99.31699,8.03E-03,-0.429798703,-1.361757633
99.31799,8.05E-03,-0.429719628,-1.361572416
99.319,8.06E-03,-0.429635897,-1.361391856
99.32,8.08E-03,-0.429545355,-1.361204777
99.321,8.09E-03,-0.429450592,-1.361022354
99.322,8.11E-03,-0.429348438,-1.360841445
99.323,8.12E-03,-0.429240579,-1.360657741
99.324,8.14E-03,-0.429125706,-1.36047753
99.325,8.15E-03,-0.429002394,-1.360296388
99.326,8.17E-03,-0.428871746,-1.360113616
99.327,8.18E-03,-0.428736035,-1.359937247
99.328,8.20E-03,-0.428589061,-1.359759946
99.32899,8.21E-03,-0.428435684,-1.359584858
99.32999,8.23E-03,-0.428269646,-1.35940453
99.33099,8.25E-03,-0.428096595,-1.359232236
99.332,8.26E-03,-0.427912717,-1.359056914
99.333,8.28E-03,-0.427718653,-1.358888578
99.334,8.29E-03,-0.427512656,-1.358718844
99.335,8.31E-03,-0.427293446,-1.358548878
99.336,8.32E-03,-0.427064282,-1.358389389
99.337,8.34E-03,-0.426819635,-1.358225942
99.338,8.35E-03,-0.426561019,-1.358064474
99.339,8.37E-03,-0.426287646,-1.357909874
99.34,8.38E-03,-0.425998005,-1.357754692
99.341,8.40E-03,-0.425691018,-1.357602188
99.342,8.41E-03,-0.425367645,-1.357463538
99.34299,8.43E-03,-0.425023522,-1.357316622
99.34399,8.44E-03,-0.424662285,-1.357188099
99.34499,8.46E-03,-0.424277445,-1.357053407
99.346,8.47E-03,-0.423868507,-1.356919762
99.347,8.49E-03,-0.423434627,-1.356801251
99.348,8.50E-03,-0.422976736,-1.356688561
99.349,8.52E-03,-0.422489567,-1.35658111
99.35,8.53E-03,-0.421971723,-1.356485533
99.351,8.55E-03,-0.421419041,-1.356390421
99.352,8.56E-03,-0.420832366,-1.356311725
99.353,8.58E-03,-0.420206372,-1.356238616
99.354,8.59E-03,-0.419537188,-1.356174704
99.355,8.61E-03,-0.418822863,-1.356130932
99.356,8.62E-03,-0.418058073,-1.356095891
99.35699,8.64E-03,-0.417236006,-1.356073539
