Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
98.3,2.24E-02,-0.653202995,-2.073015319
98.301,2.24E-02,-0.653079594,-2.072183648
98.302,2.25E-02,-0.65295439,-2.071355237
98.303,2.25E-02,-0.652830058,-2.070523333
98.304,2.25E-02,-0.652706367,-2.069695853
98.305,2.25E-02,-0.652582268,-2.068861853
98.306,2.25E-02,-0.652457064,-2.068020636
98.30701,2.26E-02,-0.652328541,-2.067166381
98.30801,2.26E-02,-0.652202521,-2.066323999
98.30901,0.022620915,-0.652074057,-2.065468812
98.31001,2.26E-02,-0.651946466,-2.064619679
98.311,2.27E-02,-0.651818642,-2.063771244
98.312,2.27E-02,-0.651690061,-2.06290721
98.313,2.27E-02,-0.651563867,-2.062056446
98.314,2.27E-02,-0.651433889,-2.061189385
98.315,2.28E-02,-0.651302631,-2.060325816
98.316,2.28E-02,-0.651172071,-2.0594534
98.317,2.28E-02,-0.651043025,-2.058587037
98.318,2.28E-02,-0.650912116,-2.057709964
98.319,2.29E-02,-0.650780858,-2.056835452
98.32,2.29E-02,-0.650647853,-2.055951627
98.32101,2.29E-02,-0.650515314,-2.055067103
98.32201,2.29E-02,-0.650381204,-2.054178156
98.32301,2.30E-02,-0.650246802,-2.053291537
98.32401,2.30E-02,-0.650115078,-2.052402822
98.325,0.023006909,-0.64997829,-2.051505726
98.326,2.30E-02,-0.649844937,-2.050610492
98.327,0.023054713,-0.64970809,-2.0497113
98.328,2.31E-02,-0.649572932,-2.048812108
98.329,2.31E-02,-0.649434514,-2.047901275
98.33,2.31E-02,-0.649300462,-2.046999987
98.331,2.32E-02,-0.649161928,-2.046082634
98.332,2.32E-02,-0.649026071,-2.045175992
98.333,2.32E-02,-0.648886373,-2.044253983
98.334,2.32E-02,-0.64874551,-2.043338725
98.33501,2.32E-02,-0.648607034,-2.042409498
98.33601,2.33E-02,-0.648467219,-2.041491214
98.33701,2.33E-02,-0.648326008,-2.040552907
98.33801,2.33E-02,-0.648185203,-2.039626008
98.339,2.33E-02,-0.648042827,-2.038690029
98.34,0.023363858,-0.647901557,-2.037758706
98.341,2.34E-02,-0.647756038,-2.036813879
98.342,2.34E-02,-0.647615001,-2.035872545
98.343,2.34E-02,-0.647470588,-2.034930047
98.344,2.35E-02,-0.647326349,-2.033982659
98.345,2.35E-02,-0.647181354,-2.033036901
98.346,2.35E-02,-0.647035486,-2.032082528
98.347,0.023528716,-0.646892062,-2.031134674
98.348,2.36E-02,-0.646743225,-2.030165168
98.34901,2.36E-02,-0.646593864,-2.029198455
98.35001,0.0235992,-0.646445202,-2.028229414
98.35101,2.36E-02,-0.64629782,-2.027271083
98.35201,0.023646081,-0.646149507,-2.026297851
98.353,2.37E-02,-0.645997236,-2.025326481
98.354,2.37E-02,-0.645848282,-2.024350688
98.355,2.37E-02,-0.645696127,-2.023371868
98.356,2.37E-02,-0.645547989,-2.022397704
98.357,2.38E-02,-0.645391992,-2.021408174
98.358,2.38E-02,-0.645241293,-2.020426095
98.359,2.38E-02,-0.64508483,-2.0194354
98.36,2.38E-02,-0.644931453,-2.0184475
98.361,2.39E-02,-0.644776039,-2.017449355
98.362,2.39E-02,-0.644619635,-2.016453771
98.36301,0.023901904,-0.644459913,-2.015442122
98.36401,2.39E-02,-0.644301937,-2.014436061
98.36501,2.39E-02,-0.644144544,-2.013436519
98.366,2.40E-02,-0.643986568,-2.012436977
98.367,2.40E-02,-0.643825973,-2.011419507
98.368,2.40E-02,-0.643665611,-2.010409022
98.369,2.40E-02,-0.643503969,-2.009390388
98.37,2.41E-02,-0.643339416,-2.008373849
98.371,2.41E-02,-0.643175037,-2.00734823
98.372,2.41E-02,-0.643011939,-2.006327501
98.373,2.41E-02,-0.642846862,-2.00529932
98.374,2.42E-02,-0.642678875,-2.004275564
98.375,0.024177823,-0.642510189,-2.00324459
98.376,0.024200801,-0.642343017,-2.002211288
98.37701,2.42E-02,-0.642170373,-2.001162386
98.37801,2.42E-02,-0.641999359,-2.000126522
98.37901,2.43E-02,-0.641825842,-1.999079017
98.38,2.43E-02,-0.64165314,-1.998038962
98.381,0.024314884,-0.641477935,-1.996997744
98.382,2.43E-02,-0.641301624,-1.995943021
98.383,2.44E-02,-0.641123916,-1.994894352
98.384,2.44E-02,-0.640942715,-1.993833575
98.385,2.44E-02,-0.640762097,-1.992778387
98.386,2.44E-02,-0.640581304,-1.991721569
98.387,2.45E-02,-0.640396553,-1.990662422
98.388,2.45E-02,-0.640211569,-1.98960118
98.389,2.45E-02,-0.640020065,-1.988526201
98.39,2.45E-02,-0.639833568,-1.987460768
98.39101,2.45E-02,-0.639640493,-1.986384857
98.39201,2.46E-02,-0.639443693,-1.985301729
98.39301,2.46E-02,-0.63924765,-1.98423164
98.394,2.46E-02,-0.639051548,-1.983155962
98.395,2.46E-02,-0.638851838,-1.982081681
98.396,2.47E-02,-0.638648926,-1.980994828
98.397,2.47E-02,-0.638441532,-1.979905181
98.398,2.47E-02,-0.638233323,-1.978828805
98.399,2.47E-02,-0.638021738,-1.977736596
98.4,2.47E-02,-0.63781027,-1.976656262
98.401,0.024765233,-0.637591002,-1.975556836
98.402,2.48E-02,-0.6373715,-1.974461367
98.403,2.48E-02,-0.637148914,-1.973369392
98.404,2.48E-02,-0.636922836,-1.97227695
98.40501,2.49E-02,-0.636690645,-1.971168676
98.40601,2.49E-02,-0.63645473,-1.970066456
98.40701,2.49E-02,-0.636214914,-1.96896214
98.408,2.49E-02,-0.635971897,-1.96785992
98.409,2.49E-02,-0.63572725,-1.966757001
98.41,2.50E-02,-0.635473989,-1.965648495
98.411,2.50E-02,-0.635217177,-1.964538824
98.412,2.50E-02,-0.634955009,-1.963435672
98.413,2.50E-02,-0.634687545,-1.962325769
98.414,2.51E-02,-0.634414959,-1.961211674
98.415,2.51E-02,-0.634135853,-1.960101072
98.416,2.51E-02,-0.633848365,-1.958980458
98.417,2.51E-02,-0.633557269,-1.957870787
98.418,0.025140893,-0.633261108,-1.956761116
98.41901,2.52E-02,-0.632953073,-1.955639571
98.42001,2.52E-02,-0.632639742,-1.954518957
98.42101,2.52E-02,-0.632318144,-1.953404164
98.422,0.025228389,-0.631988572,-1.952285762
98.423,2.53E-02,-0.631650269,-1.951170387
98.424,2.53E-02,-0.631305214,-1.950059319
98.425,2.53E-02,-0.630948052,-1.94894406
98.426,2.53E-02,-0.630578375,-1.947819837
98.427,2.53E-02,-0.630201655,-1.946709119
98.428,2.54E-02,-0.629812712,-1.945592696
98.429,2.54E-02,-0.629412185,-1.944484538
98.43,0.025401933,-0.629001239,-1.943377894
98.431,2.54E-02,-0.628573471,-1.942259143
98.43201,2.54E-02,-0.628133595,-1.941143651
98.43301,2.55E-02,-0.627680332,-1.940037822
98.43401,2.55E-02,-0.62721211,-1.938930713
98.43501,2.55E-02,-0.626726483,-1.93783117
98.436,2.55E-02,-0.626221765,-1.936727087
98.437,2.56E-02,-0.625702029,-1.935627894
98.438,2.56E-02,-0.625165529,-1.934536733
98.439,2.56E-02,-0.624607084,-1.933442429
98.44,2.56E-02,-0.624026987,-1.932363142
98.441,2.56E-02,-0.623423781,-1.931275008
98.442,2.57E-02,-0.622798107,-1.930199796
98.443,2.57E-02,-0.622149266,-1.929128426
98.444,2.57E-02,-0.621468818,-1.928058802
98.445,2.57E-02,-0.62076241,-1.927003847
98.44601,2.57E-02,-0.620023056,-1.925936551
98.44701,2.58E-02,-0.619252678,-1.92489347
98.44801,2.58E-02,-0.618446735,-1.923858072
98.44901,2.58E-02,-0.617600977,-1.922826865
98.45,2.58E-02,-0.61671529,-1.921802992
98.451,2.58E-02,-0.615784549,-1.92079891
98.452,2.59E-02,-0.614808348,-1.919809496
98.453,2.59E-02,-0.613777898,-1.918827184
98.454,2.59E-02,-0.612690637,-1.917861868
98.455,2.59E-02,-0.611540745,-1.916909707
98.456,2.60E-02,-0.610321062,-1.915973728
98.457,2.60E-02,-0.609025883,-1.915067784
