Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
100.1,8.83E-03,-0.41639377,-1.142119756
100.101,8.85E-03,-0.416371942,-1.141789951
100.102,8.86E-03,-0.416348194,-1.141452114
100.103,8.87E-03,-0.416323572,-1.141114277
100.104,8.88E-03,-0.416300114,-1.14077772
100.105,8.89E-03,-0.41627555,-1.14043802
100.106,0.008904411,-0.416251249,-1.140097971
100.107,8.92E-03,-0.41622654,-1.139754429
100.108,8.93E-03,-0.416200404,-1.139409607
100.109,8.94E-03,-0.416176219,-1.139069791
100.11,8.95E-03,-0.416150782,-1.138724969
100.111,8.96E-03,-0.416125637,-1.138380147
100.112,8.97E-03,-0.416099618,-1.138035441
100.113,8.99E-03,-0.416074123,-1.137688872
100.114,9.00E-03,-0.416048541,-1.137342304
100.115,9.01E-03,-0.416021707,-1.136994106
100.116,9.02E-03,-0.41599563,-1.136644278
100.117,9.03E-03,-0.415968883,-1.136292587
100.118,9.04E-03,-0.415940798,-1.135937637
100.119,9.06E-03,-0.415914343,-1.135588274
100.12,9.07E-03,-0.415887684,-1.135228784
100.121,9.08E-03,-0.415858987,-1.134873601
100.122,9.09E-03,-0.415830407,-1.13451574
100.123,9.10E-03,-0.415802933,-1.134154852
100.124,9.11E-03,-0.415774877,-1.133797108
100.125,9.12E-03,-0.41574621,-1.133437268
100.126,9.14E-03,-0.415716495,-1.133074402
100.127,9.15E-03,-0.415687566,-1.132716658
100.128,9.16E-03,-0.415660004,-1.132356934
100.129,9.17E-03,-0.415629591,-1.131991274
100.13,9.18E-03,-0.415600662,-1.131629571
100.131,9.19E-03,-0.415569608,-1.131261
100.132,9.21E-03,-0.415539631,-1.130895573
100.133,9.22E-03,-0.415510382,-1.130531076
100.134,9.23E-03,-0.415477902,-1.1301575
100.135,9.24E-03,-0.415447052,-1.129787997
100.136,9.25E-03,-0.415417016,-1.129418029
100.137,9.26E-03,-0.415385526,-1.129047247
100.138,9.27E-03,-0.415352988,-1.128674136
100.139,9.29E-03,-0.41532176,-1.12830021
100.14,9.30E-03,-0.415289716,-1.127928146
100.141,9.31E-03,-0.415256654,-1.127546653
100.142,9.32E-03,-0.415223854,-1.127168885
100.143,9.33E-03,-0.415191404,-1.126793795
100.144,9.34E-03,-0.415158313,-1.126415911
100.145,9.35E-03,-0.415124523,-1.126034651
100.146,9.37E-03,-0.41508954,-1.125652227
100.147,9.38E-03,-0.41505543,-1.125273295
100.14799,9.39E-03,-0.415022048,-1.124892035
100.149,9.40E-03,-0.414986745,-1.124505652
100.15,9.41E-03,-0.414952345,-1.124122879
100.151,9.42E-03,-0.414917275,-1.123737893
100.152,9.43E-03,-0.414881186,-1.123352209
100.153,9.45E-03,-0.414845505,-1.122965245
100.154,9.46E-03,-0.414808484,-1.122576068
100.155,9.47E-03,-0.414771581,-1.122188987
100.156,9.48E-03,-0.414735347,-1.121797832
100.157,9.49E-03,-0.414696726,-1.121405512
100.158,9.50E-03,-0.414659269,-1.121013542
100.159,9.51E-03,-0.414621842,-1.120616333
100.16,9.53E-03,-0.414583861,-1.120223547
100.161,9.54E-03,-0.414544571,-1.119828317
100.16199,9.55E-03,-0.414505193,-1.119433087
100.163,9.56E-03,-0.414465379,-1.119033783
100.164,9.57E-03,-0.414424547,-1.118633896
100.165,9.58E-03,-0.4143845,-1.118235639
100.166,9.59E-03,-0.414344104,-1.117837848
100.167,9.61E-03,-0.414302805,-1.117437845
100.168,9.62E-03,-0.414261071,-1.117035863
100.169,9.63E-03,-0.414218637,-1.116634114
100.17,9.64E-03,-0.414176669,-1.116232947
100.171,9.65E-03,-0.414133276,-1.115831081
100.172,9.66E-03,-0.414089183,-1.115425723
100.173,9.67E-03,-0.414045178,-1.115020248
100.174,9.69E-03,-0.414000737,-1.114613144
100.175,9.70E-03,-0.413954724,-1.114206389
100.17599,9.71E-03,-0.413908157,-1.113795675
100.177,9.72E-03,-0.413860835,-1.113384264
100.178,9.73E-03,-0.413814822,-1.112977159
100.179,9.74E-03,-0.413766276,-1.112566679
100.18,9.75E-03,-0.413717673,-1.112151076
100.181,9.77E-03,-0.413667818,-1.11173722
100.182,9.78E-03,-0.413618167,-1.111325459
100.183,9.79E-03,-0.413567846,-1.110914629
100.184,9.80E-03,-0.413515838,-1.110498095
100.185,9.81E-03,-0.41346217,-1.110080513
100.186,9.82E-03,-0.413409871,-1.109668985
100.187,9.83E-03,-0.413355709,-1.109252917
100.188,9.84E-03,-0.413300033,-1.108835451
100.189,9.86E-03,-0.413243135,-1.108418219
100.18999,9.87E-03,-0.413185509,-1.107997145
100.191,9.88E-03,-0.413127302,-1.107578399
100.192,9.89E-03,-0.413066911,-1.107155811
100.193,9.90E-03,-0.413005881,-1.106736832
100.194,9.91E-03,-0.412943162,-1.10631634
100.195,9.92E-03,-0.412880356,-1.105896081
100.196,9.94E-03,-0.412814843,-1.105472562
100.197,9.95E-03,-0.412749243,-1.10505335
100.198,9.96E-03,-0.41268015,-1.10462273
100.199,9.97E-03,-0.412609777,-1.104199677
100.2,9.98E-03,-0.412539695,-1.103779417
100.201,9.99E-03,-0.412465539,-1.103352522
100.202,1.00E-02,-0.412390655,-1.102929702
100.203,1.00E-02,-0.412312773,-1.102502807
100.20399,1.00E-02,-0.412233523,-1.102077425
100.205,1.00E-02,-0.412151043,-1.101647737
100.206,1.00E-02,-0.412068999,-1.101224916
100.207,1.01E-02,-0.411983114,-1.100801514
100.208,1.01E-02,-0.411894551,-1.100375783
100.209,1.01E-02,-0.411804591,-1.09995075
100.21,1.01E-02,-0.411709741,-1.099524787
100.211,0.010104788,-0.41161268,-1.099098008
100.212,1.01E-02,-0.411512592,-1.098671579
100.213,1.01E-02,-0.411409448,-1.098247245
100.214,1.01E-02,-0.411303103,-1.097822562
100.215,1.01E-02,-0.411193701,-1.097397995
100.216,1.02E-02,-0.411081361,-1.096971449
100.217,1.02E-02,-0.410963432,-1.096547931
100.21799,1.02E-02,-0.410841516,-1.096123364
100.219,1.02E-02,-0.410716049,-1.095698099
100.22,0.010205926,-0.410586857,-1.095275744
100.221,1.02E-02,-0.410451117,-1.094853273
100.222,1.02E-02,-0.410311477,-1.094433479
100.223,1.02E-02,-0.410166365,-1.094014035
100.224,1.03E-02,-0.410016946,-1.093598199
100.225,1.03E-02,-0.409859844,-1.093178988
100.226,1.03E-02,-0.409698259,-1.092764083
100.227,1.03E-02,-0.409529108,-1.092347549
100.228,1.03E-02,-0.409355067,-1.091936254
100.229,1.03E-02,-0.409171509,-1.091522048
100.23,1.03E-02,-0.408981898,-1.091115759
100.231,1.03E-02,-0.408785534,-1.090710284
100.232,1.03E-02,-0.408577936,-1.090297708
100.233,1.04E-02,-0.408365508,-1.089895959
100.234,1.04E-02,-0.408140942,-1.089493511
100.235,1.04E-02,-0.407909072,-1.089096069
100.236,1.04E-02,-0.407664978,-1.088698045
100.237,0.01039611,-0.407412881,-1.088302466
100.238,1.04E-02,-0.407148385,-1.087915967
100.239,1.04E-02,-0.406870764,-1.087528886
100.24,1.04E-02,-0.40658025,-1.087144366
100.241,1.04E-02,-0.4062769,-1.086764154
100.242,1.05E-02,-0.40595996,-1.086394652
100.243,1.05E-02,-0.405626313,-1.086022472
100.244,1.05E-02,-0.405279134,-1.085660188
100.245,1.05E-02,-0.404912804,-1.085302327
100.246,1.05E-02,-0.404528371,-1.084944932
100.247,1.05E-02,-0.404124236,-1.084597199
100.248,1.05E-02,-0.403697602,-1.084254705
100.249,1.05E-02,-0.403251353,-1.083925832
100.25,1.05E-02,-0.402778911,-1.083603478
100.251,1.06E-02,-0.402280566,-1.083286363
100.252,1.06E-02,-0.401751458,-1.082976698
100.253,1.06E-02,-0.401195139,-1.08268566
100.254,1.06E-02,-0.400602294,-1.082399511
100.255,1.06E-02,-0.399973535,-1.082124189
100.256,1.06E-02,-0.399303215,-1.081866678
100.257,1.06E-02,-0.398590375,-1.081624185
100.258,1.06E-02,-0.397825817,-1.081399736
