Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
103.1,2.09E-02,-2.99E-02,-2.208489692
103.101,0.020938454,-2.97E-02,-2.208468039
103.102,2.10E-02,-2.94E-02,-2.208418446
103.103,2.10E-02,-2.92E-02,-2.208374906
103.104,2.10E-02,-2.90E-02,-2.208325081
103.105,2.10E-02,-2.87E-02,-2.208271297
103.106,2.10E-02,-0.028491477,-2.208208898
103.107,2.10E-02,-2.83E-02,-2.208139049
103.108,0.02104743,-2.80E-02,-2.208060119
103.109,2.11E-02,-2.78E-02,-2.207979094
103.11,2.11E-02,-0.027557637,-2.207889222
103.111,2.11E-02,-2.73E-02,-2.207795391
103.112,2.11E-02,-0.027090415,-2.207692014
103.113,2.11E-02,-2.69E-02,-2.207579557
103.114,2.11E-02,-2.66E-02,-2.207471756
103.115,2.12E-02,-2.64E-02,-2.207341371
103.116,2.12E-02,-2.62E-02,-2.207218669
103.117,2.12E-02,-2.59E-02,-2.207089914
103.118,2.12E-02,-2.57E-02,-2.20694649
103.119,2.12E-02,-2.55E-02,-2.206798643
103.12,2.12E-02,-2.52E-02,-2.206659177
103.121,2.12E-02,-2.50E-02,-2.206482459
103.122,2.13E-02,-2.47E-02,-2.206329023
103.123,2.13E-02,-2.45E-02,-2.20614532
103.124,2.13E-02,-2.43E-02,-2.20596767
103.125,2.13E-02,-2.40E-02,-2.205791418
103.126,2.13E-02,-2.38E-02,-2.205600962
103.127,2.13E-02,-2.36E-02,-2.20540748
103.128,2.14E-02,-0.023322591,-2.20519281
103.129,2.14E-02,-2.31E-02,-2.204996534
103.13,2.14E-02,-2.28E-02,-2.204763936
103.131,2.14E-02,-2.26E-02,-2.204550197
103.132,2.14E-02,-2.24E-02,-2.204317367
103.133,2.14E-02,-2.21E-02,-2.204077551
103.134,2.14E-02,-2.19E-02,-2.203845419
103.135,2.15E-02,-2.17E-02,-2.203592565
103.136,2.15E-02,-2.14E-02,-2.203353448
103.137,2.15E-02,-2.12E-02,-2.203072188
103.138,0.021497194,-2.09E-02,-2.202813048
103.139,2.15E-02,-2.07E-02,-2.202542033
103.14,2.15E-02,-2.05E-02,-2.202249831
103.141,2.15E-02,-2.02E-02,-2.201970667
103.142,2.16E-02,-2.00E-02,-2.201673575
103.143,2.16E-02,-0.019734518,-2.201375086
103.144,2.16E-02,-1.95E-02,-2.20107846
103.145,2.16E-02,-1.93E-02,-2.200751798
103.146,2.16E-02,-0.019013243,-2.20043771
103.147,0.021626491,-1.88E-02,-2.200117335
103.14799,2.16E-02,-1.85E-02,-2.199786017
103.149,2.17E-02,-1.83E-02,-2.199447248
103.15,2.17E-02,-1.80E-02,-2.199103124
103.151,2.17E-02,-1.78E-02,-2.198758535
103.152,2.17E-02,-1.75E-02,-2.198398346
103.153,2.17E-02,-1.73E-02,-2.198037924
103.154,2.17E-02,-1.71E-02,-2.197674476
103.155,2.17E-02,-1.68E-02,-2.19728821
103.156,2.18E-02,-1.66E-02,-2.196918009
103.157,2.18E-02,-1.63E-02,-2.19651591
103.158,2.18E-02,-1.61E-02,-2.19612103
103.159,2.18E-02,-0.01583178,-2.19572382
103.16,2.18E-02,-1.56E-02,-2.195319394
103.161,2.18E-02,-1.53E-02,-2.194900298
103.16199,2.18E-02,-1.51E-02,-2.1944826
103.163,2.19E-02,-1.48E-02,-2.19405815
103.164,2.19E-02,-1.46E-02,-2.193616936
103.165,2.19E-02,-1.43E-02,-2.193175489
103.166,2.19E-02,-1.41E-02,-2.192733111
103.167,2.19E-02,-1.38E-02,-2.192278858
103.168,2.19E-02,-1.36E-02,-2.19182088
103.169,2.19E-02,-1.33E-02,-2.19135941
103.17,2.19E-02,-0.013074413,-2.190882806
103.171,2.20E-02,-1.28E-02,-2.190402709
103.172,2.20E-02,-1.26E-02,-2.189919353
103.173,2.20E-02,-1.23E-02,-2.189435065
103.174,2.20E-02,-1.21E-02,-2.188942162
103.175,2.20E-02,-1.18E-02,-2.188429236
103.17599,2.20E-02,-0.011531632,-2.187920036
103.177,2.20E-02,-1.13E-02,-2.187389648
103.178,2.21E-02,-1.10E-02,-2.186876023
103.179,2.21E-02,-1.07E-02,-2.186339116
103.18,2.21E-02,-1.05E-02,-2.185796387
103.181,2.21E-02,-1.02E-02,-2.185272984
103.182,2.21E-02,-9.95E-03,-2.184715122
103.183,2.21E-02,-9.69E-03,-2.184171695
103.184,2.21E-02,-9.42E-03,-2.183606848
103.185,2.21E-02,-9.15E-03,-2.18303618
103.186,2.22E-02,-8.88E-03,-2.182468306
103.187,2.22E-02,-8.61E-03,-2.18189368
103.188,2.22E-02,-8.33E-03,-2.181296004
103.189,2.22E-02,-8.05E-03,-2.180702286
103.18999,2.22E-02,-7.78E-03,-2.180097159
103.191,2.22E-02,-7.49E-03,-2.179504372
103.192,2.22E-02,-7.21E-03,-2.17887247
103.193,2.22E-02,-6.93E-03,-2.1782564
103.194,2.23E-02,-6.64E-03,-2.177627059
103.195,0.022273364,-6.35E-03,-2.176993294
103.196,2.23E-02,-6.06E-03,-2.176366048
103.197,2.23E-02,-5.76E-03,-2.175710863
103.198,2.23E-02,-5.47E-03,-2.17507151
103.199,0.022323977,-5.17E-03,-2.174408874
103.2,0.022336533,-4.86E-03,-2.173743211
103.201,2.23E-02,-4.55E-03,-2.173078945
103.202,2.24E-02,-4.24E-03,-2.172404202
103.203,2.24E-02,-3.93E-03,-2.171727829
103.20399,2.24E-02,-3.61E-03,-2.171043307
103.205,2.24E-02,-3.29E-03,-2.170333639
103.206,0.022410974,-2.96E-03,-2.16963538
103.207,2.24E-02,-2.63E-03,-2.168925712
103.208,2.24E-02,-2.30E-03,-2.168223727
103.209,2.24E-02,-1.95E-03,-2.167481231
103.21,2.25E-02,-1.61E-03,-2.166761318
103.211,2.25E-02,-1.26E-03,-2.166025341
103.212,2.25E-02,-9.01E-04,-2.165276324
103.213,0.022496248,-5.36E-04,-2.164530102
103.214,2.25E-02,-1.66E-04,-2.163775964
103.215,2.25E-02,2.09E-04,-2.163005294
103.216,2.25E-02,5.91E-04,-2.162248595
103.217,2.25E-02,9.81E-04,-2.161478158
103.21799,0.022556247,1.38E-03,-2.160700038
103.219,2.26E-02,1.79E-03,-2.159912838
103.22,2.26E-02,2.20E-03,-2.159118652
103.221,2.26E-02,2.63E-03,-2.158324467
103.222,2.26E-02,3.06E-03,-2.157522598
103.223,2.26E-02,3.51E-03,-2.156706993
103.224,2.26E-02,3.96E-03,-2.155885566
103.225,2.26E-02,4.43E-03,-2.155066468
103.226,2.27E-02,4.90E-03,-2.154232236
103.227,2.27E-02,5.39E-03,-2.153397305
103.228,2.27E-02,5.89E-03,-2.152553992
103.229,2.27E-02,6.41E-03,-2.151706256
103.23,0.022696428,6.94E-03,-2.150838263
103.231,2.27E-02,7.49E-03,-2.14997679
103.232,2.27E-02,8.05E-03,-2.14909995
103.233,2.27E-02,8.63E-03,-2.148215193
103.234,2.27E-02,9.23E-03,-2.147325547
103.235,2.28E-02,9.84E-03,-2.146450104
103.236,0.022764528,1.05E-02,-2.14554742
103.237,2.28E-02,1.11E-02,-2.144655446
103.238,2.28E-02,1.18E-02,-2.143738791
103.239,2.28E-02,1.25E-02,-2.142816084
103.24,2.28E-02,1.32E-02,-2.141888952
103.241,2.28E-02,0.013988003,-2.140960423
103.242,0.022830494,1.48E-02,-2.140021883
103.243,2.28E-02,1.56E-02,-2.139073098
103.244,2.29E-02,1.64E-02,-2.138110343
103.245,2.29E-02,1.73E-02,-2.137147821
103.246,2.29E-02,1.82E-02,-2.136179013
103.247,2.29E-02,1.91E-02,-2.135195071
103.248,2.29E-02,2.01E-02,-2.134219278
103.249,2.29E-02,2.12E-02,-2.133219037
103.25,2.29E-02,2.22E-02,-2.132221358
103.251,2.29E-02,2.34E-02,-2.131214598
103.252,2.29E-02,2.46E-02,-2.130207838
103.253,0.022945674,2.58E-02,-2.129174536
103.254,2.30E-02,2.71E-02,-2.128147287
