Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,8.92E-03,-0.576009159,-1.638851361
99.901,8.94E-03,-0.576030463,-1.638691523
99.902,8.96E-03,-0.57605427,-1.638533315
99.903,8.97E-03,-0.576075458,-1.638369518
99.904,8.99E-03,-0.576099847,-1.638213289
99.905,9.01E-03,-0.576120568,-1.638047281
99.906,9.02E-03,-0.576143735,-1.637886977
99.90701,9.04E-03,-0.576164341,-1.637713052
99.908,9.06E-03,-0.576187391,-1.637552516
99.909,9.07E-03,-0.576208811,-1.637383248
99.91,9.09E-03,-0.576227787,-1.637208159
99.911,9.11E-03,-0.576248567,-1.637036563
99.912,9.12E-03,-0.576271152,-1.636867062
99.913,9.14E-03,-0.576289895,-1.636689296
99.914,9.16E-03,-0.576308812,-1.636510948
99.915,9.17E-03,-0.576328777,-1.636333647
99.916,9.19E-03,-0.576348044,-1.636149944
99.917,9.21E-03,-0.576366379,-1.635964494
99.918,9.22E-03,-0.576385355,-1.635782421
99.919,9.24E-03,-0.57640404,-1.635595341
99.92,9.26E-03,-0.576421036,-1.635405584
99.92101,9.27E-03,-0.576439023,-1.635218854
99.922,9.29E-03,-0.576456427,-1.635028049
99.923,9.31E-03,-0.57647418,-1.634838292
99.924,9.32E-03,-0.576490129,-1.634640968
99.925,9.34E-03,-0.576507882,-1.63445028
99.926,9.36E-03,-0.57652226,-1.634251326
99.927,9.37E-03,-0.576539256,-1.634050393
99.928,9.39E-03,-0.576552877,-1.633847947
99.929,9.41E-03,-0.576570455,-1.633654931
99.93,9.42E-03,-0.576584483,-1.633447479
99.931,9.44E-03,-0.576599559,-1.633243985
99.932,9.46E-03,-0.576613587,-1.633038162
99.933,9.47E-03,-0.57662715,-1.632828964
99.934,9.49E-03,-0.576638558,-1.632612199
99.93501,9.51E-03,-0.576652936,-1.632404514
99.936,9.52E-03,-0.5766658,-1.632187515
99.937,9.54E-03,-0.576677907,-1.631976687
99.938,9.56E-03,-0.576692983,-1.631763997
99.939,9.57E-03,-0.576703402,-1.631542342
99.94,9.59E-03,-0.576714927,-1.631326159
99.941,9.61E-03,-0.57672587,-1.63110334
99.942,9.62E-03,-0.576738559,-1.630885061
99.943,9.64E-03,-0.57674729,-1.630659099
99.944,9.66E-03,-0.576757651,-1.630433253
99.945,9.67E-03,-0.576766208,-1.630206592
99.946,9.69E-03,-0.57677424,-1.629975042
99.947,9.71E-03,-0.576785649,-1.629749313
99.948,9.72E-03,-0.576792983,-1.629518811
99.94901,9.74E-03,-0.576802937,-1.629284467
99.95,9.76E-03,-0.576810853,-1.62905117
99.951,9.77E-03,-0.576818537,-1.62881834
99.952,9.79E-03,-0.576823018,-1.628573751
99.953,9.81E-03,-0.576831168,-1.628339756
99.954,9.82E-03,-0.576835184,-1.628091442
99.955,9.84E-03,-0.57684019,-1.627844991
99.956,9.86E-03,-0.576845603,-1.627602847
99.957,9.87E-03,-0.576849619,-1.627361286
99.958,9.89E-03,-0.576855557,-1.627113321
99.959,9.91E-03,-0.576858525,-1.626865822
99.96,9.92E-03,-0.576861086,-1.626617857
99.961,9.94E-03,-0.57686324,-1.62636512
99.962,9.96E-03,-0.576865976,-1.626114012
99.96301,9.97E-03,-0.576867256,-1.625855104
99.964,9.99E-03,-0.576866383,-1.625597244
99.965,1.00E-02,-0.576867664,-1.625344157
99.966,1.00E-02,-0.576866325,-1.62508036
99.967,1.00E-02,-0.576866325,-1.624824479
99.968,1.01E-02,-0.576864346,-1.624562778
99.969,1.01E-02,-0.576862483,-1.624299912
99.97,1.01E-02,-0.576860155,-1.624036697
99.971,0.010105544,-0.576855149,-1.623763004
99.972,0.010122012,-0.576851424,-1.62349781
99.973,0.010138608,-0.576846476,-1.623230521
99.974,1.02E-02,-0.576840714,-1.622961601
99.975,1.02E-02,-0.576831575,-1.622683369
99.976,1.02E-02,-0.576824998,-1.622414915
99.97701,1.02E-02,-0.576817256,-1.622139011
99.978,1.02E-02,-0.576806953,-1.621862291
99.979,1.02E-02,-0.57679764,-1.621586736
99.98,0.010254399,-0.576787686,-1.621310017
99.981,1.03E-02,-0.576774881,-1.62102899
99.982,1.03E-02,-0.576761784,-1.620751456
99.983,1.03E-02,-0.576745952,-1.620464376
99.984,1.03E-02,-0.576729944,-1.620182535
99.985,1.03E-02,-0.576713705,-1.619903604
99.986,0.010353422,-0.5766963,-1.619616291
99.987,1.04E-02,-0.576675055,-1.619323622
99.988,1.04E-02,-0.576654915,-1.619040384
99.989,1.04E-02,-0.576633611,-1.618745853
99.99,1.04E-02,-0.576608174,-1.618454349
99.991,1.04E-02,-0.576584775,-1.618162729
99.992,1.05E-02,-0.576556777,-1.617869595
99.993,1.05E-02,-0.57652808,-1.617577509
99.994,1.05E-02,-0.576496706,-1.617279369
99.995,1.05E-02,-0.576463412,-1.616982045
99.996,1.05E-02,-0.576428254,-1.61668798
99.997,1.05E-02,-0.576393621,-1.616394497
99.998,0.010551062,-0.57635305,-1.616095309
99.999,1.06E-02,-0.576312188,-1.615797984
100,1.06E-02,-0.576268823,-1.615497866
100.001,1.06E-02,-0.576221675,-1.615197398
100.002,1.06E-02,-0.576172781,-1.614895882
100.003,1.06E-02,-0.576120045,-1.61458971
100.004,1.06E-02,-0.576065737,-1.614291919
100.005,1.07E-02,-0.576008053,-1.613984699
100.006,1.07E-02,-0.575946469,-1.613680157
100.007,1.07E-02,-0.575880578,-1.613375498
100.008,0.010715396,-0.575812592,-1.613070839
100.009,1.07E-02,-0.575740472,-1.612759777
100.01,1.07E-02,-0.575665326,-1.612459426
100.011,1.08E-02,-0.575585931,-1.612154767
100.012,1.08E-02,-0.575501006,-1.611850341
100.013,1.08E-02,-0.575410144,-1.611543936
100.014,1.08E-02,-0.575316662,-1.611237996
100.015,0.010830233,-0.575219223,-1.610937761
100.016,1.08E-02,-0.575113518,-1.610630075
100.017,1.09E-02,-0.575004669,-1.610327512
100.018,1.09E-02,-0.574889127,-1.610024599
100.019,1.09E-02,-0.574766833,-1.609715051
100.02,1.09E-02,-0.574640173,-1.609419822
100.021,1.09E-02,-0.574502978,-1.609114348
100.022,0.010944883,-0.57436002,-1.608812367
100.023,1.10E-02,-0.574211474,-1.608519349
100.024,1.10E-02,-0.574051868,-1.608217717
100.025,1.10E-02,-0.573886849,-1.607920742
100.026,1.10E-02,-0.573711761,-1.607619692
100.027,1.10E-02,-0.573528232,-1.60733005
100.028,1.10E-02,-0.573332887,-1.607033773
100.029,1.11E-02,-0.573130033,-1.606746227
100.03,1.11E-02,-0.572915655,-1.606458682
100.031,1.11E-02,-0.572689285,-1.606173231
100.03201,0.01110828,-0.572450692,-1.605885453
100.033,1.11E-02,-0.572200399,-1.605603844
100.034,1.11E-02,-0.571936893,-1.605328987
100.035,1.12E-02,-0.571658835,-1.605059602
100.036,1.12E-02,-0.571366749,-1.60478917
100.037,1.12E-02,-0.571059936,-1.604526304
100.038,1.12E-02,-0.570733449,-1.604259131
100.039,1.12E-02,-0.570391421,-1.604001736
100.04,1.12E-02,-0.570031465,-1.603751909
100.041,1.13E-02,-0.569650612,-1.603503944
100.042,1.13E-02,-0.56924962,-1.603262383
100.043,1.13E-02,-0.568824005,-1.603016281
100.044,1.13E-02,-0.568380405,-1.602796838
100.045,1.13E-02,-0.567906012,-1.602568431
100.04601,1.13E-02,-0.567407056,-1.602351782
100.047,1.14E-02,-0.566879753,-1.602148172
100.048,1.14E-02,-0.566321949,-1.601954573
100.049,1.14E-02,-0.565730792,-1.601771917
100.05,1.14E-02,-0.565100112,-1.601589727
100.051,1.14E-02,-0.564433867,-1.601429307
100.052,1.14E-02,-0.56372676,-1.601282856
100.053,1.14E-02,-0.562972506,-1.601143158
100.054,0.011465548,-0.562166795,-1.601018943
100.055,1.15E-02,-0.561310502,-1.600920223
100.056,1.15E-02,-0.560394081,-1.600835589
100.057,1.15E-02,-0.559409906,-1.600774005
100.058,1.15E-02,-0.558354484,-1.600734307
