Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
103.5,2.89E-02,-0.914165226,-4.33719391
103.501,2.89E-02,-0.914334843,-4.336228129
103.502,2.90E-02,-0.914506207,-4.335247912
103.503,2.90E-02,-0.914672972,-4.334287718
103.504,2.91E-02,-0.914841599,-4.333289806
103.505,2.91E-02,-0.915010518,-4.332281649
103.506,2.92E-02,-0.915175478,-4.33128234
103.507,2.92E-02,-0.91533974,-4.330280703
103.508,2.93E-02,-0.915506156,-4.329254385
103.509,2.93E-02,-0.915668032,-4.328225274
103.51,2.94E-02,-0.915831944,-4.327179864
103.511,2.94E-02,-0.915991084,-4.326152615
103.512,2.95E-02,-0.916151272,-4.325110465
103.513,2.95E-02,-0.916312507,-4.324048292
103.514,2.96E-02,-0.916472694,-4.322996829
103.515,2.96E-02,-0.916629448,-4.32193093
103.516,2.97E-02,-0.916786026,-4.320858512
103.517,2.97E-02,-0.916941615,-4.319756292
103.518,2.98E-02,-0.917095982,-4.318683408
103.519,2.98E-02,-0.917251105,-4.317581188
103.52,2.99E-02,-0.917405181,-4.316492938
103.521,0.029942712,-0.917557161,-4.315355327
103.522,3.00E-02,-0.917709316,-4.314227495
103.523,3.00E-02,-0.917856756,-4.313121084
103.524,3.01E-02,-0.918006117,-4.311969504
103.525,3.01E-02,-0.918155187,-4.310825374
103.526,3.02E-02,-0.918303325,-4.309701268
103.527,3.02E-02,-0.918449252,-4.308540374
103.528,3.03E-02,-0.918592617,-4.307346884
103.529,0.030348202,-0.918738602,-4.306187853
103.53,3.04E-02,-0.918879465,-4.305019509
103.531,3.04E-02,-0.919022015,-4.303824157
103.532,3.05E-02,-0.919163693,-4.302628804
103.533,3.05E-02,-0.919304497,-4.301426467
103.534,3.06E-02,-0.919441751,-4.300213419
103.535,0.030650882,-0.919582031,-4.29901015
103.536,3.07E-02,-0.919717189,-4.297778476
103.537,3.08E-02,-0.919854909,-4.296548665
103.538,3.08E-02,-0.91999094,-4.295315128
103.539,3.09E-02,-0.920121733,-4.294061568
103.54,3.09E-02,-0.920252292,-4.292805679
103.541,3.10E-02,-0.920386054,-4.291554447
103.542,3.10E-02,-0.920515973,-4.290285986
103.543,3.11E-02,-0.920645194,-4.289012868
103.544,3.11E-02,-0.920773775,-4.287729505
103.545,3.12E-02,-0.920899503,-4.286437295
103.546,3.12E-02,-0.921024824,-4.285153933
103.547,3.13E-02,-0.921149331,-4.283836111
103.548,3.13E-02,-0.921271741,-4.282508977
103.549,3.13E-02,-0.921397004,-4.281211179
103.55,3.14E-02,-0.921517028,-4.279875662
103.551,3.14E-02,-0.92163228,-4.27852245
103.552,3.15E-02,-0.921752886,-4.277206492
103.553,3.15E-02,-0.921868894,-4.275850486
103.554,3.16E-02,-0.921985484,-4.274494015
103.555,3.16E-02,-0.922099804,-4.273142666
103.556,3.17E-02,-0.922213367,-4.271759652
103.557,3.17E-02,-0.922324311,-4.27039247
103.558,3.18E-02,-0.922434847,-4.269014113
103.559,3.18E-02,-0.922541483,-4.267597571
103.56,3.19E-02,-0.922649866,-4.266209435
103.561,3.19E-02,-0.922757084,-4.26480826
103.562,0.031990223,-0.922860636,-4.263381939
103.563,3.20E-02,-0.922965468,-4.261961207
103.564,3.21E-02,-0.923063373,-4.260532558
103.565,3.21E-02,-0.923164713,-4.259092268
103.566,3.22E-02,-0.923261279,-4.257644992
103.567,3.22E-02,-0.923356507,-4.256201442
103.568,0.032283392,-0.923452433,-4.254744854
103.569,3.23E-02,-0.923544168,-4.253286403
103.57,3.24E-02,-0.92363439,-4.251796287
103.571,3.24E-02,-0.923721702,-4.250326194
103.572,3.25E-02,-0.923809188,-4.248848185
103.573,3.25E-02,-0.923893356,-4.247352481
103.574,3.26E-02,-0.923976884,-4.245853052
103.575,3.26E-02,-0.924056105,-4.244328942
103.576,3.27E-02,-0.924135267,-4.24283091
103.577,3.27E-02,-0.924212625,-4.241291899
103.578,3.28E-02,-0.924286782,-4.23975708
103.579,3.28E-02,-0.924356515,-4.238210618
103.58,3.29E-02,-0.924425491,-4.236693494
103.581,3.29E-02,-0.924492488,-4.235128872
103.582,0.032960121,-0.924556341,-4.233574495
103.583,3.30E-02,-0.924617343,-4.232031759
103.584,3.31E-02,-0.924674445,-4.23044432
103.585,3.31E-02,-0.924729218,-4.228849895
103.586,3.32E-02,-0.924779801,-4.227283411
103.587,0.033199381,-0.92482788,-4.225686658
103.588,3.32E-02,-0.924874446,-4.22408618
103.589,3.33E-02,-0.924916239,-4.222474527
103.59,3.33E-02,-0.924954657,-4.220863804
103.591,3.34E-02,-0.924989057,-4.219235387
103.592,3.34E-02,-0.925018336,-4.217615817
103.593,3.35E-02,-0.92504255,-4.215962254
103.594,3.35E-02,-0.925064785,-4.214320797
103.595,3.36E-02,-0.925081375,-4.212681204
103.596,3.36E-02,-0.925094937,-4.211024847
103.597,3.37E-02,-0.925100408,-4.209360108
103.598,0.033721499,-0.925104949,-4.2076963
103.599,3.38E-02,-0.925100292,-4.206028767
103.6,3.38E-02,-0.925091561,-4.204347264
103.601,3.39E-02,-0.925078173,-4.202676471
103.602,3.39E-02,-0.925056229,-4.200979602
103.603,3.40E-02,-0.92502794,-4.199287388
103.604,3.40E-02,-0.924992724,-4.197569564
103.605,3.41E-02,-0.924954948,-4.195848946
103.606,3.41E-02,-0.924905064,-4.194143694
103.607,0.034144327,-0.924851338,-4.192429129
103.608,3.42E-02,-0.924782886,-4.190677311
103.609,3.42E-02,-0.924711989,-4.18894738
103.61,3.43E-02,-0.924630614,-4.187207203
103.611,3.43E-02,-0.924540742,-4.185474943
103.612,3.44E-02,-0.924436958,-4.183718935
103.613,3.44E-02,-0.924323918,-4.181963392
103.614,3.45E-02,-0.924204127,-4.180207849
103.615,3.45E-02,-0.924068969,-4.178447649
103.616,0.034562524,-0.923924323,-4.176652059
103.617,3.46E-02,-0.923767802,-4.174896516
103.618,0.034654938,-0.923596614,-4.173111636
103.619,3.47E-02,-0.92341227,-4.171310458
103.62,3.47E-02,-0.923214131,-4.169531167
103.621,3.48E-02,-0.922998181,-4.167721141
103.622,3.48E-02,-0.922767445,-4.165917635
103.623,3.49E-02,-0.922522566,-4.164130893
103.624,3.49E-02,-0.922258303,-4.162307829
103.625,3.50E-02,-0.921976171,-4.160504322
103.626,3.50E-02,-0.921673723,-4.15870361
103.627,3.51E-02,-0.921352359,-4.156874958
103.628,3.51E-02,-0.921007129,-4.155046772
103.629,3.52E-02,-0.920643681,-4.153243266
103.63,3.52E-02,-0.920253631,-4.15141182
103.631,3.52E-02,-0.9198396,-4.149586428
103.632,3.53E-02,-0.919401064,-4.147741478
103.633,3.53E-02,-0.918932492,-4.145923536
103.634,3.54E-02,-0.918435515,-4.144079052
103.635,3.54E-02,-0.917907222,-4.142249934
103.636,3.55E-02,-0.917345867,-4.14040871
103.637,3.55E-02,-0.916754361,-4.138593562
103.638,3.56E-02,-0.916125253,-4.136756994
103.639,3.56E-02,-0.915455341,-4.134921823
103.64,3.57E-02,-0.914745673,-4.133097362
103.641,3.57E-02,-0.913992524,-4.131255206
103.642,0.035745196,-0.913193682,-4.129429348
103.643,3.58E-02,-0.91234775,-4.127608147
103.644,3.58E-02,-0.911449024,-4.125803709
103.645,0.035878662,-0.910492206,-4.123980179
103.646,3.59E-02,-0.90947916,-4.122148734
103.647,3.60E-02,-0.908399234,-4.120340571
103.648,3.60E-02,-0.907252601,-4.118551034
103.649,3.61E-02,-0.906030822,-4.116764758
103.65,0.036099624,-0.904730638,-4.114965908
103.651,3.61E-02,-0.903344306,-4.113185685
103.652,3.62E-02,-0.901860418,-4.111442715
103.653,3.62E-02,-0.90027618,-4.10969276
103.654,3.63E-02,-0.898576633,-4.107969347
103.655,3.63E-02,-0.896756654,-4.10625618
103.656,3.64E-02,-0.894798839,-4.104567226
103.657,0.036404263,-0.892692246,-4.102907144
103.658,3.64E-02,-0.890413648,-4.101277329
103.659,3.65E-02,-0.887947681,-4.099678714
