Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
100.1,4.56E-03,-0.330241863,-0.845366274
100.101,4.57E-03,-0.330260169,-0.845369417
100.102,4.57E-03,-0.330277806,-0.845375936
100.103,4.58E-03,-0.33029489,-0.845375122
100.104,4.59E-03,-0.330311392,-0.845375995
100.105,4.60E-03,-0.330328679,-0.845378207
100.106,4.61E-03,-0.330345851,-0.84537646
100.107,4.61E-03,-0.330362469,-0.845370116
100.108,4.62E-03,-0.330378331,-0.845368602
100.109,4.63E-03,-0.330395473,-0.845367846
100.11,4.64E-03,-0.330411247,-0.845363189
100.111,4.65E-03,-0.330428564,-0.845361443
100.112,4.65E-03,-0.330443552,-0.845352013
100.113,4.66E-03,-0.330460403,-0.845347298
100.114,4.67E-03,-0.330476119,-0.845339382
100.115,4.68E-03,-0.330492476,-0.845332921
100.116,4.68E-03,-0.330507581,-0.845320814
100.117,4.69E-03,-0.330522482,-0.845311151
100.118,4.70E-03,-0.3305391,-0.845301722
100.119,4.71E-03,-0.330552313,-0.845286297
100.12,4.72E-03,-0.330567505,-0.845276809
100.121,4.72E-03,-0.330583163,-0.845265575
100.122,4.73E-03,-0.330596929,-0.845247356
100.123,4.74E-03,-0.330613053,-0.845237635
100.124,4.75E-03,-0.330625975,-0.845218077
100.125,4.76E-03,-0.33064108,-0.845203176
100.126,4.76E-03,-0.330654671,-0.845184899
100.127,4.77E-03,-0.330668729,-0.84516505
100.128,4.78E-03,-0.330682524,-0.845146365
100.129,4.79E-03,-0.330695912,-0.845130475
100.13,4.79E-03,-0.33071058,-0.845112139
100.131,4.80E-03,-0.330722891,-0.845088623
100.132,4.81E-03,-0.330736075,-0.845068251
100.133,4.82E-03,-0.330747978,-0.845042756
100.134,4.83E-03,-0.330761599,-0.845020346
100.135,4.83E-03,-0.330774172,-0.844995491
100.136,4.84E-03,-0.33078753,-0.844973372
100.137,4.85E-03,-0.330799667,-0.844943454
100.138,4.86E-03,-0.330811366,-0.844918599
100.139,4.87E-03,-0.330824289,-0.844891358
100.14,4.87E-03,-0.330835697,-0.844861788
100.141,4.88E-03,-0.330846902,-0.844832684
100.142,4.89E-03,-0.330858806,-0.84480166
100.143,4.90E-03,-0.330869108,-0.844769995
100.144,4.90E-03,-0.330880226,-0.844736118
100.145,4.91E-03,-0.330891198,-0.844705093
100.146,4.92E-03,-0.330902141,-0.844670867
100.147,4.93E-03,-0.330912444,-0.84463699
100.14799,4.94E-03,-0.330923736,-0.844604569
100.149,4.94E-03,-0.33093401,-0.844569295
100.15,4.95E-03,-0.330943876,-0.844532275
100.151,4.96E-03,-0.330954004,-0.844497466
100.152,4.97E-03,-0.330962095,-0.844454684
100.153,4.97E-03,-0.330972136,-0.844417722
100.154,4.98E-03,-0.330981798,-0.844384253
100.155,4.99E-03,-0.330989249,-0.844340539
100.156,5.00E-03,-0.3309983,-0.844298163
100.157,5.01E-03,-0.331006624,-0.844257651
100.158,5.01E-03,-0.331015035,-0.844214577
100.159,5.02E-03,-0.331022689,-0.844170223
100.16,5.03E-03,-0.331030489,-0.844129012
100.161,5.04E-03,-0.331036776,-0.844081864
100.16199,5.04E-03,-0.331045332,-0.844038557
100.163,5.05E-03,-0.331051298,-0.843990303
100.164,5.06E-03,-0.3310584,-0.843946065
100.165,5.07E-03,-0.331063144,-0.843893387
100.166,5.08E-03,-0.331070594,-0.843850838
100.167,5.08E-03,-0.331075542,-0.84379653
100.168,5.09E-03,-0.331081974,-0.84374845
100.169,5.10E-03,-0.331085146,-0.843696238
100.17,5.11E-03,-0.331091491,-0.843647984
100.171,5.11E-03,-0.331095594,-0.843595481
100.172,5.12E-03,-0.331099262,-0.843542919
100.173,5.13E-03,-0.331101357,-0.843486981
100.174,5.14E-03,-0.331105432,-0.843436574
100.175,5.15E-03,-0.331107934,-0.84338442
100.17599,5.15E-03,-0.331109797,-0.843324175
100.177,5.16E-03,-0.331111572,-0.843265327
100.178,5.17E-03,-0.331112358,-0.843207992
100.179,5.18E-03,-0.331113028,-0.843153743
100.18,5.18E-03,-0.33111329,-0.843095069
100.181,5.19E-03,-0.331114308,-0.843041227
100.182,5.20E-03,-0.331111951,-0.842977373
100.183,5.21E-03,-0.331111223,-0.842918293
100.184,5.21E-03,-0.331109448,-0.842860318
100.185,5.22E-03,-0.331105781,-0.842796697
100.186,5.23E-03,-0.331101735,-0.842730515
100.187,5.24E-03,-0.33109769,-0.842670677
100.188,5.25E-03,-0.331092655,-0.842606649
100.189,5.25E-03,-0.331086951,-0.842542737
100.18999,5.26E-03,-0.331080315,-0.842480978
100.191,5.27E-03,-0.331073737,-0.84241404
100.192,5.28E-03,-0.331065647,-0.842350535
100.193,5.28E-03,-0.331057614,-0.842287438
100.194,5.29E-03,-0.331046234,-0.842217996
100.195,5.30E-03,-0.331036077,-0.842153269
100.196,5.31E-03,-0.331022486,-0.842083886
100.197,5.32E-03,-0.331009534,-0.842017645
100.198,5.32E-03,-0.330994488,-0.841949135
100.199,5.33E-03,-0.330978219,-0.841881963
100.2,5.34E-03,-0.330962357,-0.841814966
100.201,5.35E-03,-0.330944313,-0.841746689
100.202,5.35E-03,-0.330922951,-0.841674744
100.203,5.36E-03,-0.330902025,-0.841608853
100.20399,5.37E-03,-0.330879673,-0.841537607
100.205,5.38E-03,-0.330854964,-0.841471599
100.206,5.38E-03,-0.330828247,-0.841398782
100.207,5.39E-03,-0.33080022,-0.84132835
100.208,5.40E-03,-0.330769864,-0.841259432
100.209,5.41E-03,-0.330737996,-0.841189933
100.21,5.42E-03,-0.330702809,-0.841117871
100.211,5.42E-03,-0.330666779,-0.841047149
100.212,5.43E-03,-0.330626965,-0.840977184
100.213,5.44E-03,-0.33058619,-0.84091007
100.214,5.45E-03,-0.33054201,-0.840837602
100.215,5.45E-03,-0.33049591,-0.840771245
100.216,5.46E-03,-0.330445764,-0.84069994
100.217,5.47E-03,-0.330394134,-0.840631605
100.21799,5.48E-03,-0.330338342,-0.840566878
100.219,5.48E-03,-0.330279145,-0.840497203
100.22,5.49E-03,-0.330214913,-0.840425666
100.221,5.50E-03,-0.330148818,-0.840361114
100.222,5.51E-03,-0.330079027,-0.840294757
100.223,5.51E-03,-0.330005278,-0.840230903
100.224,5.52E-03,-0.329925446,-0.840168796
100.225,5.53E-03,-0.32984314,-0.840106397
100.226,5.54E-03,-0.329754635,-0.840042601
100.227,5.55E-03,-0.329662231,-0.83997997
100.228,5.55E-03,-0.329564675,-0.839923159
100.229,5.56E-03,-0.329460745,-0.839861343
100.23,5.57E-03,-0.329351256,-0.839805114
100.231,5.58E-03,-0.329235772,-0.839748944
100.232,5.58E-03,-0.329113391,-0.839693181
100.233,5.59E-03,-0.328986032,-0.839645567
100.234,5.60E-03,-0.328848779,-0.839592132
100.235,5.61E-03,-0.328705442,-0.839542423
100.236,5.61E-03,-0.328554277,-0.839500106
100.237,5.62E-03,-0.328394119,-0.839453482
100.238,5.63E-03,-0.328224967,-0.839411397
100.239,5.64E-03,-0.32804755,-0.839378103
100.24,5.64E-03,-0.327858812,-0.839340792
100.241,5.65E-03,-0.327659829,-0.83930965
100.242,5.66E-03,-0.327449612,-0.839281827
100.243,5.67E-03,-0.327226822,-0.839257496
100.244,5.67E-03,-0.326992595,-0.83923951
100.245,5.68E-03,-0.326744048,-0.839224784
100.246,5.69E-03,-0.326480978,-0.839210174
100.247,5.70E-03,-0.326201698,-0.839203538
100.248,5.71E-03,-0.32590577,-0.839202665
100.249,5.71E-03,-0.325593399,-0.839213957
100.25,5.72E-03,-0.325259927,-0.839221815
100.251,5.73E-03,-0.324906665,-0.839243294
100.252,5.74E-03,-0.324531284,-0.83927135
100.253,5.74E-03,-0.324130757,-0.839305168
100.254,5.75E-03,-0.323704851,-0.839355052
100.255,5.76E-03,-0.323247019,-0.839403307
100.256,5.77E-03,-0.322760257,-0.839474553
100.257,5.77E-03,-0.322236505,-0.839551329
100.258,5.78E-03,-0.321676285,-0.83964743
