Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.8,5.74E-03,-0.453796092,-1.305981306
99.801,5.75E-03,-0.453835295,-1.305992715
99.802,5.77E-03,-0.453874178,-1.30600587
99.803,5.78E-03,-0.453913322,-1.3060153
99.804,5.79E-03,-0.45395302,-1.30602601
99.805,5.81E-03,-0.453992019,-1.306033228
99.806,5.82E-03,-0.454029476,-1.30603381
99.80701,5.83E-03,-0.454068067,-1.306041726
99.80801,5.85E-03,-0.45410695,-1.306043589
99.80901,5.86E-03,-0.454145105,-1.306047197
99.81001,5.87E-03,-0.454182416,-1.306048012
99.811,5.89E-03,-0.454220106,-1.3060458
99.812,5.90E-03,-0.454257708,-1.306046499
99.813,5.92E-03,-0.454295136,-1.306041726
99.814,5.93E-03,-0.454331952,-1.306033693
99.815,5.94E-03,-0.45436807,-1.306029968
99.816,5.96E-03,-0.454404304,-1.306022052
99.817,5.97E-03,-0.454441761,-1.306015416
99.818,5.98E-03,-0.45447718,-1.30600587
99.819,6.00E-03,-0.45451356,-1.30599353
99.82,6.01E-03,-0.454548543,-1.305977115
99.82101,6.02E-03,-0.454585155,-1.305968734
99.82201,6.04E-03,-0.454620575,-1.305948943
99.82301,6.05E-03,-0.454654655,-1.30593183
99.82401,6.06E-03,-0.454689114,-1.305914717
99.825,6.08E-03,-0.454722554,-1.305891783
99.826,6.09E-03,-0.454757217,-1.30587304
99.827,6.10E-03,-0.454790774,-1.305850688
99.828,6.12E-03,-0.454824971,-1.305828337
99.829,6.13E-03,-0.454856927,-1.305800979
99.83,6.15E-03,-0.454892113,-1.305779559
99.831,6.16E-03,-0.454924826,-1.305752201
99.832,6.17E-03,-0.454956724,-1.305723796
99.833,0.006185716,-0.45498868,-1.305692713
99.834,6.20E-03,-0.455022004,-1.305664657
99.83501,6.21E-03,-0.455054513,-1.305632875
99.83601,6.23E-03,-0.455085014,-1.305595157
99.83701,6.24E-03,-0.455117202,-1.305562328
99.83801,6.25E-03,-0.455147005,-1.305523212
99.839,6.27E-03,-0.455178902,-1.305485261
99.84,6.28E-03,-0.455207599,-1.305445796
99.841,6.29E-03,-0.45523938,-1.305405167
99.842,6.31E-03,-0.455269095,-1.305361162
99.843,6.32E-03,-0.455298083,-1.305320067
99.844,6.33E-03,-0.455327827,-1.305275946
99.845,6.35E-03,-0.455356669,-1.305229147
99.846,6.36E-03,-0.455386966,-1.305187121
99.847,6.37E-03,-0.455414207,-1.305138343
99.848,6.39E-03,-0.455442321,-1.305086887
99.84901,6.40E-03,-0.455470261,-1.305034966
99.85001,6.41E-03,-0.455496192,-1.30497769
99.85101,6.43E-03,-0.455525762,-1.304931939
99.85201,6.44E-03,-0.455551693,-1.304876059
99.853,6.46E-03,-0.455579109,-1.304821344
99.854,6.47E-03,-0.455605536,-1.30476628
99.855,6.48E-03,-0.455630478,-1.304709003
99.856,6.50E-03,-0.455655885,-1.304645441
99.857,6.51E-03,-0.455681729,-1.304587931
99.858,6.52E-03,-0.4557067,-1.30452856
99.859,6.54E-03,-0.455730129,-1.304461272
99.86,6.55E-03,-0.45575283,-1.304392004
99.861,6.56E-03,-0.455777626,-1.304328907
99.862,6.58E-03,-0.455800386,-1.304262667
99.86301,6.59E-03,-0.455822243,-1.304192934
99.86401,6.60E-03,-0.455846661,-1.30412518
99.86501,6.62E-03,-0.455867499,-1.304053469
99.866,6.63E-03,-0.455888279,-1.303982921
99.867,6.64E-03,-0.455909292,-1.303906669
99.868,6.66E-03,-0.455930567,-1.303835073
99.869,6.67E-03,-0.455949426,-1.303759404
99.87,6.68E-03,-0.455968402,-1.303681987
99.871,6.70E-03,-0.455986825,-1.303607016
99.872,6.71E-03,-0.456005626,-1.303529833
99.873,6.72E-03,-0.456022186,-1.303444151
99.874,6.74E-03,-0.456038513,-1.30336429
99.875,6.75E-03,-0.456056237,-1.303285593
99.876,6.76E-03,-0.456070586,-1.303197118
99.87701,6.78E-03,-0.45608604,-1.303114928
99.87801,6.79E-03,-0.456098263,-1.303024124
99.87901,6.80E-03,-0.456111069,-1.302936929
99.88,6.82E-03,-0.456124282,-1.302850782
99.881,6.83E-03,-0.456136477,-1.302761259
99.882,6.84E-03,-0.456146197,-1.30267092
99.883,6.86E-03,-0.456155103,-1.302574179
99.884,0.00687088,-0.456165522,-1.302482327
99.885,6.88E-03,-0.456173089,-1.302392106
99.886,6.90E-03,-0.456179521,-1.302297926
99.887,6.91E-03,-0.456185226,-1.302200602
99.888,6.92E-03,-0.456190988,-1.302106306
99.889,6.94E-03,-0.456193025,-1.302007586
99.89,6.95E-03,-0.456196576,-1.301910728
99.89101,6.96E-03,-0.456197275,-1.30180968
99.89201,6.98E-03,-0.456196314,-1.301708631
99.89301,6.99E-03,-0.456194597,-1.301607117
99.894,7.00E-03,-0.456190959,-1.301506534
99.895,7.02E-03,-0.456186826,-1.30140339
99.896,7.03E-03,-0.456180045,-1.301300246
99.897,7.04E-03,-0.456171139,-1.301195938
99.898,7.06E-03,-0.456160982,-1.301091281
99.899,7.07E-03,-0.456148555,-1.300985343
99.9,7.08E-03,-0.456135167,-1.300879987
99.901,7.10E-03,-0.456118723,-1.300772419
99.902,7.11E-03,-0.456099922,-1.300660893
99.903,7.12E-03,-0.456079317,-1.300552627
99.904,7.14E-03,-0.456057867,-1.300445409
99.90501,7.15E-03,-0.456030772,-1.300329692
99.90601,7.16E-03,-0.456003065,-1.300223987
99.90701,7.18E-03,-0.455972302,-1.300114673
99.908,7.19E-03,-0.455936271,-1.29999686
99.909,7.20E-03,-0.455901667,-1.299894881
99.91,7.22E-03,-0.455860194,-1.299781958
99.911,7.23E-03,-0.45581811,-1.299671363
99.912,7.24E-03,-0.455768692,-1.299559022
99.913,7.26E-03,-0.455718604,-1.299452153
99.914,7.27E-03,-0.455661619,-1.299337368
99.915,7.28E-03,-0.455603673,-1.29922817
99.916,7.30E-03,-0.455539499,-1.29911711
99.917,7.31E-03,-0.455472124,-1.299009891
99.918,7.32E-03,-0.455397065,-1.29889301
99.91901,7.34E-03,-0.455319911,-1.298782881
99.92001,7.35E-03,-0.455236237,-1.298672636
99.92101,7.36E-03,-0.455148023,-1.298566698
99.922,7.38E-03,-0.45505265,-1.298457035
99.923,7.39E-03,-0.454951631,-1.298350864
99.924,7.40E-03,-0.454843219,-1.29823864
99.925,7.42E-03,-0.454729772,-1.298136078
99.926,7.43E-03,-0.454607187,-1.298030373
99.927,7.44E-03,-0.454476132,-1.297924202
99.928,7.46E-03,-0.454339752,-1.297823037
99.929,7.47E-03,-0.454194465,-1.297725714
99.93,7.48E-03,-0.454040506,-1.297631999
99.931,7.50E-03,-0.453876273,-1.297532115
99.93201,7.51E-03,-0.453703251,-1.297438983
99.93301,7.52E-03,-0.453517918,-1.297343406
99.93401,7.54E-03,-0.453323562,-1.297255745
99.93501,7.55E-03,-0.453117216,-1.297168783
99.936,7.56E-03,-0.452898443,-1.297082985
99.937,7.58E-03,-0.452666049,-1.29700196
99.938,7.59E-03,-0.452421635,-1.296927105
99.939,7.60E-03,-0.452162436,-1.296852017
99.94,7.62E-03,-0.45188886,-1.296784612
99.941,7.63E-03,-0.451596046,-1.296716742
99.942,7.64E-03,-0.451290689,-1.296658651
99.943,7.66E-03,-0.450961874,-1.296596252
99.944,7.67E-03,-0.450617139,-1.296542585
99.945,7.68E-03,-0.450250198,-1.296497649
99.94601,7.69E-03,-0.44986041,-1.296455273
99.94701,7.71E-03,-0.449449435,-1.296422794
99.94801,7.72E-03,-0.449012237,-1.296399045
99.94901,7.73E-03,-0.448546343,-1.296381466
99.95,7.75E-03,-0.448051054,-1.296368311
99.951,7.76E-03,-0.447525206,-1.296371338
99.952,7.77E-03,-0.446964637,-1.296383329
99.953,7.79E-03,-0.446366961,-1.296406379
99.954,7.80E-03,-0.445727259,-1.296440139
99.955,7.81E-03,-0.445044541,-1.2964895
99.956,7.83E-03,-0.444311823,-1.296549919
99.957,7.84E-03,-0.443525176,-1.296629431
