Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
98.3,2.82E-02,-0.823845912,-2.614047145
98.301,2.83E-02,-0.82368718,-2.612994984
98.302,2.83E-02,-0.823533221,-2.611949574
98.303,2.83E-02,-0.823376642,-2.610902302
98.304,2.84E-02,-0.823219598,-2.609850839
98.305,2.84E-02,-0.823063892,-2.608794719
98.306,2.84E-02,-0.822904869,-2.607731614
98.30701,2.85E-02,-0.822746195,-2.606657567
98.30801,2.85E-02,-0.822583388,-2.605577931
98.30901,2.85E-02,-0.822427159,-2.604518551
98.31001,2.86E-02,-0.822264992,-2.603443107
98.311,2.86E-02,-0.822104397,-2.602363937
98.312,2.86E-02,-0.821941299,-2.601279877
98.313,2.86E-02,-0.821781694,-2.600190463
98.314,2.87E-02,-0.821615336,-2.599097556
98.315,2.87E-02,-0.82145218,-2.597997431
98.316,2.87E-02,-0.821289083,-2.596908249
98.317,2.88E-02,-0.821124006,-2.595802071
98.318,2.88E-02,-0.820961315,-2.594700316
98.319,2.88E-02,-0.820792746,-2.593590878
98.32,0.028861852,-0.82063023,-2.592485864
98.32101,2.89E-02,-0.820462708,-2.591362922
98.32201,2.89E-02,-0.820291345,-2.590238117
98.32301,2.90E-02,-0.820123649,-2.589113312
98.32401,2.90E-02,-0.819955138,-2.587992931
98.325,2.90E-02,-0.819785579,-2.58685858
98.326,2.90E-02,-0.819615147,-2.585722832
98.327,2.91E-02,-0.819445297,-2.584589645
98.328,2.91E-02,-0.819273526,-2.583449008
98.329,2.91E-02,-0.819103094,-2.582309069
98.33,2.92E-02,-0.81893109,-2.581152832
98.331,2.92E-02,-0.818755419,-2.580003347
98.332,2.92E-02,-0.818583765,-2.578850137
98.333,2.93E-02,-0.818407279,-2.57769227
98.334,2.93E-02,-0.818231783,-2.576524159
98.33501,2.93E-02,-0.81805588,-2.575357445
98.33601,2.93E-02,-0.817879918,-2.574188402
98.33701,2.94E-02,-0.817701104,-2.573010977
98.33801,2.94E-02,-0.817522698,-2.571828198
98.339,2.94E-02,-0.817346619,-2.570659388
98.34,2.95E-02,-0.817169086,-2.569475677
98.341,0.029493224,-0.816988177,-2.56829313
98.342,2.95E-02,-0.816804415,-2.567096846
98.343,2.96E-02,-0.816626882,-2.565906383
98.344,2.96E-02,-0.816445216,-2.564712195
98.345,2.96E-02,-0.816262851,-2.563508926
98.346,2.96E-02,-0.816072454,-2.562293317
98.347,2.97E-02,-0.815891428,-2.561086789
98.348,2.97E-02,-0.815708481,-2.559882123
98.34901,2.97E-02,-0.815520005,-2.558654407
98.35001,2.98E-02,-0.815332227,-2.557435306
98.35101,0.029789587,-0.815144798,-2.556213411
98.35201,2.98E-02,-0.814961328,-2.555000363
98.353,2.98E-02,-0.814770407,-2.553763101
98.354,2.99E-02,-0.814580999,-2.552533522
98.355,2.99E-02,-0.814391184,-2.551292535
98.356,2.99E-02,-0.814197119,-2.550054342
98.357,3.00E-02,-0.814007886,-2.548821038
98.358,3.00E-02,-0.813814404,-2.547568176
98.359,3.00E-02,-0.813621911,-2.546321834
98.36,3.01E-02,-0.813423365,-2.545057796
98.361,3.01E-02,-0.813228777,-2.543809125
98.362,3.01E-02,-0.813031045,-2.542545088
98.36301,3.01E-02,-0.812834245,-2.541283611
98.36401,3.02E-02,-0.812634127,-2.540006302
98.36501,3.02E-02,-0.812437444,-2.538745059
98.366,3.02E-02,-0.812235055,-2.537464723
98.367,3.03E-02,-0.812033017,-2.536186716
98.368,0.030287467,-0.811831269,-2.534906846
98.369,3.03E-02,-0.811628241,-2.533630934
98.37,3.03E-02,-0.811419159,-2.532332204
98.371,0.030374352,-0.811214966,-2.531047678
98.372,3.04E-02,-0.811006466,-2.529744525
98.373,3.04E-02,-0.810801575,-2.528464422
98.374,3.05E-02,-0.810587371,-2.527159406
98.375,3.05E-02,-0.810375728,-2.525852527
98.376,3.05E-02,-0.810161582,-2.524546115
98.37701,3.05E-02,-0.809948542,-2.52323132
98.37801,3.06E-02,-0.809732475,-2.521905582
98.37901,3.06E-02,-0.809514138,-2.520590555
98.38,0.030633982,-0.809296966,-2.51927576
98.381,0.03066249,-0.809077523,-2.517954912
98.382,3.07E-02,-0.808856043,-2.516634529
98.383,3.07E-02,-0.808631012,-2.515297849
98.384,3.07E-02,-0.808404933,-2.513968153
98.385,3.08E-02,-0.808174838,-2.512624953
98.386,3.08E-02,-0.807948818,-2.511296421
98.387,3.08E-02,-0.807717443,-2.509952988
98.388,3.09E-02,-0.807482516,-2.508610254
98.389,3.09E-02,-0.807248638,-2.507267054
98.39,3.09E-02,-0.807007425,-2.505904995
98.39101,3.09E-02,-0.806766097,-2.504542703
98.39201,3.10E-02,-0.806522847,-2.503188793
98.39301,3.10E-02,-0.806277676,-2.501826733
98.394,3.10E-02,-0.80602715,-2.500470262
98.395,3.11E-02,-0.805777032,-2.499108901
98.396,3.11E-02,-0.805523596,-2.497741254
98.397,3.11E-02,-0.805267016,-2.496375237
98.398,3.11E-02,-0.805004325,-2.494994784
98.399,3.12E-02,-0.804738665,-2.493623877
98.4,3.12E-02,-0.804473297,-2.492246451
98.401,3.12E-02,-0.804201991,-2.490866929
98.402,3.13E-02,-0.80392306,-2.489475766
98.403,3.13E-02,-0.803645235,-2.488097176
98.404,0.031314455,-0.803362112,-2.486713463
98.40501,3.13E-02,-0.803070841,-2.485312754
98.40601,3.14E-02,-0.802779105,-2.483921824
98.40701,3.14E-02,-0.802478462,-2.482527401
98.408,3.14E-02,-0.802177528,-2.481131116
98.409,3.15E-02,-0.801869726,-2.479737857
98.41,3.15E-02,-0.801552203,-2.478331793
98.411,3.15E-02,-0.801232702,-2.476933645
98.412,3.15E-02,-0.800906448,-2.4755341
98.413,3.16E-02,-0.800573209,-2.474126173
98.414,3.16E-02,-0.800233625,-2.472726395
98.415,3.16E-02,-0.7998863,-2.471321262
98.416,3.16E-02,-0.799530128,-2.469910309
98.417,3.17E-02,-0.799168251,-2.468501218
98.418,3.17E-02,-0.798799272,-2.46709818
98.41901,3.17E-02,-0.798416033,-2.465672325
98.42001,3.18E-02,-0.798024761,-2.464256948
98.42101,3.18E-02,-0.797629647,-2.462847624
98.422,3.18E-02,-0.79721678,-2.461435972
98.423,3.18E-02,-0.796797744,-2.460018964
98.424,3.19E-02,-0.796370034,-2.458613599
98.425,3.19E-02,-0.795928063,-2.457196591
98.426,3.19E-02,-0.795472006,-2.455787268
98.427,0.03195123,-0.795004249,-2.4543826
98.428,3.20E-02,-0.794524443,-2.45296862
98.429,3.20E-02,-0.794028281,-2.451567445
98.43,3.20E-02,-0.793518557,-2.450147411
98.431,3.21E-02,-0.792992068,-2.448743908
98.43201,0.032087617,-0.792445382,-2.447322244
98.43301,3.21E-02,-0.791889033,-2.44592852
98.43401,3.21E-02,-0.791308994,-2.444526879
98.43501,3.22E-02,-0.790709339,-2.443127567
98.436,3.22E-02,-0.790088729,-2.441729652
98.437,3.22E-02,-0.789448677,-2.440342214
98.438,3.22E-02,-0.788784469,-2.438947558
98.439,3.23E-02,-0.788101635,-2.437581308
98.44,3.23E-02,-0.787384284,-2.436192473
98.441,3.23E-02,-0.786640274,-2.434820402
98.442,3.24E-02,-0.785871176,-2.433452522
98.443,3.24E-02,-0.785069424,-2.432085108
98.444,3.24E-02,-0.784236123,-2.430742141
98.445,3.24E-02,-0.783365569,-2.429387998
98.44601,3.25E-02,-0.782454095,-2.428032691
98.44701,3.25E-02,-0.781510258,-2.426715568
98.44801,3.25E-02,-0.780518167,-2.425392624
98.44901,3.25E-02,-0.779480615,-2.424084814
98.45,3.26E-02,-0.778389629,-2.42279144
98.451,3.26E-02,-0.777249748,-2.421508543
98.452,3.26E-02,-0.776047353,-2.42024404
98.453,3.26E-02,-0.774783082,-2.418996068
98.454,3.27E-02,-0.773444015,-2.417762065
98.455,3.27E-02,-0.772031315,-2.416551812
98.456,3.27E-02,-0.770529965,-2.415357623
98.457,3.28E-02,-0.768935832,-2.41419021
