Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,1.94E-03,-0.206620651,-0.439370982
99.901,1.94E-03,-0.2066452,-0.439529453
99.902,1.95E-03,-0.206670651,-0.439688243
99.903,1.95E-03,-0.206697077,-0.439849508
99.904,1.96E-03,-0.206722834,-0.440011092
99.905,1.96E-03,-0.206748227,-0.440169766
99.906,1.97E-03,-0.206773169,-0.440327422
99.90701,1.98E-03,-0.206798446,-0.44048758
99.908,1.98E-03,-0.206823577,-0.440646778
99.909,1.99E-03,-0.206850207,-0.440806005
99.91,1.99E-03,-0.206874334,-0.440960081
99.911,2.00E-03,-0.206898898,-0.441116048
99.912,2.00E-03,-0.206923738,-0.441273238
99.913,2.01E-03,-0.206948636,-0.44142874
99.914,2.01E-03,-0.206973811,-0.441584445
99.915,2.02E-03,-0.206998695,-0.441738521
99.916,2.02E-03,-0.207021934,-0.441891694
99.917,2.03E-03,-0.207047065,-0.442048302
99.918,2.03E-03,-0.207071309,-0.442201388
99.919,2.04E-03,-0.207095683,-0.442354067
99.92,2.04E-03,-0.207120494,-0.442509394
99.92101,0.002046536,-0.207144767,-0.442661985
99.922,2.05E-03,-0.207168079,-0.442811055
99.923,2.06E-03,-0.20719321,-0.442964199
99.924,2.06E-03,-0.207217076,-0.443115423
99.925,2.07E-03,-0.207241785,-0.443270081
99.926,2.07E-03,-0.207264093,-0.443416269
99.927,2.08E-03,-0.207288496,-0.443567551
99.928,2.08E-03,-0.207312012,-0.443717698
99.929,2.09E-03,-0.207336649,-0.443867844
99.93,2.09E-03,-0.207359059,-0.444014091
99.931,2.10E-03,-0.207383171,-0.444163394
99.932,2.10E-03,-0.207405712,-0.444310746
99.933,2.11E-03,-0.207429097,-0.444457895
99.934,2.11E-03,-0.207452846,-0.444604957
99.93501,2.12E-03,-0.20747642,-0.444754463
99.936,2.12E-03,-0.207499732,-0.444902253
99.937,2.13E-03,-0.207521516,-0.445045822
99.938,2.13E-03,-0.207544246,-0.44518974
99.939,2.14E-03,-0.207568271,-0.44533654
99.94,2.14E-03,-0.20758959,-0.445479411
99.941,2.15E-03,-0.207613542,-0.44562557
99.942,2.15E-03,-0.20763473,-0.44576588
99.943,2.16E-03,-0.207657067,-0.445909245
99.944,2.16E-03,-0.207680481,-0.446054793
99.945,2.17E-03,-0.207702455,-0.44619877
99.946,2.17E-03,-0.207724603,-0.446340477
99.947,2.18E-03,-0.207746736,-0.446481863
99.948,2.18E-03,-0.207767531,-0.446621212
99.94901,2.19E-03,-0.207790217,-0.446764519
99.95,2.19E-03,-0.207811798,-0.446903548
99.951,2.20E-03,-0.207833189,-0.447043043
99.952,2.20E-03,-0.207854508,-0.447183207
99.953,2.21E-03,-0.207876437,-0.447325234
99.954,2.21E-03,-0.207897538,-0.447462546
99.955,2.22E-03,-0.207918463,-0.447599537
99.956,2.22E-03,-0.207939724,-0.447738828
99.957,2.23E-03,-0.207960635,-0.447876373
99.958,2.23E-03,-0.207980702,-0.448011357
99.959,2.24E-03,-0.208001613,-0.448148698
99.96,2.24E-03,-0.208022888,-0.448286766
99.961,2.25E-03,-0.208043406,-0.448422914
99.962,2.25E-03,-0.208062876,-0.448556471
99.96301,2.26E-03,-0.208082478,-0.448692706
99.964,2.26E-03,-0.208102516,-0.448828563
99.965,2.27E-03,-0.208123063,-0.448964362
99.966,2.27E-03,-0.208143319,-0.449098559
99.967,2.28E-03,-0.208162412,-0.44923168
99.968,2.28E-03,-0.208181504,-0.449364219
99.969,2.29E-03,-0.208200436,-0.449496205
99.97,2.29E-03,-0.208219048,-0.449628016
99.971,2.30E-03,-0.208237499,-0.449758983
99.972,2.30E-03,-0.208256562,-0.44989321
99.973,2.31E-03,-0.208274112,-0.450024614
99.974,2.31E-03,-0.208292971,-0.450155727
99.975,2.32E-03,-0.208311074,-0.450286694
99.976,2.32E-03,-0.2083281,-0.450416468
99.97701,2.33E-03,-0.208345489,-0.450546911
99.978,2.33E-03,-0.20836317,-0.450676569
99.979,2.34E-03,-0.208379599,-0.450804568
99.98,2.34E-03,-0.208395621,-0.450933061
99.981,2.35E-03,-0.208412443,-0.451062428
99.982,2.35E-03,-0.208427824,-0.451191212
99.983,2.36E-03,-0.208444108,-0.451320142
99.984,2.36E-03,-0.208459023,-0.451446744
99.985,2.37E-03,-0.208474477,-0.451575033
99.986,2.37E-03,-0.208489189,-0.451701577
99.987,2.38E-03,-0.208502606,-0.451826112
99.988,2.38E-03,-0.208516547,-0.451953674
99.989,2.39E-03,-0.208530124,-0.452079577
99.99,2.39E-03,-0.208542217,-0.452203269
99.991,2.40E-03,-0.208555561,-0.452332461
99.992,2.40E-03,-0.208567886,-0.452458829
99.993,2.41E-03,-0.20857944,-0.452584121
99.994,2.41E-03,-0.208589321,-0.452706125
99.995,2.42E-03,-0.208599697,-0.452829991
99.996,2.42E-03,-0.20861032,-0.452956592
99.997,2.43E-03,-0.208619167,-0.453080749
99.998,2.43E-03,-0.208627593,-0.453202869
99.999,2.44E-03,-0.208636178,-0.453327841
100,2.44E-03,-0.208643207,-0.453451619
100.001,2.45E-03,-0.208649595,-0.453575369
100.002,2.45E-03,-0.208654383,-0.453698594
100.003,2.46E-03,-0.208659243,-0.453821645
100.004,2.46E-03,-0.208663492,-0.453945977
100.005,2.47E-03,-0.208666854,-0.454069785
100.006,2.47E-03,-0.208668702,-0.454192079
100.007,2.48E-03,-0.20866956,-0.454314955
100.008,2.48E-03,-0.208670113,-0.454439258
100.009,2.48E-03,-0.208668032,-0.454560708
100.01,2.49E-03,-0.208665602,-0.454685214
100.011,2.49E-03,-0.208662837,-0.454810041
100.012,2.50E-03,-0.208657075,-0.454932713
100.013,2.50E-03,-0.208652084,-0.455058034
100.014,2.51E-03,-0.208644051,-0.455179572
100.015,2.51E-03,-0.208633894,-0.455301837
100.016,2.52E-03,-0.208623082,-0.455426343
100.017,2.52E-03,-0.208612095,-0.455553207
100.018,2.53E-03,-0.208597208,-0.455676694
100.019,2.53E-03,-0.208580444,-0.45580219
100.02,2.54E-03,-0.208563055,-0.455929869
100.021,2.54E-03,-0.208542609,-0.456053822
100.022,2.55E-03,-0.208520622,-0.456180773
100.023,0.002552769,-0.208496189,-0.456307258
100.024,2.56E-03,-0.20846985,-0.456437032
100.025,2.56E-03,-0.208440528,-0.456564885
100.026,2.57E-03,-0.208408281,-0.456692709
100.027,2.57E-03,-0.208373778,-0.456821494
100.028,2.58E-03,-0.208335303,-0.45695185
100.029,2.58E-03,-0.208295518,-0.457084039
100.03,2.59E-03,-0.20825112,-0.457217335
100.031,2.59E-03,-0.208203506,-0.457350194
100.03201,2.60E-03,-0.208152764,-0.457485934
100.033,2.60E-03,-0.208098383,-0.457621849
100.034,2.61E-03,-0.208039288,-0.45775756
100.035,2.61E-03,-0.207975914,-0.457895192
100.036,2.62E-03,-0.207909427,-0.458037655
100.037,2.62E-03,-0.207837249,-0.458178576
100.038,2.62E-03,-0.20776056,-0.458324561
100.039,2.63E-03,-0.207677891,-0.458469352
100.04,2.63E-03,-0.207589837,-0.458616763
100.041,2.64E-03,-0.207495963,-0.458765746
100.042,2.64E-03,-0.207395176,-0.458915514
100.043,2.65E-03,-0.207288977,-0.459070201
100.044,2.65E-03,-0.207175312,-0.459228555
100.045,2.66E-03,-0.20705341,-0.459387171
100.04601,2.66E-03,-0.206923331,-0.459551229
100.047,2.67E-03,-0.20678548,-0.459717296
100.048,2.67E-03,-0.206637778,-0.459887378
100.049,2.68E-03,-0.206479352,-0.460059266
100.05,2.68E-03,-0.206311597,-0.460237759
100.051,2.69E-03,-0.206130688,-0.46041832
100.052,2.69E-03,-0.205939024,-0.460608309
100.053,2.70E-03,-0.205731922,-0.460798474
100.054,2.70E-03,-0.205511256,-0.460998126
100.055,2.71E-03,-0.2052739,-0.461202348
100.056,2.71E-03,-0.205018703,-0.461415766
100.057,2.72E-03,-0.204744691,-0.46163681
100.058,2.72E-03,-0.204448399,-0.461866468
