Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
103.6,3.74E-02,-1.0241688,-4.649884533
103.601,3.74E-02,-1.024256926,-4.648009315
103.602,3.75E-02,-1.024347963,-4.646103829
103.603,3.75E-02,-1.024432946,-4.644204862
103.604,0.037582342,-1.024519675,-4.64229472
103.605,3.76E-02,-1.024605008,-4.640373401
103.606,3.77E-02,-1.024687779,-4.638431594
103.607,3.77E-02,-1.024772762,-4.636491183
103.608,3.78E-02,-1.024853904,-4.634538665
103.609,0.037840974,-1.024933998,-4.632583819
103.61,3.79E-02,-1.02501607,-4.630618263
103.611,3.79E-02,-1.025094651,-4.628631286
103.612,3.80E-02,-1.025172416,-4.626671784
103.613,3.80E-02,-1.025247271,-4.624697845
103.614,3.81E-02,-1.025324222,-4.622696433
103.615,3.81E-02,-1.025399426,-4.62069083
103.616,3.82E-02,-1.025474048,-4.618690349
103.617,3.83E-02,-1.025545294,-4.616649821
103.618,3.83E-02,-1.025614445,-4.614624195
103.619,3.84E-02,-1.025687321,-4.612607416
103.62,3.84E-02,-1.025756123,-4.610553384
103.621,3.85E-02,-1.02582504,-4.608478397
103.622,3.85E-02,-1.025890233,-4.606416449
103.623,3.86E-02,-1.025957754,-4.604354035
103.624,3.86E-02,-1.026024693,-4.602285568
103.625,3.87E-02,-1.026087208,-4.600186832
103.626,0.038708821,-1.026149257,-4.598093219
103.627,3.88E-02,-1.026211772,-4.595997278
103.628,3.88E-02,-1.026272192,-4.593872931
103.629,3.89E-02,-1.026330632,-4.591762554
103.63,3.89E-02,-1.026390586,-4.589651711
103.631,3.90E-02,-1.026447746,-4.587497097
103.632,3.90E-02,-1.026504207,-4.585350864
103.633,3.91E-02,-1.026557409,-4.583201371
103.634,3.91E-02,-1.026610145,-4.581039771
103.635,3.92E-02,-1.026664511,-4.578866996
103.636,3.92E-02,-1.026715036,-4.57668351
103.637,3.93E-02,-1.026765793,-4.574487917
103.638,3.93E-02,-1.026816783,-4.572312348
103.639,3.94E-02,-1.026862999,-4.570111632
103.64,3.94E-02,-1.026907703,-4.567887168
103.641,3.95E-02,-1.026953338,-4.56567714
103.642,3.95E-02,-1.026996761,-4.563458264
103.643,3.96E-02,-1.027041231,-4.561228212
103.644,3.96E-02,-1.027083723,-4.558979999
103.645,3.97E-02,-1.027121674,-4.556745291
103.646,3.97E-02,-1.027159742,-4.554481246
103.647,3.98E-02,-1.027198392,-4.552211612
103.64799,3.98E-02,-1.027234481,-4.549944308
103.649,3.99E-02,-1.027269289,-4.547626711
103.65,3.99E-02,-1.027302933,-4.545355681
103.651,4.00E-02,-1.027334714,-4.543043207
103.652,4.00E-02,-1.02736603,-4.540734924
103.653,4.01E-02,-1.027396182,-4.538435023
103.654,4.01E-02,-1.027423772,-4.536120687
103.655,4.02E-02,-1.027448568,-4.533767235
103.656,4.02E-02,-1.027473598,-4.53142589
103.657,4.02E-02,-1.027498394,-4.529082216
103.658,4.03E-02,-1.027518883,-4.526718054
103.659,4.03E-02,-1.027539605,-4.524354357
103.66,4.04E-02,-1.027558232,-4.521999042
103.661,4.04E-02,-1.027576625,-4.519615322
103.66199,4.05E-02,-1.027590595,-4.517241847
103.663,4.05E-02,-1.027604449,-4.514805041
103.664,4.06E-02,-1.02761609,-4.512415268
103.665,4.06E-02,-1.027628314,-4.510003608
103.666,4.07E-02,-1.027635997,-4.507592414
103.667,4.07E-02,-1.027643215,-4.50515002
103.668,0.040781133,-1.027648104,-4.502704367
103.669,4.08E-02,-1.027649967,-4.50026663
103.67,4.09E-02,-1.0276502,-4.497820977
103.671,4.09E-02,-1.027651946,-4.495350178
103.672,4.10E-02,-1.027647639,-4.492895212
103.673,4.10E-02,-1.027641818,-4.490416497
103.674,0.041068435,-1.027634251,-4.487928469
103.675,4.11E-02,-1.027625054,-4.485428799
103.67599,0.041163832,-1.02761481,-4.482941236
103.677,4.12E-02,-1.027599559,-4.480420146
103.678,4.13E-02,-1.027581515,-4.477890674
103.679,4.13E-02,-1.027563936,-4.475373309
103.68,4.14E-02,-1.027543447,-4.472852219
103.681,4.14E-02,-1.027515274,-4.470310174
103.682,4.14E-02,-1.02748652,-4.467766266
103.683,4.15E-02,-1.027456834,-4.465213511
103.684,4.15E-02,-1.027422957,-4.462648183
103.685,4.16E-02,-1.027387916,-4.460074473
103.686,4.16E-02,-1.027348102,-4.457508679
103.687,4.17E-02,-1.027305494,-4.454915412
103.688,4.17E-02,-1.027256018,-4.452309106
103.689,4.18E-02,-1.027205959,-4.449721891
103.68999,4.18E-02,-1.027154503,-4.447103478
103.691,4.19E-02,-1.027093269,-4.44447482
103.692,4.19E-02,-1.027029939,-4.441857338
103.693,4.20E-02,-1.026966842,-4.439229146
103.694,4.20E-02,-1.026893384,-4.436583724
103.695,4.21E-02,-1.026817365,-4.433951806
103.696,4.21E-02,-1.026739134,-4.431300331
103.697,0.042150468,-1.02665287,-4.428631626
103.698,4.22E-02,-1.026561949,-4.425968044
103.699,4.22E-02,-1.026467187,-4.423302598
103.7,0.042289138,-1.026364393,-4.420622718
103.701,4.23E-02,-1.026253914,-4.417920951
103.702,4.24E-02,-1.026141341,-4.415252246
103.703,4.24E-02,-1.026020735,-4.41253325
103.70399,4.25E-02,-1.025892678,-4.409820307
103.705,0.042519286,-1.025758451,-4.407091998
103.706,4.26E-02,-1.02561526,-4.404378589
103.707,4.26E-02,-1.025463571,-4.401640035
103.708,4.27E-02,-1.02530641,-4.398910329
103.709,4.27E-02,-1.025141217,-4.396177363
103.71,4.27E-02,-1.024961122,-4.393424373
103.711,4.28E-02,-1.024776837,-4.390683025
103.712,4.28E-02,-1.024583471,-4.387917463
103.713,4.29E-02,-1.024378114,-4.38514445
103.714,4.29E-02,-1.024159021,-4.382387735
103.715,4.30E-02,-1.023930847,-4.379607271
103.716,4.30E-02,-1.023692777,-4.376801662
103.717,4.31E-02,-1.023436547,-4.3740361
103.71799,4.31E-02,-1.023174846,-4.371246789
103.719,4.32E-02,-1.022894285,-4.368430469
103.72,4.32E-02,-1.022602082,-4.365625791
103.721,4.32E-02,-1.022292301,-4.362805281
103.722,4.33E-02,-1.021968084,-4.360010382
103.723,4.33E-02,-1.021626522,-4.357181489
103.724,0.043378547,-1.021268661,-4.354349803
103.725,4.34E-02,-1.020889613,-4.351543728
103.726,0.043467753,-1.020495663,-4.348715302
103.727,4.35E-02,-1.02007878,-4.345878959
103.728,4.36E-02,-1.019640593,-4.343051929
103.729,4.36E-02,-1.019181916,-4.340221174
103.73,4.36E-02,-1.018694253,-4.337369464
103.731,0.043689065,-1.018185052,-4.334526602
103.732,4.37E-02,-1.017653267,-4.3316558
103.733,4.38E-02,-1.017088769,-4.328808282
103.734,4.38E-02,-1.016496914,-4.325956106
103.735,4.39E-02,-1.015876653,-4.323114641
103.736,0.043909166,-1.015223097,-4.320253618
103.737,4.40E-02,-1.014532521,-4.317411222
103.738,0.043996412,-1.013809233,-4.314564168
103.739,4.40E-02,-1.013045199,-4.311694764
103.74,4.41E-02,-1.012243447,-4.308871459
103.741,4.41E-02,-1.011397806,-4.306023475
103.742,4.42E-02,-1.010504202,-4.303169437
103.743,0.044213381,-1.009561587,-4.300330766
103.744,0.044256542,-1.00856903,-4.297493957
103.745,4.43E-02,-1.007524435,-4.294659477
103.746,4.43E-02,-1.006412669,-4.291797522
103.747,4.44E-02,-1.005242346,-4.288994242
103.748,4.44E-02,-1.004001941,-4.286177456
103.749,4.45E-02,-1.002688659,-4.283368587
103.75,4.45E-02,-1.001290861,-4.280545283
103.751,4.46E-02,-0.999809592,-4.277779721
103.752,4.46E-02,-0.998231,-4.275010433
103.753,0.044641301,-0.996551826,-4.272263497
103.754,4.47E-02,-0.994755421,-4.269534722
103.755,4.47E-02,-0.992837013,-4.266798031
103.756,4.48E-02,-0.990777276,-4.26410418
103.757,4.48E-02,-0.988566666,-4.261457361
103.758,4.49E-02,-0.986182364,-4.258815199
103.759,4.49E-02,-0.983607955,-4.256232176
