Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,2.10E-03,-0.231505459,-0.590612181
99.901,2.11E-03,-0.231535916,-0.590733252
99.902,2.12E-03,-0.231566388,-0.590853509
99.903,2.12E-03,-0.231596408,-0.590972661
99.904,2.13E-03,-0.231626356,-0.591091113
99.905,2.13E-03,-0.231657323,-0.591211487
99.906,2.14E-03,-0.231687911,-0.591329124
99.90701,2.14E-03,-0.231717117,-0.591447519
99.908,2.15E-03,-0.23174737,-0.591564749
99.909,2.16E-03,-0.231777245,-0.591682154
99.91,2.16E-03,-0.231807368,-0.591797172
99.911,2.17E-03,-0.231837097,-0.591912656
99.912,2.17E-03,-0.231866201,-0.592025055
99.913,2.18E-03,-0.231895421,-0.592139026
99.914,2.19E-03,-0.231925631,-0.592254219
99.915,2.19E-03,-0.231954662,-0.592365803
99.916,2.20E-03,-0.231983664,-0.592477445
99.917,2.20E-03,-0.232013757,-0.592592754
99.918,2.21E-03,-0.232042323,-0.592704571
99.919,2.22E-03,-0.232071397,-0.592813944
99.92,2.22E-03,-0.232099817,-0.59292349
99.92101,2.23E-03,-0.232128747,-0.59303036
99.922,2.23E-03,-0.232157152,-0.593141362
99.923,0.002238575,-0.232185572,-0.593249395
99.924,2.24E-03,-0.232215098,-0.593359291
99.925,2.25E-03,-0.232242412,-0.593463134
99.926,2.26E-03,-0.232271443,-0.593572215
99.927,2.26E-03,-0.232298931,-0.593675475
99.928,2.27E-03,-0.232327016,-0.59378054
99.929,2.27E-03,-0.232354607,-0.593883684
99.93,2.28E-03,-0.232382823,-0.593987061
99.931,2.29E-03,-0.232411432,-0.594094687
99.932,2.29E-03,-0.232438266,-0.594194105
99.933,2.30E-03,-0.232465623,-0.594297424
99.934,2.30E-03,-0.232492996,-0.594396726
99.93501,2.31E-03,-0.23252143,-0.594502257
99.936,2.31E-03,-0.232547929,-0.594600919
99.937,2.32E-03,-0.232575112,-0.5947022
99.938,2.33E-03,-0.232601626,-0.594798883
99.939,2.33E-03,-0.2326291,-0.594899117
99.94,2.34E-03,-0.232655118,-0.594995101
99.941,2.34E-03,-0.232682854,-0.595096673
99.942,2.35E-03,-0.232708204,-0.595191319
99.943,2.36E-03,-0.232735052,-0.595288584
99.944,2.36E-03,-0.232761915,-0.59538614
99.945,2.37E-03,-0.232786348,-0.595477992
99.946,2.37E-03,-0.23281305,-0.595575082
99.947,2.38E-03,-0.232838836,-0.595668273
99.948,2.38E-03,-0.232865146,-0.595762569
99.94901,2.39E-03,-0.232890816,-0.595855643
99.95,2.40E-03,-0.232915918,-0.595948077
99.951,2.40E-03,-0.232941369,-0.596039288
99.952,2.41E-03,-0.232966209,-0.596131431
99.953,2.41E-03,-0.232991762,-0.596222002
99.954,2.42E-03,-0.23301653,-0.596312224
99.955,2.43E-03,-0.233041108,-0.5964007
99.956,2.43E-03,-0.233065279,-0.59648836
99.957,2.44E-03,-0.23308977,-0.596577884
99.958,2.44E-03,-0.233114595,-0.596664962
99.959,2.45E-03,-0.233138111,-0.596753613
99.96,2.45E-03,-0.233161452,-0.596837257
99.961,2.46E-03,-0.233186016,-0.59692614
99.962,2.47E-03,-0.233208382,-0.597009202
99.96301,2.47E-03,-0.23323248,-0.597096921
99.964,2.48E-03,-0.233254817,-0.597178179
99.965,2.48E-03,-0.233277577,-0.597263512
99.966,2.49E-03,-0.2333015,-0.597347738
99.967,2.50E-03,-0.233323546,-0.597431732
99.968,2.50E-03,-0.233345505,-0.597514329
99.969,2.51E-03,-0.233367129,-0.597595004
99.97,2.51E-03,-0.233389452,-0.597676786
99.971,2.52E-03,-0.23341077,-0.597756705
99.972,2.52E-03,-0.233431492,-0.597837556
99.973,0.002530497,-0.233452258,-0.597914914
99.974,2.54E-03,-0.233472965,-0.597995357
99.975,2.54E-03,-0.233493338,-0.598073006
99.976,2.55E-03,-0.233513492,-0.598151761
99.97701,2.55E-03,-0.233532919,-0.598230283
99.978,2.56E-03,-0.233552622,-0.598307524
99.979,2.57E-03,-0.233571671,-0.598383194
99.98,2.57E-03,-0.233590719,-0.598460727
99.981,2.58E-03,-0.233607891,-0.598533079
99.982,2.58E-03,-0.23362675,-0.598610379
99.983,2.59E-03,-0.233643412,-0.59868407
99.984,2.59E-03,-0.233661325,-0.598760147
99.985,2.60E-03,-0.23367723,-0.598831393
99.986,2.61E-03,-0.233693252,-0.598905026
99.987,2.61E-03,-0.233708808,-0.598978542
99.988,2.62E-03,-0.233724131,-0.599051127
99.989,2.62E-03,-0.233738043,-0.599124003
99.99,2.63E-03,-0.233751794,-0.5991949
99.991,2.63E-03,-0.23376543,-0.599265797
99.992,2.64E-03,-0.233778541,-0.599336869
99.993,2.65E-03,-0.233790022,-0.599408173
99.994,2.65E-03,-0.233801708,-0.599478837
99.995,2.66E-03,-0.233811326,-0.59954857
99.996,2.66E-03,-0.233821891,-0.599618827
99.997,2.67E-03,-0.233830258,-0.599686638
99.998,2.68E-03,-0.233838335,-0.599755556
99.999,2.68E-03,-0.23384516,-0.599820865
100,2.69E-03,-0.233851984,-0.599891762
100.001,2.69E-03,-0.233857398,-0.599959283
100.002,2.70E-03,-0.233861138,-0.600026571
100.003,2.70E-03,-0.233864339,-0.600093335
100.004,2.71E-03,-0.233866333,-0.600161555
100.005,2.72E-03,-0.233867409,-0.600229134
100.006,2.72E-03,-0.233867308,-0.600298285
100.007,2.73E-03,-0.233865183,-0.600363244
100.008,2.73E-03,-0.233861501,-0.600429776
100.009,2.74E-03,-0.233857412,-0.600495958
100.01,2.74E-03,-0.2338513,-0.600564061
100.011,2.75E-03,-0.233842657,-0.600628904
100.012,2.76E-03,-0.233833547,-0.600697647
100.013,2.76E-03,-0.233822269,-0.600765517
100.014,2.77E-03,-0.233809522,-0.600833446
100.015,2.77E-03,-0.23379334,-0.600898522
100.016,2.78E-03,-0.233776474,-0.6009668
100.017,2.78E-03,-0.233757237,-0.601034786
100.018,2.79E-03,-0.233735656,-0.601102074
100.019,2.80E-03,-0.233710452,-0.601170701
100.02,2.80E-03,-0.233684143,-0.601237873
100.021,2.81E-03,-0.233654646,-0.601306907
100.022,2.81E-03,-0.23362237,-0.601376174
100.023,2.82E-03,-0.233586703,-0.60144579
100.024,2.83E-03,-0.233548752,-0.601516687
100.025,2.83E-03,-0.233506755,-0.601587002
100.026,2.84E-03,-0.233461949,-0.601659063
100.027,2.84E-03,-0.233413259,-0.601732521
100.028,2.85E-03,-0.23335997,-0.601802254
100.029,2.85E-03,-0.233303959,-0.601877342
100.03,2.86E-03,-0.233243263,-0.601953594
100.031,2.87E-03,-0.23317826,-0.602029555
100.03201,2.87E-03,-0.233108498,-0.602108368
100.033,2.88E-03,-0.233033454,-0.602187589
100.034,2.88E-03,-0.232952487,-0.602265703
100.035,2.89E-03,-0.232867242,-0.602348067
100.036,2.89E-03,-0.23277587,-0.602431013
100.037,2.90E-03,-0.232678591,-0.602515822
100.038,2.91E-03,-0.232573817,-0.602606335
100.039,2.91E-03,-0.23246296,-0.602693239
100.04,2.92E-03,-0.232344042,-0.602783577
100.041,2.92E-03,-0.23221859,-0.602877408
100.042,2.93E-03,-0.232083024,-0.602971762
100.043,2.93E-03,-0.231940459,-0.603070017
100.044,2.94E-03,-0.231787708,-0.603171065
100.045,2.95E-03,-0.231625119,-0.603275315
100.04601,2.95E-03,-0.231452941,-0.603384804
100.047,2.96E-03,-0.231268932,-0.603497669
100.048,2.96E-03,-0.231071783,-0.603609835
100.049,2.97E-03,-0.230862832,-0.603730383
100.05,2.97E-03,-0.23063914,-0.603855297
100.051,2.98E-03,-0.230400212,-0.603983935
100.052,2.99E-03,-0.230143385,-0.604115019
100.053,2.99E-03,-0.229871628,-0.604259432
100.054,3.00E-03,-0.229578785,-0.60440501
100.055,3.00E-03,-0.229265526,-0.604560948
100.056,3.01E-03,-0.228928286,-0.604722125
100.057,3.01E-03,-0.228566802,-0.604894245
100.058,3.02E-03,-0.228175661,-0.605073001
