Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
103.5,2.21E-02,6.87E-02,-1.52805727
103.501,2.21E-02,0.068923837,-1.525802538
103.502,2.21E-02,6.92E-02,-1.52353372
103.503,2.21E-02,6.94E-02,-1.521277358
103.504,2.21E-02,6.97E-02,-1.518989215
103.505,2.21E-02,7.00E-02,-1.516722376
103.506,2.21E-02,7.02E-02,-1.514422591
103.507,2.21E-02,7.05E-02,-1.512123155
103.508,2.21E-02,7.08E-02,-1.509815454
103.509,2.21E-02,7.10E-02,-1.507528592
103.51,2.21E-02,7.13E-02,-1.505218563
103.511,2.21E-02,7.16E-02,-1.502908999
103.512,2.21E-02,0.071825911,-1.500605373
103.513,2.21E-02,7.21E-02,-1.49827369
103.514,2.21E-02,7.24E-02,-1.495950739
103.515,0.022128239,7.26E-02,-1.493621501
103.516,2.21E-02,7.29E-02,-1.491284929
103.517,2.21E-02,7.31E-02,-1.48895639
103.518,2.21E-02,7.34E-02,-1.486609108
103.519,2.21E-02,7.37E-02,-1.484265085
103.52,2.21E-02,7.39E-02,-1.481907675
103.521,2.21E-02,7.42E-02,-1.479527447
103.522,2.21E-02,7.45E-02,-1.477169688
103.523,2.21E-02,7.47E-02,-1.474784338
103.524,2.21E-02,7.50E-02,-1.472417847
103.525,2.21E-02,7.53E-02,-1.470039249
103.526,2.21E-02,0.075542826,-1.467661583
103.527,0.022132758,7.58E-02,-1.465267735
103.528,2.21E-02,7.61E-02,-1.462886343
103.529,2.21E-02,7.63E-02,-1.460476546
103.53,2.21E-02,7.66E-02,-1.458078623
103.531,2.21E-02,7.69E-02,-1.455671038
103.532,2.21E-02,7.71E-02,-1.453269739
103.533,2.21E-02,7.74E-02,-1.450838987
103.534,2.21E-02,7.77E-02,-1.448432333
103.535,2.21E-02,7.79E-02,-1.44597434
103.536,2.21E-02,7.82E-02,-1.443554997
103.537,2.21E-02,7.85E-02,-1.441111322
103.538,2.21E-02,7.87E-02,-1.438667765
103.539,2.21E-02,7.90E-02,-1.436221413
103.54,2.21E-02,7.93E-02,-1.433767728
103.541,2.21E-02,7.95E-02,-1.431321492
103.542,0.022130974,7.98E-02,-1.428845339
103.543,2.21E-02,8.01E-02,-1.426385017
103.544,2.21E-02,0.080351994,-1.42391643
103.545,2.21E-02,8.06E-02,-1.421438181
103.546,2.21E-02,8.09E-02,-1.418971224
103.547,2.21E-02,0.081159858,-1.41647784
103.548,2.21E-02,8.14E-02,-1.413986553
103.549,2.21E-02,8.17E-02,-1.411485253
103.55,0.022126717,8.20E-02,-1.408974174
103.551,2.21E-02,0.082238759,-1.40648731
103.552,2.21E-02,8.25E-02,-1.403969363
103.553,2.21E-02,0.082779472,-1.401462359
103.554,2.21E-02,8.30E-02,-1.398934866
103.555,2.21E-02,8.33E-02,-1.396416104
103.556,2.21E-02,8.36E-02,-1.393888961
103.557,2.21E-02,8.39E-02,-1.391361817
103.558,2.21E-02,8.41E-02,-1.388821984
103.559,2.21E-02,8.44E-02,-1.386288553
103.56,0.022118118,8.47E-02,-1.383735216
103.561,0.022116944,8.49E-02,-1.381181879
103.562,2.21E-02,8.52E-02,-1.378628891
103.563,0.022114547,8.55E-02,-1.376051689
103.564,2.21E-02,8.58E-02,-1.373482286
103.565,2.21E-02,8.60E-02,-1.370913349
103.566,2.21E-02,8.63E-02,-1.368349767
103.567,2.21E-02,8.66E-02,-1.365769422
103.568,2.21E-02,8.69E-02,-1.363193034
103.569,2.21E-02,8.71E-02,-1.360595459
103.57,2.21E-02,8.74E-02,-1.358002075
103.571,2.21E-02,8.77E-02,-1.355408924
103.572,2.21E-02,8.80E-02,-1.352803316
103.573,0.022101168,8.82E-02,-1.350192237
103.574,2.21E-02,8.85E-02,-1.347583719
103.575,2.21E-02,8.88E-02,-1.344964723
103.576,2.21E-02,8.91E-02,-1.342355274
103.577,2.21E-02,8.94E-02,-1.33969856
103.578,0.022093067,8.96E-02,-1.33707677
103.579,2.21E-02,8.99E-02,-1.334432862
103.58,2.21E-02,9.02E-02,-1.331802341
103.581,2.21E-02,9.05E-02,-1.329158666
103.582,0.022085927,9.08E-02,-1.326508471
103.583,2.21E-02,9.10E-02,-1.323859789
103.584,2.21E-02,9.13E-02,-1.321203308
103.585,2.21E-02,9.16E-02,-1.318539376
103.586,2.21E-02,0.091898299,-1.315884641
103.587,2.21E-02,9.22E-02,-1.313204993
103.588,2.21E-02,0.092470451,-1.310529653
103.589,2.21E-02,9.28E-02,-1.307846396
103.59,2.21E-02,9.31E-02,-1.305144862
103.591,2.21E-02,9.33E-02,-1.302449615
103.592,2.21E-02,9.36E-02,-1.299758791
103.593,2.21E-02,0.093925031,-1.297056908
103.594,2.21E-02,9.42E-02,-1.29434187
103.595,2.21E-02,9.45E-02,-1.291645691
103.596,2.21E-02,9.48E-02,-1.288932748
103.597,2.21E-02,9.51E-02,-1.286212937
103.598,2.21E-02,9.54E-02,-1.283486839
103.599,2.20E-02,9.57E-02,-1.28076598
103.6,2.20E-02,9.60E-02,-1.27803802
103.601,2.20E-02,9.63E-02,-1.27530715
103.602,0.022041081,9.66E-02,-1.272561844
103.603,2.20E-02,0.096930809,-1.269827131
103.604,2.20E-02,0.097242089,-1.267065876
103.605,0.022033118,9.76E-02,-1.264294726
103.606,2.20E-02,9.79E-02,-1.26153382
103.607,2.20E-02,9.82E-02,-1.258783159
103.608,2.20E-02,9.85E-02,-1.256001415
103.609,2.20E-02,9.88E-02,-1.253232942
103.61,2.20E-02,9.92E-02,-1.250463305
103.611,2.20E-02,9.95E-02,-1.247679815
103.612,2.20E-02,9.98E-02,-1.244887593
103.613,2.20E-02,0.100149497,-1.242103521
103.614,2.20E-02,0.100489509,-1.239293953
103.615,2.20E-02,0.100831232,-1.23649626
103.616,2.20E-02,0.101177124,-1.233687042
103.617,2.20E-02,0.101525773,-1.230878639
103.618,2.20E-02,0.101877551,-1.228076522
103.619,2.20E-02,0.102237274,-1.225229003
103.62,2.20E-02,0.102600272,-1.222408144
103.621,2.20E-02,0.102966485,-1.219567261
103.622,2.20E-02,0.103338927,-1.216750476
103.623,2.20E-02,0.103717437,-1.213892829
103.624,2.20E-02,0.104097038,-1.211064286
103.625,2.20E-02,0.104486782,-1.208205475
103.626,2.20E-02,0.104881183,-1.205360517
103.627,2.20E-02,0.105280735,-1.202501939
103.628,2.20E-02,0.105687752,-1.199649065
103.629,2.20E-02,0.10610254,-1.19676115
103.63,2.20E-02,0.106521889,-1.193904784
103.631,2.19E-02,0.106953223,-1.191023621
103.632,2.19E-02,0.107393484,-1.188111026
103.633,2.19E-02,0.107838874,-1.185219851
103.634,2.19E-02,0.108294094,-1.182331005
103.635,2.19E-02,0.108758788,-1.179429702
103.636,2.19E-02,0.109231172,-1.176531892
103.637,2.19E-02,0.109719003,-1.173613127
103.638,0.021923216,0.110212095,-1.170705422
103.639,2.19E-02,0.110721106,-1.167782233
103.64,2.19E-02,0.111240268,-1.164852991
103.641,2.19E-02,0.111776251,-1.161915832
103.642,2.19E-02,0.112323054,-1.158979023
103.643,2.19E-02,0.112882597,-1.156041864
103.644,0.021898715,0.113462876,-1.153078396
103.645,2.19E-02,0.114055496,-1.150132273
103.646,2.19E-02,0.114669157,-1.147145871
103.647,2.19E-02,0.115301133,-1.144180307
103.648,2.19E-02,0.11595276,-1.141192508
103.649,2.19E-02,0.116625823,-1.138222869
103.65,2.19E-02,0.117321222,-1.135225408
103.651,0.021868821,0.118043667,-1.132234931
103.652,2.19E-02,0.118793956,-1.129224082
103.653,2.19E-02,0.11957057,-1.126219518
103.654,2.19E-02,0.120382465,-1.123200986
103.655,2.19E-02,0.121230121,-1.120168832
103.656,2.18E-02,0.122114332,-1.117131673
103.657,2.18E-02,0.123044068,-1.114086364
103.658,2.18E-02,0.124017257,-1.111027785
103.659,2.18E-02,0.125043123,-1.10795279
103.66,0.021827919,0.126128842,-1.104849041
103.661,2.18E-02,0.127279607,-1.101771602
