Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
103.3,2.79E-02,0.023724251,-2.46940786
103.301,2.79E-02,2.40E-02,-2.46787467
103.302,2.79E-02,2.44E-02,-2.466300037
103.303,2.79E-02,2.47E-02,-2.464719815
103.304,2.79E-02,2.50E-02,-2.463144483
103.305,2.79E-02,2.53E-02,-2.461558906
103.306,0.027946638,2.56E-02,-2.459968207
103.30701,2.80E-02,2.59E-02,-2.458345378
103.30801,2.80E-02,0.026253527,-2.456739312
103.30901,2.80E-02,2.66E-02,-2.455130685
103.31001,2.80E-02,2.69E-02,-2.453510882
103.311,2.80E-02,2.72E-02,-2.451878507
103.312,2.80E-02,2.75E-02,-2.450235886
103.313,2.80E-02,2.78E-02,-2.44858372
103.314,2.80E-02,2.82E-02,-2.446937142
103.315,0.028039102,2.85E-02,-2.445265651
103.316,2.80E-02,2.88E-02,-2.44361721
103.317,2.81E-02,2.91E-02,-2.441937802
103.318,2.81E-02,2.94E-02,-2.440262586
103.319,2.81E-02,0.029750543,-2.438564319
103.32,2.81E-02,3.01E-02,-2.436873037
103.32101,2.81E-02,0.030392224,-2.435135422
103.32201,2.81E-02,3.07E-02,-2.433414804
103.32301,2.81E-02,3.10E-02,-2.431696746
103.32401,2.81E-02,3.14E-02,-2.429985674
103.325,2.81E-02,3.17E-02,-2.42825225
103.326,2.81E-02,3.20E-02,-2.426517894
103.327,2.82E-02,3.23E-02,-2.424761653
103.328,2.82E-02,3.26E-02,-2.42301519
103.329,2.82E-02,3.30E-02,-2.421247074
103.33,2.82E-02,3.33E-02,-2.419468714
103.331,2.82E-02,3.36E-02,-2.41768756
103.332,2.82E-02,3.39E-02,-2.415904077
103.333,2.82E-02,3.42E-02,-2.414123155
103.334,2.82E-02,0.034564971,-2.412312198
103.33501,2.82E-02,3.49E-02,-2.410498913
103.33601,2.82E-02,3.52E-02,-2.408680739
103.33701,2.82E-02,3.55E-02,-2.406847198
103.33801,2.83E-02,3.59E-02,-2.405011095
103.339,0.028268039,3.62E-02,-2.40316987
103.34,2.83E-02,3.65E-02,-2.401315607
103.341,2.83E-02,3.68E-02,-2.399479505
103.342,2.83E-02,0.037155256,-2.397619421
103.343,2.83E-02,0.037483187,-2.395747229
103.344,2.83E-02,3.78E-02,-2.39387108
103.345,2.83E-02,3.81E-02,-2.392002381
103.346,2.83E-02,3.85E-02,-2.390111797
103.347,2.83E-02,3.88E-02,-2.388215158
103.348,2.83E-02,3.91E-02,-2.386310836
103.34901,2.84E-02,3.94E-02,-2.384392312
103.35001,2.84E-02,3.98E-02,-2.382467035
103.35101,2.84E-02,4.01E-02,-2.380549209
103.35201,2.84E-02,4.04E-02,-2.378609031
103.353,2.84E-02,0.040748648,-2.376683056
103.354,2.84E-02,4.11E-02,-2.374720993
103.355,2.84E-02,4.14E-02,-2.372764517
103.356,2.84E-02,4.17E-02,-2.37079314
103.357,2.84E-02,4.21E-02,-2.368830144
103.358,2.84E-02,4.24E-02,-2.366851084
103.359,2.84E-02,4.27E-02,-2.364853863
103.36,2.84E-02,4.31E-02,-2.362871775
103.361,2.85E-02,4.34E-02,-2.360862913
103.362,2.85E-02,4.37E-02,-2.358874306
103.36301,2.85E-02,4.41E-02,-2.356838668
103.36401,2.85E-02,4.44E-02,-2.354809782
103.36501,2.85E-02,4.47E-02,-2.352789743
103.366,2.85E-02,4.51E-02,-2.350760624
103.367,2.85E-02,4.54E-02,-2.348709852
103.368,2.85E-02,4.57E-02,-2.346663736
103.369,2.85E-02,4.61E-02,-2.344604814
103.37,2.85E-02,4.64E-02,-2.342551947
103.371,2.85E-02,4.68E-02,-2.340468578
103.372,2.85E-02,4.71E-02,-2.338387771
103.373,2.85E-02,4.74E-02,-2.336299047
103.374,2.86E-02,4.78E-02,-2.334202174
103.375,2.86E-02,0.048112099,-2.332112752
103.376,2.86E-02,4.85E-02,-2.330000047
103.37701,2.86E-02,0.048805887,-2.327853581
103.37801,0.028585123,4.91E-02,-2.325745998
103.37901,2.86E-02,4.95E-02,-2.323594643
103.38,2.86E-02,4.98E-02,-2.321468433
103.381,2.86E-02,5.02E-02,-2.319331979
103.382,2.86E-02,5.05E-02,-2.317175502
103.383,2.86E-02,5.09E-02,-2.31501949
103.384,2.86E-02,0.051247,-2.312849974
103.385,2.86E-02,5.16E-02,-2.310685348
103.386,2.86E-02,5.20E-02,-2.308509313
103.387,2.86E-02,5.23E-02,-2.306315582
103.388,2.87E-02,5.27E-02,-2.304112539
103.389,2.87E-02,0.053030344,-2.301921835
103.39,2.87E-02,5.34E-02,-2.299697837
103.39101,2.87E-02,5.38E-02,-2.297468949
103.39201,2.87E-02,5.41E-02,-2.295239596
103.39301,2.87E-02,5.45E-02,-2.29301746
103.394,2.87E-02,5.49E-02,-2.290767152
103.395,2.87E-02,5.52E-02,-2.288531978
103.396,2.87E-02,0.055619817,-2.286269097
103.397,2.87E-02,5.60E-02,-2.284019487
103.398,2.87E-02,0.056384513,-2.281733323
103.399,0.028727138,5.68E-02,-2.279469045
103.4,2.87E-02,5.72E-02,-2.277187537
103.401,2.87E-02,5.75E-02,-2.274906961
103.402,2.87E-02,0.057940386,-2.272609854
103.403,2.88E-02,5.83E-02,-2.270303667
103.404,2.88E-02,5.87E-02,-2.267979318
103.40501,2.88E-02,5.92E-02,-2.265654039
103.40601,2.88E-02,5.96E-02,-2.263333416
103.40701,2.88E-02,6.00E-02,-2.260999754
103.408,2.88E-02,6.04E-02,-2.258652123
103.409,2.88E-02,6.08E-02,-2.256314736
103.41,2.88E-02,6.12E-02,-2.253962914
103.411,2.88E-02,6.17E-02,-2.251597354
103.412,2.88E-02,6.21E-02,-2.249232726
103.413,2.88E-02,6.26E-02,-2.246853663
103.414,2.88E-02,6.30E-02,-2.244457835
103.415,2.88E-02,6.35E-02,-2.242067829
103.416,0.028827216,6.40E-02,-2.239675028
103.417,2.88E-02,6.44E-02,-2.237258013
103.418,0.028838163,6.49E-02,-2.234851476
103.41901,2.88E-02,6.54E-02,-2.232406521
103.42001,2.88E-02,0.065902823,-2.229986247
103.42101,0.028854014,6.64E-02,-2.22753617
103.422,0.028859394,6.69E-02,-2.225102857
103.423,2.89E-02,6.75E-02,-2.222652081
103.424,2.89E-02,0.067992412,-2.220208989
103.425,2.89E-02,6.85E-02,-2.217736328
103.426,0.028879652,6.91E-02,-2.21526809
103.427,2.89E-02,6.97E-02,-2.212785184
103.428,2.89E-02,7.03E-02,-2.21029669
103.429,2.89E-02,7.09E-02,-2.207803074
103.43,2.89E-02,7.15E-02,-2.205315512
103.431,2.89E-02,7.21E-02,-2.202791162
103.43201,2.89E-02,7.27E-02,-2.20025098
103.43301,2.89E-02,7.34E-02,-2.197730122
103.43401,2.89E-02,7.41E-02,-2.195200883
103.43501,2.89E-02,7.48E-02,-2.192656277
103.436,2.89E-02,7.55E-02,-2.190116094
103.437,2.89E-02,7.62E-02,-2.187543781
103.438,0.028935956,0.076974269,-2.18497403
103.439,2.89E-02,7.78E-02,-2.182401717
103.44,2.89E-02,7.86E-02,-2.179831499
103.441,2.89E-02,7.94E-02,-2.177233575
103.442,0.028952906,8.02E-02,-2.174632624
103.443,2.90E-02,8.11E-02,-2.172023058
103.444,0.028961044,8.20E-02,-2.169409534
103.445,2.90E-02,8.30E-02,-2.166796243
103.44601,0.02896882,8.40E-02,-2.164132893
103.44701,2.90E-02,8.50E-02,-2.161504002
103.44801,2.90E-02,8.60E-02,-2.158839256
103.44901,2.90E-02,8.71E-02,-2.156195231
103.45,0.028983885,8.83E-02,-2.153519075
103.451,2.90E-02,0.08948968,-2.150833607
103.452,2.90E-02,0.090741174,-2.148133004
103.453,2.90E-02,9.20E-02,-2.145437524
103.454,2.90E-02,9.34E-02,-2.142731799
103.455,2.90E-02,9.49E-02,-2.140004188
103.456,0.029003881,0.096377611,-2.137255156
103.457,2.90E-02,9.80E-02,-2.134525916
103.458,2.90E-02,9.97E-02,-2.131759189
