Structure Acceleration, RAO-Based Response,,
Line A: Structure Acceleration, RAO-Based Response - Global RZ (Trimaran) [?s²],,
Line B: Structure Acceleration, RAO-Based Response - Global Y (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
Line C: Structure Acceleration, RAO-Based Response - Global X (Trimaran - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [mm/s²],,
,,,
*Time (s),Line A (?s?,Line B (mm/s?,Line C (mm/s?
99.9,5.23E-03,-0.337542151,-0.961514132
99.901,5.24E-03,-0.337556179,-0.96142618
99.902,5.25E-03,-0.337569771,-0.961337646
99.903,5.26E-03,-0.337583595,-0.961248181
99.904,5.27E-03,-0.337596226,-0.961155107
99.905,5.28E-03,-0.337609439,-0.961062091
99.906,5.29E-03,-0.337621692,-0.960965757
99.90701,0.00530125,-0.337635342,-0.960874953
99.908,5.31E-03,-0.337647361,-0.960778678
99.909,5.32E-03,-0.337659556,-0.960679026
99.91,5.33E-03,-0.337672274,-0.960583449
99.911,5.34E-03,-0.337684498,-0.960484846
99.912,5.35E-03,-0.337696023,-0.96038467
99.913,5.36E-03,-0.337707635,-0.960283447
99.914,5.37E-03,-0.337719452,-0.960183737
99.915,5.38E-03,-0.337730453,-0.960081932
99.916,5.39E-03,-0.337741483,-0.959975878
99.917,5.40E-03,-0.337752339,-0.959874073
99.918,5.41E-03,-0.337763573,-0.959769706
99.919,5.42E-03,-0.337774894,-0.95966435
99.92,5.43E-03,-0.337785226,-0.95955818
99.92101,5.44E-03,-0.337795558,-0.959447119
99.922,5.45E-03,-0.33780493,-0.959338387
99.923,5.46E-03,-0.337815756,-0.959231227
99.924,5.47E-03,-0.337826466,-0.959120982
99.925,5.48E-03,-0.337835285,-0.959007535
99.926,5.49E-03,-0.337844423,-0.958896184
99.927,5.50E-03,-0.337854377,-0.958781922
99.928,5.51E-03,-0.337863399,-0.958665332
99.929,5.52E-03,-0.337872305,-0.958550954
99.93,5.53E-03,-0.337881123,-0.958433724
99.931,5.54E-03,-0.337889942,-0.958318356
99.932,5.55E-03,-0.337898557,-0.958199613
99.933,5.56E-03,-0.337906124,-0.958080462
99.934,5.57E-03,-0.337914418,-0.95796166
99.93501,5.58E-03,-0.337921752,-0.957836688
99.936,5.59E-03,-0.337929232,-0.957715791
99.937,5.60E-03,-0.337936566,-0.957593962
99.938,5.61E-03,-0.337943813,-0.957469107
99.939,5.62E-03,-0.337951235,-0.957347569
99.94,5.62E-03,-0.337957405,-0.957220676
99.941,5.63E-03,-0.337963895,-0.95709262
99.942,5.64E-03,-0.337970938,-0.956967298
99.943,5.65E-03,-0.337977312,-0.956839824
99.944,5.66E-03,-0.337982347,-0.95670711
99.945,5.67E-03,-0.337988487,-0.956580159
99.946,5.68E-03,-0.337993173,-0.956449891
99.947,5.69E-03,-0.337998878,-0.95631415
99.948,5.70E-03,-0.338003883,-0.956181146
99.94901,5.71E-03,-0.338008162,-0.95604785
99.95,5.72E-03,-0.338013837,-0.955912401
99.951,5.73E-03,-0.338016747,-0.955775206
99.952,5.74E-03,-0.338021899,-0.955639058
99.953,5.75E-03,-0.338025478,-0.955502619
99.954,5.76E-03,-0.338029058,-0.955364492
99.955,5.77E-03,-0.338031212,-0.955221418
99.956,5.78E-03,-0.338034297,-0.955081603
99.957,5.79E-03,-0.338037702,-0.954943825
99.958,5.80E-03,-0.338039041,-0.954800053
99.959,5.81E-03,-0.338040496,-0.954657036
99.96,5.82E-03,-0.338043523,-0.954515766
99.961,5.83E-03,-0.338044716,-0.954370189
99.962,5.84E-03,-0.338046317,-0.954225601
99.96301,5.85E-03,-0.338046317,-0.954076007
99.964,5.86E-03,-0.338047248,-0.953929964
99.965,5.87E-03,-0.338048005,-0.953784562
99.966,5.88E-03,-0.33804783,-0.953634328
99.967,5.89E-03,-0.338046229,-0.953482639
99.968,5.90E-03,-0.338045269,-0.953330949
99.969,5.91E-03,-0.338044629,-0.953178504
99.97,5.92E-03,-0.338043406,-0.953027047
99.971,5.93E-03,-0.338040583,-0.952873845
99.972,5.94E-03,-0.338038109,-0.952719885
99.973,5.95E-03,-0.338035519,-0.952566625
99.974,5.96E-03,-0.338031037,-0.952409755
99.975,5.97E-03,-0.338027108,-0.952251896
99.976,5.98E-03,-0.338022975,-0.952096365
99.97701,5.99E-03,-0.338018028,-0.9519374
99.978,6.00E-03,-0.338011858,-0.951777096
99.979,6.00E-03,-0.338006066,-0.951618713
99.98,6.01E-03,-0.337998907,-0.951455731
99.981,6.02E-03,-0.337991893,-0.951296417
99.982,6.03E-03,-0.337982579,-0.951132737
99.983,6.04E-03,-0.337974634,-0.950969697
99.984,6.05E-03,-0.337964535,-0.950806309
99.985,6.06E-03,-0.337955251,-0.950647576
99.986,6.07E-03,-0.337944366,-0.95048052
99.987,6.08E-03,-0.337932404,-0.950315385
99.988,6.09E-03,-0.337920443,-0.950146816
99.989,6.10E-03,-0.337906589,-0.949978479
99.99,6.11E-03,-0.33789227,-0.949811947
99.991,6.12E-03,-0.337877602,-0.949642796
99.992,6.13E-03,-0.337860925,-0.949473062
99.993,6.14E-03,-0.33784291,-0.94930362
99.994,6.15E-03,-0.337824575,-0.949133537
99.995,6.16E-03,-0.33780525,-0.948964094
99.996,6.17E-03,-0.337784179,-0.948792847
99.997,6.18E-03,-0.337762671,-0.948621426
99.998,6.19E-03,-0.337738427,-0.948450062
99.999,6.20E-03,-0.33771462,-0.948280387
100,6.21E-03,-0.337687379,-0.948104309
100.001,0.006217445,-0.337660225,-0.947933178
100.002,6.23E-03,-0.337629637,-0.947757508
100.003,6.24E-03,-0.337598816,-0.947583059
100.004,6.25E-03,-0.337566045,-0.947411172
100.005,6.26E-03,-0.337529869,-0.947229739
100.006,6.27E-03,-0.337494363,-0.947059249
100.007,6.28E-03,-0.337454898,-0.946883054
100.008,6.28E-03,-0.337414007,-0.946706394
100.009,6.29E-03,-0.337370293,-0.946528919
100.01,6.30E-03,-0.337325182,-0.946354237
100.011,6.31E-03,-0.337277073,-0.946178101
100.012,6.32E-03,-0.337225734,-0.946002139
100.013,6.33E-03,-0.337171485,-0.945826003
100.014,6.34E-03,-0.337115343,-0.945651205
100.015,6.35E-03,-0.337054953,-0.945474487
100.016,6.36E-03,-0.336992147,-0.945299922
100.017,6.37E-03,-0.336926139,-0.945124659
100.018,6.38E-03,-0.336857134,-0.944951549
100.019,6.39E-03,-0.336782832,-0.944772211
100.02,6.40E-03,-0.336705998,-0.944599975
100.021,6.41E-03,-0.336623663,-0.944426574
100.022,6.42E-03,-0.336538069,-0.944254105
100.023,6.43E-03,-0.336447207,-0.944080413
100.024,6.44E-03,-0.336352881,-0.943912368
100.025,6.45E-03,-0.336251862,-0.943741412
100.026,6.46E-03,-0.336146157,-0.943570805
100.027,6.47E-03,-0.336034864,-0.94340241
100.028,6.48E-03,-0.335918099,-0.943233084
100.029,6.49E-03,-0.335794291,-0.943064864
100.03,6.50E-03,-0.335665711,-0.94290392
100.031,6.51E-03,-0.335528573,-0.942738086
100.03201,6.52E-03,-0.335384626,-0.94257365
100.033,6.53E-03,-0.33523413,-0.942414277
100.034,6.53E-03,-0.335074234,-0.942254905
100.035,6.54E-03,-0.334905693,-0.942097278
100.036,6.55E-03,-0.334728626,-0.941942853
100.037,6.56E-03,-0.334543409,-0.941794366
100.038,6.57E-03,-0.334347424,-0.941645936
100.039,6.58E-03,-0.334141077,-0.941498729
100.04,6.59E-03,-0.333922333,-0.941354025
100.041,6.60E-03,-0.333693926,-0.941216422
100.042,6.61E-03,-0.333451288,-0.941077364
100.043,6.62E-03,-0.333195669,-0.940946513
100.044,6.63E-03,-0.332925178,-0.940817525
100.045,6.64E-03,-0.332641095,-0.940693542
100.04601,6.65E-03,-0.332339143,-0.940570666
100.047,6.66E-03,-0.332021009,-0.94045524
100.048,6.67E-03,-0.331683259,-0.940345053
100.049,6.68E-03,-0.331326301,-0.940242026
100.05,6.69E-03,-0.330947369,-0.940139813
100.051,6.70E-03,-0.330545561,-0.940052734
100.052,6.71E-03,-0.330119365,-0.939972466
100.053,6.72E-03,-0.329665636,-0.939898484
100.054,6.73E-03,-0.329181232,-0.939833932
100.055,6.73E-03,-0.328664901,-0.939777761
100.056,6.74E-03,-0.32811251,-0.939733582
100.057,6.75E-03,-0.327522401,-0.939705526
100.058,6.76E-03,-0.326887966,-0.939688587
